,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MD Gunathilaka,CR Woakes,WIA Fernando,0,0,0,0,,0,1,0,-,1.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Left hand Bat,Right hand Bat,Right arm Fast
1,MD Gunathilaka,CR Woakes,WIA Fernando,0,0,0,0,,0,2,0,-,2.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Left hand Bat,Right hand Bat,Right arm Fast
2,MD Gunathilaka,CR Woakes,WIA Fernando,0,0,0,0,,0,3,0,-,3.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Left hand Bat,Right hand Bat,Right arm Fast
3,MD Gunathilaka,CR Woakes,WIA Fernando,0,1,1,1,,0,4,0,wides,3.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Left hand Bat,Right hand Bat,Right arm Fast
4,MD Gunathilaka,CR Woakes,WIA Fernando,1,0,1,2,,1,5,0,-,4.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Left hand Bat,Right hand Bat,Right arm Fast
5,WIA Fernando,CR Woakes,MD Gunathilaka,0,0,0,2,,0,1,0,-,5.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Right hand Bat,Left hand Bat,Right arm Fast
6,WIA Fernando,CR Woakes,MD Gunathilaka,0,0,0,2,,0,2,0,-,6.0,0,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Right hand Bat,Left hand Bat,Right arm Fast
7,MD Gunathilaka,SM Curran,WIA Fernando,1,0,1,3,,2,6,0,-,1.0,1,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Left hand Bat,Right hand Bat,Left arm Medium
8,WIA Fernando,SM Curran,MD Gunathilaka,0,0,0,3,,0,3,0,-,2.0,1,0,,,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Right hand Bat,Left hand Bat,Left arm Medium
9,WIA Fernando,SM Curran,MD Gunathilaka,0,0,0,3,,0,4,1,-,3.0,1,caught,WIA Fernando,CJ Jordan,,bat,Sri Lanka,1,"Sophia Gardens, Cardiff",2021,06,Sri Lanka_England_2021-06-23,England,Sri Lanka,England,False,129,Right hand Bat,Left hand Bat,Left arm Medium
