,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
0,MD Shanaka,JR Hazlewood,LD Chandimal,0,0,0,0,164,0,1,0,1,-,0,,,0,field,Sri Lanka,3,Sydney Cricket Ground,2022,02,Australia_Sri Lanka_2022-02-13,tie,Sri Lanka,Australia,5
1,MD Shanaka,JR Hazlewood,LD Chandimal,0,0,0,0,164,0,2,0,2,-,0,,,0,field,Sri Lanka,3,Sydney Cricket Ground,2022,02,Australia_Sri Lanka_2022-02-13,tie,Sri Lanka,Australia,5
2,MD Shanaka,JR Hazlewood,LD Chandimal,0,1,1,1,163,0,3,1,3,byes,run out,LD Chandimal,GJ Maxwell,0,field,Sri Lanka,3,Sydney Cricket Ground,2022,02,Australia_Sri Lanka_2022-02-13,tie,Sri Lanka,Australia,5
3,MD Shanaka,JR Hazlewood,P Nissanka,1,0,1,2,162,1,4,1,4,-,0,,,0,field,Sri Lanka,3,Sydney Cricket Ground,2022,02,Australia_Sri Lanka_2022-02-13,tie,Sri Lanka,Australia,5
4,P Nissanka,JR Hazlewood,MD Shanaka,2,0,2,4,160,2,1,1,5,-,0,,,0,field,Sri Lanka,3,Sydney Cricket Ground,2022,02,Australia_Sri Lanka_2022-02-13,tie,Sri Lanka,Australia,5
5,P Nissanka,JR Hazlewood,MD Shanaka,1,0,1,5,159,3,2,1,6,-,0,,,0,field,Sri Lanka,3,Sydney Cricket Ground,2022,02,Australia_Sri Lanka_2022-02-13,tie,Sri Lanka,Australia,5
