,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,JC Buttler,TG Southee,JM Bairstow,1,0,1,1,,1,1,0,-,1.0,0,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
1,JM Bairstow,TG Southee,JC Buttler,0,0,0,1,,0,1,0,-,2.0,0,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
2,JM Bairstow,TG Southee,JC Buttler,1,0,1,2,,1,2,0,-,3.0,0,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
3,JC Buttler,TG Southee,JM Bairstow,0,0,0,2,,1,2,0,-,4.0,0,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
4,JC Buttler,TG Southee,JM Bairstow,0,0,0,2,,1,3,0,-,5.0,0,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
5,JC Buttler,TG Southee,JM Bairstow,4,0,4,6,,5,4,0,-,6.0,0,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
6,JM Bairstow,TA Boult,JC Buttler,0,0,0,6,,1,3,0,-,1.0,1,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
7,JM Bairstow,TA Boult,JC Buttler,0,0,0,6,,1,4,0,-,2.0,1,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
8,JM Bairstow,TA Boult,JC Buttler,0,0,0,6,,1,5,0,-,3.0,1,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
9,JM Bairstow,TA Boult,JC Buttler,2,0,2,8,,3,6,0,-,4.0,1,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
10,JM Bairstow,TA Boult,JC Buttler,0,0,0,8,,3,7,0,-,5.0,1,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
11,JM Bairstow,TA Boult,JC Buttler,4,0,4,12,,7,8,0,-,6.0,1,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
12,JC Buttler,TG Southee,JM Bairstow,0,0,0,12,,5,5,0,-,1.0,2,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
13,JC Buttler,TG Southee,JM Bairstow,1,0,1,13,,6,6,0,-,2.0,2,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
14,JM Bairstow,TG Southee,JC Buttler,0,0,0,13,,7,9,0,-,3.0,2,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
15,JM Bairstow,TG Southee,JC Buttler,0,0,0,13,,7,10,0,-,4.0,2,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
16,JM Bairstow,TG Southee,JC Buttler,0,0,0,13,,7,11,0,-,5.0,2,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
17,JM Bairstow,TG Southee,JC Buttler,0,0,0,13,,7,12,0,-,6.0,2,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
18,JC Buttler,TA Boult,JM Bairstow,4,0,4,17,,10,7,0,-,1.0,3,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
19,JC Buttler,TA Boult,JM Bairstow,4,0,4,21,,14,8,0,-,2.0,3,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
20,JC Buttler,TA Boult,JM Bairstow,0,0,0,21,,14,9,0,-,3.0,3,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
21,JC Buttler,TA Boult,JM Bairstow,0,5,5,26,,14,9,0,wides,3.0,3,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
22,JC Buttler,TA Boult,JM Bairstow,2,0,2,28,,16,10,0,-,4.0,3,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
23,JC Buttler,TA Boult,JM Bairstow,0,0,0,28,,16,11,0,-,5.0,3,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
24,JC Buttler,TA Boult,JM Bairstow,1,0,1,29,,17,12,0,-,6.0,3,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Left arm Fast
25,JC Buttler,TG Southee,JM Bairstow,1,0,1,30,,18,13,0,-,1.0,4,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
26,JM Bairstow,TG Southee,JC Buttler,4,0,4,34,,11,13,0,-,2.0,4,0,,,,field,New Zealand,1,"Zayed Cricket Stadium, Abu Dhabi",2021,11,England_New Zealand_2021-11-10,New Zealand,England,New Zealand,False,166,Right hand Bat,Right hand Bat,Right arm Medium
