,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,FH Allen,Shaheen Shah Afridi,R Ravindra,0,0,0,0,134,0,1,0,-,1.0,0,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Left hand Bat,Left arm Fast
1,FH Allen,Shaheen Shah Afridi,R Ravindra,0,0,0,0,134,0,2,0,-,2.0,0,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Left hand Bat,Left arm Fast
2,FH Allen,Shaheen Shah Afridi,R Ravindra,0,0,0,0,134,0,3,0,-,3.0,0,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Left hand Bat,Left arm Fast
3,FH Allen,Shaheen Shah Afridi,R Ravindra,4,0,4,4,130,4,4,0,-,4.0,0,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Left hand Bat,Left arm Fast
4,FH Allen,Shaheen Shah Afridi,R Ravindra,0,0,0,4,130,4,5,0,-,5.0,0,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Left hand Bat,Left arm Fast
5,FH Allen,Shaheen Shah Afridi,R Ravindra,0,0,0,4,130,4,6,0,-,6.0,0,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Left hand Bat,Left arm Fast
6,R Ravindra,Mohammad Nawaz,FH Allen,1,0,1,5,129,1,1,0,-,1.0,1,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Left hand Bat,Right hand Bat,Left arm Orthodox
7,FH Allen,Mohammad Nawaz,R Ravindra,6,0,6,11,123,10,7,0,-,2.0,1,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Left hand Bat,Left arm Orthodox
8,FH Allen,Mohammad Nawaz,R Ravindra,1,0,1,12,122,11,8,0,-,3.0,1,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Left hand Bat,Left arm Orthodox
9,R Ravindra,Mohammad Nawaz,FH Allen,0,0,0,12,122,1,2,1,-,4.0,1,caught,R Ravindra,Zaman Khan,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Left hand Bat,Right hand Bat,Left arm Orthodox
10,TL Seifert,Mohammad Nawaz,FH Allen,0,0,0,12,122,0,1,1,-,5.0,1,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Orthodox
11,TL Seifert,Mohammad Nawaz,FH Allen,1,0,1,13,121,1,2,1,-,6.0,1,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Orthodox
12,TL Seifert,Shaheen Shah Afridi,FH Allen,0,0,0,13,121,1,3,1,-,1.0,2,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Fast
13,TL Seifert,Shaheen Shah Afridi,FH Allen,3,0,3,16,118,4,4,1,-,2.0,2,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Fast
14,FH Allen,Shaheen Shah Afridi,TL Seifert,4,0,4,20,114,15,9,1,-,3.0,2,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Fast
15,FH Allen,Shaheen Shah Afridi,TL Seifert,0,0,0,20,114,15,10,1,-,4.0,2,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Fast
16,FH Allen,Shaheen Shah Afridi,TL Seifert,0,0,0,20,114,15,11,1,-,5.0,2,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Fast
17,FH Allen,Shaheen Shah Afridi,TL Seifert,4,0,4,24,110,19,12,1,-,6.0,2,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Fast
18,TL Seifert,Mohammad Nawaz,FH Allen,0,0,0,24,110,4,5,1,-,1.0,3,0,,,,bat,Pakistan,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-21,Pakistan,New Zealand,Pakistan,False,92,Right hand Bat,Right hand Bat,Left arm Orthodox
