,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,BA Parchment,SM Pollock,DS Smith,4,0,4,4,54,4,1,0,-,1.0,0,,,0,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
1,BA Parchment,SM Pollock,DS Smith,0,0,0,4,54,4,2,0,-,2.0,0,,,0,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
2,BA Parchment,SM Pollock,DS Smith,0,0,0,4,54,4,3,0,-,3.0,0,,,0,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
3,BA Parchment,SM Pollock,DS Smith,6,0,6,10,48,10,4,0,-,4.0,0,,,0,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
4,BA Parchment,SM Pollock,DS Smith,0,0,0,10,48,10,5,0,-,5.0,0,,,0,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
5,BA Parchment,SM Pollock,DS Smith,0,0,0,10,48,10,6,1,-,6.0,caught,BA Parchment,JP Duminy,0,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
6,DS Smith,M Ntini,RS Morton,1,0,1,11,47,1,1,1,-,1.0,0,,,1,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
7,RS Morton,M Ntini,DS Smith,0,0,0,11,47,0,1,1,-,2.0,0,,,1,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
8,RS Morton,M Ntini,DS Smith,4,0,4,15,43,4,2,1,-,3.0,0,,,1,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
9,RS Morton,M Ntini,DS Smith,0,0,0,15,43,4,3,1,-,4.0,0,,,1,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
10,RS Morton,M Ntini,DS Smith,4,0,4,19,39,8,4,1,-,5.0,0,,,1,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
11,RS Morton,M Ntini,DS Smith,0,0,0,19,39,8,5,1,-,6.0,0,,,1,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
12,DS Smith,SM Pollock,RS Morton,0,0,0,19,39,1,2,1,-,1.0,0,,,2,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
13,DS Smith,SM Pollock,RS Morton,1,0,1,20,38,2,3,1,-,2.0,0,,,2,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
14,RS Morton,SM Pollock,DS Smith,1,0,1,21,37,9,6,1,-,3.0,0,,,2,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
15,DS Smith,SM Pollock,RS Morton,1,0,1,22,36,3,4,1,-,4.0,0,,,2,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
16,RS Morton,SM Pollock,DS Smith,6,0,6,28,30,15,7,1,-,5.0,0,,,2,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
17,RS Morton,SM Pollock,DS Smith,0,0,0,28,30,15,8,1,-,6.0,0,,,2,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
18,DS Smith,DW Steyn,RS Morton,0,0,0,28,30,3,5,1,-,1.0,0,,,3,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
19,DS Smith,DW Steyn,RS Morton,4,0,4,32,26,7,6,1,-,2.0,0,,,3,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
20,DS Smith,DW Steyn,RS Morton,0,0,0,32,26,7,7,2,-,3.0,bowled,DS Smith,,3,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
21,S Chanderpaul,DW Steyn,RS Morton,0,0,0,32,26,0,1,2,-,4.0,0,,,3,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
22,S Chanderpaul,DW Steyn,RS Morton,0,0,0,32,26,0,2,2,-,5.0,0,,,3,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
23,S Chanderpaul,DW Steyn,RS Morton,0,0,0,32,26,0,3,2,-,6.0,0,,,3,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
24,RS Morton,M Ntini,S Chanderpaul,0,0,0,32,26,15,9,2,-,1.0,0,,,4,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
25,RS Morton,M Ntini,S Chanderpaul,4,0,4,36,22,19,10,2,-,2.0,0,,,4,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
26,RS Morton,M Ntini,S Chanderpaul,0,0,0,36,22,19,11,2,-,3.0,0,,,4,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
27,RS Morton,M Ntini,S Chanderpaul,0,1,1,37,21,19,12,2,legbyes,4.0,0,,,4,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
28,S Chanderpaul,M Ntini,RS Morton,1,0,1,38,20,1,4,2,-,5.0,0,,,4,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
29,RS Morton,M Ntini,S Chanderpaul,1,0,1,39,19,20,13,2,-,6.0,0,,,4,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
30,RS Morton,DW Steyn,S Chanderpaul,0,0,0,39,19,20,14,3,-,1.0,bowled,RS Morton,,5,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
31,MN Samuels,DW Steyn,S Chanderpaul,0,0,0,39,19,0,1,3,-,2.0,0,,,5,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
32,MN Samuels,DW Steyn,S Chanderpaul,1,0,1,40,18,1,2,3,-,3.0,0,,,5,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
33,S Chanderpaul,DW Steyn,MN Samuels,1,0,1,41,17,2,5,3,-,4.0,0,,,5,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
34,MN Samuels,DW Steyn,S Chanderpaul,0,0,0,41,17,1,3,4,-,5.0,bowled,MN Samuels,,5,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
35,DJ Bravo,DW Steyn,S Chanderpaul,0,0,0,41,17,0,1,5,-,6.0,bowled,DJ Bravo,,5,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
36,S Chanderpaul,M Ntini,D Ramdin,0,0,0,41,17,2,6,5,-,1.0,0,,,6,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
37,S Chanderpaul,M Ntini,D Ramdin,0,0,0,41,17,2,7,5,-,2.0,0,,,6,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
38,S Chanderpaul,M Ntini,D Ramdin,0,0,0,41,17,2,8,5,-,3.0,0,,,6,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
39,S Chanderpaul,M Ntini,D Ramdin,1,0,1,42,16,3,9,5,-,4.0,0,,,6,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Left hand Bat,Right hand Bat,Right arm Fast
40,D Ramdin,M Ntini,S Chanderpaul,0,0,0,42,16,0,1,5,-,5.0,0,,,6,field,West Indies,2,St George's Park,2007,12,South Africa_West Indies_2007-12-16,West Indies,West Indies,South Africa,True,60,Right hand Bat,Left hand Bat,Right arm Fast
