,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,MS Wade,FH Edwards,AJ Finch,3,0,3,3,142,3,1,0,-,1.0,0,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Left hand Bat,Right hand Bat,Right arm Fast
1,AJ Finch,FH Edwards,MS Wade,1,0,1,4,141,1,1,0,-,2.0,0,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Right hand Bat,Left hand Bat,Right arm Fast
2,MS Wade,FH Edwards,AJ Finch,1,0,1,5,140,4,2,0,-,3.0,0,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Left hand Bat,Right hand Bat,Right arm Fast
3,AJ Finch,FH Edwards,MS Wade,2,0,2,7,138,3,2,0,-,4.0,0,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Right hand Bat,Left hand Bat,Right arm Fast
4,AJ Finch,FH Edwards,MS Wade,0,0,0,7,138,3,3,0,-,5.0,0,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Right hand Bat,Left hand Bat,Right arm Fast
5,AJ Finch,FH Edwards,MS Wade,1,0,1,8,137,4,4,0,-,6.0,0,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Right hand Bat,Left hand Bat,Right arm Fast
6,AJ Finch,FA Allen,MS Wade,0,0,0,8,137,4,5,1,-,1.0,1,caught,AJ Finch,E Lewis,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Right hand Bat,Left hand Bat,Left arm Orthodox
7,MR Marsh,FA Allen,MS Wade,0,0,0,8,137,0,1,1,-,2.0,1,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Right hand Bat,Left hand Bat,Left arm Orthodox
8,MR Marsh,FA Allen,MS Wade,2,0,2,10,135,2,2,1,-,3.0,1,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Right hand Bat,Left hand Bat,Left arm Orthodox
9,MR Marsh,FA Allen,MS Wade,1,0,1,11,134,3,3,1,-,4.0,1,0,,,field,Australia,2,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2021,07,West Indies_Australia_2021-07-09,West Indies,Australia,West Indies,False,127,Right hand Bat,Left hand Bat,Left arm Orthodox
