,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
37,N Pooran,LS Livingstone,SD Hope,6,0,6,58,,25,14,2,2,0,,,6,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
38,N Pooran,LS Livingstone,SD Hope,1,0,1,59,,26,15,2,3,0,,,6,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
39,SD Hope,LS Livingstone,N Pooran,1,0,1,60,,26,17,2,4,0,,,6,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
40,N Pooran,LS Livingstone,SD Hope,1,0,1,61,,27,16,2,5,0,,,6,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
41,SD Hope,LS Livingstone,N Pooran,0,0,0,61,,26,18,2,6,0,,,6,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
42,N Pooran,AU Rashid,SD Hope,0,0,0,61,,27,17,2,1,0,,,7,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
43,N Pooran,AU Rashid,SD Hope,0,0,0,61,,27,18,2,2,0,,,7,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
44,N Pooran,AU Rashid,SD Hope,1,0,1,62,,28,19,2,3,0,,,7,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
45,SD Hope,AU Rashid,N Pooran,0,0,0,62,,26,19,3,4,caught,SD Hope,PD Salt,7,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
46,R Powell,AU Rashid,N Pooran,0,0,0,62,,0,1,3,5,0,,,7,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
47,R Powell,AU Rashid,N Pooran,0,0,0,62,,0,2,3,6,0,,,7,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
48,N Pooran,TS Mills,R Powell,1,0,1,63,,29,20,3,1,0,,,8,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
49,R Powell,TS Mills,N Pooran,2,0,2,65,,2,3,3,2,0,,,8,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
50,R Powell,TS Mills,N Pooran,2,0,2,67,,4,4,3,3,0,,,8,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
51,R Powell,TS Mills,N Pooran,1,0,1,68,,5,5,3,4,0,,,8,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
52,N Pooran,TS Mills,R Powell,1,0,1,69,,30,21,3,5,0,,,8,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
53,R Powell,TS Mills,N Pooran,4,0,4,73,,9,6,3,6,0,,,8,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
54,N Pooran,AU Rashid,R Powell,1,0,1,74,,31,22,3,1,0,,,9,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
55,R Powell,AU Rashid,N Pooran,0,0,0,74,,9,7,3,2,0,,,9,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
56,R Powell,AU Rashid,N Pooran,1,0,1,75,,10,8,3,3,0,,,9,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
57,N Pooran,AU Rashid,R Powell,1,0,1,76,,32,23,3,4,0,,,9,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
58,R Powell,AU Rashid,N Pooran,4,0,4,80,,14,9,3,5,0,,,9,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
59,R Powell,AU Rashid,N Pooran,1,0,1,81,,15,10,3,6,0,,,9,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
60,R Powell,AAP Atkinson,N Pooran,6,0,6,87,,21,11,3,1,0,,,10,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
61,R Powell,AAP Atkinson,N Pooran,0,0,0,87,,21,12,3,2,0,,,10,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
62,R Powell,AAP Atkinson,N Pooran,1,0,1,88,,22,13,3,3,0,,,10,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
63,N Pooran,AAP Atkinson,R Powell,6,0,6,94,,38,24,3,4,0,,,10,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
64,N Pooran,AAP Atkinson,R Powell,0,1,1,95,,38,25,3,5,0,,,10,legbyes,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
65,R Powell,AAP Atkinson,N Pooran,2,0,2,97,,24,14,3,6,0,,,10,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
66,N Pooran,LS Livingstone,R Powell,1,0,1,98,,39,26,3,1,0,,,11,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
67,R Powell,LS Livingstone,N Pooran,6,0,6,104,,30,15,3,2,0,,,11,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
68,R Powell,LS Livingstone,N Pooran,6,0,6,110,,36,16,3,3,0,,,11,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
69,R Powell,LS Livingstone,N Pooran,0,1,1,111,,36,17,3,4,0,,,11,wides,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
70,R Powell,LS Livingstone,N Pooran,0,1,1,112,,36,18,3,5,0,,,11,wides,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
71,R Powell,LS Livingstone,N Pooran,1,0,1,113,,37,19,3,6,0,,,11,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
72,N Pooran,LS Livingstone,R Powell,1,0,1,114,,40,27,3,7,0,,,11,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
73,R Powell,LS Livingstone,N Pooran,1,0,1,115,,38,20,3,8,0,,,11,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
74,R Powell,SM Curran,N Pooran,1,0,1,116,,39,21,3,1,0,,,12,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
75,N Pooran,SM Curran,R Powell,1,0,1,117,,41,28,3,2,0,,,12,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
76,R Powell,SM Curran,N Pooran,0,1,1,118,,39,22,3,3,0,,,12,legbyes,"{'by': 'England', 'umpire': 'N Duguid', 'batter': 'R Powell', 'decision': 'struck down', 'type': 'wicket'}",field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
77,N Pooran,SM Curran,R Powell,0,0,0,118,,41,29,3,4,0,,,12,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
78,N Pooran,SM Curran,R Powell,0,1,1,119,,41,30,3,5,0,,,12,wides,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
79,N Pooran,SM Curran,R Powell,1,0,1,120,,42,31,3,6,0,,,12,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
80,R Powell,SM Curran,N Pooran,0,0,0,120,,39,23,4,7,caught,R Powell,JC Buttler,12,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
81,N Pooran,MM Ali,SE Rutherford,4,0,4,124,,46,32,4,1,0,,,13,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
82,N Pooran,MM Ali,SE Rutherford,1,0,1,125,,47,33,4,2,0,,,13,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
83,SE Rutherford,MM Ali,N Pooran,0,0,0,125,,0,1,4,3,0,,,13,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
84,SE Rutherford,MM Ali,N Pooran,0,0,0,125,,0,2,4,4,0,,,13,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
85,SE Rutherford,MM Ali,N Pooran,1,0,1,126,,1,3,4,5,0,,,13,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
86,N Pooran,MM Ali,SE Rutherford,0,0,0,126,,47,34,4,6,0,,,13,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
87,SE Rutherford,SM Curran,N Pooran,2,0,2,128,,3,4,4,1,0,,,14,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
88,SE Rutherford,SM Curran,N Pooran,4,0,4,132,,7,5,4,2,0,,,14,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
89,SE Rutherford,SM Curran,N Pooran,1,0,1,133,,8,6,4,3,0,,,14,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
90,N Pooran,SM Curran,SE Rutherford,0,0,0,133,,47,35,4,4,0,,,14,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
91,N Pooran,SM Curran,SE Rutherford,0,1,1,134,,47,36,4,5,0,,,14,wides,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
92,N Pooran,SM Curran,SE Rutherford,1,0,1,135,,48,37,4,6,0,,,14,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
93,SE Rutherford,SM Curran,N Pooran,0,0,0,135,,8,7,4,7,0,,,14,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
94,N Pooran,AU Rashid,SE Rutherford,1,0,1,136,,49,38,4,1,0,,,15,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
95,SE Rutherford,AU Rashid,N Pooran,1,0,1,137,,9,8,4,2,0,,,15,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
96,N Pooran,AU Rashid,SE Rutherford,4,0,4,141,,53,39,4,3,0,,,15,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
97,N Pooran,AU Rashid,SE Rutherford,1,0,1,142,,54,40,4,4,0,,,15,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
98,SE Rutherford,AU Rashid,N Pooran,0,0,0,142,,9,9,4,5,0,,,15,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
99,SE Rutherford,AU Rashid,N Pooran,1,0,1,143,,10,10,4,6,0,,,15,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
100,SE Rutherford,TS Mills,N Pooran,4,0,4,147,,14,11,4,1,0,,,16,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
101,SE Rutherford,TS Mills,N Pooran,6,0,6,153,,20,12,4,2,0,,,16,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
102,SE Rutherford,TS Mills,N Pooran,1,0,1,154,,21,13,4,3,0,,,16,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
103,N Pooran,TS Mills,SE Rutherford,4,0,4,158,,58,41,4,4,0,,,16,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
104,N Pooran,TS Mills,SE Rutherford,6,0,6,164,,64,42,4,5,0,,,16,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
105,N Pooran,TS Mills,SE Rutherford,4,0,4,168,,68,43,4,6,0,,,16,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
106,SE Rutherford,AU Rashid,N Pooran,1,0,1,169,,22,14,4,1,0,,,17,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
107,N Pooran,AU Rashid,SE Rutherford,6,0,6,175,,74,44,4,2,0,,,17,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
108,N Pooran,AU Rashid,SE Rutherford,2,0,2,177,,76,45,4,3,0,,,17,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
109,N Pooran,AU Rashid,SE Rutherford,6,0,6,183,,82,46,4,4,0,,,17,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
110,N Pooran,AU Rashid,SE Rutherford,0,0,0,183,,82,47,5,5,caught,N Pooran,LS Livingstone,17,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
111,AD Russell,AU Rashid,SE Rutherford,0,0,0,183,,0,1,5,6,0,,,17,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
112,SE Rutherford,SM Curran,AD Russell,0,5,5,188,,22,15,5,1,0,,,18,wides,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
113,SE Rutherford,SM Curran,AD Russell,1,0,1,189,,23,16,5,2,0,,,18,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
114,AD Russell,SM Curran,SE Rutherford,1,0,1,190,,1,2,5,3,0,,,18,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
115,SE Rutherford,SM Curran,AD Russell,0,1,1,191,,23,17,5,4,0,,,18,wides,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
116,SE Rutherford,SM Curran,AD Russell,6,0,6,197,,29,18,5,5,0,,,18,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
117,SE Rutherford,SM Curran,AD Russell,0,0,0,197,,29,19,6,6,caught,SE Rutherford,PD Salt,18,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
118,JO Holder,SM Curran,AD Russell,1,0,1,198,,1,1,6,7,0,,,18,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
119,AD Russell,SM Curran,JO Holder,6,0,6,204,,7,3,6,8,0,,,18,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
120,JO Holder,RJW Topley,AD Russell,1,0,1,205,,2,2,6,1,0,,,19,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
121,AD Russell,RJW Topley,JO Holder,0,0,0,205,,7,4,6,2,0,,,19,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
122,AD Russell,RJW Topley,JO Holder,1,0,1,206,,8,5,6,3,0,,,19,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
123,JO Holder,RJW Topley,AD Russell,6,0,6,212,,8,3,6,4,0,,,19,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
124,JO Holder,RJW Topley,AD Russell,4,0,4,216,,12,4,6,5,0,,,19,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
125,JO Holder,RJW Topley,AD Russell,6,0,6,222,,18,5,6,6,0,,,19,-,,field,England,1,"National Cricket Stadium, St George's, Grenada",2023,12,West Indies_England_2023-12-16,England,West Indies,England,False,222
