,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,RG Sharma,K Rabada,S Dhawan,0,1,1,1,148,0,1,0,wides,0.0,0,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Right hand Bat,Left hand Bat,Right arm Fast
1,RG Sharma,K Rabada,S Dhawan,0,0,0,1,148,0,2,0,-,1.0,0,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Right hand Bat,Left hand Bat,Right arm Fast
2,RG Sharma,K Rabada,S Dhawan,0,0,0,1,148,0,3,0,-,2.0,0,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Right hand Bat,Left hand Bat,Right arm Fast
3,RG Sharma,K Rabada,S Dhawan,0,0,0,1,148,0,4,0,-,3.0,0,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Right hand Bat,Left hand Bat,Right arm Fast
4,RG Sharma,K Rabada,S Dhawan,0,2,2,3,146,0,5,0,wides,3.0,0,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Right hand Bat,Left hand Bat,Right arm Fast
5,S Dhawan,K Rabada,RG Sharma,4,0,4,7,142,4,1,0,-,4.0,0,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Left hand Bat,Right hand Bat,Right arm Fast
6,S Dhawan,K Rabada,RG Sharma,1,0,1,8,141,5,2,0,-,5.0,0,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Left hand Bat,Right hand Bat,Right arm Fast
7,RG Sharma,K Rabada,S Dhawan,0,0,0,8,141,0,6,0,-,6.0,0,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Right hand Bat,Left hand Bat,Right arm Fast
8,S Dhawan,A Nortje,RG Sharma,1,0,1,9,140,6,3,0,-,1.0,1,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Left hand Bat,Right hand Bat,Right arm Fast
9,RG Sharma,A Nortje,S Dhawan,0,0,0,9,140,0,7,0,-,2.0,1,0,,,,field,India,2,"Punjab Cricket Association IS Bindra Stadium, Mohali",2019,09,India_South Africa_2019-09-18,India,India,South Africa,True,151,Right hand Bat,Left hand Bat,Right arm Fast
