,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Rizwan,MJ Santner,Babar Azam,0,0,0,0,134,0,1,0,-,1.0,0,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
1,Mohammad Rizwan,MJ Santner,Babar Azam,1,0,1,1,133,1,2,0,-,2.0,0,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
2,Babar Azam,MJ Santner,Mohammad Rizwan,4,0,4,5,129,4,1,0,-,3.0,0,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
3,Babar Azam,MJ Santner,Mohammad Rizwan,1,0,1,6,128,5,2,0,-,4.0,0,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
4,Mohammad Rizwan,MJ Santner,Babar Azam,1,0,1,7,127,2,3,0,-,5.0,0,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
5,Babar Azam,MJ Santner,Mohammad Rizwan,0,0,0,7,127,5,3,0,-,6.0,0,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Left arm Orthodox
6,Mohammad Rizwan,TG Southee,Babar Azam,0,0,0,7,127,2,4,0,-,1.0,1,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Right arm Medium
7,Mohammad Rizwan,TG Southee,Babar Azam,0,0,0,7,127,2,5,0,-,2.0,1,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Right arm Medium
8,Mohammad Rizwan,TG Southee,Babar Azam,0,1,1,8,126,2,6,0,wides,2.0,1,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Right arm Medium
9,Mohammad Rizwan,TG Southee,Babar Azam,0,0,0,8,126,2,7,0,-,3.0,1,0,,,,field,Pakistan,2,Sharjah Cricket Stadium,2021,10,New Zealand_Pakistan_2021-10-26,Pakistan,Pakistan,New Zealand,True,135,Right hand Bat,Right hand Bat,Right arm Medium
