,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,MD Gunathilaka,JJ Bumrah,WIA Fernando,0,2,2,2,,0,1,0,wides,0.0,0,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
1,WIA Fernando,JJ Bumrah,MD Gunathilaka,4,0,4,6,,4,1,0,-,1.0,0,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
2,WIA Fernando,JJ Bumrah,MD Gunathilaka,0,0,0,6,,4,2,0,-,2.0,0,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
3,WIA Fernando,JJ Bumrah,MD Gunathilaka,1,0,1,7,,5,3,0,-,3.0,0,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
4,MD Gunathilaka,JJ Bumrah,WIA Fernando,0,0,0,7,,0,2,0,-,4.0,0,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
5,MD Gunathilaka,JJ Bumrah,WIA Fernando,0,0,0,7,,0,3,0,-,5.0,0,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
6,MD Gunathilaka,JJ Bumrah,WIA Fernando,0,0,0,7,,0,4,0,-,6.0,0,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
7,WIA Fernando,SN Thakur,MD Gunathilaka,0,0,0,7,,5,4,0,-,1.0,1,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
8,WIA Fernando,SN Thakur,MD Gunathilaka,0,0,0,7,,5,5,0,-,2.0,1,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
9,WIA Fernando,SN Thakur,MD Gunathilaka,0,0,0,7,,5,6,0,-,3.0,1,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
10,WIA Fernando,SN Thakur,MD Gunathilaka,4,0,4,11,,9,7,0,-,4.0,1,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
11,WIA Fernando,SN Thakur,MD Gunathilaka,0,1,1,12,,9,8,0,wides,4.0,1,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
12,WIA Fernando,SN Thakur,MD Gunathilaka,0,0,0,12,,9,9,0,-,5.0,1,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
13,WIA Fernando,SN Thakur,MD Gunathilaka,0,0,0,12,,9,10,0,-,6.0,1,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
14,MD Gunathilaka,Navdeep Saini,WIA Fernando,0,1,1,13,,0,5,0,wides,0.0,2,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
15,MD Gunathilaka,Navdeep Saini,WIA Fernando,0,0,0,13,,0,6,0,-,1.0,2,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
16,MD Gunathilaka,Navdeep Saini,WIA Fernando,0,0,0,13,,0,7,0,-,2.0,2,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
17,MD Gunathilaka,Navdeep Saini,WIA Fernando,1,0,1,14,,1,8,0,-,3.0,2,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
18,WIA Fernando,Navdeep Saini,MD Gunathilaka,4,0,4,18,,13,11,0,-,4.0,2,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
19,WIA Fernando,Navdeep Saini,MD Gunathilaka,0,0,0,18,,13,12,0,-,5.0,2,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
20,WIA Fernando,Navdeep Saini,MD Gunathilaka,4,0,4,22,,17,13,0,-,6.0,2,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
21,MD Gunathilaka,JJ Bumrah,WIA Fernando,4,0,4,26,,5,9,0,-,1.0,3,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
22,MD Gunathilaka,JJ Bumrah,WIA Fernando,0,0,0,26,,5,10,0,-,2.0,3,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
23,MD Gunathilaka,JJ Bumrah,WIA Fernando,0,0,0,26,,5,11,0,-,3.0,3,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
24,MD Gunathilaka,JJ Bumrah,WIA Fernando,1,0,1,27,,6,12,0,-,4.0,3,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
25,WIA Fernando,JJ Bumrah,MD Gunathilaka,0,0,0,27,,17,14,0,-,5.0,3,0,,,field,India,1,Holkar Cricket Stadium,2020,01,India_Sri Lanka_2020-01-07,India,Sri Lanka,India,False,142
