,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
34,GC Wilson,JDP Oram,AC Botha,1,0,1,38,160,20,22,2,4,-,0,,,6,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
35,AC Botha,JDP Oram,GC Wilson,4,0,4,42,156,17,9,2,5,-,0,,,6,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
36,AC Botha,JDP Oram,GC Wilson,0,0,0,42,156,17,10,2,6,-,0,,,6,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
37,GC Wilson,IG Butler,AC Botha,2,0,2,44,154,22,23,2,1,-,0,,,7,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
38,GC Wilson,IG Butler,AC Botha,0,0,0,44,154,22,24,2,2,-,0,,,7,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
39,GC Wilson,IG Butler,AC Botha,0,0,0,44,154,22,25,2,3,-,0,,,7,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
40,GC Wilson,IG Butler,AC Botha,0,2,2,46,152,22,26,2,4,legbyes,0,,,7,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
41,GC Wilson,IG Butler,AC Botha,1,0,1,47,151,23,27,2,5,-,0,,,7,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
42,AC Botha,IG Butler,GC Wilson,1,0,1,48,150,18,11,2,6,-,0,,,7,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
43,AC Botha,SB Styris,GC Wilson,4,0,4,52,146,22,12,2,1,-,0,,,8,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
44,AC Botha,SB Styris,GC Wilson,4,0,4,56,142,26,13,2,2,-,0,,,8,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
45,AC Botha,SB Styris,GC Wilson,1,0,1,57,141,27,14,2,3,-,0,,,8,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
46,GC Wilson,SB Styris,AC Botha,0,0,0,57,141,23,28,2,4,-,0,,,8,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
47,GC Wilson,SB Styris,AC Botha,0,0,0,57,141,23,29,3,5,-,caught,GC Wilson,JEC Franklin,8,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
48,AC Botha,SB Styris,KJ O'Brien,1,0,1,58,140,28,15,3,6,-,0,,,8,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
49,AC Botha,NL McCullum,KJ O'Brien,0,0,0,58,140,28,16,3,1,-,0,,,9,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
50,AC Botha,NL McCullum,KJ O'Brien,0,0,0,58,140,28,17,4,2,-,run out,AC Botha,SB Styris;PD McGlashan,9,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
51,JF Mooney,NL McCullum,KJ O'Brien,1,0,1,59,139,1,1,4,3,-,0,,,9,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
52,KJ O'Brien,NL McCullum,JF Mooney,1,0,1,60,138,1,1,4,4,-,0,,,9,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
53,JF Mooney,NL McCullum,KJ O'Brien,0,0,0,60,138,1,2,4,5,-,0,,,9,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
54,JF Mooney,NL McCullum,KJ O'Brien,0,0,0,60,138,1,3,4,6,-,0,,,9,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
55,KJ O'Brien,SB Styris,JF Mooney,1,0,1,61,137,2,2,4,1,-,0,,,10,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
56,JF Mooney,SB Styris,KJ O'Brien,0,0,0,61,137,1,4,4,2,-,0,,,10,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
57,JF Mooney,SB Styris,KJ O'Brien,0,0,0,61,137,1,5,4,3,-,0,,,10,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
58,JF Mooney,SB Styris,KJ O'Brien,4,0,4,65,133,5,6,4,4,-,0,,,10,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
59,JF Mooney,SB Styris,KJ O'Brien,0,0,0,65,133,5,7,4,5,-,0,,,10,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
60,JF Mooney,SB Styris,KJ O'Brien,1,0,1,66,132,6,8,4,6,-,0,,,10,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
61,JF Mooney,NL McCullum,KJ O'Brien,1,0,1,67,131,7,9,4,1,-,0,,,11,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
62,KJ O'Brien,NL McCullum,JF Mooney,0,0,0,67,131,2,3,5,2,-,caught,KJ O'Brien,JEC Franklin,11,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
63,AR Cusack,NL McCullum,JF Mooney,2,0,2,69,129,2,1,5,3,-,0,,,11,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
64,AR Cusack,NL McCullum,JF Mooney,1,0,1,70,128,3,2,5,4,-,0,,,11,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
65,JF Mooney,NL McCullum,AR Cusack,1,0,1,71,127,8,10,5,5,-,0,,,11,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
66,AR Cusack,NL McCullum,JF Mooney,6,0,6,77,121,9,3,5,6,-,0,,,11,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
67,JF Mooney,JDP Oram,AR Cusack,1,0,1,78,120,9,11,5,1,-,0,,,12,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
68,AR Cusack,JDP Oram,JF Mooney,0,0,0,78,120,9,4,5,2,-,0,,,12,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
69,AR Cusack,JDP Oram,JF Mooney,1,0,1,79,119,10,5,5,3,-,0,,,12,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
70,JF Mooney,JDP Oram,AR Cusack,2,0,2,81,117,11,12,5,4,-,0,,,12,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
71,JF Mooney,JDP Oram,AR Cusack,1,0,1,82,116,12,13,5,5,-,0,,,12,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
72,AR Cusack,JDP Oram,JF Mooney,4,0,4,86,112,14,6,5,6,-,0,,,12,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
73,JF Mooney,JEC Franklin,AR Cusack,0,0,0,86,112,12,14,6,1,-,run out,JF Mooney,BB McCullum,13,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
74,AR Cusack,JEC Franklin,DT Johnston,2,0,2,88,110,16,7,6,2,-,0,,,13,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
75,AR Cusack,JEC Franklin,DT Johnston,0,0,0,88,110,16,8,6,3,-,0,,,13,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
76,AR Cusack,JEC Franklin,DT Johnston,1,0,1,89,109,17,9,6,4,-,0,,,13,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
77,DT Johnston,JEC Franklin,AR Cusack,0,0,0,89,109,0,1,6,5,-,0,,,13,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
78,DT Johnston,JEC Franklin,AR Cusack,1,0,1,90,108,1,2,6,6,-,0,,,13,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
79,DT Johnston,SB Styris,AR Cusack,1,0,1,91,107,2,3,6,1,-,0,,,14,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
80,AR Cusack,SB Styris,DT Johnston,2,0,2,93,105,19,10,6,2,-,0,,,14,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
81,AR Cusack,SB Styris,DT Johnston,1,0,1,94,104,20,11,6,3,-,0,,,14,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
82,DT Johnston,SB Styris,AR Cusack,2,0,2,96,102,4,4,6,4,-,0,,,14,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
83,DT Johnston,SB Styris,AR Cusack,6,0,6,102,96,10,5,6,5,-,0,,,14,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
84,DT Johnston,SB Styris,AR Cusack,1,0,1,103,95,11,6,6,6,-,0,,,14,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
85,DT Johnston,NL McCullum,AR Cusack,1,0,1,104,94,12,7,6,1,-,0,,,15,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
86,AR Cusack,NL McCullum,DT Johnston,0,0,0,104,94,20,12,7,2,-,caught,AR Cusack,BB McCullum,15,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
87,WK McCallan,NL McCullum,DT Johnston,0,0,0,104,94,0,1,7,3,-,0,,,15,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
88,WK McCallan,NL McCullum,DT Johnston,0,0,0,104,94,0,2,8,4,-,lbw,WK McCallan,,15,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
89,RM West,NL McCullum,DT Johnston,0,0,0,104,94,0,1,8,5,-,0,,,15,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
90,RM West,NL McCullum,DT Johnston,1,0,1,105,93,1,2,8,6,-,0,,,15,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
91,RM West,JDP Oram,DT Johnston,4,0,4,109,89,5,3,8,1,-,0,,,16,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
92,RM West,JDP Oram,DT Johnston,1,0,1,110,88,6,4,8,2,-,0,,,16,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
93,DT Johnston,JDP Oram,RM West,2,0,2,112,86,14,8,8,3,-,0,,,16,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
94,DT Johnston,JDP Oram,RM West,0,0,0,112,86,14,9,9,4,-,run out,DT Johnston,BB McCullum,16,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
95,RM West,JDP Oram,PC Connell,0,0,0,112,86,6,5,9,5,-,0,,,16,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
96,RM West,JDP Oram,PC Connell,0,0,0,112,86,6,6,9,6,-,0,,,16,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
97,PC Connell,KD Mills,RM West,0,0,0,112,86,0,1,9,1,-,0,,,17,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
98,PC Connell,KD Mills,RM West,1,0,1,113,85,1,2,9,2,-,0,,,17,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
99,RM West,KD Mills,PC Connell,2,0,2,115,83,8,7,9,3,-,0,,,17,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
100,RM West,KD Mills,PC Connell,0,0,0,115,83,8,8,10,4,-,bowled,RM West,,17,field,Ireland,2,Trent Bridge,2009,06,Ireland_New Zealand_2009-06-11,New Zealand,Ireland,New Zealand
