,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
10,Q de Kock,PJ Cummins,RR Rossouw,0,0,0,8,136,1,4,1,5,0,,,1,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
11,Q de Kock,PJ Cummins,RR Rossouw,0,0,0,8,136,1,5,1,6,0,,,1,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
12,RR Rossouw,DE Bollinger,Q de Kock,0,0,0,8,136,7,5,1,1,0,,,2,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
13,RR Rossouw,DE Bollinger,Q de Kock,0,0,0,8,136,7,6,1,2,0,,,2,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
14,RR Rossouw,DE Bollinger,Q de Kock,0,0,0,8,136,7,7,1,3,0,,,2,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
15,RR Rossouw,DE Bollinger,Q de Kock,2,0,2,10,134,9,8,1,4,0,,,2,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
16,RR Rossouw,DE Bollinger,Q de Kock,4,0,4,14,130,13,9,1,5,0,,,2,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
17,RR Rossouw,DE Bollinger,Q de Kock,1,0,1,15,129,14,10,1,6,0,,,2,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
18,RR Rossouw,KW Richardson,Q de Kock,1,0,1,16,128,15,11,1,1,0,,,3,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
19,Q de Kock,KW Richardson,RR Rossouw,0,1,1,17,127,1,6,1,2,0,,,3,legbyes,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
20,RR Rossouw,KW Richardson,Q de Kock,1,0,1,18,126,16,12,1,3,0,,,3,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
21,Q de Kock,KW Richardson,RR Rossouw,4,0,4,22,122,5,7,1,4,0,,,3,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
22,Q de Kock,KW Richardson,RR Rossouw,1,0,1,23,121,6,8,1,5,0,,,3,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
23,RR Rossouw,KW Richardson,Q de Kock,0,1,1,24,120,16,13,1,6,0,,,3,legbyes,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
24,RR Rossouw,DE Bollinger,Q de Kock,6,0,6,30,114,22,14,1,1,0,,,4,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
25,RR Rossouw,DE Bollinger,Q de Kock,4,0,4,34,110,26,15,1,2,0,,,4,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
26,RR Rossouw,DE Bollinger,Q de Kock,4,0,4,38,106,30,16,1,3,0,,,4,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
27,RR Rossouw,DE Bollinger,Q de Kock,0,0,0,38,106,30,17,1,4,0,,,4,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
28,RR Rossouw,DE Bollinger,Q de Kock,0,0,0,38,106,30,18,1,5,0,,,4,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
29,RR Rossouw,DE Bollinger,Q de Kock,0,0,0,38,106,30,19,1,6,0,,,4,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
30,Q de Kock,SR Watson,RR Rossouw,0,0,0,38,106,6,9,1,1,0,,,5,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
31,Q de Kock,SR Watson,RR Rossouw,6,0,6,44,100,12,10,1,2,0,,,5,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
32,Q de Kock,SR Watson,RR Rossouw,1,0,1,45,99,13,11,1,3,0,,,5,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
33,RR Rossouw,SR Watson,Q de Kock,0,0,0,45,99,30,20,1,4,0,,,5,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
34,RR Rossouw,SR Watson,Q de Kock,0,0,0,45,99,30,21,1,5,0,,,5,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
35,RR Rossouw,SR Watson,Q de Kock,6,0,6,51,93,36,22,1,6,0,,,5,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
36,Q de Kock,CJ Boyce,RR Rossouw,1,0,1,52,92,14,12,1,1,0,,,6,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
37,RR Rossouw,CJ Boyce,Q de Kock,1,0,1,53,91,37,23,1,2,0,,,6,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
38,Q de Kock,CJ Boyce,RR Rossouw,1,0,1,54,90,15,13,1,3,0,,,6,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
39,RR Rossouw,CJ Boyce,Q de Kock,1,0,1,55,89,38,24,1,4,0,,,6,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
40,Q de Kock,CJ Boyce,RR Rossouw,2,0,2,57,87,17,14,1,5,0,,,6,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
41,Q de Kock,CJ Boyce,RR Rossouw,1,0,1,58,86,18,15,1,6,0,,,6,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
42,Q de Kock,JP Faulkner,RR Rossouw,1,0,1,59,85,19,16,1,1,0,,,7,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
43,RR Rossouw,JP Faulkner,Q de Kock,1,0,1,60,84,39,25,1,2,0,,,7,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
44,Q de Kock,JP Faulkner,RR Rossouw,2,0,2,62,82,21,17,1,3,0,,,7,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
45,Q de Kock,JP Faulkner,RR Rossouw,1,0,1,63,81,22,18,1,4,0,,,7,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
46,RR Rossouw,JP Faulkner,Q de Kock,1,0,1,64,80,40,26,1,5,0,,,7,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
47,Q de Kock,JP Faulkner,RR Rossouw,0,0,0,64,80,22,19,1,6,0,,,7,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
48,RR Rossouw,CJ Boyce,Q de Kock,0,0,0,64,80,40,27,1,1,0,,,8,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
49,RR Rossouw,CJ Boyce,Q de Kock,1,0,1,65,79,41,28,1,2,0,,,8,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
50,Q de Kock,CJ Boyce,RR Rossouw,1,0,1,66,78,23,20,1,3,0,,,8,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
51,RR Rossouw,CJ Boyce,Q de Kock,4,0,4,70,74,45,29,1,4,0,,,8,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
52,RR Rossouw,CJ Boyce,Q de Kock,1,0,1,71,73,46,30,1,5,0,,,8,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
53,Q de Kock,CJ Boyce,RR Rossouw,1,0,1,72,72,24,21,1,6,0,,,8,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
54,Q de Kock,JP Faulkner,RR Rossouw,0,0,0,72,72,24,22,1,1,0,,,9,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
55,Q de Kock,JP Faulkner,RR Rossouw,1,0,1,73,71,25,23,1,2,0,,,9,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
56,RR Rossouw,JP Faulkner,Q de Kock,0,0,0,73,71,46,31,1,3,0,,,9,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
57,RR Rossouw,JP Faulkner,Q de Kock,6,0,6,79,65,52,32,1,4,0,,,9,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
58,RR Rossouw,JP Faulkner,Q de Kock,1,0,1,80,64,53,33,1,5,0,,,9,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
59,Q de Kock,JP Faulkner,RR Rossouw,0,0,0,80,64,25,24,1,6,0,,,9,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
60,RR Rossouw,KW Richardson,Q de Kock,0,1,1,81,63,53,34,1,1,0,,,10,wides,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
61,RR Rossouw,KW Richardson,Q de Kock,4,0,4,85,59,57,35,1,2,0,,,10,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
62,RR Rossouw,KW Richardson,Q de Kock,2,0,2,87,57,59,36,1,3,0,,,10,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
63,RR Rossouw,KW Richardson,Q de Kock,4,0,4,91,53,63,37,1,4,0,,,10,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
64,RR Rossouw,KW Richardson,Q de Kock,1,0,1,92,52,64,38,1,5,0,,,10,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
65,Q de Kock,KW Richardson,RR Rossouw,1,0,1,93,51,26,25,1,6,0,,,10,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
66,RR Rossouw,KW Richardson,Q de Kock,2,0,2,95,49,66,39,1,7,0,,,10,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
67,Q de Kock,BCJ Cutting,RR Rossouw,1,0,1,96,48,27,26,1,1,0,,,11,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
68,RR Rossouw,BCJ Cutting,Q de Kock,1,0,1,97,47,67,40,1,2,0,,,11,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
69,Q de Kock,BCJ Cutting,RR Rossouw,4,0,4,101,43,31,27,1,3,0,,,11,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
70,Q de Kock,BCJ Cutting,RR Rossouw,2,0,2,103,41,33,28,1,4,0,,,11,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
71,Q de Kock,BCJ Cutting,RR Rossouw,1,0,1,104,40,34,29,1,5,0,,,11,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
72,RR Rossouw,BCJ Cutting,Q de Kock,0,1,1,105,39,67,41,1,6,0,,,11,wides,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
73,RR Rossouw,BCJ Cutting,Q de Kock,1,0,1,106,38,68,42,1,7,0,,,11,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
74,RR Rossouw,PJ Cummins,Q de Kock,0,0,0,106,38,68,43,1,1,0,,,12,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
75,RR Rossouw,PJ Cummins,Q de Kock,0,0,0,106,38,68,44,1,2,0,,,12,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
76,RR Rossouw,PJ Cummins,Q de Kock,2,0,2,108,36,70,45,1,3,0,,,12,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
77,RR Rossouw,PJ Cummins,Q de Kock,1,0,1,109,35,71,46,1,4,0,,,12,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
78,Q de Kock,PJ Cummins,RR Rossouw,0,0,0,109,35,34,30,1,5,0,,,12,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
79,Q de Kock,PJ Cummins,RR Rossouw,0,0,0,109,35,34,31,1,6,0,,,12,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
80,RR Rossouw,CJ Boyce,Q de Kock,0,0,0,109,35,71,47,1,1,0,,,13,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
81,RR Rossouw,CJ Boyce,Q de Kock,4,0,4,113,31,75,48,1,2,0,,,13,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
82,RR Rossouw,CJ Boyce,Q de Kock,1,0,1,114,30,76,49,1,3,0,,,13,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
83,Q de Kock,CJ Boyce,RR Rossouw,4,0,4,118,26,38,32,1,4,0,,,13,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
84,Q de Kock,CJ Boyce,RR Rossouw,4,0,4,122,22,42,33,1,5,0,,,13,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
85,Q de Kock,CJ Boyce,RR Rossouw,1,0,1,123,21,43,34,1,6,0,,,13,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
86,Q de Kock,PJ Cummins,RR Rossouw,1,0,1,124,20,44,35,1,1,0,,,14,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
87,RR Rossouw,PJ Cummins,Q de Kock,1,0,1,125,19,77,50,1,2,0,,,14,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
88,Q de Kock,PJ Cummins,RR Rossouw,0,1,1,126,18,44,36,1,3,0,,,14,wides,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
89,Q de Kock,PJ Cummins,RR Rossouw,1,0,1,127,17,45,37,1,4,0,,,14,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
90,RR Rossouw,PJ Cummins,Q de Kock,1,0,1,128,16,78,51,1,5,0,,,14,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
91,Q de Kock,PJ Cummins,RR Rossouw,1,0,1,129,15,46,38,1,6,0,,,14,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
92,RR Rossouw,PJ Cummins,Q de Kock,0,0,0,129,15,78,52,2,7,caught,RR Rossouw,BCJ Cutting,14,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
93,Q de Kock,CJ Boyce,JP Duminy,0,0,0,129,15,46,39,2,1,0,,,15,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
94,Q de Kock,CJ Boyce,JP Duminy,0,0,0,129,15,46,40,3,2,caught,Q de Kock,CL White,15,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
95,DA Miller,CJ Boyce,JP Duminy,0,0,0,129,15,0,1,3,3,0,,,15,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
96,DA Miller,CJ Boyce,JP Duminy,1,0,1,130,14,1,2,3,4,0,,,15,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
97,JP Duminy,CJ Boyce,DA Miller,0,0,0,130,14,0,1,3,5,0,,,15,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
98,JP Duminy,CJ Boyce,DA Miller,1,0,1,131,13,1,2,3,6,0,,,15,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
99,JP Duminy,PJ Cummins,DA Miller,2,0,2,133,11,3,3,3,1,0,,,16,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
100,JP Duminy,PJ Cummins,DA Miller,0,0,0,133,11,3,4,3,2,0,,,16,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
101,JP Duminy,PJ Cummins,DA Miller,0,0,0,133,11,3,5,3,3,0,,,16,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
102,JP Duminy,PJ Cummins,DA Miller,1,0,1,134,10,4,6,3,4,0,,,16,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
103,DA Miller,PJ Cummins,JP Duminy,0,0,0,134,10,1,3,3,5,0,,,16,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
104,DA Miller,PJ Cummins,JP Duminy,0,1,1,135,9,1,4,3,6,0,,,16,wides,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
105,DA Miller,PJ Cummins,JP Duminy,1,0,1,136,8,2,5,3,7,0,,,16,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
106,DA Miller,JP Faulkner,JP Duminy,1,0,1,137,7,3,6,3,1,0,,,17,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
107,JP Duminy,JP Faulkner,DA Miller,0,0,0,137,7,4,7,3,2,0,,,17,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
108,JP Duminy,JP Faulkner,DA Miller,0,0,0,137,7,4,8,3,3,0,,,17,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
109,JP Duminy,JP Faulkner,DA Miller,0,0,0,137,7,4,9,3,4,0,,,17,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
110,JP Duminy,JP Faulkner,DA Miller,1,0,1,138,6,5,10,3,5,0,,,17,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
111,DA Miller,JP Faulkner,JP Duminy,1,0,1,139,5,4,7,3,6,0,,,17,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
112,DA Miller,KW Richardson,JP Duminy,4,0,4,143,1,8,8,3,1,0,,,18,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
113,DA Miller,KW Richardson,JP Duminy,0,0,0,143,1,8,9,3,2,0,,,18,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
114,DA Miller,KW Richardson,JP Duminy,0,0,0,143,1,8,10,3,3,0,,,18,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
115,DA Miller,KW Richardson,JP Duminy,1,0,1,144,0,9,11,3,4,0,,,18,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
116,JP Duminy,KW Richardson,DA Miller,0,0,0,144,0,5,11,3,5,0,,,18,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
117,JP Duminy,KW Richardson,DA Miller,1,0,1,145,-1,6,12,3,6,0,,,18,-,bat,Australia,2,Adelaide Oval,2014,11,Australia_South Africa_2014-11-05,South Africa,South Africa,Australia,True,145
