,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,S Dhawan,AD Mathews,RG Sharma,0,0,0,0,138,0,1,0,-,1.0,0,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
1,S Dhawan,AD Mathews,RG Sharma,1,0,1,1,137,1,2,0,-,2.0,0,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
2,RG Sharma,AD Mathews,S Dhawan,0,0,0,1,137,0,1,0,-,3.0,0,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
3,RG Sharma,AD Mathews,S Dhawan,0,0,0,1,137,0,2,0,-,4.0,0,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
4,RG Sharma,AD Mathews,S Dhawan,4,0,4,5,133,4,3,0,-,5.0,0,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
5,RG Sharma,AD Mathews,S Dhawan,1,0,1,6,132,5,4,0,-,6.0,0,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
6,RG Sharma,KMDN Kulasekara,S Dhawan,0,0,0,6,132,5,5,0,-,1.0,1,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
7,RG Sharma,KMDN Kulasekara,S Dhawan,0,0,0,6,132,5,6,0,-,2.0,1,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
8,RG Sharma,KMDN Kulasekara,S Dhawan,0,0,0,6,132,5,7,0,-,3.0,1,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
9,RG Sharma,KMDN Kulasekara,S Dhawan,4,0,4,10,128,9,8,0,-,4.0,1,0,,,field,India,2,Shere Bangla National Stadium,2016,03,India_Sri Lanka_2016-03-01,India,India,Sri Lanka,True,142
