,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
10,CR Ervine,Sohail Tanvir,H Masakadza,0,0,0,2,134,0,2,1,5,0,,,2,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
11,CR Ervine,Sohail Tanvir,H Masakadza,1,0,1,3,133,1,3,1,6,0,,,2,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
12,CR Ervine,Wahab Riaz,H Masakadza,1,0,1,4,132,2,4,1,1,0,,,3,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
13,H Masakadza,Wahab Riaz,CR Ervine,2,0,2,6,130,4,8,1,2,0,,,3,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
14,H Masakadza,Wahab Riaz,CR Ervine,1,0,1,7,129,5,9,1,3,0,,,3,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
15,CR Ervine,Wahab Riaz,H Masakadza,4,0,4,11,125,6,5,1,4,0,,,3,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
16,CR Ervine,Wahab Riaz,H Masakadza,2,0,2,13,123,8,6,1,5,0,,,3,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
17,CR Ervine,Wahab Riaz,H Masakadza,1,0,1,14,122,9,7,1,6,0,,,3,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
18,CR Ervine,Sohail Tanvir,H Masakadza,0,0,0,14,122,9,8,1,1,0,,,4,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
19,CR Ervine,Sohail Tanvir,H Masakadza,1,0,1,15,121,10,9,1,2,0,,,4,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
20,H Masakadza,Sohail Tanvir,CR Ervine,0,1,1,16,120,5,10,1,3,0,,,4,legbyes,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
21,CR Ervine,Sohail Tanvir,H Masakadza,0,1,1,17,119,10,10,1,4,0,,,4,legbyes,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
22,H Masakadza,Sohail Tanvir,CR Ervine,1,0,1,18,118,6,11,1,5,0,,,4,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
23,CR Ervine,Sohail Tanvir,H Masakadza,0,0,0,18,118,10,11,1,6,0,,,4,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
24,H Masakadza,Imran Khan (1),CR Ervine,0,0,0,18,118,6,12,1,1,0,,,5,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
25,H Masakadza,Imran Khan (1),CR Ervine,0,1,1,19,117,6,13,1,2,0,,,5,wides,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
26,H Masakadza,Imran Khan (1),CR Ervine,2,0,2,21,115,8,14,1,3,0,,,5,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
27,H Masakadza,Imran Khan (1),CR Ervine,1,0,1,22,114,9,15,1,4,0,,,5,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
28,CR Ervine,Imran Khan (1),H Masakadza,0,0,0,22,114,10,12,1,5,0,,,5,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
29,CR Ervine,Imran Khan (1),H Masakadza,1,0,1,23,113,11,13,1,6,0,,,5,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
30,H Masakadza,Imran Khan (1),CR Ervine,4,0,4,27,109,13,16,1,7,0,,,5,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
31,CR Ervine,Sohail Tanvir,H Masakadza,0,0,0,27,109,11,14,2,1,lbw,CR Ervine,,6,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
32,Sikandar Raza,Sohail Tanvir,H Masakadza,4,0,4,31,105,4,1,2,2,0,,,6,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
33,Sikandar Raza,Sohail Tanvir,H Masakadza,0,0,0,31,105,4,2,2,3,0,,,6,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
34,Sikandar Raza,Sohail Tanvir,H Masakadza,0,0,0,31,105,4,3,2,4,0,,,6,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
35,Sikandar Raza,Sohail Tanvir,H Masakadza,4,0,4,35,101,8,4,2,5,0,,,6,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
36,Sikandar Raza,Sohail Tanvir,H Masakadza,2,0,2,37,99,10,5,2,6,0,,,6,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
37,H Masakadza,Shahid Afridi,Sikandar Raza,2,0,2,39,97,15,17,2,1,0,,,7,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
38,H Masakadza,Shahid Afridi,Sikandar Raza,4,0,4,43,93,19,18,2,2,0,,,7,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
39,H Masakadza,Shahid Afridi,Sikandar Raza,1,0,1,44,92,20,19,2,3,0,,,7,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
40,Sikandar Raza,Shahid Afridi,H Masakadza,2,0,2,46,90,12,6,2,4,0,,,7,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
41,Sikandar Raza,Shahid Afridi,H Masakadza,0,0,0,46,90,12,7,2,5,0,,,7,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
42,Sikandar Raza,Shahid Afridi,H Masakadza,0,0,0,46,90,12,8,2,6,0,,,7,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
43,H Masakadza,Imad Wasim,Sikandar Raza,1,0,1,47,89,21,20,2,1,0,,,8,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
44,Sikandar Raza,Imad Wasim,H Masakadza,1,0,1,48,88,13,9,2,2,0,,,8,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
45,H Masakadza,Imad Wasim,Sikandar Raza,0,0,0,48,88,21,21,2,3,0,,,8,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
46,H Masakadza,Imad Wasim,Sikandar Raza,1,0,1,49,87,22,22,2,4,0,,,8,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
47,Sikandar Raza,Imad Wasim,H Masakadza,0,0,0,49,87,13,10,3,5,lbw,Sikandar Raza,,8,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
48,SC Williams,Imad Wasim,H Masakadza,1,0,1,50,86,1,1,3,6,0,,,8,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
49,SC Williams,Shoaib Malik,H Masakadza,4,0,4,54,82,5,2,3,1,0,,,9,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
50,SC Williams,Shoaib Malik,H Masakadza,0,0,0,54,82,5,3,3,2,0,,,9,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
51,SC Williams,Shoaib Malik,H Masakadza,0,0,0,54,82,5,4,3,3,0,,,9,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
52,SC Williams,Shoaib Malik,H Masakadza,1,0,1,55,81,6,5,3,4,0,,,9,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
53,H Masakadza,Shoaib Malik,SC Williams,1,0,1,56,80,23,23,3,5,0,,,9,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
54,SC Williams,Shoaib Malik,H Masakadza,1,0,1,57,79,7,6,3,6,0,,,9,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
55,SC Williams,Imad Wasim,H Masakadza,1,0,1,58,78,8,7,3,1,0,,,10,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
56,H Masakadza,Imad Wasim,SC Williams,0,0,0,58,78,23,24,3,2,0,,,10,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
57,H Masakadza,Imad Wasim,SC Williams,2,0,2,60,76,25,25,3,3,0,,,10,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
58,H Masakadza,Imad Wasim,SC Williams,0,0,0,60,76,25,26,4,4,caught,H Masakadza,Mukhtar Ahmed,10,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
59,SC Williams,Imad Wasim,E Chigumbura,1,0,1,61,75,9,8,4,5,0,,,10,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
60,E Chigumbura,Imad Wasim,SC Williams,0,0,0,61,75,0,1,4,6,0,,,10,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
61,SC Williams,Shahid Afridi,E Chigumbura,4,0,4,65,71,13,9,4,1,0,,,11,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
62,SC Williams,Shahid Afridi,E Chigumbura,1,0,1,66,70,14,10,4,2,0,,,11,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
63,E Chigumbura,Shahid Afridi,SC Williams,0,0,0,66,70,0,2,4,3,0,,,11,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
64,E Chigumbura,Shahid Afridi,SC Williams,0,0,0,66,70,0,3,4,4,0,,,11,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
65,E Chigumbura,Shahid Afridi,SC Williams,0,0,0,66,70,0,4,4,5,0,,,11,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
66,E Chigumbura,Shahid Afridi,SC Williams,0,0,0,66,70,0,5,4,6,0,,,11,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
67,SC Williams,Imad Wasim,E Chigumbura,0,0,0,66,70,14,11,5,1,lbw,SC Williams,,12,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
68,R Mutumbami,Imad Wasim,E Chigumbura,0,0,0,66,70,0,1,5,2,0,,,12,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
69,R Mutumbami,Imad Wasim,E Chigumbura,0,1,1,67,69,0,2,5,3,0,,,12,wides,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
70,R Mutumbami,Imad Wasim,E Chigumbura,0,0,0,67,69,0,3,5,4,0,,,12,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
71,R Mutumbami,Imad Wasim,E Chigumbura,1,0,1,68,68,1,4,5,5,0,,,12,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
72,E Chigumbura,Imad Wasim,R Mutumbami,0,0,0,68,68,0,6,5,6,0,,,12,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
73,E Chigumbura,Imad Wasim,R Mutumbami,0,0,0,68,68,0,7,5,7,0,,,12,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
74,R Mutumbami,Shahid Afridi,E Chigumbura,0,0,0,68,68,1,5,5,1,0,,,13,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
75,R Mutumbami,Shahid Afridi,E Chigumbura,2,0,2,70,66,3,6,5,2,0,,,13,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
76,R Mutumbami,Shahid Afridi,E Chigumbura,4,0,4,74,62,7,7,5,3,0,,,13,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
77,R Mutumbami,Shahid Afridi,E Chigumbura,1,0,1,75,61,8,8,5,4,0,,,13,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
78,E Chigumbura,Shahid Afridi,R Mutumbami,1,0,1,76,60,1,8,5,5,0,,,13,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
79,R Mutumbami,Shahid Afridi,E Chigumbura,1,0,1,77,59,9,9,5,6,0,,,13,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
80,R Mutumbami,Wahab Riaz,E Chigumbura,0,0,0,77,59,9,10,6,1,run out,R Mutumbami,Imad Wasim,14,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
81,E Chigumbura,Wahab Riaz,LM Jongwe,0,0,0,77,59,1,9,6,2,0,,,14,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
82,E Chigumbura,Wahab Riaz,LM Jongwe,1,0,1,78,58,2,10,6,3,0,,,14,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
83,LM Jongwe,Wahab Riaz,E Chigumbura,0,0,0,78,58,0,1,6,4,0,,,14,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
84,LM Jongwe,Wahab Riaz,E Chigumbura,0,0,0,78,58,0,2,6,5,0,,,14,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
85,LM Jongwe,Wahab Riaz,E Chigumbura,0,0,0,78,58,0,3,6,6,0,,,14,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
86,E Chigumbura,Imran Khan (1),LM Jongwe,1,0,1,79,57,3,11,6,1,0,,,15,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
87,LM Jongwe,Imran Khan (1),E Chigumbura,0,0,0,79,57,0,4,6,2,0,,,15,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
88,LM Jongwe,Imran Khan (1),E Chigumbura,1,0,1,80,56,1,5,6,3,0,,,15,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
89,E Chigumbura,Imran Khan (1),LM Jongwe,6,0,6,86,50,9,12,6,4,0,,,15,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
90,E Chigumbura,Imran Khan (1),LM Jongwe,0,0,0,86,50,9,13,6,5,0,,,15,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
91,E Chigumbura,Imran Khan (1),LM Jongwe,1,0,1,87,49,10,14,6,6,0,,,15,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
92,E Chigumbura,Wahab Riaz,LM Jongwe,0,0,0,87,49,10,15,6,1,0,,,16,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
93,E Chigumbura,Wahab Riaz,LM Jongwe,1,0,1,88,48,11,16,6,2,0,,,16,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
94,LM Jongwe,Wahab Riaz,E Chigumbura,1,0,1,89,47,2,6,6,3,0,,,16,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
95,E Chigumbura,Wahab Riaz,LM Jongwe,1,0,1,90,46,12,17,7,4,run out,LM Jongwe,Imad Wasim;Mohammad Rizwan,16,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
96,AG Cremer,Wahab Riaz,E Chigumbura,0,0,0,90,46,0,1,8,5,caught,AG Cremer,Shahid Afridi,16,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
97,P Utseya,Wahab Riaz,E Chigumbura,0,0,0,90,46,0,1,8,6,0,,,16,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
98,E Chigumbura,Imran Khan (1),P Utseya,1,0,1,91,45,13,18,8,1,0,,,17,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
99,P Utseya,Imran Khan (1),E Chigumbura,1,0,1,92,44,1,2,8,2,0,,,17,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
100,E Chigumbura,Imran Khan (1),P Utseya,1,0,1,93,43,14,19,8,3,0,,,17,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
101,P Utseya,Imran Khan (1),E Chigumbura,1,0,1,94,42,2,3,8,4,0,,,17,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
102,E Chigumbura,Imran Khan (1),P Utseya,4,0,4,98,38,18,20,8,5,0,,,17,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
103,E Chigumbura,Imran Khan (1),P Utseya,1,0,1,99,37,19,21,8,6,0,,,17,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
104,E Chigumbura,Wahab Riaz,P Utseya,2,0,2,101,35,21,22,8,1,0,,,18,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
105,E Chigumbura,Wahab Riaz,P Utseya,1,0,1,102,34,22,23,8,2,0,,,18,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
106,P Utseya,Wahab Riaz,E Chigumbura,1,0,1,103,33,3,4,8,3,0,,,18,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
107,E Chigumbura,Wahab Riaz,P Utseya,4,0,4,107,29,26,24,8,4,0,,,18,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
108,E Chigumbura,Wahab Riaz,P Utseya,0,1,1,108,28,26,25,8,5,0,,,18,wides,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
109,E Chigumbura,Wahab Riaz,P Utseya,2,0,2,110,26,28,26,8,6,0,,,18,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
110,E Chigumbura,Wahab Riaz,P Utseya,1,0,1,111,25,29,27,8,7,0,,,18,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
111,E Chigumbura,Sohail Tanvir,P Utseya,1,0,1,112,24,30,28,8,1,0,,,19,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
112,P Utseya,Sohail Tanvir,E Chigumbura,1,0,1,113,23,4,5,8,2,0,,,19,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
113,E Chigumbura,Sohail Tanvir,P Utseya,1,0,1,114,22,31,29,8,3,0,,,19,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
114,P Utseya,Sohail Tanvir,E Chigumbura,4,0,4,118,18,8,6,8,4,0,,,19,-,bat,Pakistan,2,Harare Sports Club,2015,09,Zimbabwe_Pakistan_2015-09-27,Pakistan,Zimbabwe,Pakistan
