,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
10,Tamim Iqbal,Washington Sundar,Liton Das,2,0,2,12,,8,6,0,-,4.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
11,Tamim Iqbal,Washington Sundar,Liton Das,1,0,1,13,,9,7,0,-,5.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
12,Liton Das,Washington Sundar,Tamim Iqbal,0,0,0,13,,3,6,0,-,6.0,1,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
13,Tamim Iqbal,JD Unadkat,Liton Das,3,0,3,16,,12,8,0,-,1.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
14,Liton Das,JD Unadkat,Tamim Iqbal,6,0,6,22,,9,7,0,-,2.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
15,Liton Das,JD Unadkat,Tamim Iqbal,1,0,1,23,,10,8,0,-,3.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
16,Tamim Iqbal,JD Unadkat,Liton Das,1,0,1,24,,13,9,0,-,4.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
17,Liton Das,JD Unadkat,Tamim Iqbal,1,0,1,25,,11,9,0,-,5.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
18,Tamim Iqbal,JD Unadkat,Liton Das,1,0,1,26,,14,10,0,-,6.0,2,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
19,Tamim Iqbal,Washington Sundar,Liton Das,1,0,1,27,,15,11,0,-,1.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
20,Liton Das,Washington Sundar,Tamim Iqbal,0,0,0,27,,11,10,1,-,2.0,3,caught,Liton Das,SK Raina,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
21,Sabbir Rahman,Washington Sundar,Tamim Iqbal,0,0,0,27,,0,1,1,-,3.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
22,Sabbir Rahman,Washington Sundar,Tamim Iqbal,0,0,0,27,,0,2,1,-,4.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
23,Sabbir Rahman,Washington Sundar,Tamim Iqbal,0,0,0,27,,0,3,1,-,5.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
24,Sabbir Rahman,Washington Sundar,Tamim Iqbal,0,0,0,27,,0,4,1,-,6.0,3,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
25,Tamim Iqbal,YS Chahal,Sabbir Rahman,0,0,0,27,,15,12,1,-,1.0,4,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
26,Tamim Iqbal,YS Chahal,Sabbir Rahman,0,0,0,27,,15,13,2,-,2.0,4,caught,Tamim Iqbal,SN Thakur,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
27,Soumya Sarkar,YS Chahal,Sabbir Rahman,1,0,1,28,,1,1,2,-,3.0,4,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
28,Sabbir Rahman,YS Chahal,Soumya Sarkar,4,0,4,32,,4,5,2,-,4.0,4,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
29,Sabbir Rahman,YS Chahal,Soumya Sarkar,0,1,1,33,,4,6,2,legbyes,5.0,4,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
30,Soumya Sarkar,YS Chahal,Sabbir Rahman,0,0,0,33,,1,2,3,-,6.0,4,caught,Soumya Sarkar,S Dhawan,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
31,Sabbir Rahman,SN Thakur,Mushfiqur Rahim,1,0,1,34,,5,7,3,-,1.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
32,Mushfiqur Rahim,SN Thakur,Sabbir Rahman,0,1,1,35,,0,1,3,legbyes,2.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
33,Sabbir Rahman,SN Thakur,Mushfiqur Rahim,0,0,0,35,,5,8,3,-,3.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
34,Sabbir Rahman,SN Thakur,Mushfiqur Rahim,4,0,4,39,,9,9,3,-,4.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
35,Sabbir Rahman,SN Thakur,Mushfiqur Rahim,0,0,0,39,,9,10,3,-,5.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
36,Sabbir Rahman,SN Thakur,Mushfiqur Rahim,0,1,1,40,,9,11,3,wides,5.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
37,Sabbir Rahman,SN Thakur,Mushfiqur Rahim,0,0,0,40,,9,12,3,-,6.0,5,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
38,Mushfiqur Rahim,YS Chahal,Sabbir Rahman,1,0,1,41,,1,2,3,-,1.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
39,Sabbir Rahman,YS Chahal,Mushfiqur Rahim,0,0,0,41,,9,13,3,-,2.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
40,Sabbir Rahman,YS Chahal,Mushfiqur Rahim,1,0,1,42,,10,14,3,-,3.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
41,Mushfiqur Rahim,YS Chahal,Sabbir Rahman,1,0,1,43,,2,3,3,-,4.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
42,Sabbir Rahman,YS Chahal,Mushfiqur Rahim,1,0,1,44,,11,15,3,-,5.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
43,Mushfiqur Rahim,YS Chahal,Sabbir Rahman,1,0,1,45,,3,4,3,-,6.0,6,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
44,Mushfiqur Rahim,V Shankar,Sabbir Rahman,1,0,1,46,,4,5,3,-,1.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
45,Sabbir Rahman,V Shankar,Mushfiqur Rahim,6,0,6,52,,17,16,3,-,2.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
46,Sabbir Rahman,V Shankar,Mushfiqur Rahim,4,0,4,56,,21,17,3,-,3.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
47,Sabbir Rahman,V Shankar,Mushfiqur Rahim,1,0,1,57,,22,18,3,-,4.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
48,Mushfiqur Rahim,V Shankar,Sabbir Rahman,1,0,1,58,,5,6,3,-,5.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
49,Sabbir Rahman,V Shankar,Mushfiqur Rahim,1,0,1,59,,23,19,3,-,6.0,7,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
50,Sabbir Rahman,YS Chahal,Mushfiqur Rahim,1,0,1,60,,24,20,3,-,1.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
51,Mushfiqur Rahim,YS Chahal,Sabbir Rahman,1,0,1,61,,6,7,3,-,2.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
52,Sabbir Rahman,YS Chahal,Mushfiqur Rahim,0,0,0,61,,24,21,3,-,3.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
53,Sabbir Rahman,YS Chahal,Mushfiqur Rahim,0,0,0,61,,24,22,3,-,4.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
54,Sabbir Rahman,YS Chahal,Mushfiqur Rahim,1,0,1,62,,25,23,3,-,5.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
55,Mushfiqur Rahim,YS Chahal,Sabbir Rahman,1,0,1,63,,7,8,3,-,6.0,8,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
56,Mushfiqur Rahim,Washington Sundar,Sabbir Rahman,1,0,1,64,,8,9,3,-,1.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
57,Sabbir Rahman,Washington Sundar,Mushfiqur Rahim,2,0,2,66,,27,24,3,-,2.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
58,Sabbir Rahman,Washington Sundar,Mushfiqur Rahim,1,0,1,67,,28,25,3,-,3.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
59,Mushfiqur Rahim,Washington Sundar,Sabbir Rahman,0,0,0,67,,8,10,3,-,4.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
60,Mushfiqur Rahim,Washington Sundar,Sabbir Rahman,1,0,1,68,,9,11,3,-,5.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
61,Sabbir Rahman,Washington Sundar,Mushfiqur Rahim,0,0,0,68,,28,26,3,-,6.0,9,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
62,Mushfiqur Rahim,YS Chahal,Sabbir Rahman,0,0,0,68,,9,12,4,-,1.0,10,caught,Mushfiqur Rahim,V Shankar,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
63,Sabbir Rahman,YS Chahal,Mahmudullah,1,0,1,69,,29,27,4,-,2.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
64,Mahmudullah,YS Chahal,Sabbir Rahman,1,0,1,70,,1,1,4,-,3.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
65,Sabbir Rahman,YS Chahal,Mahmudullah,1,0,1,71,,30,28,4,-,4.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
66,Mahmudullah,YS Chahal,Sabbir Rahman,0,0,0,71,,1,2,4,-,5.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
67,Mahmudullah,YS Chahal,Sabbir Rahman,1,0,1,72,,2,3,4,-,6.0,10,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
68,Mahmudullah,V Shankar,Sabbir Rahman,2,0,2,74,,4,4,4,-,1.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
69,Mahmudullah,V Shankar,Sabbir Rahman,2,0,2,76,,6,5,4,-,2.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
70,Mahmudullah,V Shankar,Sabbir Rahman,0,1,1,77,,6,6,4,wides,2.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
71,Mahmudullah,V Shankar,Sabbir Rahman,2,0,2,79,,8,7,4,-,3.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
72,Mahmudullah,V Shankar,Sabbir Rahman,1,0,1,80,,9,8,4,-,4.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
73,Sabbir Rahman,V Shankar,Mahmudullah,1,0,1,81,,31,29,4,-,5.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
74,Mahmudullah,V Shankar,Sabbir Rahman,1,0,1,82,,10,9,4,-,6.0,11,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
75,Mahmudullah,JD Unadkat,Sabbir Rahman,1,0,1,83,,11,10,4,-,1.0,12,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
76,Sabbir Rahman,JD Unadkat,Mahmudullah,1,0,1,84,,32,30,4,-,2.0,12,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
77,Mahmudullah,JD Unadkat,Sabbir Rahman,0,0,0,84,,11,11,4,-,3.0,12,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
78,Mahmudullah,JD Unadkat,Sabbir Rahman,4,0,4,88,,15,12,4,-,4.0,12,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
79,Mahmudullah,JD Unadkat,Sabbir Rahman,1,0,1,89,,16,13,4,-,5.0,12,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
80,Sabbir Rahman,JD Unadkat,Mahmudullah,1,0,1,90,,33,31,4,-,6.0,12,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
81,Sabbir Rahman,SN Thakur,Mahmudullah,4,0,4,94,,37,32,4,-,1.0,13,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
82,Sabbir Rahman,SN Thakur,Mahmudullah,4,0,4,98,,41,33,4,-,2.0,13,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
83,Sabbir Rahman,SN Thakur,Mahmudullah,0,0,0,98,,41,34,4,-,3.0,13,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
84,Sabbir Rahman,SN Thakur,Mahmudullah,1,0,1,99,,42,35,4,-,4.0,13,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
85,Mahmudullah,SN Thakur,Sabbir Rahman,0,0,0,99,,16,14,4,-,5.0,13,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
86,Mahmudullah,SN Thakur,Sabbir Rahman,1,0,1,100,,17,15,4,-,6.0,13,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
87,Mahmudullah,V Shankar,Sabbir Rahman,4,0,4,104,,21,16,4,-,1.0,14,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
88,Mahmudullah,V Shankar,Sabbir Rahman,0,0,0,104,,21,17,5,-,2.0,14,run out,Mahmudullah,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
89,Sabbir Rahman,V Shankar,Shakib Al Hasan,1,0,1,105,,43,36,5,-,3.0,14,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
90,Shakib Al Hasan,V Shankar,Sabbir Rahman,4,0,4,109,,4,1,5,-,4.0,14,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
91,Shakib Al Hasan,V Shankar,Sabbir Rahman,0,0,0,109,,4,2,5,-,5.0,14,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
92,Shakib Al Hasan,V Shankar,Sabbir Rahman,1,0,1,110,,5,3,5,-,6.0,14,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
93,Shakib Al Hasan,Washington Sundar,Sabbir Rahman,1,0,1,111,,6,4,5,-,1.0,15,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
94,Sabbir Rahman,Washington Sundar,Shakib Al Hasan,6,0,6,117,,49,37,5,-,2.0,15,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
95,Sabbir Rahman,Washington Sundar,Shakib Al Hasan,1,0,1,118,,50,38,5,-,3.0,15,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
96,Shakib Al Hasan,Washington Sundar,Sabbir Rahman,0,0,0,118,,6,5,5,-,4.0,15,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
97,Shakib Al Hasan,Washington Sundar,Sabbir Rahman,1,0,1,119,,7,6,5,-,5.0,15,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
98,Sabbir Rahman,Washington Sundar,Shakib Al Hasan,1,0,1,120,,51,39,5,-,6.0,15,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
99,Sabbir Rahman,V Shankar,Shakib Al Hasan,6,0,6,126,,57,40,5,-,1.0,16,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
100,Sabbir Rahman,V Shankar,Shakib Al Hasan,0,0,0,126,,57,41,5,-,2.0,16,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
101,Sabbir Rahman,V Shankar,Shakib Al Hasan,6,0,6,132,,63,42,5,-,3.0,16,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
102,Sabbir Rahman,V Shankar,Shakib Al Hasan,1,0,1,133,,64,43,5,-,4.0,16,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
103,Shakib Al Hasan,V Shankar,Sabbir Rahman,0,0,0,133,,7,7,6,-,5.0,16,run out,Shakib Al Hasan,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
104,Sabbir Rahman,V Shankar,Mehedi Hasan Miraz,1,0,1,134,,65,44,6,-,6.0,16,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
105,Sabbir Rahman,SN Thakur,Mehedi Hasan Miraz,1,0,1,135,,66,45,6,-,1.0,17,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
106,Mehedi Hasan Miraz,SN Thakur,Sabbir Rahman,1,0,1,136,,1,1,6,-,2.0,17,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
107,Sabbir Rahman,SN Thakur,Mehedi Hasan Miraz,0,0,0,136,,66,46,6,-,3.0,17,0,,,"{'by': 'India', 'batter': 'Sabbir Rahman', 'decision': 'struck down', 'umpires_call': True}",field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
108,Sabbir Rahman,SN Thakur,Mehedi Hasan Miraz,4,0,4,140,,70,47,6,-,4.0,17,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
109,Sabbir Rahman,SN Thakur,Mehedi Hasan Miraz,4,0,4,144,,74,48,6,-,5.0,17,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
110,Sabbir Rahman,SN Thakur,Mehedi Hasan Miraz,1,0,1,145,,75,49,6,-,6.0,17,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
111,Sabbir Rahman,JD Unadkat,Mehedi Hasan Miraz,2,0,2,147,,77,50,6,-,1.0,18,0,,,"{'by': 'India', 'batter': 'Sabbir Rahman', 'decision': 'struck down'}",field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
112,Sabbir Rahman,JD Unadkat,Mehedi Hasan Miraz,0,0,0,147,,77,51,7,-,2.0,18,bowled,Sabbir Rahman,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
113,Rubel Hossain,JD Unadkat,Mehedi Hasan Miraz,0,1,1,148,,0,1,7,wides,2.0,18,0,,,,field,India,1,"R.Premadasa Stadium, Khettarama",2018,03,Bangladesh_India_2018-03-18,India,Bangladesh,India,False,166
