,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,FH Allen,Shaheen Shah Afridi,TL Seifert,0,0,0,0,158,0,1,0,-,1.0,0,,,0,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,,,Left arm Fast
1,FH Allen,Shaheen Shah Afridi,TL Seifert,4,0,4,4,154,4,2,0,-,2.0,0,,,0,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,,,Left arm Fast
2,FH Allen,Shaheen Shah Afridi,TL Seifert,4,0,4,8,150,8,3,0,-,3.0,0,,,0,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,,,Left arm Fast
3,FH Allen,Shaheen Shah Afridi,TL Seifert,0,0,0,8,150,8,4,1,-,4.0,caught,FH Allen,Saim Ayub,0,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,,,Left arm Fast
4,WA Young,Shaheen Shah Afridi,TL Seifert,0,1,1,9,149,0,1,1,wides,4.0,0,,,0,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,Right hand Bat,,Left arm Fast
5,WA Young,Shaheen Shah Afridi,TL Seifert,0,1,1,10,148,0,2,1,legbyes,5.0,0,,,0,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,Right hand Bat,,Left arm Fast
6,TL Seifert,Shaheen Shah Afridi,WA Young,0,0,0,10,148,0,1,2,-,6.0,caught,TL Seifert,Babar Azam,0,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,,Right hand Bat,Left arm Fast
7,WA Young,Zaman Khan,DJ Mitchell,1,0,1,11,147,1,3,2,-,1.0,0,,,1,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,Right hand Bat,Right hand Bat,Right arm Fast
8,DJ Mitchell,Zaman Khan,WA Young,1,0,1,12,146,1,1,2,-,2.0,0,,,1,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,Right hand Bat,Right hand Bat,Right arm Fast
9,WA Young,Zaman Khan,DJ Mitchell,0,0,0,12,146,1,4,2,-,3.0,0,,,1,field,New Zealand,2,"Hagley Oval, Christchurch",2024,01,Pakistan_New Zealand_2024-01-19,New Zealand,New Zealand,Pakistan,True,159,Right hand Bat,Right hand Bat,Right arm Fast
