,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
20,RD Gaikwad,K Rabada,Ishan Kishan,1,0,1,26,,10,10,0,-,2.0,3,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
21,Ishan Kishan,K Rabada,RD Gaikwad,0,0,0,26,,10,12,0,-,3.0,3,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
22,Ishan Kishan,K Rabada,RD Gaikwad,4,0,4,30,,14,13,0,-,4.0,3,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
23,Ishan Kishan,K Rabada,RD Gaikwad,0,0,0,30,,14,14,0,-,5.0,3,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
24,Ishan Kishan,K Rabada,RD Gaikwad,0,1,1,31,,14,15,0,wides,5.0,3,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
25,Ishan Kishan,K Rabada,RD Gaikwad,4,0,4,35,,18,16,0,-,6.0,3,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
26,RD Gaikwad,WD Parnell,Ishan Kishan,1,0,1,36,,11,11,0,-,1.0,4,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
27,Ishan Kishan,WD Parnell,RD Gaikwad,0,0,0,36,,18,17,0,-,2.0,4,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
28,Ishan Kishan,WD Parnell,RD Gaikwad,0,0,0,36,,18,18,0,-,3.0,4,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
29,Ishan Kishan,WD Parnell,RD Gaikwad,0,0,0,36,,18,19,0,-,4.0,4,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
30,Ishan Kishan,WD Parnell,RD Gaikwad,0,0,0,36,,18,20,0,-,5.0,4,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
31,Ishan Kishan,WD Parnell,RD Gaikwad,0,0,0,36,,18,21,0,-,6.0,4,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
32,RD Gaikwad,A Nortje,Ishan Kishan,6,0,6,42,,17,12,0,-,1.0,5,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
33,RD Gaikwad,A Nortje,Ishan Kishan,0,1,1,43,,17,13,0,legbyes,2.0,5,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
34,Ishan Kishan,A Nortje,RD Gaikwad,4,0,4,47,,22,22,0,-,3.0,5,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
35,Ishan Kishan,A Nortje,RD Gaikwad,0,0,0,47,,22,23,0,-,4.0,5,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
36,Ishan Kishan,A Nortje,RD Gaikwad,4,0,4,51,,26,24,0,-,5.0,5,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
37,Ishan Kishan,A Nortje,RD Gaikwad,0,0,0,51,,26,25,0,-,6.0,5,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
38,RD Gaikwad,WD Parnell,Ishan Kishan,6,0,6,57,,23,14,0,-,1.0,6,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
39,RD Gaikwad,WD Parnell,Ishan Kishan,0,0,0,57,,23,15,1,-,2.0,6,caught,RD Gaikwad,T Bavuma,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
40,SS Iyer,WD Parnell,Ishan Kishan,1,0,1,58,,1,1,1,-,3.0,6,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
41,Ishan Kishan,WD Parnell,SS Iyer,4,0,4,62,,30,26,1,-,4.0,6,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
42,Ishan Kishan,WD Parnell,SS Iyer,0,0,0,62,,30,27,1,-,5.0,6,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
43,Ishan Kishan,WD Parnell,SS Iyer,1,0,1,63,,31,28,1,-,6.0,6,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
44,Ishan Kishan,T Shamsi,SS Iyer,1,0,1,64,,32,29,1,-,1.0,7,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
45,SS Iyer,T Shamsi,Ishan Kishan,0,2,2,66,,1,2,1,wides,1.0,7,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
46,Ishan Kishan,T Shamsi,SS Iyer,0,0,0,66,,32,30,1,-,2.0,7,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
47,Ishan Kishan,T Shamsi,SS Iyer,1,0,1,67,,33,31,1,-,3.0,7,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
48,SS Iyer,T Shamsi,Ishan Kishan,6,0,6,73,,7,3,1,-,4.0,7,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
49,SS Iyer,T Shamsi,Ishan Kishan,1,0,1,74,,8,4,1,-,5.0,7,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
50,Ishan Kishan,T Shamsi,SS Iyer,1,0,1,75,,34,32,1,-,6.0,7,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
51,Ishan Kishan,D Pretorius,SS Iyer,4,0,4,79,,38,33,1,-,1.0,8,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
52,Ishan Kishan,D Pretorius,SS Iyer,1,0,1,80,,39,34,1,-,2.0,8,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
53,SS Iyer,D Pretorius,Ishan Kishan,1,0,1,81,,9,5,1,-,3.0,8,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
54,Ishan Kishan,D Pretorius,SS Iyer,1,0,1,82,,40,35,1,-,4.0,8,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
55,SS Iyer,D Pretorius,Ishan Kishan,1,0,1,83,,10,6,1,-,5.0,8,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
56,Ishan Kishan,D Pretorius,SS Iyer,4,0,4,87,,44,36,1,-,6.0,8,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
57,SS Iyer,T Shamsi,Ishan Kishan,6,0,6,93,,16,7,1,-,1.0,9,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
58,SS Iyer,T Shamsi,Ishan Kishan,0,0,0,93,,16,8,1,-,2.0,9,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
59,SS Iyer,T Shamsi,Ishan Kishan,6,0,6,99,,22,9,1,-,3.0,9,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
60,SS Iyer,T Shamsi,Ishan Kishan,1,0,1,100,,23,10,1,-,4.0,9,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
61,Ishan Kishan,T Shamsi,SS Iyer,1,0,1,101,,45,37,1,-,5.0,9,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
62,SS Iyer,T Shamsi,Ishan Kishan,1,0,1,102,,24,11,1,-,6.0,9,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
63,SS Iyer,KA Maharaj,Ishan Kishan,1,0,1,103,,25,12,1,-,1.0,10,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
64,Ishan Kishan,KA Maharaj,SS Iyer,1,0,1,104,,46,38,1,-,2.0,10,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
65,SS Iyer,KA Maharaj,Ishan Kishan,0,0,0,104,,25,13,1,-,3.0,10,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
66,SS Iyer,KA Maharaj,Ishan Kishan,1,0,1,105,,26,14,1,-,4.0,10,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
67,Ishan Kishan,KA Maharaj,SS Iyer,6,0,6,111,,52,39,1,-,5.0,10,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
68,Ishan Kishan,KA Maharaj,SS Iyer,1,0,1,112,,53,40,1,-,6.0,10,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
69,Ishan Kishan,D Pretorius,SS Iyer,0,0,0,112,,53,41,1,-,1.0,11,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
70,Ishan Kishan,D Pretorius,SS Iyer,1,0,1,113,,54,42,1,-,2.0,11,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
71,SS Iyer,D Pretorius,Ishan Kishan,1,0,1,114,,27,15,1,-,3.0,11,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
72,Ishan Kishan,D Pretorius,SS Iyer,1,0,1,115,,55,43,1,-,4.0,11,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
73,SS Iyer,D Pretorius,Ishan Kishan,1,0,1,116,,28,16,1,-,5.0,11,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
74,Ishan Kishan,D Pretorius,SS Iyer,1,0,1,117,,56,44,1,-,6.0,11,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
75,Ishan Kishan,KA Maharaj,SS Iyer,6,0,6,123,,62,45,1,-,1.0,12,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
76,Ishan Kishan,KA Maharaj,SS Iyer,6,0,6,129,,68,46,1,-,2.0,12,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
77,Ishan Kishan,KA Maharaj,SS Iyer,4,0,4,133,,72,47,1,-,3.0,12,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
78,Ishan Kishan,KA Maharaj,SS Iyer,4,0,4,137,,76,48,1,-,4.0,12,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
79,Ishan Kishan,KA Maharaj,SS Iyer,0,0,0,137,,76,49,1,-,5.0,12,0,,,"{'by': 'India', 'umpire': 'J Madanagopal', 'batter': 'Ishan Kishan', 'decision': 'upheld'}",field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
80,Ishan Kishan,KA Maharaj,SS Iyer,0,0,0,137,,76,50,2,-,6.0,12,caught,Ishan Kishan,T Stubbs,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
81,SS Iyer,K Rabada,RR Pant,0,0,0,137,,28,17,2,-,1.0,13,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
82,SS Iyer,K Rabada,RR Pant,0,1,1,138,,28,18,2,wides,1.0,13,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
83,SS Iyer,K Rabada,RR Pant,1,0,1,139,,29,19,2,-,2.0,13,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
84,RR Pant,K Rabada,SS Iyer,1,0,1,140,,1,1,2,-,3.0,13,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
85,SS Iyer,K Rabada,RR Pant,0,0,0,140,,29,20,2,-,4.0,13,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
86,SS Iyer,K Rabada,RR Pant,4,0,4,144,,33,21,2,-,5.0,13,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
87,SS Iyer,K Rabada,RR Pant,0,1,1,145,,33,22,2,wides,5.0,13,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
88,SS Iyer,K Rabada,RR Pant,0,0,0,145,,33,23,2,-,6.0,13,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
89,RR Pant,A Nortje,SS Iyer,1,0,1,146,,2,2,2,-,1.0,14,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
90,SS Iyer,A Nortje,RR Pant,1,0,1,147,,34,24,2,-,2.0,14,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
91,RR Pant,A Nortje,SS Iyer,1,0,1,148,,3,3,2,-,3.0,14,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
92,SS Iyer,A Nortje,RR Pant,0,0,0,148,,34,25,2,-,4.0,14,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
93,SS Iyer,A Nortje,RR Pant,1,0,1,149,,35,26,2,-,5.0,14,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
94,RR Pant,A Nortje,SS Iyer,1,0,1,150,,4,4,2,-,6.0,14,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
95,RR Pant,WD Parnell,SS Iyer,0,0,0,150,,4,5,2,-,1.0,15,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
96,RR Pant,WD Parnell,SS Iyer,4,0,4,154,,8,6,2,-,2.0,15,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
97,RR Pant,WD Parnell,SS Iyer,1,0,1,155,,9,7,2,-,3.0,15,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
98,SS Iyer,WD Parnell,RR Pant,0,0,0,155,,35,27,2,-,4.0,15,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
99,SS Iyer,WD Parnell,RR Pant,0,0,0,155,,35,28,2,-,5.0,15,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
100,SS Iyer,WD Parnell,RR Pant,1,0,1,156,,36,29,2,-,6.0,15,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
101,SS Iyer,D Pretorius,RR Pant,0,0,0,156,,36,30,3,-,1.0,16,bowled,SS Iyer,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
102,HH Pandya,D Pretorius,RR Pant,1,0,1,157,,1,1,3,-,2.0,16,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
103,RR Pant,D Pretorius,HH Pandya,6,0,6,163,,15,8,3,-,3.0,16,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
104,RR Pant,D Pretorius,HH Pandya,0,1,1,164,,15,9,3,wides,3.0,16,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
105,RR Pant,D Pretorius,HH Pandya,0,0,0,164,,15,10,3,-,4.0,16,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
106,RR Pant,D Pretorius,HH Pandya,6,0,6,170,,21,11,3,-,5.0,16,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
107,RR Pant,D Pretorius,HH Pandya,4,0,4,174,,25,12,3,-,6.0,16,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
108,HH Pandya,WD Parnell,RR Pant,1,0,1,175,,2,2,3,-,1.0,17,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
109,RR Pant,WD Parnell,HH Pandya,1,0,1,176,,26,13,3,-,2.0,17,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
110,HH Pandya,WD Parnell,RR Pant,0,0,0,176,,2,3,3,-,3.0,17,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
111,HH Pandya,WD Parnell,RR Pant,4,0,4,180,,6,4,3,-,4.0,17,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
112,HH Pandya,WD Parnell,RR Pant,6,0,6,186,,12,5,3,-,5.0,17,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
113,HH Pandya,WD Parnell,RR Pant,1,0,1,187,,13,6,3,-,6.0,17,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
114,HH Pandya,K Rabada,RR Pant,6,0,6,193,,19,7,3,-,1.0,18,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
115,HH Pandya,K Rabada,RR Pant,0,1,1,194,,19,8,3,legbyes,2.0,18,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
116,RR Pant,K Rabada,HH Pandya,0,0,0,194,,26,14,3,-,3.0,18,0,,,,field,South Africa,1,"Arun Jaitley Stadium, Delhi",2022,06,India_South Africa_2022-06-09,South Africa,India,South Africa,False,211
