,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,MJ Lumb,MG Johnson,AD Hales,2,1,3,3,245,2,1,0,noballs,0.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
1,MJ Lumb,MG Johnson,AD Hales,0,0,0,3,245,2,2,0,-,1.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
2,MJ Lumb,MG Johnson,AD Hales,0,0,0,3,245,2,3,0,-,2.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
3,MJ Lumb,MG Johnson,AD Hales,0,1,1,4,244,2,4,0,wides,2.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
4,MJ Lumb,MG Johnson,AD Hales,4,0,4,8,240,6,5,0,-,3.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
5,MJ Lumb,MG Johnson,AD Hales,0,1,1,9,239,6,6,0,wides,3.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
6,MJ Lumb,MG Johnson,AD Hales,4,0,4,13,235,10,7,0,-,4.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
7,MJ Lumb,MG Johnson,AD Hales,4,0,4,17,231,14,8,0,-,5.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
8,MJ Lumb,MG Johnson,AD Hales,0,0,0,17,231,14,9,0,-,6.0,0,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
9,AD Hales,JR Hazlewood,MJ Lumb,2,0,2,19,229,2,1,0,-,1.0,1,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
10,AD Hales,JR Hazlewood,MJ Lumb,0,0,0,19,229,2,2,0,-,2.0,1,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
11,AD Hales,JR Hazlewood,MJ Lumb,0,0,0,19,229,2,3,0,-,3.0,1,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
12,AD Hales,JR Hazlewood,MJ Lumb,0,0,0,19,229,2,4,0,-,4.0,1,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
13,AD Hales,JR Hazlewood,MJ Lumb,1,0,1,20,228,3,5,0,-,5.0,1,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
14,MJ Lumb,JR Hazlewood,AD Hales,6,0,6,26,222,20,10,0,-,6.0,1,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
15,AD Hales,MG Johnson,MJ Lumb,0,0,0,26,222,3,6,0,-,1.0,2,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
16,AD Hales,MG Johnson,MJ Lumb,4,0,4,30,218,7,7,0,-,2.0,2,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
17,AD Hales,MG Johnson,MJ Lumb,1,0,1,31,217,8,8,0,-,3.0,2,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
18,MJ Lumb,MG Johnson,AD Hales,0,0,0,31,217,20,11,0,-,4.0,2,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
19,MJ Lumb,MG Johnson,AD Hales,2,0,2,33,215,22,12,0,-,5.0,2,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
20,MJ Lumb,MG Johnson,AD Hales,0,0,0,33,215,22,13,1,-,6.0,2,lbw,MJ Lumb,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
21,AD Hales,JR Hazlewood,LJ Wright,0,0,0,33,215,8,9,2,-,1.0,3,caught,AD Hales,MS Wade,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
22,LJ Wright,JR Hazlewood,EJG Morgan,4,0,4,37,211,4,1,2,-,2.0,3,0,,,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
23,LJ Wright,JR Hazlewood,EJG Morgan,0,0,0,37,211,4,2,3,-,3.0,3,caught,LJ Wright,MS Wade,field,England,2,The Rose Bowl,2013,08,England_Australia_2013-08-29,Australia,England,Australia,False,209
