,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,0,0,0,0,,0,1,0,1,0,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
1,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,0,0,0,0,,0,2,0,2,0,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
2,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,0,0,0,0,,0,3,0,3,0,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
3,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,0,0,0,0,,0,4,0,4,0,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
4,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,0,0,0,0,,0,5,0,5,0,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
5,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,0,0,0,0,,0,6,0,6,0,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
6,Ibrahim Zadran,Mukesh Kumar,Rahmanullah Gurbaz,0,0,0,0,,0,1,0,1,1,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
7,Ibrahim Zadran,Mukesh Kumar,Rahmanullah Gurbaz,1,0,1,1,,1,2,0,2,1,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
8,Rahmanullah Gurbaz,Mukesh Kumar,Ibrahim Zadran,0,0,0,1,,0,7,0,3,1,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
9,Rahmanullah Gurbaz,Mukesh Kumar,Ibrahim Zadran,4,0,4,5,,4,8,0,4,1,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
10,Rahmanullah Gurbaz,Mukesh Kumar,Ibrahim Zadran,1,0,1,6,,5,9,0,5,1,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
11,Ibrahim Zadran,Mukesh Kumar,Rahmanullah Gurbaz,0,0,0,6,,1,3,0,6,1,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
12,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,0,1,1,7,,5,10,0,1,2,wides,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
13,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,0,0,0,7,,5,11,0,2,2,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
14,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,4,0,4,11,,9,12,0,3,2,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
15,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,1,0,1,12,,10,13,0,4,2,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
16,Ibrahim Zadran,Arshdeep Singh,Rahmanullah Gurbaz,0,0,0,12,,1,4,0,5,2,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
17,Ibrahim Zadran,Arshdeep Singh,Rahmanullah Gurbaz,1,0,1,13,,2,5,0,6,2,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
18,Rahmanullah Gurbaz,Arshdeep Singh,Ibrahim Zadran,1,0,1,14,,11,14,0,7,2,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
19,Rahmanullah Gurbaz,AR Patel,Ibrahim Zadran,1,0,1,15,,12,15,0,1,3,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
20,Ibrahim Zadran,AR Patel,Rahmanullah Gurbaz,0,0,0,15,,2,6,0,2,3,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
21,Ibrahim Zadran,AR Patel,Rahmanullah Gurbaz,0,0,0,15,,2,7,0,3,3,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
22,Ibrahim Zadran,AR Patel,Rahmanullah Gurbaz,4,0,4,19,,6,8,0,4,3,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
23,Ibrahim Zadran,AR Patel,Rahmanullah Gurbaz,2,0,2,21,,8,9,0,5,3,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
24,Ibrahim Zadran,AR Patel,Rahmanullah Gurbaz,0,0,0,21,,8,10,0,6,3,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
25,Rahmanullah Gurbaz,Washington Sundar,Ibrahim Zadran,1,0,1,22,,13,16,0,1,4,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
26,Ibrahim Zadran,Washington Sundar,Rahmanullah Gurbaz,1,0,1,23,,9,11,0,2,4,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
27,Rahmanullah Gurbaz,Washington Sundar,Ibrahim Zadran,0,0,0,23,,13,17,0,3,4,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
28,Rahmanullah Gurbaz,Washington Sundar,Ibrahim Zadran,0,0,0,23,,13,18,0,4,4,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
29,Rahmanullah Gurbaz,Washington Sundar,Ibrahim Zadran,0,1,1,24,,13,19,0,5,4,legbyes,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
30,Ibrahim Zadran,Washington Sundar,Rahmanullah Gurbaz,1,0,1,25,,10,12,0,6,4,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
31,Ibrahim Zadran,Mukesh Kumar,Rahmanullah Gurbaz,1,0,1,26,,11,13,0,1,5,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
32,Rahmanullah Gurbaz,Mukesh Kumar,Ibrahim Zadran,1,0,1,27,,14,20,0,2,5,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
33,Ibrahim Zadran,Mukesh Kumar,Rahmanullah Gurbaz,0,0,0,27,,11,14,0,3,5,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
34,Ibrahim Zadran,Mukesh Kumar,Rahmanullah Gurbaz,1,0,1,28,,12,15,0,4,5,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
35,Rahmanullah Gurbaz,Mukesh Kumar,Ibrahim Zadran,1,0,1,29,,15,21,0,5,5,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
36,Ibrahim Zadran,Mukesh Kumar,Rahmanullah Gurbaz,4,0,4,33,,16,16,0,6,5,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
37,Rahmanullah Gurbaz,Washington Sundar,Ibrahim Zadran,1,0,1,34,,16,22,0,1,6,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
38,Ibrahim Zadran,Washington Sundar,Rahmanullah Gurbaz,1,0,1,35,,17,17,0,2,6,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
39,Rahmanullah Gurbaz,Washington Sundar,Ibrahim Zadran,1,0,1,36,,17,23,0,3,6,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
40,Ibrahim Zadran,Washington Sundar,Rahmanullah Gurbaz,6,0,6,42,,23,18,0,4,6,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
41,Ibrahim Zadran,Washington Sundar,Rahmanullah Gurbaz,0,0,0,42,,23,19,0,5,6,-,0,,,field,India,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2024,01,Afghanistan_India_2024-01-11,India,Afghanistan,India,False,158
