,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Liton Das,SM Curran,Rony Talukdar,0,1,1,1,,0,1,0,wides,0.0,0,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Left arm Medium
1,Liton Das,SM Curran,Rony Talukdar,1,0,1,2,,1,2,0,-,1.0,0,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Left arm Medium
2,Rony Talukdar,SM Curran,Liton Das,4,0,4,6,,4,1,0,-,2.0,0,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Left arm Medium
3,Rony Talukdar,SM Curran,Liton Das,1,0,1,7,,5,2,0,-,3.0,0,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Left arm Medium
4,Liton Das,SM Curran,Rony Talukdar,0,0,0,7,,1,3,0,-,4.0,0,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Left arm Medium
5,Liton Das,SM Curran,Rony Talukdar,0,0,0,7,,1,4,0,-,5.0,0,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Left arm Medium
6,Liton Das,SM Curran,Rony Talukdar,0,0,0,7,,1,5,0,-,6.0,0,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Left arm Medium
7,Rony Talukdar,CR Woakes,Liton Das,1,0,1,8,,6,3,0,-,1.0,1,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
8,Liton Das,CR Woakes,Rony Talukdar,4,0,4,12,,5,6,0,-,2.0,1,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
9,Liton Das,CR Woakes,Rony Talukdar,0,0,0,12,,5,7,0,-,3.0,1,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
10,Liton Das,CR Woakes,Rony Talukdar,2,0,2,14,,7,8,0,-,4.0,1,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
11,Liton Das,CR Woakes,Rony Talukdar,1,0,1,15,,8,9,0,-,5.0,1,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
12,Rony Talukdar,CR Woakes,Liton Das,4,0,4,19,,10,4,0,-,6.0,1,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
13,Liton Das,AU Rashid,Rony Talukdar,0,0,0,19,,8,10,0,-,1.0,2,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Legbreak
14,Liton Das,AU Rashid,Rony Talukdar,1,0,1,20,,9,11,0,-,2.0,2,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Legbreak
15,Rony Talukdar,AU Rashid,Liton Das,0,1,1,21,,10,5,0,wides,2.0,2,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Legbreak
16,Rony Talukdar,AU Rashid,Liton Das,1,0,1,22,,11,6,0,-,3.0,2,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Legbreak
17,Liton Das,AU Rashid,Rony Talukdar,0,1,1,23,,9,12,0,wides,3.0,2,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Legbreak
18,Liton Das,AU Rashid,Rony Talukdar,0,0,0,23,,9,13,0,-,4.0,2,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Legbreak
19,Liton Das,AU Rashid,Rony Talukdar,0,0,0,23,,9,14,0,-,5.0,2,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Legbreak
20,Liton Das,AU Rashid,Rony Talukdar,0,0,0,23,,9,15,0,-,6.0,2,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Legbreak
21,Rony Talukdar,JC Archer,Liton Das,0,0,0,23,,11,7,0,-,1.0,3,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
22,Rony Talukdar,JC Archer,Liton Das,0,0,0,23,,11,8,0,-,2.0,3,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
23,Rony Talukdar,JC Archer,Liton Das,1,0,1,24,,12,9,0,-,3.0,3,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
24,Liton Das,JC Archer,Rony Talukdar,0,1,1,25,,9,16,0,wides,3.0,3,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
25,Liton Das,JC Archer,Rony Talukdar,4,0,4,29,,13,17,0,-,4.0,3,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
26,Liton Das,JC Archer,Rony Talukdar,1,0,1,30,,14,18,0,-,5.0,3,0,,,,field,England,1,"Shere Bangla National Stadium, Mirpur",2023,03,Bangladesh_England_2023-03-14,Bangladesh,Bangladesh,England,True,158,Right hand Bat,Right hand Bat,Right arm Fast
