,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
59,GD Phillips,NT Ellis,JA Clarkson,0,0,0,55,119,23,24,4,5,0,,,9,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
60,GD Phillips,NT Ellis,JA Clarkson,4,0,4,59,115,27,25,4,6,0,,,9,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
61,JA Clarkson,MR Marsh,GD Phillips,0,0,0,59,115,4,8,4,1,0,,,10,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
62,JA Clarkson,MR Marsh,GD Phillips,1,0,1,60,114,5,9,4,2,0,,,10,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
63,GD Phillips,MR Marsh,JA Clarkson,6,0,6,66,108,33,26,4,3,0,,,10,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
64,GD Phillips,MR Marsh,JA Clarkson,1,0,1,67,107,34,27,4,4,0,,,10,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
65,JA Clarkson,MR Marsh,GD Phillips,1,0,1,68,106,6,10,4,5,0,,,10,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
66,GD Phillips,MR Marsh,JA Clarkson,1,0,1,69,105,35,28,4,6,0,,,10,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
67,GD Phillips,A Zampa,JA Clarkson,0,0,0,69,105,35,29,4,1,0,,,11,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
68,GD Phillips,A Zampa,JA Clarkson,1,0,1,70,104,36,30,4,2,0,,,11,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
69,JA Clarkson,A Zampa,GD Phillips,0,0,0,70,104,6,11,4,3,0,,,11,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
70,JA Clarkson,A Zampa,GD Phillips,4,0,4,74,100,10,12,4,4,0,,,11,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
71,JA Clarkson,A Zampa,GD Phillips,0,0,0,74,100,10,13,5,5,bowled,JA Clarkson,,11,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
72,AF Milne,A Zampa,GD Phillips,0,0,0,74,100,0,1,6,6,bowled,AF Milne,,11,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
73,GD Phillips,PJ Cummins,TA Boult,1,0,1,75,99,37,31,6,1,0,,,12,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
74,TA Boult,PJ Cummins,GD Phillips,1,0,1,76,98,1,1,6,2,0,,,12,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
75,GD Phillips,PJ Cummins,TA Boult,2,0,2,78,96,39,32,6,3,0,,,12,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
76,GD Phillips,PJ Cummins,TA Boult,1,0,1,79,95,40,33,6,4,0,,,12,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
77,TA Boult,PJ Cummins,GD Phillips,1,0,1,80,94,2,2,6,5,0,,,12,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
78,GD Phillips,PJ Cummins,TA Boult,1,0,1,81,93,41,34,6,6,0,,,12,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
79,GD Phillips,A Zampa,TA Boult,1,0,1,82,92,42,35,6,1,0,,,13,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
80,TA Boult,A Zampa,GD Phillips,1,0,1,83,91,3,3,6,2,0,,,13,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
81,GD Phillips,A Zampa,TA Boult,0,0,0,83,91,42,36,7,3,caught,GD Phillips,TH David,13,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
82,LH Ferguson,A Zampa,TA Boult,0,0,0,83,91,0,1,7,4,0,,,13,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
83,LH Ferguson,A Zampa,TA Boult,1,0,1,84,90,1,2,7,5,0,,,13,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
84,TA Boult,A Zampa,LH Ferguson,0,0,0,84,90,3,4,7,6,0,,,13,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
85,LH Ferguson,JR Hazlewood,TA Boult,1,0,1,85,89,2,3,7,1,0,,,14,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
86,TA Boult,JR Hazlewood,LH Ferguson,1,0,1,86,88,4,5,7,2,0,,,14,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
87,LH Ferguson,JR Hazlewood,TA Boult,0,0,0,86,88,2,4,7,3,0,,,14,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
88,LH Ferguson,JR Hazlewood,TA Boult,1,0,1,87,87,3,5,7,4,0,,,14,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
89,TA Boult,JR Hazlewood,LH Ferguson,0,0,0,87,87,4,6,7,5,0,,,14,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
90,TA Boult,JR Hazlewood,LH Ferguson,1,0,1,88,86,5,7,7,6,0,,,14,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
91,TA Boult,A Zampa,LH Ferguson,1,0,1,89,85,6,8,7,1,0,,,15,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
92,LH Ferguson,A Zampa,TA Boult,1,0,1,90,84,4,6,7,2,0,,,15,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
93,TA Boult,A Zampa,LH Ferguson,4,0,4,94,80,10,9,7,3,0,,,15,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
94,TA Boult,A Zampa,LH Ferguson,6,0,6,100,74,16,10,7,4,0,,,15,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
95,TA Boult,A Zampa,LH Ferguson,0,0,0,100,74,16,11,8,5,caught,TA Boult,SPD Smith,15,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
96,BV Sears,A Zampa,LH Ferguson,1,0,1,101,73,1,1,8,6,0,,,15,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
97,BV Sears,NT Ellis,LH Ferguson,0,0,0,101,73,1,2,8,1,0,,,16,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
98,BV Sears,NT Ellis,LH Ferguson,0,0,0,101,73,1,3,8,2,0,,,16,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
99,BV Sears,NT Ellis,LH Ferguson,0,0,0,101,73,1,4,8,3,0,,,16,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
100,BV Sears,NT Ellis,LH Ferguson,0,0,0,101,73,1,5,8,4,0,,,16,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
101,BV Sears,NT Ellis,LH Ferguson,1,0,1,102,72,2,6,8,5,0,,,16,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
102,LH Ferguson,NT Ellis,BV Sears,0,0,0,102,72,4,7,9,6,bowled,LH Ferguson,,16,-,field,New Zealand,2,"Eden Park, Auckland",2024,02,Australia_New Zealand_2024-02-23,Australia,New Zealand,Australia,False,102
