,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
47,PR Stirling,HR Walsh,KJ O'Brien,0,0,0,107,,69,30,0,-,2.0,7,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
48,PR Stirling,HR Walsh,KJ O'Brien,6,0,6,113,,75,31,0,-,3.0,7,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
49,PR Stirling,HR Walsh,KJ O'Brien,2,0,2,115,,77,32,0,-,4.0,7,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
50,PR Stirling,HR Walsh,KJ O'Brien,0,0,0,115,,77,33,0,-,5.0,7,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
51,PR Stirling,HR Walsh,KJ O'Brien,0,0,0,115,,77,34,0,-,6.0,7,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
52,KJ O'Brien,KA Pollard,PR Stirling,2,0,2,117,,36,19,0,-,1.0,8,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
53,KJ O'Brien,KA Pollard,PR Stirling,1,0,1,118,,37,20,0,-,2.0,8,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
54,PR Stirling,KA Pollard,KJ O'Brien,0,0,0,118,,77,35,0,-,3.0,8,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
55,PR Stirling,KA Pollard,KJ O'Brien,1,0,1,119,,78,36,0,-,4.0,8,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
56,KJ O'Brien,KA Pollard,PR Stirling,0,1,1,120,,37,21,0,noballs,4.0,8,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
57,KJ O'Brien,KA Pollard,PR Stirling,2,0,2,122,,39,22,0,-,5.0,8,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
58,KJ O'Brien,KA Pollard,PR Stirling,0,1,1,123,,39,23,0,wides,5.0,8,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
59,KJ O'Brien,KA Pollard,PR Stirling,1,0,1,124,,40,24,0,-,6.0,8,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
60,KJ O'Brien,HR Walsh,PR Stirling,0,1,1,125,,40,25,0,byes,1.0,9,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
61,PR Stirling,HR Walsh,KJ O'Brien,1,0,1,126,,79,37,0,-,2.0,9,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
62,KJ O'Brien,HR Walsh,PR Stirling,0,0,0,126,,40,26,0,-,3.0,9,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
63,KJ O'Brien,HR Walsh,PR Stirling,0,0,0,126,,40,27,0,-,4.0,9,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
64,KJ O'Brien,HR Walsh,PR Stirling,0,4,4,130,,40,28,0,wides,4.0,9,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
65,PR Stirling,HR Walsh,KJ O'Brien,0,0,0,130,,79,38,0,-,5.0,9,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
66,PR Stirling,HR Walsh,KJ O'Brien,0,0,0,130,,79,39,0,-,6.0,9,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
67,KJ O'Brien,KA Pollard,PR Stirling,4,0,4,134,,44,29,0,-,1.0,10,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
68,KJ O'Brien,KA Pollard,PR Stirling,1,0,1,135,,45,30,0,-,2.0,10,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
69,PR Stirling,KA Pollard,KJ O'Brien,2,0,2,137,,81,40,0,-,3.0,10,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
70,PR Stirling,KA Pollard,KJ O'Brien,4,0,4,141,,85,41,0,-,4.0,10,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
71,PR Stirling,KA Pollard,KJ O'Brien,1,0,1,142,,86,42,0,-,5.0,10,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
72,KJ O'Brien,KA Pollard,PR Stirling,1,0,1,143,,46,31,0,-,6.0,10,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
73,KJ O'Brien,HR Walsh,PR Stirling,1,0,1,144,,47,32,0,-,1.0,11,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
74,PR Stirling,HR Walsh,KJ O'Brien,6,0,6,150,,92,43,0,-,2.0,11,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
75,PR Stirling,HR Walsh,KJ O'Brien,1,0,1,151,,93,44,0,-,3.0,11,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
76,KJ O'Brien,HR Walsh,PR Stirling,1,0,1,152,,48,33,0,-,4.0,11,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
77,PR Stirling,HR Walsh,KJ O'Brien,0,0,0,152,,93,45,0,-,5.0,11,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
78,PR Stirling,HR Walsh,KJ O'Brien,1,0,1,153,,94,46,0,-,6.0,11,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
79,PR Stirling,DJ Bravo,KJ O'Brien,1,0,1,154,,95,47,0,-,1.0,12,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
80,KJ O'Brien,DJ Bravo,PR Stirling,0,0,0,154,,48,34,0,-,2.0,12,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
81,KJ O'Brien,DJ Bravo,PR Stirling,0,0,0,154,,48,35,1,-,3.0,12,bowled,KJ O'Brien,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
82,A Balbirnie,DJ Bravo,PR Stirling,0,0,0,154,,0,1,1,-,4.0,12,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
83,A Balbirnie,DJ Bravo,PR Stirling,2,0,2,156,,2,2,1,-,5.0,12,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
84,A Balbirnie,DJ Bravo,PR Stirling,0,0,0,156,,2,3,1,-,6.0,12,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
85,PR Stirling,HR Walsh,A Balbirnie,0,0,0,156,,95,48,1,-,1.0,13,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
86,PR Stirling,HR Walsh,A Balbirnie,0,0,0,156,,95,49,2,-,2.0,13,caught,PR Stirling,E Lewis,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
87,A Balbirnie,HR Walsh,GJ Delany,0,0,0,156,,2,4,2,-,3.0,13,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
88,A Balbirnie,HR Walsh,GJ Delany,0,0,0,156,,2,5,2,-,4.0,13,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
89,A Balbirnie,HR Walsh,GJ Delany,1,0,1,157,,3,6,2,-,5.0,13,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
90,GJ Delany,HR Walsh,A Balbirnie,0,0,0,157,,0,1,2,-,6.0,13,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
91,A Balbirnie,DJ Bravo,GJ Delany,0,0,0,157,,3,7,2,-,1.0,14,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
92,A Balbirnie,DJ Bravo,GJ Delany,1,0,1,158,,4,8,2,-,2.0,14,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
93,GJ Delany,DJ Bravo,A Balbirnie,1,0,1,159,,1,2,2,-,3.0,14,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
94,A Balbirnie,DJ Bravo,GJ Delany,1,0,1,160,,5,9,2,-,4.0,14,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
95,GJ Delany,DJ Bravo,A Balbirnie,0,0,0,160,,1,3,2,-,5.0,14,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
96,GJ Delany,DJ Bravo,A Balbirnie,0,0,0,160,,1,4,2,-,6.0,14,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
97,A Balbirnie,K Pierre,GJ Delany,2,0,2,162,,7,10,2,-,1.0,15,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
98,A Balbirnie,K Pierre,GJ Delany,0,0,0,162,,7,11,3,-,2.0,15,caught,A Balbirnie,KOK Williams,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
99,HT Tector,K Pierre,GJ Delany,2,0,2,164,,2,1,3,-,3.0,15,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
100,HT Tector,K Pierre,GJ Delany,0,0,0,164,,2,2,4,-,4.0,15,caught,HT Tector,DJ Bravo,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
101,GC Wilson,K Pierre,GJ Delany,1,0,1,165,,1,1,4,-,5.0,15,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
102,GJ Delany,K Pierre,GC Wilson,1,0,1,166,,2,5,4,-,6.0,15,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
103,GJ Delany,SS Cottrell,GC Wilson,1,0,1,167,,3,6,4,-,1.0,16,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
104,GC Wilson,SS Cottrell,GJ Delany,4,0,4,171,,5,2,4,-,2.0,16,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
105,GC Wilson,SS Cottrell,GJ Delany,2,0,2,173,,7,3,4,-,3.0,16,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
106,GC Wilson,SS Cottrell,GJ Delany,4,0,4,177,,11,4,4,-,4.0,16,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
107,GC Wilson,SS Cottrell,GJ Delany,1,0,1,178,,12,5,4,-,5.0,16,0,,,"{'by': 'West Indies', 'umpire': 'GO Brathwaite', 'batter': 'GC Wilson', 'decision': 'struck down'}",bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
108,GJ Delany,SS Cottrell,GC Wilson,0,0,0,178,,3,7,4,-,6.0,16,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
109,GC Wilson,KOK Williams,GJ Delany,2,0,2,180,,14,6,4,-,1.0,17,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
110,GC Wilson,KOK Williams,GJ Delany,0,1,1,181,,14,7,4,legbyes,2.0,17,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
111,GJ Delany,KOK Williams,GC Wilson,4,0,4,185,,7,8,4,-,3.0,17,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
112,GJ Delany,KOK Williams,GC Wilson,6,0,6,191,,13,9,4,-,4.0,17,0,,,,bat,Ireland,1,"National Cricket Stadium, Grenada",2020,01,West Indies_Ireland_2020-01-15,Ireland,Ireland,West Indies,True,208
