,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
82,Mohammad Rizwan,Mosaddek Hossain,Haider Ali,2,0,2,97,63,41,33,2,2,14,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
83,Mohammad Rizwan,Mosaddek Hossain,Haider Ali,1,0,1,98,62,42,34,2,3,14,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
84,Haider Ali,Mosaddek Hossain,Mohammad Rizwan,1,0,1,99,61,1,2,2,4,14,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
85,Mohammad Rizwan,Mosaddek Hossain,Haider Ali,1,0,1,100,60,43,35,2,5,14,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
86,Haider Ali,Mosaddek Hossain,Mohammad Rizwan,4,0,4,104,56,5,3,2,6,14,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
87,Mohammad Rizwan,Taskin Ahmed,Haider Ali,4,0,4,108,52,47,36,2,1,15,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
88,Mohammad Rizwan,Taskin Ahmed,Haider Ali,1,0,1,109,51,48,37,2,2,15,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
89,Haider Ali,Taskin Ahmed,Mohammad Rizwan,1,0,1,110,50,6,4,2,3,15,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
90,Mohammad Rizwan,Taskin Ahmed,Haider Ali,1,0,1,111,49,49,38,2,4,15,-,0,,,"{'by': 'Bangladesh', 'umpire': 'SB Haig', 'batter': 'Mohammad Rizwan', 'decision': 'struck down'}",field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
91,Haider Ali,Taskin Ahmed,Mohammad Rizwan,0,0,0,111,49,6,5,2,5,15,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
92,Haider Ali,Taskin Ahmed,Mohammad Rizwan,0,0,0,111,49,6,6,3,6,15,-,caught,Haider Ali,Yasir Ali Chowdhury,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
93,Mohammad Rizwan,Nasum Ahmed,Iftikhar Ahmed,1,0,1,112,48,50,39,3,1,16,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
94,Iftikhar Ahmed,Nasum Ahmed,Mohammad Rizwan,0,0,0,112,48,0,1,3,2,16,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
95,Iftikhar Ahmed,Nasum Ahmed,Mohammad Rizwan,1,0,1,113,47,1,2,3,3,16,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
96,Mohammad Rizwan,Nasum Ahmed,Iftikhar Ahmed,1,0,1,114,46,51,40,3,4,16,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
97,Iftikhar Ahmed,Nasum Ahmed,Mohammad Rizwan,1,0,1,115,45,2,3,3,5,16,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
98,Mohammad Rizwan,Nasum Ahmed,Iftikhar Ahmed,1,0,1,116,44,52,41,3,6,16,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
99,Mohammad Rizwan,Mustafizur Rahman,Iftikhar Ahmed,4,0,4,120,40,56,42,3,1,17,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
100,Mohammad Rizwan,Mustafizur Rahman,Iftikhar Ahmed,1,0,1,121,39,57,43,3,2,17,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
101,Iftikhar Ahmed,Mustafizur Rahman,Mohammad Rizwan,2,0,2,123,37,4,4,3,3,17,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
102,Iftikhar Ahmed,Mustafizur Rahman,Mohammad Rizwan,4,0,4,127,33,8,5,3,4,17,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
103,Iftikhar Ahmed,Mustafizur Rahman,Mohammad Rizwan,1,0,1,128,32,9,6,3,5,17,-,0,,,,field,Bangladesh,1,"Hagley Oval, Christchurch",2022,10,Pakistan_Bangladesh_2022-10-07,Pakistan,Pakistan,Bangladesh,167
