,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
11,Ibrahim Zadran,Hasan Mahmud,Hazratullah,0,1,1,11,,0,5,1,wides,4.0,0,,,1,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
12,Ibrahim Zadran,Hasan Mahmud,Hazratullah,0,0,0,11,,0,6,1,-,5.0,0,,,1,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
13,Ibrahim Zadran,Hasan Mahmud,Hazratullah,0,0,0,11,,0,7,1,-,6.0,0,,,1,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
14,Hazratullah,Taskin Ahmed,Ibrahim Zadran,4,0,4,15,,4,2,1,-,1.0,0,,,2,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
15,Hazratullah,Taskin Ahmed,Ibrahim Zadran,0,0,0,15,,4,3,1,-,2.0,0,,,2,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
16,Hazratullah,Taskin Ahmed,Ibrahim Zadran,0,0,0,15,,4,4,1,-,3.0,0,,,2,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
17,Hazratullah,Taskin Ahmed,Ibrahim Zadran,0,1,1,16,,4,5,1,wides,3.0,0,,,2,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
18,Hazratullah,Taskin Ahmed,Ibrahim Zadran,0,0,0,16,,4,6,2,-,4.0,caught,Hazratullah,Liton Das,2,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
19,Mohammad Nabi,Taskin Ahmed,Ibrahim Zadran,0,0,0,16,,0,1,2,-,5.0,0,,,2,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
20,Mohammad Nabi,Taskin Ahmed,Ibrahim Zadran,0,0,0,16,,0,2,2,-,6.0,0,,,2,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
21,Ibrahim Zadran,Hasan Mahmud,Mohammad Nabi,0,0,0,16,,0,8,2,-,1.0,0,,,3,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
22,Ibrahim Zadran,Hasan Mahmud,Mohammad Nabi,1,0,1,17,,1,9,2,-,2.0,0,,,3,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
23,Mohammad Nabi,Hasan Mahmud,Ibrahim Zadran,0,0,0,17,,0,3,2,-,3.0,0,,,3,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
24,Mohammad Nabi,Hasan Mahmud,Ibrahim Zadran,1,0,1,18,,1,4,2,-,4.0,0,,,3,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
25,Ibrahim Zadran,Hasan Mahmud,Mohammad Nabi,0,0,0,18,,1,10,2,-,5.0,0,,,3,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
26,Ibrahim Zadran,Hasan Mahmud,Mohammad Nabi,1,0,1,19,,2,11,2,-,6.0,0,,,3,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
27,Ibrahim Zadran,Nasum Ahmed,Mohammad Nabi,0,0,0,19,,2,12,2,-,1.0,0,,,4,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
28,Ibrahim Zadran,Nasum Ahmed,Mohammad Nabi,0,0,0,19,,2,13,2,-,2.0,0,,,4,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
29,Ibrahim Zadran,Nasum Ahmed,Mohammad Nabi,0,0,0,19,,2,14,2,-,3.0,0,,,4,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
30,Ibrahim Zadran,Nasum Ahmed,Mohammad Nabi,1,0,1,20,,3,15,2,-,4.0,0,,,4,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
31,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,0,0,0,20,,1,5,2,-,5.0,0,,,4,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
32,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,1,0,1,21,,2,6,2,-,6.0,0,,,4,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
33,Mohammad Nabi,Mustafizur Rahman,Ibrahim Zadran,4,0,4,25,,6,7,2,-,1.0,0,,,5,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
34,Mohammad Nabi,Mustafizur Rahman,Ibrahim Zadran,2,0,2,27,,8,8,2,-,2.0,0,,,5,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
35,Mohammad Nabi,Mustafizur Rahman,Ibrahim Zadran,0,0,0,27,,8,9,2,-,3.0,0,,,5,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
36,Mohammad Nabi,Mustafizur Rahman,Ibrahim Zadran,0,1,1,28,,8,10,2,legbyes,4.0,0,,,5,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
37,Ibrahim Zadran,Mustafizur Rahman,Mohammad Nabi,2,0,2,30,,5,16,2,-,5.0,0,,,5,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
38,Ibrahim Zadran,Mustafizur Rahman,Mohammad Nabi,4,0,4,34,,9,17,2,-,6.0,0,,,5,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
39,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,1,0,1,35,,9,11,2,-,1.0,0,,,6,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
40,Ibrahim Zadran,Nasum Ahmed,Mohammad Nabi,0,0,0,35,,9,18,2,-,2.0,0,,,6,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
41,Ibrahim Zadran,Nasum Ahmed,Mohammad Nabi,1,0,1,36,,10,19,2,-,3.0,0,,,6,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
42,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,0,0,0,36,,9,12,2,-,4.0,0,,,6,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
43,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,0,0,0,36,,9,13,2,-,5.0,0,,,6,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
44,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,2,0,2,38,,11,14,2,-,6.0,0,,,6,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
45,Ibrahim Zadran,Shakib Al Hasan,Mohammad Nabi,0,0,0,38,,10,20,2,-,1.0,0,,,7,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
46,Ibrahim Zadran,Shakib Al Hasan,Mohammad Nabi,1,0,1,39,,11,21,2,-,2.0,0,,,7,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
47,Mohammad Nabi,Shakib Al Hasan,Ibrahim Zadran,1,0,1,40,,12,15,2,-,3.0,0,,,7,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
48,Ibrahim Zadran,Shakib Al Hasan,Mohammad Nabi,0,1,1,41,,11,22,2,legbyes,4.0,0,,,7,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
49,Mohammad Nabi,Shakib Al Hasan,Ibrahim Zadran,0,0,0,41,,12,16,2,-,5.0,0,,,7,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
50,Mohammad Nabi,Shakib Al Hasan,Ibrahim Zadran,2,0,2,43,,14,17,2,-,6.0,0,,,7,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
51,Ibrahim Zadran,Nasum Ahmed,Mohammad Nabi,1,0,1,44,,12,23,2,-,1.0,0,,,8,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
52,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,1,0,1,45,,15,18,2,-,2.0,0,,,8,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
53,Ibrahim Zadran,Nasum Ahmed,Mohammad Nabi,1,0,1,46,,13,24,2,-,3.0,0,,,8,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
54,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,0,0,0,46,,15,19,2,-,4.0,0,,,8,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
55,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,0,0,0,46,,15,20,2,-,5.0,0,,,8,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
56,Mohammad Nabi,Nasum Ahmed,Ibrahim Zadran,1,0,1,47,,16,21,2,-,6.0,0,,,8,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
57,Mohammad Nabi,Mustafizur Rahman,Ibrahim Zadran,0,1,1,48,,16,22,2,wides,0.0,0,,,9,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
58,Mohammad Nabi,Mustafizur Rahman,Ibrahim Zadran,0,0,0,48,,16,23,3,-,1.0,caught,Mohammad Nabi,Liton Das,9,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
59,Najibullah Zadran,Mustafizur Rahman,Ibrahim Zadran,4,0,4,52,,4,1,3,-,2.0,0,,,9,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
60,Najibullah Zadran,Mustafizur Rahman,Ibrahim Zadran,1,0,1,53,,5,2,3,-,3.0,0,,,9,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
61,Ibrahim Zadran,Mustafizur Rahman,Najibullah Zadran,6,0,6,59,,19,25,3,-,4.0,0,,,9,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
62,Ibrahim Zadran,Mustafizur Rahman,Najibullah Zadran,2,0,2,61,,21,26,3,-,5.0,0,,,9,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
63,Ibrahim Zadran,Mustafizur Rahman,Najibullah Zadran,1,0,1,62,,22,27,3,-,6.0,0,,,9,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
64,Ibrahim Zadran,Shakib Al Hasan,Najibullah Zadran,0,0,0,62,,22,28,4,-,1.0,caught,Ibrahim Zadran,Afif Hossain,10,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
65,Azmatullah Omarzai,Shakib Al Hasan,Najibullah Zadran,4,0,4,66,,4,1,4,-,2.0,0,,,10,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
66,Azmatullah Omarzai,Shakib Al Hasan,Najibullah Zadran,0,0,0,66,,4,2,4,-,3.0,0,,,10,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
67,Azmatullah Omarzai,Shakib Al Hasan,Najibullah Zadran,0,0,0,66,,4,3,4,-,4.0,0,,,10,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
68,Azmatullah Omarzai,Shakib Al Hasan,Najibullah Zadran,1,0,1,67,,5,4,4,-,5.0,0,,,10,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
69,Najibullah Zadran,Shakib Al Hasan,Azmatullah Omarzai,0,0,0,67,,5,3,5,-,6.0,bowled,Najibullah Zadran,,10,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
70,Azmatullah Omarzai,Nasum Ahmed,Karim Janat,1,0,1,68,,6,5,5,-,1.0,0,,,11,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
71,Karim Janat,Nasum Ahmed,Azmatullah Omarzai,1,0,1,69,,1,1,5,-,2.0,0,,,11,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
72,Azmatullah Omarzai,Nasum Ahmed,Karim Janat,0,0,0,69,,6,6,5,-,3.0,0,,,11,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
73,Azmatullah Omarzai,Nasum Ahmed,Karim Janat,1,0,1,70,,7,7,5,-,4.0,0,,,11,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
74,Karim Janat,Nasum Ahmed,Azmatullah Omarzai,1,0,1,71,,2,2,5,-,5.0,0,,,11,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
75,Azmatullah Omarzai,Nasum Ahmed,Karim Janat,1,0,1,72,,8,8,5,-,6.0,0,,,11,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
76,Azmatullah Omarzai,Hasan Mahmud,Karim Janat,1,0,1,73,,9,9,5,-,1.0,0,,,12,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
77,Karim Janat,Hasan Mahmud,Azmatullah Omarzai,0,1,1,74,,2,3,5,wides,1.0,0,,,12,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
78,Karim Janat,Hasan Mahmud,Azmatullah Omarzai,1,0,1,75,,3,4,5,-,2.0,0,,,12,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
79,Azmatullah Omarzai,Hasan Mahmud,Karim Janat,4,0,4,79,,13,10,5,-,3.0,0,,,12,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
80,Azmatullah Omarzai,Hasan Mahmud,Karim Janat,6,0,6,85,,19,11,5,-,4.0,0,,,12,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
81,Azmatullah Omarzai,Hasan Mahmud,Karim Janat,1,0,1,86,,20,12,5,-,5.0,0,,,12,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
82,Karim Janat,Hasan Mahmud,Azmatullah Omarzai,2,0,2,88,,5,5,5,-,6.0,0,,,12,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
83,Azmatullah Omarzai,Taskin Ahmed,Karim Janat,1,0,1,89,,21,13,5,-,1.0,0,,,13,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
84,Karim Janat,Taskin Ahmed,Azmatullah Omarzai,4,0,4,93,,9,6,5,-,2.0,0,,,13,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
85,Karim Janat,Taskin Ahmed,Azmatullah Omarzai,0,0,0,93,,9,7,5,-,3.0,0,,,13,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
86,Karim Janat,Taskin Ahmed,Azmatullah Omarzai,6,0,6,99,,15,8,5,-,4.0,0,,,13,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
87,Karim Janat,Taskin Ahmed,Azmatullah Omarzai,1,0,1,100,,16,9,5,-,5.0,0,,,13,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
88,Azmatullah Omarzai,Taskin Ahmed,Karim Janat,0,0,0,100,,21,14,5,-,6.0,0,,,13,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
89,Karim Janat,Shakib Al Hasan,Azmatullah Omarzai,1,0,1,101,,17,10,5,-,1.0,0,,,14,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
90,Azmatullah Omarzai,Shakib Al Hasan,Karim Janat,1,0,1,102,,22,15,5,-,2.0,0,,,14,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
91,Karim Janat,Shakib Al Hasan,Azmatullah Omarzai,1,0,1,103,,18,11,5,-,3.0,0,,,14,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
92,Azmatullah Omarzai,Shakib Al Hasan,Karim Janat,1,0,1,104,,23,16,5,-,4.0,0,,,14,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
93,Karim Janat,Shakib Al Hasan,Azmatullah Omarzai,1,0,1,105,,19,12,5,-,5.0,0,,,14,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
94,Azmatullah Omarzai,Shakib Al Hasan,Karim Janat,1,0,1,106,,24,17,5,-,6.0,0,,,14,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
95,Azmatullah Omarzai,Mustafizur Rahman,Karim Janat,0,1,1,107,,24,18,5,wides,0.0,0,,,15,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
96,Azmatullah Omarzai,Mustafizur Rahman,Karim Janat,0,0,0,107,,24,19,5,-,1.0,0,,,15,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
97,Azmatullah Omarzai,Mustafizur Rahman,Karim Janat,0,0,0,107,,24,20,5,-,2.0,0,,,15,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
98,Azmatullah Omarzai,Mustafizur Rahman,Karim Janat,1,0,1,108,,25,21,5,-,3.0,0,,,15,field,Bangladesh,1,Sylhet International Cricket Stadium,2023,07,Afghanistan_Bangladesh_2023-07-16,Bangladesh,Afghanistan,Bangladesh,False,116
