,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,FH Allen,Shaheen Shah Afridi,DP Conway,0,0,0,0,,0,1,0,-,1.0,0,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Left arm Fast
1,FH Allen,Shaheen Shah Afridi,DP Conway,0,0,0,0,,0,2,0,-,2.0,0,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Left arm Fast
2,FH Allen,Shaheen Shah Afridi,DP Conway,1,0,1,1,,1,3,0,-,3.0,0,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Left arm Fast
3,DP Conway,Shaheen Shah Afridi,FH Allen,0,0,0,1,,0,1,0,-,4.0,0,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Left arm Fast
4,DP Conway,Shaheen Shah Afridi,FH Allen,1,0,1,2,,1,2,0,-,5.0,0,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Left arm Fast
5,FH Allen,Shaheen Shah Afridi,DP Conway,1,0,1,3,,2,4,0,-,6.0,0,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Left arm Fast
6,FH Allen,Haris Rauf,DP Conway,4,0,4,7,,6,5,0,-,1.0,1,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Fast
7,FH Allen,Haris Rauf,DP Conway,6,0,6,13,,12,6,0,-,2.0,1,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Fast
8,FH Allen,Haris Rauf,DP Conway,0,0,0,13,,12,7,0,-,3.0,1,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Fast
9,FH Allen,Haris Rauf,DP Conway,1,0,1,14,,13,8,0,-,4.0,1,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Fast
10,DP Conway,Haris Rauf,FH Allen,0,0,0,14,,1,3,0,-,5.0,1,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Fast
11,DP Conway,Haris Rauf,FH Allen,1,0,1,15,,2,4,0,-,6.0,1,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Fast
12,DP Conway,Shaheen Shah Afridi,FH Allen,4,0,4,19,,6,5,0,-,1.0,2,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Left arm Fast
13,DP Conway,Shaheen Shah Afridi,FH Allen,3,0,3,22,,9,6,0,-,2.0,2,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Left arm Fast
14,FH Allen,Shaheen Shah Afridi,DP Conway,1,0,1,23,,14,9,0,-,3.0,2,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Left arm Fast
15,DP Conway,Shaheen Shah Afridi,FH Allen,0,0,0,23,,9,7,0,-,4.0,2,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Left arm Fast
16,DP Conway,Shaheen Shah Afridi,FH Allen,1,0,1,24,,10,8,0,-,5.0,2,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Left arm Fast
17,FH Allen,Shaheen Shah Afridi,DP Conway,6,0,6,30,,20,10,0,-,6.0,2,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Left arm Fast
18,DP Conway,Haris Rauf,FH Allen,0,0,0,30,,10,9,0,-,1.0,3,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Fast
19,DP Conway,Haris Rauf,FH Allen,4,0,4,34,,14,10,0,-,2.0,3,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Fast
20,DP Conway,Haris Rauf,FH Allen,1,0,1,35,,15,11,0,-,3.0,3,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Fast
21,FH Allen,Haris Rauf,DP Conway,4,0,4,39,,24,11,0,-,4.0,3,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Fast
22,FH Allen,Haris Rauf,DP Conway,2,0,2,41,,26,12,0,-,5.0,3,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Fast
23,FH Allen,Haris Rauf,DP Conway,0,1,1,42,,26,13,0,wides,5.0,3,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Fast
24,FH Allen,Haris Rauf,DP Conway,6,0,6,48,,32,14,0,-,6.0,3,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Fast
25,DP Conway,Abbas Afridi,FH Allen,0,0,0,48,,15,12,0,-,1.0,4,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Medium
26,DP Conway,Abbas Afridi,FH Allen,4,0,4,52,,19,13,0,-,2.0,4,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Medium
27,DP Conway,Abbas Afridi,FH Allen,1,0,1,53,,20,14,0,-,3.0,4,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Medium
28,FH Allen,Abbas Afridi,DP Conway,0,0,0,53,,32,15,0,-,4.0,4,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Medium
29,FH Allen,Abbas Afridi,DP Conway,0,1,1,54,,32,16,0,wides,4.0,4,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Medium
30,FH Allen,Abbas Afridi,DP Conway,0,1,1,55,,32,17,0,wides,4.0,4,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Medium
31,FH Allen,Abbas Afridi,DP Conway,4,0,4,59,,36,18,0,-,5.0,4,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Medium
32,FH Allen,Abbas Afridi,DP Conway,0,0,0,59,,36,19,0,-,6.0,4,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Left hand Bat,Right arm Medium
33,DP Conway,Aamer Jamal,FH Allen,0,0,0,59,,20,15,1,-,1.0,5,caught,DP Conway,Fakhar Zaman,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Left hand Bat,,Right arm Medium
34,KS Williamson,Aamer Jamal,FH Allen,0,0,0,59,,0,1,1,-,2.0,5,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
35,KS Williamson,Aamer Jamal,FH Allen,1,0,1,60,,1,2,1,-,3.0,5,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
36,FH Allen,Aamer Jamal,KS Williamson,1,0,1,61,,37,20,1,-,4.0,5,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Medium
37,KS Williamson,Aamer Jamal,FH Allen,0,0,0,61,,1,3,1,-,5.0,5,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
38,KS Williamson,Aamer Jamal,FH Allen,4,0,4,65,,5,4,1,-,6.0,5,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
39,FH Allen,Usama Mir,KS Williamson,0,0,0,65,,37,21,1,-,1.0,6,0,,,"{'by': 'Pakistan', 'umpire': 'Kim Cotton', 'batter': 'FH Allen', 'decision': 'struck down', 'type': 'wicket'}",field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Legbreak
40,FH Allen,Usama Mir,KS Williamson,4,0,4,69,,41,22,1,-,2.0,6,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Legbreak
41,FH Allen,Usama Mir,KS Williamson,1,0,1,70,,42,23,1,-,3.0,6,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Legbreak
42,KS Williamson,Usama Mir,FH Allen,1,0,1,71,,6,5,1,-,4.0,6,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Legbreak
43,FH Allen,Usama Mir,KS Williamson,0,1,1,72,,42,24,1,wides,4.0,6,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Legbreak
44,FH Allen,Usama Mir,KS Williamson,0,0,0,72,,42,25,1,-,5.0,6,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Legbreak
45,FH Allen,Usama Mir,KS Williamson,4,0,4,76,,46,26,1,-,6.0,6,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Legbreak
46,KS Williamson,Aamer Jamal,FH Allen,0,0,0,76,,6,6,1,-,1.0,7,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
47,KS Williamson,Aamer Jamal,FH Allen,0,0,0,76,,6,7,1,-,2.0,7,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
48,KS Williamson,Aamer Jamal,FH Allen,4,0,4,80,,10,8,1,-,3.0,7,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
49,KS Williamson,Aamer Jamal,FH Allen,2,0,2,82,,12,9,1,-,4.0,7,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
50,KS Williamson,Aamer Jamal,FH Allen,0,1,1,83,,12,10,1,wides,4.0,7,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
51,KS Williamson,Aamer Jamal,FH Allen,1,0,1,84,,13,11,1,-,5.0,7,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,Right hand Bat,,Right arm Medium
52,FH Allen,Aamer Jamal,KS Williamson,1,0,1,85,,47,27,1,-,6.0,7,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Medium
53,FH Allen,Usama Mir,KS Williamson,6,0,6,91,,53,28,1,-,1.0,8,0,,,,field,Pakistan,1,"Seddon Park, Hamilton",2024,01,New Zealand_Pakistan_2024-01-14,New Zealand,New Zealand,Pakistan,True,194,,Right hand Bat,Right arm Legbreak
