,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
47,CR Ervine,Simi Singh,M Shumba,0,0,0,44,130,11,13,4,4,-,8,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
48,CR Ervine,Simi Singh,M Shumba,0,0,0,44,130,11,14,4,5,-,8,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
49,CR Ervine,Simi Singh,M Shumba,1,0,1,45,129,12,15,4,6,-,8,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
50,CR Ervine,BJ McCarthy,M Shumba,1,0,1,46,128,13,16,4,1,-,9,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
51,M Shumba,BJ McCarthy,CR Ervine,1,0,1,47,127,6,10,4,2,-,9,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
52,CR Ervine,BJ McCarthy,M Shumba,1,0,1,48,126,14,17,4,3,-,9,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
53,M Shumba,BJ McCarthy,CR Ervine,0,0,0,48,126,6,11,4,4,-,9,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
54,M Shumba,BJ McCarthy,CR Ervine,0,0,0,48,126,6,12,5,5,-,9,bowled,M Shumba,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
55,DT Tiripano,BJ McCarthy,CR Ervine,0,0,0,48,126,0,1,5,6,-,9,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
56,CR Ervine,Simi Singh,DT Tiripano,1,0,1,49,125,15,18,5,1,-,10,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
57,DT Tiripano,Simi Singh,CR Ervine,1,0,1,50,124,1,2,5,2,-,10,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
58,CR Ervine,Simi Singh,DT Tiripano,1,0,1,51,123,16,19,5,3,-,10,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
59,DT Tiripano,Simi Singh,CR Ervine,1,0,1,52,122,2,3,5,4,-,10,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
60,CR Ervine,Simi Singh,DT Tiripano,1,0,1,53,121,17,20,5,5,-,10,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
61,DT Tiripano,Simi Singh,CR Ervine,0,0,0,53,121,2,4,5,6,-,10,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
62,CR Ervine,SC Getkate,DT Tiripano,1,0,1,54,120,18,21,5,1,-,11,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
63,DT Tiripano,SC Getkate,CR Ervine,0,0,0,54,120,2,5,5,2,-,11,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
64,DT Tiripano,SC Getkate,CR Ervine,0,0,0,54,120,2,6,5,3,-,11,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
65,DT Tiripano,SC Getkate,CR Ervine,1,0,1,55,119,3,7,5,4,-,11,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
66,CR Ervine,SC Getkate,DT Tiripano,1,0,1,56,118,19,22,5,5,-,11,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
67,DT Tiripano,SC Getkate,CR Ervine,0,0,0,56,118,3,8,5,6,-,11,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
68,CR Ervine,Simi Singh,DT Tiripano,0,0,0,56,118,19,23,5,1,-,12,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
69,CR Ervine,Simi Singh,DT Tiripano,1,0,1,57,117,20,24,5,2,-,12,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
70,DT Tiripano,Simi Singh,CR Ervine,1,0,1,58,116,4,9,5,3,-,12,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
71,CR Ervine,Simi Singh,DT Tiripano,1,0,1,59,115,21,25,5,4,-,12,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
72,DT Tiripano,Simi Singh,CR Ervine,0,1,1,60,114,4,10,5,5,legbyes,12,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
73,CR Ervine,Simi Singh,DT Tiripano,1,0,1,61,113,22,26,5,6,-,12,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
74,CR Ervine,SC Getkate,DT Tiripano,4,0,4,65,109,26,27,5,1,-,13,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
75,CR Ervine,SC Getkate,DT Tiripano,1,0,1,66,108,27,28,5,2,-,13,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
76,DT Tiripano,SC Getkate,CR Ervine,1,0,1,67,107,5,11,5,3,-,13,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
77,CR Ervine,SC Getkate,DT Tiripano,0,1,1,68,106,27,29,5,4,legbyes,13,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
78,DT Tiripano,SC Getkate,CR Ervine,0,0,0,68,106,5,12,6,5,-,13,stumped,DT Tiripano,NA Rock,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
79,WP Masakadza,SC Getkate,CR Ervine,1,0,1,69,105,1,1,6,6,-,13,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
80,WP Masakadza,Simi Singh,CR Ervine,1,0,1,70,104,2,2,6,1,-,14,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
81,CR Ervine,Simi Singh,WP Masakadza,1,0,1,71,103,28,30,6,2,-,14,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
82,WP Masakadza,Simi Singh,CR Ervine,1,0,1,72,102,3,3,6,3,-,14,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
83,CR Ervine,Simi Singh,WP Masakadza,0,0,0,72,102,28,31,7,4,-,14,caught,CR Ervine,MR Adair,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
84,WP Masakadza,Simi Singh,LM Jongwe,1,0,1,73,101,4,4,7,5,-,14,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
85,LM Jongwe,Simi Singh,WP Masakadza,1,0,1,74,100,1,1,7,6,-,14,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
86,LM Jongwe,SC Getkate,WP Masakadza,0,0,0,74,100,1,2,7,1,-,15,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
87,LM Jongwe,SC Getkate,WP Masakadza,0,0,0,74,100,1,3,7,2,-,15,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
88,LM Jongwe,SC Getkate,WP Masakadza,1,0,1,75,99,2,4,7,3,-,15,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
89,WP Masakadza,SC Getkate,LM Jongwe,0,0,0,75,99,4,5,8,4,-,15,lbw,WP Masakadza,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
90,B Muzarabani,SC Getkate,LM Jongwe,0,0,0,75,99,0,1,8,5,-,15,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
91,B Muzarabani,SC Getkate,LM Jongwe,0,0,0,75,99,0,2,8,6,-,15,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
92,LM Jongwe,MR Adair,B Muzarabani,1,0,1,76,98,3,5,8,1,-,16,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
93,B Muzarabani,MR Adair,LM Jongwe,0,0,0,76,98,0,3,8,2,-,16,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
94,B Muzarabani,MR Adair,LM Jongwe,0,0,0,76,98,0,4,8,3,-,16,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
95,B Muzarabani,MR Adair,LM Jongwe,1,0,1,77,97,1,5,8,4,-,16,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
96,LM Jongwe,MR Adair,B Muzarabani,4,0,4,81,93,7,6,8,5,-,16,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
97,LM Jongwe,MR Adair,B Muzarabani,1,0,1,82,92,8,7,8,6,-,16,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
98,LM Jongwe,CA Young,B Muzarabani,0,0,0,82,92,8,8,8,1,-,17,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
99,LM Jongwe,CA Young,B Muzarabani,0,0,0,82,92,8,9,8,2,-,17,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
100,LM Jongwe,CA Young,B Muzarabani,1,0,1,83,91,9,10,8,3,-,17,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
101,B Muzarabani,CA Young,LM Jongwe,1,0,1,84,90,2,6,8,4,-,17,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
102,LM Jongwe,CA Young,B Muzarabani,0,0,0,84,90,9,11,8,5,-,17,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
103,LM Jongwe,CA Young,B Muzarabani,2,0,2,86,88,11,12,8,6,-,17,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
104,B Muzarabani,MR Adair,LM Jongwe,0,0,0,86,88,2,7,8,1,-,18,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
105,B Muzarabani,MR Adair,LM Jongwe,0,0,0,86,88,2,8,9,2,-,18,bowled,B Muzarabani,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
106,R Ngarava,MR Adair,LM Jongwe,1,0,1,87,87,1,1,9,3,-,18,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
107,LM Jongwe,MR Adair,R Ngarava,4,0,4,91,83,15,13,9,4,-,18,0,,,field,Zimbabwe,2,"Bready Cricket Club, Magheramason, Bready",2021,09,Ireland_Zimbabwe_2021-09-02,Ireland,Zimbabwe,Ireland
