,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,wicket_type,player_out,fielder,over,extras,extra_type,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
21,SA Yadav,JP Behrendorff,Ishan Kishan,1,0,1,27,2,4,3,0,,,4,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
22,Ishan Kishan,JP Behrendorff,SA Yadav,0,0,0,27,3,11,4,0,,,4,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
23,Ishan Kishan,JP Behrendorff,SA Yadav,1,0,1,28,4,12,5,0,,,4,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
24,SA Yadav,JP Behrendorff,Ishan Kishan,6,0,6,34,8,5,6,0,,,4,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
25,Ishan Kishan,SA Abbott,SA Yadav,2,0,2,36,6,13,1,0,,,5,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
26,Ishan Kishan,SA Abbott,SA Yadav,6,0,6,42,12,14,2,0,,,5,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
27,Ishan Kishan,SA Abbott,SA Yadav,1,0,1,43,13,15,3,0,,,5,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
28,SA Yadav,SA Abbott,Ishan Kishan,0,0,0,43,8,6,4,0,,,5,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
29,SA Yadav,SA Abbott,Ishan Kishan,6,0,6,49,14,7,5,0,,,5,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
30,SA Yadav,SA Abbott,Ishan Kishan,0,1,1,50,14,8,6,0,,,5,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
31,SA Yadav,SA Abbott,Ishan Kishan,4,0,4,54,18,9,7,0,,,5,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
32,Ishan Kishan,NT Ellis,SA Yadav,1,0,1,55,14,16,1,0,,,6,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
33,SA Yadav,NT Ellis,Ishan Kishan,0,0,0,55,18,10,2,0,,,6,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
34,SA Yadav,NT Ellis,Ishan Kishan,4,0,4,59,22,11,3,0,,,6,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
35,SA Yadav,NT Ellis,Ishan Kishan,0,0,0,59,22,12,4,0,,,6,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
36,SA Yadav,NT Ellis,Ishan Kishan,4,0,4,63,26,13,5,0,,,6,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
37,SA Yadav,NT Ellis,Ishan Kishan,0,0,0,63,26,14,6,0,,,6,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
38,Ishan Kishan,T Sangha,SA Yadav,1,0,1,64,15,17,1,0,,,7,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
39,SA Yadav,T Sangha,Ishan Kishan,1,0,1,65,27,15,2,0,,,7,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
40,Ishan Kishan,T Sangha,SA Yadav,1,0,1,66,16,18,3,0,,,7,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
41,SA Yadav,T Sangha,Ishan Kishan,1,0,1,67,28,16,4,0,,,7,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
42,Ishan Kishan,T Sangha,SA Yadav,1,0,1,68,17,19,5,0,,,7,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
43,SA Yadav,T Sangha,Ishan Kishan,1,0,1,69,29,17,6,0,,,7,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
44,SA Yadav,JP Behrendorff,Ishan Kishan,2,0,2,71,31,18,1,0,,,8,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
45,SA Yadav,JP Behrendorff,Ishan Kishan,4,0,4,75,35,19,2,0,,,8,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
46,SA Yadav,JP Behrendorff,Ishan Kishan,1,0,1,76,36,20,3,0,,,8,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
47,Ishan Kishan,JP Behrendorff,SA Yadav,1,0,1,77,18,20,4,0,,,8,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
48,SA Yadav,JP Behrendorff,Ishan Kishan,1,0,1,78,37,21,5,0,,,8,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
49,Ishan Kishan,JP Behrendorff,SA Yadav,1,0,1,79,19,21,6,0,,,8,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
50,Ishan Kishan,T Sangha,SA Yadav,4,0,4,83,23,22,1,0,,,9,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
51,Ishan Kishan,T Sangha,SA Yadav,6,0,6,89,29,23,2,0,,,9,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
52,Ishan Kishan,T Sangha,SA Yadav,6,0,6,95,35,24,3,0,,,9,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
53,Ishan Kishan,T Sangha,SA Yadav,0,1,1,96,35,25,4,0,,,9,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
54,Ishan Kishan,T Sangha,SA Yadav,0,0,0,96,35,26,5,0,,,9,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
55,Ishan Kishan,T Sangha,SA Yadav,1,0,1,97,36,27,6,0,,,9,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
56,SA Yadav,T Sangha,Ishan Kishan,1,0,1,98,38,22,7,0,,,9,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
57,SA Yadav,SA Abbott,Ishan Kishan,1,0,1,99,39,23,1,0,,,10,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
58,Ishan Kishan,SA Abbott,SA Yadav,0,1,1,100,36,28,2,0,,,10,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
59,Ishan Kishan,SA Abbott,SA Yadav,0,1,1,101,36,29,3,0,,,10,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
60,Ishan Kishan,SA Abbott,SA Yadav,2,0,2,103,38,30,4,0,,,10,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
61,Ishan Kishan,SA Abbott,SA Yadav,1,0,1,104,39,31,5,0,,,10,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
62,SA Yadav,SA Abbott,Ishan Kishan,1,0,1,105,40,24,6,0,,,10,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
63,Ishan Kishan,SA Abbott,SA Yadav,0,1,1,106,39,32,7,0,,,10,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
64,Ishan Kishan,SA Abbott,SA Yadav,0,0,0,106,39,33,8,0,,,10,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
65,Ishan Kishan,SA Abbott,SA Yadav,0,0,0,106,39,34,9,0,,,10,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
66,SA Yadav,MP Stoinis,Ishan Kishan,0,0,0,106,40,25,1,0,,,11,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
67,SA Yadav,MP Stoinis,Ishan Kishan,4,0,4,110,44,26,2,0,,,11,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
68,SA Yadav,MP Stoinis,Ishan Kishan,1,0,1,111,45,27,3,0,,,11,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
69,Ishan Kishan,MP Stoinis,SA Yadav,1,0,1,112,40,35,4,0,,,11,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
70,SA Yadav,MP Stoinis,Ishan Kishan,1,0,1,113,46,28,5,0,,,11,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
71,Ishan Kishan,MP Stoinis,SA Yadav,0,1,1,114,40,36,6,0,,,11,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
72,Ishan Kishan,MP Stoinis,SA Yadav,0,0,0,114,40,37,7,0,,,11,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
73,SA Yadav,NT Ellis,Ishan Kishan,1,0,1,115,47,29,1,0,,,12,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
74,Ishan Kishan,NT Ellis,SA Yadav,1,0,1,116,41,38,2,0,,,12,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
75,SA Yadav,NT Ellis,Ishan Kishan,1,0,1,117,48,30,3,0,,,12,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
76,Ishan Kishan,NT Ellis,SA Yadav,6,0,6,123,47,39,4,0,,,12,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
77,Ishan Kishan,NT Ellis,SA Yadav,0,0,0,123,47,40,5,0,,,12,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
78,Ishan Kishan,NT Ellis,SA Yadav,1,0,1,124,48,41,6,0,,,12,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
79,Ishan Kishan,T Sangha,SA Yadav,4,0,4,128,52,42,1,0,,,13,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
80,Ishan Kishan,T Sangha,SA Yadav,6,0,6,134,58,43,2,0,,,13,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
81,Ishan Kishan,T Sangha,SA Yadav,0,0,0,134,58,44,3,caught,Ishan Kishan,MW Short,13,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
82,Tilak Varma,T Sangha,SA Yadav,0,0,0,134,0,1,4,0,,,13,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
83,Tilak Varma,T Sangha,SA Yadav,0,0,0,134,0,2,5,0,,,13,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
84,Tilak Varma,T Sangha,SA Yadav,1,0,1,135,1,3,6,0,,,13,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
85,Tilak Varma,SA Abbott,SA Yadav,1,0,1,136,2,4,1,0,,,14,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
86,SA Yadav,SA Abbott,Tilak Varma,6,0,6,142,54,31,2,0,,,14,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
87,SA Yadav,SA Abbott,Tilak Varma,1,0,1,143,55,32,3,0,,,14,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
88,Tilak Varma,SA Abbott,SA Yadav,0,0,0,143,2,5,4,0,,,14,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
89,Tilak Varma,SA Abbott,SA Yadav,1,0,1,144,3,6,5,0,,,14,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
90,SA Yadav,SA Abbott,Tilak Varma,0,0,0,144,55,33,6,0,,,14,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
91,Tilak Varma,T Sangha,SA Yadav,4,0,4,148,7,7,1,0,,,15,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
92,Tilak Varma,T Sangha,SA Yadav,4,0,4,152,11,8,2,0,,,15,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
93,Tilak Varma,T Sangha,SA Yadav,1,0,1,153,12,9,3,0,,,15,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
94,SA Yadav,T Sangha,Tilak Varma,1,0,1,154,56,34,4,0,,,15,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
95,Tilak Varma,T Sangha,SA Yadav,0,0,0,154,12,10,5,caught,Tilak Varma,MP Stoinis,15,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
96,RK Singh,T Sangha,SA Yadav,1,0,1,155,1,1,6,0,,,15,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
97,RK Singh,MP Stoinis,SA Yadav,0,1,1,156,1,2,1,0,,,16,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
98,RK Singh,MP Stoinis,SA Yadav,4,0,4,160,5,3,2,0,,,16,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
99,RK Singh,MP Stoinis,SA Yadav,1,0,1,161,6,4,3,0,,,16,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
100,SA Yadav,MP Stoinis,RK Singh,4,0,4,165,60,35,4,0,,,16,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
101,SA Yadav,MP Stoinis,RK Singh,1,0,1,166,61,36,5,0,,,16,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
102,RK Singh,MP Stoinis,SA Yadav,0,0,0,166,6,5,6,0,,,16,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
103,RK Singh,MP Stoinis,SA Yadav,0,1,1,167,6,6,7,0,,,16,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
104,RK Singh,MP Stoinis,SA Yadav,4,0,4,171,10,7,8,0,,,16,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
105,SA Yadav,NT Ellis,RK Singh,4,0,4,175,65,37,1,0,,,17,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
106,SA Yadav,NT Ellis,RK Singh,0,1,1,176,65,38,2,0,,,17,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
107,SA Yadav,NT Ellis,RK Singh,0,1,1,177,65,39,3,0,,,17,{'wides': 1},wides,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
108,SA Yadav,NT Ellis,RK Singh,0,0,0,177,65,40,4,0,,,17,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
109,SA Yadav,NT Ellis,RK Singh,6,0,6,183,71,41,5,0,,,17,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
110,SA Yadav,NT Ellis,RK Singh,4,0,4,187,75,42,6,0,,,17,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
111,SA Yadav,NT Ellis,RK Singh,1,0,1,188,76,43,7,0,,,17,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
112,RK Singh,NT Ellis,SA Yadav,1,0,1,189,11,8,8,0,,,17,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
113,RK Singh,JP Behrendorff,SA Yadav,1,0,1,190,12,9,1,0,,,18,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
114,SA Yadav,JP Behrendorff,RK Singh,4,0,4,194,80,44,2,0,,,18,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
115,SA Yadav,JP Behrendorff,RK Singh,0,0,0,194,80,45,3,0,,,18,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
116,SA Yadav,JP Behrendorff,RK Singh,0,0,0,194,80,46,4,caught,SA Yadav,AM Hardie,18,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
117,AR Patel,JP Behrendorff,RK Singh,1,0,1,195,1,1,5,0,,,18,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
118,RK Singh,JP Behrendorff,AR Patel,0,0,0,195,12,10,6,0,,,18,,-,field,India,2,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023-11-23,India,Australia
