,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
17,Q de Kock,Washington Sundar,RR Hendricks,0,0,0,13,121,11,11,0,-,6.0,2,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Offbreak
18,RR Hendricks,DL Chahar,Q de Kock,1,0,1,14,120,2,8,0,-,1.0,3,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
19,Q de Kock,DL Chahar,RR Hendricks,0,0,0,14,120,11,12,0,-,2.0,3,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
20,Q de Kock,DL Chahar,RR Hendricks,0,0,0,14,120,11,13,0,-,3.0,3,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
21,Q de Kock,DL Chahar,RR Hendricks,0,0,0,14,120,11,14,0,-,4.0,3,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
22,Q de Kock,DL Chahar,RR Hendricks,1,0,1,15,119,12,15,0,-,5.0,3,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
23,RR Hendricks,DL Chahar,Q de Kock,4,0,4,19,115,6,9,0,-,6.0,3,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
24,Q de Kock,Navdeep Saini,RR Hendricks,6,0,6,25,109,18,16,0,-,1.0,4,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Fast
25,Q de Kock,Navdeep Saini,RR Hendricks,0,0,0,25,109,18,17,0,-,2.0,4,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Fast
26,Q de Kock,Navdeep Saini,RR Hendricks,6,0,6,31,103,24,18,0,-,3.0,4,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Fast
27,Q de Kock,Navdeep Saini,RR Hendricks,1,0,1,32,102,25,19,0,-,4.0,4,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Fast
28,RR Hendricks,Navdeep Saini,Q de Kock,1,0,1,33,101,7,10,0,-,5.0,4,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Fast
29,Q de Kock,Navdeep Saini,RR Hendricks,1,0,1,34,100,26,20,0,-,6.0,4,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Fast
30,Q de Kock,DL Chahar,RR Hendricks,1,0,1,35,99,27,21,0,-,1.0,5,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
31,RR Hendricks,DL Chahar,Q de Kock,4,0,4,39,95,11,11,0,-,2.0,5,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
32,RR Hendricks,DL Chahar,Q de Kock,0,1,1,40,94,11,11,0,wides,2.0,5,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
33,RR Hendricks,DL Chahar,Q de Kock,0,1,1,41,93,11,12,0,legbyes,3.0,5,"{'by': 'India', 'umpire': 'CK Nandan', 'batter': 'RR Hendricks', 'decision': 'struck down'}",0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
34,Q de Kock,DL Chahar,RR Hendricks,0,0,0,41,93,27,22,0,-,4.0,5,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
35,Q de Kock,DL Chahar,RR Hendricks,1,0,1,42,92,28,23,0,-,5.0,5,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
36,RR Hendricks,DL Chahar,Q de Kock,1,0,1,43,91,12,13,0,-,6.0,5,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
37,RR Hendricks,Washington Sundar,Q de Kock,0,0,0,43,91,12,14,0,-,1.0,6,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Offbreak
38,RR Hendricks,Washington Sundar,Q de Kock,4,0,4,47,87,16,15,0,-,2.0,6,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Offbreak
39,RR Hendricks,Washington Sundar,Q de Kock,1,0,1,48,86,17,16,0,-,3.0,6,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Offbreak
40,Q de Kock,Washington Sundar,RR Hendricks,0,0,0,48,86,28,24,0,-,4.0,6,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Offbreak
41,Q de Kock,Washington Sundar,RR Hendricks,0,0,0,48,86,28,25,0,-,5.0,6,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Offbreak
42,Q de Kock,Washington Sundar,RR Hendricks,1,0,1,49,85,29,26,0,-,6.0,6,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Offbreak
43,Q de Kock,KH Pandya,RR Hendricks,1,0,1,50,84,30,27,0,-,1.0,7,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
44,RR Hendricks,KH Pandya,Q de Kock,4,0,4,54,80,21,17,0,-,2.0,7,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
45,RR Hendricks,KH Pandya,Q de Kock,1,0,1,55,79,22,18,0,-,3.0,7,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
46,Q de Kock,KH Pandya,RR Hendricks,1,0,1,56,78,31,28,0,-,4.0,7,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
47,RR Hendricks,KH Pandya,Q de Kock,1,0,1,57,77,23,19,0,-,5.0,7,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
48,Q de Kock,KH Pandya,RR Hendricks,0,1,1,58,76,31,28,0,wides,5.0,7,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
49,Q de Kock,KH Pandya,RR Hendricks,2,0,2,60,74,33,29,0,-,6.0,7,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
50,RR Hendricks,Washington Sundar,Q de Kock,1,0,1,61,73,24,20,0,-,1.0,8,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Offbreak
51,Q de Kock,Washington Sundar,RR Hendricks,6,0,6,67,67,39,30,0,-,2.0,8,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Offbreak
52,Q de Kock,Washington Sundar,RR Hendricks,1,0,1,68,66,40,31,0,-,3.0,8,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Offbreak
53,RR Hendricks,Washington Sundar,Q de Kock,0,0,0,68,66,24,21,0,-,4.0,8,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Offbreak
54,RR Hendricks,Washington Sundar,Q de Kock,1,0,1,69,65,25,22,0,-,5.0,8,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Offbreak
55,Q de Kock,Washington Sundar,RR Hendricks,1,0,1,70,64,41,32,0,-,6.0,8,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Offbreak
56,Q de Kock,KH Pandya,RR Hendricks,1,0,1,71,63,42,33,0,-,1.0,9,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
57,RR Hendricks,KH Pandya,Q de Kock,1,0,1,72,62,26,23,0,-,2.0,9,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
58,Q de Kock,KH Pandya,RR Hendricks,1,0,1,73,61,43,34,0,-,3.0,9,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
59,RR Hendricks,KH Pandya,Q de Kock,1,0,1,74,60,27,24,0,-,4.0,9,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
60,Q de Kock,KH Pandya,RR Hendricks,1,0,1,75,59,44,35,0,-,5.0,9,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
61,RR Hendricks,KH Pandya,Q de Kock,1,0,1,76,58,28,25,0,-,6.0,9,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
62,RR Hendricks,HH Pandya,Q de Kock,0,0,0,76,58,28,26,1,-,1.0,10,,caught,RR Hendricks,V Kohli,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
63,T Bavuma,HH Pandya,Q de Kock,1,0,1,77,57,1,1,1,-,2.0,10,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
64,Q de Kock,HH Pandya,T Bavuma,4,0,4,81,53,48,36,1,-,3.0,10,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
65,Q de Kock,HH Pandya,T Bavuma,0,0,0,81,53,48,37,1,-,4.0,10,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
66,Q de Kock,HH Pandya,T Bavuma,0,1,1,82,52,48,37,1,wides,4.0,10,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
67,Q de Kock,HH Pandya,T Bavuma,4,0,4,86,48,52,38,1,-,5.0,10,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
68,Q de Kock,HH Pandya,T Bavuma,0,0,0,86,48,52,39,1,-,6.0,10,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
69,T Bavuma,Navdeep Saini,Q de Kock,0,0,0,86,48,1,2,1,-,1.0,11,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Fast
70,T Bavuma,Navdeep Saini,Q de Kock,0,0,0,86,48,1,3,1,-,2.0,11,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Fast
71,T Bavuma,Navdeep Saini,Q de Kock,2,0,2,88,46,3,4,1,-,3.0,11,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Fast
72,T Bavuma,Navdeep Saini,Q de Kock,4,0,4,92,42,7,5,1,-,4.0,11,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Fast
73,T Bavuma,Navdeep Saini,Q de Kock,4,0,4,96,38,11,6,1,-,5.0,11,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Fast
74,T Bavuma,Navdeep Saini,Q de Kock,0,0,0,96,38,11,7,1,-,6.0,11,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Fast
75,Q de Kock,HH Pandya,T Bavuma,0,0,0,96,38,52,40,1,-,1.0,12,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
76,Q de Kock,HH Pandya,T Bavuma,0,1,1,97,37,52,40,1,wides,1.0,12,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
77,Q de Kock,HH Pandya,T Bavuma,6,0,6,103,31,58,41,1,-,2.0,12,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
78,Q de Kock,HH Pandya,T Bavuma,4,0,4,107,27,62,42,1,-,3.0,12,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
79,Q de Kock,HH Pandya,T Bavuma,0,0,0,107,27,62,43,1,-,4.0,12,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
80,Q de Kock,HH Pandya,T Bavuma,1,0,1,108,26,63,44,1,-,5.0,12,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Right arm Medium
81,T Bavuma,HH Pandya,Q de Kock,1,0,1,109,25,12,8,1,-,6.0,12,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Right arm Medium
82,T Bavuma,RA Jadeja,Q de Kock,2,0,2,111,23,14,9,1,-,1.0,13,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
83,T Bavuma,RA Jadeja,Q de Kock,1,0,1,112,22,15,10,1,-,2.0,13,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
84,Q de Kock,RA Jadeja,T Bavuma,1,0,1,113,21,64,45,1,-,3.0,13,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
85,T Bavuma,RA Jadeja,Q de Kock,0,0,0,113,21,15,11,1,-,4.0,13,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
86,T Bavuma,RA Jadeja,Q de Kock,0,0,0,113,21,15,12,1,-,5.0,13,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
87,T Bavuma,RA Jadeja,Q de Kock,0,0,0,113,21,15,13,1,-,6.0,13,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
88,Q de Kock,KH Pandya,T Bavuma,4,0,4,117,17,68,46,1,-,1.0,14,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
89,Q de Kock,KH Pandya,T Bavuma,1,0,1,118,16,69,47,1,-,2.0,14,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
90,T Bavuma,KH Pandya,Q de Kock,1,0,1,119,15,16,14,1,-,3.0,14,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
91,Q de Kock,KH Pandya,T Bavuma,6,0,6,125,9,75,48,1,-,4.0,14,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
92,Q de Kock,KH Pandya,T Bavuma,1,0,1,126,8,76,49,1,-,5.0,14,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
93,T Bavuma,KH Pandya,Q de Kock,1,0,1,127,7,17,15,1,-,6.0,14,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
94,T Bavuma,RA Jadeja,Q de Kock,0,0,0,127,7,17,16,1,-,1.0,15,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
95,T Bavuma,RA Jadeja,Q de Kock,0,0,0,127,7,17,17,1,-,2.0,15,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
96,T Bavuma,RA Jadeja,Q de Kock,1,0,1,128,6,18,18,1,-,3.0,15,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
97,Q de Kock,RA Jadeja,T Bavuma,1,0,1,129,5,77,50,1,-,4.0,15,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
98,T Bavuma,RA Jadeja,Q de Kock,1,0,1,130,4,19,19,1,-,5.0,15,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Right hand Bat,Left hand Bat,Left arm Orthodox
99,Q de Kock,RA Jadeja,T Bavuma,1,0,1,131,3,78,51,1,-,6.0,15,,0,,,bat,India,2,M.Chinnaswamy Stadium,2019,09,India_South Africa_2019-09-22,South Africa,South Africa,India,True,140,Left hand Bat,Right hand Bat,Left arm Orthodox
