,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
19,S Dube,Azmatullah Omarzai,RG Sharma,0,0,0,19,153,1,4,2,2,-,4,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
20,S Dube,Azmatullah Omarzai,RG Sharma,0,1,1,20,152,1,5,2,3,legbyes,4,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
21,RG Sharma,Azmatullah Omarzai,S Dube,0,0,0,20,152,6,10,2,4,-,4,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
22,RG Sharma,Azmatullah Omarzai,S Dube,1,0,1,21,151,7,11,2,5,-,4,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
23,S Dube,Azmatullah Omarzai,RG Sharma,0,0,0,21,151,1,6,3,6,-,4,caught,S Dube,Rahmanullah Gurbaz,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
24,RG Sharma,Fareed Ahmad,SV Samson,0,0,0,21,151,7,12,3,1,-,5,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
25,RG Sharma,Fareed Ahmad,SV Samson,1,0,1,22,150,8,13,3,2,-,5,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
26,SV Samson,Fareed Ahmad,RG Sharma,0,0,0,22,150,0,1,4,3,-,5,caught,SV Samson,Mohammad Nabi,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
27,RK Singh,Fareed Ahmad,RG Sharma,0,0,0,22,150,0,1,4,4,-,5,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
28,RK Singh,Fareed Ahmad,RG Sharma,0,0,0,22,150,0,2,4,5,-,5,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
29,RK Singh,Fareed Ahmad,RG Sharma,0,0,0,22,150,0,3,4,6,-,5,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
30,RG Sharma,Azmatullah Omarzai,RK Singh,4,0,4,26,146,12,14,4,1,-,6,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
31,RG Sharma,Azmatullah Omarzai,RK Singh,0,0,0,26,146,12,15,4,2,-,6,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
32,RG Sharma,Azmatullah Omarzai,RK Singh,0,0,0,26,146,12,16,4,3,-,6,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
33,RG Sharma,Azmatullah Omarzai,RK Singh,0,0,0,26,146,12,17,4,4,-,6,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
34,RG Sharma,Azmatullah Omarzai,RK Singh,0,1,1,27,145,12,18,4,5,wides,6,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
35,RG Sharma,Azmatullah Omarzai,RK Singh,1,0,1,28,144,13,19,4,6,-,6,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
36,RK Singh,Azmatullah Omarzai,RG Sharma,2,0,2,30,142,2,4,4,7,-,6,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
37,RG Sharma,Qais Ahmad,RK Singh,0,0,0,30,142,13,20,4,1,-,7,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
38,RG Sharma,Qais Ahmad,RK Singh,0,0,0,30,142,13,21,4,2,-,7,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
39,RG Sharma,Qais Ahmad,RK Singh,0,0,0,30,142,13,22,4,3,-,7,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
40,RG Sharma,Qais Ahmad,RK Singh,0,0,0,30,142,13,23,4,4,-,7,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
41,RG Sharma,Qais Ahmad,RK Singh,4,0,4,34,138,17,24,4,5,-,7,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
42,RG Sharma,Qais Ahmad,RK Singh,0,0,0,34,138,17,25,4,6,-,7,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
43,RK Singh,Mohammad Saleem,RG Sharma,0,0,0,34,138,2,5,4,1,-,8,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
44,RK Singh,Mohammad Saleem,RG Sharma,0,0,0,34,138,2,6,4,2,-,8,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
45,RK Singh,Mohammad Saleem,RG Sharma,6,0,6,40,132,8,7,4,3,-,8,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
46,RK Singh,Mohammad Saleem,RG Sharma,1,0,1,41,131,9,8,4,4,-,8,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
47,RG Sharma,Mohammad Saleem,RK Singh,6,0,6,47,125,23,26,4,5,-,8,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
48,RG Sharma,Mohammad Saleem,RK Singh,1,0,1,48,124,24,27,4,6,-,8,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
49,RG Sharma,Qais Ahmad,RK Singh,1,0,1,49,123,25,28,4,1,-,9,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
50,RK Singh,Qais Ahmad,RG Sharma,0,0,0,49,123,9,9,4,2,-,9,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
51,RK Singh,Qais Ahmad,RG Sharma,0,0,0,49,123,9,10,4,3,-,9,0,,,"{'by': 'India', 'umpire': 'VK Sharma', 'batter': 'RK Singh', 'decision': 'upheld', 'type': 'wicket'}",bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
52,RK Singh,Qais Ahmad,RG Sharma,1,0,1,50,122,10,11,4,4,-,9,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
53,RG Sharma,Qais Ahmad,RK Singh,1,0,1,51,121,26,29,4,5,-,9,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
54,RK Singh,Qais Ahmad,RG Sharma,1,0,1,52,120,11,12,4,6,-,9,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
55,RK Singh,Sharafuddin Ashraf,RG Sharma,2,0,2,54,118,13,13,4,1,-,10,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
56,RK Singh,Sharafuddin Ashraf,RG Sharma,4,0,4,58,114,17,14,4,2,-,10,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
57,RK Singh,Sharafuddin Ashraf,RG Sharma,1,0,1,59,113,18,15,4,3,-,10,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
58,RG Sharma,Sharafuddin Ashraf,RK Singh,1,0,1,60,112,27,30,4,4,-,10,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
59,RK Singh,Sharafuddin Ashraf,RG Sharma,1,0,1,61,111,19,16,4,5,-,10,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
60,RG Sharma,Sharafuddin Ashraf,RK Singh,0,0,0,61,111,27,31,4,6,-,10,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
61,RK Singh,Qais Ahmad,RG Sharma,1,0,1,62,110,20,17,4,1,-,11,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
62,RG Sharma,Qais Ahmad,RK Singh,0,0,0,62,110,27,32,4,2,-,11,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
63,RG Sharma,Qais Ahmad,RK Singh,0,0,0,62,110,27,33,4,3,-,11,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
64,RG Sharma,Qais Ahmad,RK Singh,0,0,0,62,110,27,34,4,4,-,11,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
65,RG Sharma,Qais Ahmad,RK Singh,0,2,2,64,108,27,35,4,5,wides,11,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
66,RK Singh,Qais Ahmad,RG Sharma,0,0,0,64,108,20,18,4,6,-,11,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
67,RK Singh,Qais Ahmad,RG Sharma,1,0,1,65,107,21,19,4,7,-,11,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
68,RK Singh,Sharafuddin Ashraf,RG Sharma,1,0,1,66,106,22,20,4,1,-,12,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
69,RG Sharma,Sharafuddin Ashraf,RK Singh,1,0,1,67,105,28,36,4,2,-,12,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
70,RK Singh,Sharafuddin Ashraf,RG Sharma,1,0,1,68,104,23,21,4,3,-,12,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
71,RG Sharma,Sharafuddin Ashraf,RK Singh,6,0,6,74,98,34,37,4,4,-,12,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
72,RG Sharma,Sharafuddin Ashraf,RK Singh,6,0,6,80,92,40,38,4,5,-,12,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
73,RG Sharma,Sharafuddin Ashraf,RK Singh,1,0,1,81,91,41,39,4,6,-,12,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
74,RG Sharma,Qais Ahmad,RK Singh,4,0,4,85,87,45,40,4,1,-,13,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
75,RG Sharma,Qais Ahmad,RK Singh,1,0,1,86,86,46,41,4,2,-,13,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
76,RK Singh,Qais Ahmad,RG Sharma,6,0,6,92,80,29,22,4,3,-,13,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
77,RK Singh,Qais Ahmad,RG Sharma,1,0,1,93,79,30,23,4,4,-,13,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
78,RG Sharma,Qais Ahmad,RK Singh,0,0,0,93,79,46,42,4,5,-,13,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
79,RG Sharma,Qais Ahmad,RK Singh,4,0,4,97,75,50,43,4,6,-,13,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
80,RK Singh,Mohammad Saleem,RG Sharma,0,0,0,97,75,30,24,4,1,-,14,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
81,RK Singh,Mohammad Saleem,RG Sharma,0,1,1,98,74,30,25,4,2,wides,14,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
82,RK Singh,Mohammad Saleem,RG Sharma,2,0,2,100,72,32,26,4,3,-,14,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
83,RK Singh,Mohammad Saleem,RG Sharma,1,0,1,101,71,33,27,4,4,-,14,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
84,RG Sharma,Mohammad Saleem,RK Singh,1,0,1,102,70,51,44,4,5,-,14,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
85,RK Singh,Mohammad Saleem,RG Sharma,1,0,1,103,69,34,28,4,6,-,14,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
86,RG Sharma,Mohammad Saleem,RK Singh,1,0,1,104,68,52,45,4,7,-,14,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
87,RG Sharma,Karim Janat,RK Singh,1,0,1,105,67,53,46,4,1,-,15,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
88,RK Singh,Karim Janat,RG Sharma,1,0,1,106,66,35,29,4,2,-,15,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
89,RG Sharma,Karim Janat,RK Singh,1,0,1,107,65,54,47,4,3,-,15,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
90,RK Singh,Karim Janat,RG Sharma,1,0,1,108,64,36,30,4,4,-,15,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
91,RG Sharma,Karim Janat,RK Singh,0,0,0,108,64,54,48,4,5,-,15,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
92,RG Sharma,Karim Janat,RK Singh,1,0,1,109,63,55,49,4,6,-,15,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
93,RG Sharma,Mohammad Saleem,RK Singh,4,0,4,113,59,59,50,4,1,-,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
94,RG Sharma,Mohammad Saleem,RK Singh,6,0,6,119,53,65,51,4,2,-,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
95,RG Sharma,Mohammad Saleem,RK Singh,2,1,3,122,50,67,52,4,3,noballs,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
96,RG Sharma,Mohammad Saleem,RK Singh,0,1,1,123,49,67,53,4,4,wides,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
97,RG Sharma,Mohammad Saleem,RK Singh,1,0,1,124,48,68,54,4,5,-,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
98,RK Singh,Mohammad Saleem,RG Sharma,1,0,1,125,47,37,31,4,6,-,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
99,RG Sharma,Mohammad Saleem,RK Singh,1,0,1,126,46,69,55,4,7,-,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
100,RK Singh,Mohammad Saleem,RG Sharma,0,1,1,127,45,37,32,4,8,wides,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
101,RK Singh,Mohammad Saleem,RG Sharma,4,0,4,131,41,41,33,4,9,-,16,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
102,RG Sharma,Karim Janat,RK Singh,4,0,4,135,37,73,56,4,1,-,17,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
103,RG Sharma,Karim Janat,RK Singh,0,0,0,135,37,73,57,4,2,-,17,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
104,RG Sharma,Karim Janat,RK Singh,6,0,6,141,31,79,58,4,3,-,17,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
105,RG Sharma,Karim Janat,RK Singh,1,0,1,142,30,80,59,4,4,-,17,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
106,RK Singh,Karim Janat,RG Sharma,1,0,1,143,29,42,34,4,5,-,17,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
107,RG Sharma,Karim Janat,RK Singh,1,0,1,144,28,81,60,4,6,-,17,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
108,RG Sharma,Fareed Ahmad,RK Singh,1,0,1,145,27,82,61,4,1,-,18,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
109,RK Singh,Fareed Ahmad,RG Sharma,1,0,1,146,26,43,35,4,2,-,18,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
110,RG Sharma,Fareed Ahmad,RK Singh,1,0,1,147,25,83,62,4,3,-,18,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
111,RK Singh,Fareed Ahmad,RG Sharma,1,0,1,148,24,44,36,4,4,-,18,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
112,RG Sharma,Fareed Ahmad,RK Singh,4,0,4,152,20,87,63,4,5,-,18,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
113,RG Sharma,Fareed Ahmad,RK Singh,2,0,2,154,18,89,64,4,6,-,18,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
114,RK Singh,Azmatullah Omarzai,RG Sharma,1,0,1,155,17,45,37,4,1,-,19,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
115,RG Sharma,Azmatullah Omarzai,RK Singh,6,0,6,161,11,95,65,4,2,-,19,0,,,,bat,India,1,"M Chinnaswamy Stadium, Bengaluru",2024,01,India_Afghanistan_2024-01-17,tie,India,Afghanistan,212
