,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
10,TM Dilshan,AJ McKay,KC Sangakkara,4,0,4,13,107,4,1,1,4,-,0,,,1,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
11,TM Dilshan,AJ McKay,KC Sangakkara,0,0,0,13,107,4,2,1,5,-,0,,,1,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
12,TM Dilshan,AJ McKay,KC Sangakkara,0,0,0,13,107,4,3,1,6,-,0,,,1,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
13,KC Sangakkara,KD Mills,TM Dilshan,2,0,2,15,105,10,9,1,1,-,0,,,2,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
14,KC Sangakkara,KD Mills,TM Dilshan,0,0,0,15,105,10,10,1,2,-,0,,,2,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
15,KC Sangakkara,KD Mills,TM Dilshan,3,0,3,18,102,13,11,1,3,-,0,,,2,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
16,TM Dilshan,KD Mills,KC Sangakkara,0,0,0,18,102,4,4,1,4,-,0,,,2,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
17,TM Dilshan,KD Mills,KC Sangakkara,1,0,1,19,101,5,5,1,5,-,0,,,2,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
18,KC Sangakkara,KD Mills,TM Dilshan,0,0,0,19,101,13,12,1,6,-,0,,,2,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
19,TM Dilshan,AJ McKay,KC Sangakkara,1,0,1,20,100,6,6,1,1,-,0,,,3,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
20,KC Sangakkara,AJ McKay,TM Dilshan,0,0,0,20,100,13,13,1,2,-,0,,,3,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
21,KC Sangakkara,AJ McKay,TM Dilshan,0,0,0,20,100,13,14,1,3,-,0,,,3,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
22,KC Sangakkara,AJ McKay,TM Dilshan,0,0,0,20,100,13,15,1,4,-,0,,,3,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
23,KC Sangakkara,AJ McKay,TM Dilshan,0,0,0,20,100,13,16,1,5,-,0,,,3,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
24,KC Sangakkara,AJ McKay,TM Dilshan,0,0,0,20,100,13,17,1,6,-,0,,,3,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
25,TM Dilshan,KD Mills,KC Sangakkara,0,0,0,20,100,6,7,2,1,-,bowled,TM Dilshan,,4,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
26,AD Mathews,KD Mills,KC Sangakkara,0,0,0,20,100,0,1,2,2,-,0,,,4,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
27,AD Mathews,KD Mills,KC Sangakkara,0,0,0,20,100,0,2,2,3,-,0,,,4,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
28,AD Mathews,KD Mills,KC Sangakkara,0,0,0,20,100,0,3,2,4,-,0,,,4,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
29,AD Mathews,KD Mills,KC Sangakkara,0,0,0,20,100,0,4,2,5,-,0,,,4,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
30,AD Mathews,KD Mills,KC Sangakkara,1,0,1,21,99,1,5,2,6,-,0,,,4,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
31,AD Mathews,TG Southee,KC Sangakkara,0,0,0,21,99,1,6,2,1,-,0,,,5,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
32,AD Mathews,TG Southee,KC Sangakkara,0,1,1,22,98,1,7,2,2,wides,0,,,5,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
33,AD Mathews,TG Southee,KC Sangakkara,0,1,1,23,97,1,8,2,3,legbyes,0,,,5,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
34,KC Sangakkara,TG Southee,AD Mathews,0,0,0,23,97,13,18,2,4,-,0,,,5,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
35,KC Sangakkara,TG Southee,AD Mathews,0,0,0,23,97,13,19,2,5,-,0,,,5,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
36,KC Sangakkara,TG Southee,AD Mathews,1,0,1,24,96,14,20,2,6,-,0,,,5,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
37,AD Mathews,TG Southee,KC Sangakkara,1,0,1,25,95,2,9,2,7,-,0,,,5,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
38,AD Mathews,NL McCullum,KC Sangakkara,0,0,0,25,95,2,10,2,1,-,0,,,6,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
39,AD Mathews,NL McCullum,KC Sangakkara,0,0,0,25,95,2,11,2,2,-,0,,,6,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
40,AD Mathews,NL McCullum,KC Sangakkara,1,0,1,26,94,3,12,2,3,-,0,,,6,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
41,KC Sangakkara,NL McCullum,AD Mathews,0,0,0,26,94,14,21,2,4,-,0,,,6,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
42,KC Sangakkara,NL McCullum,AD Mathews,1,0,1,27,93,15,22,2,5,-,0,,,6,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
43,AD Mathews,NL McCullum,KC Sangakkara,1,0,1,28,92,4,13,2,6,-,0,,,6,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
44,AD Mathews,DL Vettori,KC Sangakkara,0,0,0,28,92,4,14,2,1,-,0,,,7,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
45,AD Mathews,DL Vettori,KC Sangakkara,1,0,1,29,91,5,15,2,2,-,0,,,7,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
46,KC Sangakkara,DL Vettori,AD Mathews,1,0,1,30,90,16,23,2,3,-,0,,,7,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
47,AD Mathews,DL Vettori,KC Sangakkara,0,0,0,30,90,5,16,2,4,-,0,,,7,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
48,AD Mathews,DL Vettori,KC Sangakkara,1,0,1,31,89,6,17,2,5,-,0,,,7,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
49,KC Sangakkara,DL Vettori,AD Mathews,0,0,0,31,89,16,24,2,6,-,0,,,7,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
50,AD Mathews,NL McCullum,KC Sangakkara,4,0,4,35,85,10,18,2,1,-,0,,,8,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
51,AD Mathews,NL McCullum,KC Sangakkara,0,1,1,36,84,10,19,2,2,wides,0,,,8,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
52,AD Mathews,NL McCullum,KC Sangakkara,6,0,6,42,78,16,20,2,3,-,0,,,8,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
53,AD Mathews,NL McCullum,KC Sangakkara,1,0,1,43,77,17,21,2,4,-,0,,,8,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
54,KC Sangakkara,NL McCullum,AD Mathews,1,0,1,44,76,17,25,2,5,-,0,,,8,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
55,AD Mathews,NL McCullum,KC Sangakkara,2,0,2,46,74,19,22,2,6,-,0,,,8,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
56,AD Mathews,NL McCullum,KC Sangakkara,1,0,1,47,73,20,23,2,7,-,0,,,8,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
57,AD Mathews,DL Vettori,KC Sangakkara,0,0,0,47,73,20,24,2,1,-,0,,,9,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
58,AD Mathews,DL Vettori,KC Sangakkara,1,0,1,48,72,21,25,2,2,-,0,,,9,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
59,KC Sangakkara,DL Vettori,AD Mathews,0,0,0,48,72,17,26,3,3,-,caught,KC Sangakkara,SB Styris,9,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
60,CK Kapugedera,DL Vettori,AD Mathews,1,0,1,49,71,1,1,3,4,-,0,,,9,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
61,AD Mathews,DL Vettori,CK Kapugedera,0,0,0,49,71,21,26,3,5,-,0,,,9,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
62,AD Mathews,DL Vettori,CK Kapugedera,1,0,1,50,70,22,27,3,6,-,0,,,9,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
63,AD Mathews,SB Styris,CK Kapugedera,1,0,1,51,69,23,28,3,1,-,0,,,10,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
64,CK Kapugedera,SB Styris,AD Mathews,0,0,0,51,69,1,2,3,2,-,0,,,10,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
65,CK Kapugedera,SB Styris,AD Mathews,0,1,1,52,68,1,3,3,3,legbyes,0,,,10,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
66,AD Mathews,SB Styris,CK Kapugedera,2,0,2,54,66,25,29,3,4,-,0,,,10,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
67,AD Mathews,SB Styris,CK Kapugedera,1,0,1,55,65,26,30,3,5,-,0,,,10,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
68,CK Kapugedera,SB Styris,AD Mathews,1,0,1,56,64,2,4,3,6,-,0,,,10,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
69,CK Kapugedera,DL Vettori,AD Mathews,0,0,0,56,64,2,5,3,1,-,0,,,11,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
70,CK Kapugedera,DL Vettori,AD Mathews,0,0,0,56,64,2,6,3,2,-,0,,,11,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
71,CK Kapugedera,DL Vettori,AD Mathews,1,0,1,57,63,3,7,3,3,-,0,,,11,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
72,AD Mathews,DL Vettori,CK Kapugedera,1,0,1,58,62,27,31,3,4,-,0,,,11,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
73,CK Kapugedera,DL Vettori,AD Mathews,1,0,1,59,61,4,8,3,5,-,0,,,11,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
74,AD Mathews,DL Vettori,CK Kapugedera,0,0,0,59,61,27,32,3,6,-,0,,,11,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
75,CK Kapugedera,SB Styris,AD Mathews,2,0,2,61,59,6,9,3,1,-,0,,,12,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
76,CK Kapugedera,SB Styris,AD Mathews,1,0,1,62,58,7,10,3,2,-,0,,,12,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
77,AD Mathews,SB Styris,CK Kapugedera,0,0,0,62,58,27,33,4,3,-,caught,AD Mathews,JDP Oram,12,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
78,CK Kapugedera,SB Styris,CU Jayasinghe,0,0,0,62,58,7,11,5,4,-,caught,CK Kapugedera,AJ Redmond,12,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
79,CU Jayasinghe,SB Styris,NLTC Perera,0,0,0,62,58,0,1,5,5,-,0,,,12,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
80,CU Jayasinghe,SB Styris,NLTC Perera,0,1,1,63,57,0,2,5,6,legbyes,0,,,12,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
81,CU Jayasinghe,TG Southee,NLTC Perera,0,0,0,63,57,0,3,5,1,-,0,,,13,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
82,CU Jayasinghe,TG Southee,NLTC Perera,1,0,1,64,56,1,4,5,2,-,0,,,13,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
83,NLTC Perera,TG Southee,CU Jayasinghe,1,0,1,65,55,1,1,5,3,-,0,,,13,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
84,CU Jayasinghe,TG Southee,NLTC Perera,1,0,1,66,54,2,5,5,4,-,0,,,13,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
85,NLTC Perera,TG Southee,CU Jayasinghe,0,0,0,66,54,1,2,5,5,-,0,,,13,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
86,NLTC Perera,TG Southee,CU Jayasinghe,1,0,1,67,53,2,3,5,6,-,0,,,13,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
87,NLTC Perera,SB Styris,CU Jayasinghe,1,0,1,68,52,3,4,5,1,-,0,,,14,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
88,CU Jayasinghe,SB Styris,NLTC Perera,0,0,0,68,52,2,6,5,2,-,0,,,14,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
89,CU Jayasinghe,SB Styris,NLTC Perera,0,0,0,68,52,2,7,5,3,-,0,,,14,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
90,CU Jayasinghe,SB Styris,NLTC Perera,0,1,1,69,51,2,8,5,4,legbyes,0,,,14,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
91,NLTC Perera,SB Styris,CU Jayasinghe,0,0,0,69,51,3,5,6,5,-,caught,NLTC Perera,NL McCullum,14,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
92,CU Jayasinghe,SB Styris,KMDN Kulasekara,1,0,1,70,50,3,9,6,6,-,0,,,14,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
93,CU Jayasinghe,DL Vettori,KMDN Kulasekara,0,0,0,70,50,3,10,6,1,-,0,,,15,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
94,CU Jayasinghe,DL Vettori,KMDN Kulasekara,1,0,1,71,49,4,11,6,2,-,0,,,15,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
95,KMDN Kulasekara,DL Vettori,CU Jayasinghe,0,0,0,71,49,0,1,6,3,-,0,,,15,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
96,KMDN Kulasekara,DL Vettori,CU Jayasinghe,0,0,0,71,49,0,2,6,4,-,0,,,15,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
97,KMDN Kulasekara,DL Vettori,CU Jayasinghe,1,0,1,72,48,1,3,6,5,-,0,,,15,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
98,CU Jayasinghe,DL Vettori,KMDN Kulasekara,0,0,0,72,48,4,12,6,6,-,0,,,15,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
99,KMDN Kulasekara,KD Mills,CU Jayasinghe,4,0,4,76,44,5,4,6,1,-,0,,,16,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
100,KMDN Kulasekara,KD Mills,CU Jayasinghe,1,0,1,77,43,6,5,6,2,-,0,,,16,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
101,CU Jayasinghe,KD Mills,KMDN Kulasekara,1,0,1,78,42,5,13,6,3,-,0,,,16,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
102,KMDN Kulasekara,KD Mills,CU Jayasinghe,0,0,0,78,42,6,6,6,4,-,0,,,16,bat,New Zealand,2,Central Broward Regional Park Stadium Turf Ground,2010,05,New Zealand_Sri Lanka_2010-05-22,New Zealand,Sri Lanka,New Zealand,92
