,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
15,Mirza Baig,Afif Hossain,Khushdil Shah,4,0,4,28,87,26,13,0,4,3,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
16,Mirza Baig,Afif Hossain,Khushdil Shah,0,0,0,28,87,26,14,0,5,3,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
17,Mirza Baig,Afif Hossain,Khushdil Shah,4,0,4,32,83,30,15,0,6,3,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
18,Khushdil Shah,R Mondol,Mirza Baig,0,0,0,32,83,2,4,0,1,4,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
19,Khushdil Shah,R Mondol,Mirza Baig,1,0,1,33,82,3,5,0,2,4,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
20,Mirza Baig,R Mondol,Khushdil Shah,0,1,1,34,81,30,16,0,3,4,legbyes,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
21,Khushdil Shah,R Mondol,Mirza Baig,4,0,4,38,77,7,6,0,4,4,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
22,Khushdil Shah,R Mondol,Mirza Baig,0,0,0,38,77,7,7,0,5,4,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
23,Khushdil Shah,R Mondol,Mirza Baig,6,0,6,44,71,13,8,0,6,4,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
24,Mirza Baig,Rakibul Hasan,Khushdil Shah,1,0,1,45,70,31,17,0,1,5,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
25,Khushdil Shah,Rakibul Hasan,Mirza Baig,1,0,1,46,69,14,9,0,2,5,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
26,Mirza Baig,Rakibul Hasan,Khushdil Shah,1,0,1,47,68,32,18,0,3,5,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
27,Khushdil Shah,Rakibul Hasan,Mirza Baig,0,0,0,47,68,14,10,1,4,5,-,caught,Khushdil Shah,Jaker Ali,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
28,Omair Yousuf,Rakibul Hasan,Mirza Baig,0,0,0,47,68,0,1,1,5,5,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
29,Omair Yousuf,Rakibul Hasan,Mirza Baig,1,0,1,48,67,1,2,1,6,5,-,0,,,field,Bangladesh,1,Zhejiang University of Technology Cricket Field,2023,10,Pakistan_Bangladesh_2023-10-07,Bangladesh,Pakistan,Bangladesh,48
