,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
14,RD Gaikwad,A Dananjaya,S Dhawan,1,0,1,20,144,8,8,0,2,-,3,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
15,S Dhawan,A Dananjaya,RD Gaikwad,4,0,4,24,140,14,8,0,3,-,3,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
16,S Dhawan,A Dananjaya,RD Gaikwad,0,0,0,24,140,14,9,0,4,-,3,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
17,S Dhawan,A Dananjaya,RD Gaikwad,1,0,1,25,139,15,10,0,5,-,3,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
18,RD Gaikwad,A Dananjaya,S Dhawan,2,0,2,27,137,10,9,0,6,-,3,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
19,S Dhawan,PVD Chameera,RD Gaikwad,1,0,1,28,136,16,11,0,1,-,4,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
20,RD Gaikwad,PVD Chameera,S Dhawan,3,0,3,31,133,13,10,0,2,-,4,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
21,S Dhawan,PVD Chameera,RD Gaikwad,0,0,0,31,133,16,12,0,3,-,4,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
22,S Dhawan,PVD Chameera,RD Gaikwad,0,0,0,31,133,16,13,0,4,-,4,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
23,S Dhawan,PVD Chameera,RD Gaikwad,0,0,0,31,133,16,14,0,5,-,4,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
24,S Dhawan,PVD Chameera,RD Gaikwad,0,0,0,31,133,16,15,0,6,-,4,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
25,RD Gaikwad,I Udana,S Dhawan,1,0,1,32,132,14,11,0,1,-,5,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
26,S Dhawan,I Udana,RD Gaikwad,1,0,1,33,131,17,16,0,2,-,5,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
27,RD Gaikwad,I Udana,S Dhawan,1,0,1,34,130,15,12,0,3,-,5,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
28,S Dhawan,I Udana,RD Gaikwad,4,0,4,38,126,21,17,0,4,-,5,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
29,S Dhawan,I Udana,RD Gaikwad,0,0,0,38,126,21,18,0,5,-,5,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
30,S Dhawan,I Udana,RD Gaikwad,0,0,0,38,126,21,19,0,6,-,5,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
31,RD Gaikwad,PWH de Silva,S Dhawan,1,0,1,39,125,16,13,0,1,-,6,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
32,S Dhawan,PWH de Silva,RD Gaikwad,1,0,1,40,124,22,20,0,2,-,6,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
33,RD Gaikwad,PWH de Silva,S Dhawan,3,0,3,43,121,19,14,0,3,-,6,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
34,S Dhawan,PWH de Silva,RD Gaikwad,1,0,1,44,120,23,21,0,4,-,6,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
35,RD Gaikwad,PWH de Silva,S Dhawan,1,0,1,45,119,20,15,0,5,-,6,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
36,S Dhawan,PWH de Silva,RD Gaikwad,0,0,0,45,119,23,22,0,6,-,6,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
37,RD Gaikwad,MD Shanaka,S Dhawan,0,0,0,45,119,20,16,0,1,-,7,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
38,RD Gaikwad,MD Shanaka,S Dhawan,1,0,1,46,118,21,17,0,2,-,7,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
39,S Dhawan,MD Shanaka,RD Gaikwad,2,0,2,48,116,25,23,0,3,-,7,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
40,S Dhawan,MD Shanaka,RD Gaikwad,1,0,1,49,115,26,24,0,4,-,7,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
41,RD Gaikwad,MD Shanaka,S Dhawan,0,0,0,49,115,21,18,0,5,-,7,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
42,RD Gaikwad,MD Shanaka,S Dhawan,0,0,0,49,115,21,19,1,6,-,7,caught,RD Gaikwad,M Bhanuka,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
43,S Dhawan,RTM Mendis,D Padikkal,0,0,0,49,115,26,25,1,1,-,8,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
44,S Dhawan,RTM Mendis,D Padikkal,0,0,0,49,115,26,26,1,2,-,8,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
45,S Dhawan,RTM Mendis,D Padikkal,0,0,0,49,115,26,27,1,3,-,8,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
46,S Dhawan,RTM Mendis,D Padikkal,1,0,1,50,114,27,28,1,4,-,8,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
47,D Padikkal,RTM Mendis,S Dhawan,0,0,0,50,114,0,1,1,5,-,8,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
48,D Padikkal,RTM Mendis,S Dhawan,1,0,1,51,113,1,2,1,6,-,8,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
49,D Padikkal,DM de Silva,S Dhawan,1,0,1,52,112,2,3,1,1,-,9,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
50,S Dhawan,DM de Silva,D Padikkal,0,0,0,52,112,27,29,1,2,-,9,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
51,S Dhawan,DM de Silva,D Padikkal,1,0,1,53,111,28,30,1,3,-,9,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
52,D Padikkal,DM de Silva,S Dhawan,1,0,1,54,110,3,4,1,4,-,9,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
53,S Dhawan,DM de Silva,D Padikkal,0,0,0,54,110,28,31,1,5,-,9,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
54,S Dhawan,DM de Silva,D Padikkal,0,0,0,54,110,28,32,1,6,-,9,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
55,D Padikkal,RTM Mendis,S Dhawan,1,0,1,55,109,4,5,1,1,-,10,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
56,S Dhawan,RTM Mendis,D Padikkal,0,0,0,55,109,28,33,1,2,-,10,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
57,S Dhawan,RTM Mendis,D Padikkal,4,0,4,59,105,32,34,1,3,-,10,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
58,S Dhawan,RTM Mendis,D Padikkal,1,0,1,60,104,33,35,1,4,-,10,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
59,D Padikkal,RTM Mendis,S Dhawan,1,0,1,61,103,5,6,1,5,-,10,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
60,S Dhawan,RTM Mendis,D Padikkal,0,0,0,61,103,33,36,1,6,-,10,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
61,D Padikkal,DM de Silva,S Dhawan,1,0,1,62,102,6,7,1,1,-,11,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
62,S Dhawan,DM de Silva,D Padikkal,1,0,1,63,101,34,37,1,2,-,11,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
63,D Padikkal,DM de Silva,S Dhawan,0,0,0,63,101,6,8,1,3,-,11,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
64,D Padikkal,DM de Silva,S Dhawan,1,0,1,64,100,7,9,1,4,-,11,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
65,S Dhawan,DM de Silva,D Padikkal,1,0,1,65,99,35,38,1,5,-,11,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
66,D Padikkal,DM de Silva,S Dhawan,6,0,6,71,93,13,10,1,6,-,11,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
67,S Dhawan,MD Shanaka,D Padikkal,4,0,4,75,89,39,39,1,1,-,12,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
68,S Dhawan,MD Shanaka,D Padikkal,0,0,0,75,89,39,40,1,2,-,12,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
69,S Dhawan,MD Shanaka,D Padikkal,0,1,1,76,88,39,41,1,3,wides,12,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
70,S Dhawan,MD Shanaka,D Padikkal,1,0,1,77,87,40,42,1,4,-,12,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
71,D Padikkal,MD Shanaka,S Dhawan,2,0,2,79,85,15,11,1,5,-,12,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
72,D Padikkal,MD Shanaka,S Dhawan,0,0,0,79,85,15,12,1,6,-,12,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
73,D Padikkal,MD Shanaka,S Dhawan,2,0,2,81,83,17,13,1,7,-,12,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
74,S Dhawan,A Dananjaya,D Padikkal,0,0,0,81,83,40,43,2,1,-,13,bowled,S Dhawan,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
75,SV Samson,A Dananjaya,D Padikkal,0,0,0,81,83,0,1,2,2,-,13,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
76,SV Samson,A Dananjaya,D Padikkal,1,0,1,82,82,1,2,2,3,-,13,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
77,D Padikkal,A Dananjaya,SV Samson,1,0,1,83,81,18,14,2,4,-,13,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
78,SV Samson,A Dananjaya,D Padikkal,1,0,1,84,80,2,3,2,5,-,13,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
79,D Padikkal,A Dananjaya,SV Samson,1,0,1,85,79,19,15,2,6,-,13,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
80,D Padikkal,PWH de Silva,SV Samson,1,0,1,86,78,20,16,2,1,-,14,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
81,SV Samson,PWH de Silva,D Padikkal,1,0,1,87,77,3,4,2,2,-,14,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
82,D Padikkal,PWH de Silva,SV Samson,1,0,1,88,76,21,17,2,3,-,14,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
83,SV Samson,PWH de Silva,D Padikkal,0,0,0,88,76,3,5,2,4,-,14,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
84,SV Samson,PWH de Silva,D Padikkal,0,0,0,88,76,3,6,2,5,-,14,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
85,SV Samson,PWH de Silva,D Padikkal,0,0,0,88,76,3,7,2,6,-,14,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
86,D Padikkal,A Dananjaya,SV Samson,1,0,1,89,75,22,18,2,1,-,15,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
87,SV Samson,A Dananjaya,D Padikkal,1,0,1,90,74,4,8,2,2,-,15,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
88,D Padikkal,A Dananjaya,SV Samson,2,0,2,92,72,24,19,2,3,-,15,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
89,D Padikkal,A Dananjaya,SV Samson,0,0,0,92,72,24,20,2,4,-,15,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
90,D Padikkal,A Dananjaya,SV Samson,1,0,1,93,71,25,21,2,5,-,15,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
91,SV Samson,A Dananjaya,D Padikkal,1,0,1,94,70,5,9,2,6,-,15,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
92,SV Samson,PWH de Silva,D Padikkal,1,0,1,95,69,6,10,2,1,-,16,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
93,D Padikkal,PWH de Silva,SV Samson,4,0,4,99,65,29,22,2,2,-,16,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
94,D Padikkal,PWH de Silva,SV Samson,0,0,0,99,65,29,23,3,3,-,16,bowled,D Padikkal,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
95,N Rana,PWH de Silva,SV Samson,0,0,0,99,65,0,1,3,4,-,16,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
96,N Rana,PWH de Silva,SV Samson,1,0,1,100,64,1,2,3,5,-,16,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
97,SV Samson,PWH de Silva,N Rana,0,0,0,100,64,6,11,3,6,-,16,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
98,N Rana,A Dananjaya,SV Samson,0,0,0,100,64,1,3,3,1,-,17,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
99,N Rana,A Dananjaya,SV Samson,1,0,1,101,63,2,4,3,2,-,17,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
100,SV Samson,A Dananjaya,N Rana,1,0,1,102,62,7,12,3,3,-,17,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
101,N Rana,A Dananjaya,SV Samson,0,2,2,104,60,2,5,3,4,wides,17,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
102,SV Samson,A Dananjaya,N Rana,0,0,0,104,60,7,13,4,5,-,17,bowled,SV Samson,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
103,B Kumar,A Dananjaya,N Rana,2,0,2,106,58,2,1,4,6,-,17,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
104,B Kumar,A Dananjaya,N Rana,1,0,1,107,57,3,2,4,7,-,17,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
105,B Kumar,PVD Chameera,N Rana,1,0,1,108,56,4,3,4,1,-,18,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
106,N Rana,PVD Chameera,B Kumar,0,1,1,109,55,2,6,4,2,wides,18,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
107,N Rana,PVD Chameera,B Kumar,1,0,1,110,54,3,7,4,3,-,18,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
108,B Kumar,PVD Chameera,N Rana,1,0,1,111,53,5,4,4,4,-,18,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
109,N Rana,PVD Chameera,B Kumar,2,0,2,113,51,5,8,4,5,-,18,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
110,N Rana,PVD Chameera,B Kumar,0,0,0,113,51,5,9,4,6,-,18,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
111,N Rana,PVD Chameera,B Kumar,1,0,1,114,50,6,10,4,7,-,18,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
112,N Rana,PWH de Silva,B Kumar,1,0,1,115,49,7,11,4,1,-,19,0,,,field,Sri Lanka,1,"R Premadasa Stadium, Colombo",2021,07,India_Sri Lanka_2021-07-28,Sri Lanka,India,Sri Lanka,132
