,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Imrul Kayes,SL Malinga,Soumya Sarkar,0,0,0,0,,0,1,0,-,1.0,0,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
1,Imrul Kayes,SL Malinga,Soumya Sarkar,0,0,0,0,,0,2,0,-,2.0,0,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
2,Imrul Kayes,SL Malinga,Soumya Sarkar,0,0,0,0,,0,3,0,-,3.0,0,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
3,Imrul Kayes,SL Malinga,Soumya Sarkar,1,0,1,1,,1,4,0,-,4.0,0,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
4,Soumya Sarkar,SL Malinga,Imrul Kayes,4,0,4,5,,4,1,0,-,5.0,0,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
5,Soumya Sarkar,SL Malinga,Imrul Kayes,0,0,0,5,,4,2,0,-,6.0,0,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
6,Imrul Kayes,KMDN Kulasekara,Soumya Sarkar,0,0,0,5,,1,5,0,-,1.0,1,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
7,Imrul Kayes,KMDN Kulasekara,Soumya Sarkar,1,0,1,6,,2,6,0,-,2.0,1,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
8,Soumya Sarkar,KMDN Kulasekara,Imrul Kayes,1,0,1,7,,5,3,0,-,3.0,1,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
9,Imrul Kayes,KMDN Kulasekara,Soumya Sarkar,0,0,0,7,,2,7,0,-,4.0,1,0,,,bat,Bangladesh,1,R Premadasa Stadium,2017,04,Sri Lanka_Bangladesh_2017-04-06,Bangladesh,Bangladesh,Sri Lanka,True,176,Left hand Bat,Left hand Bat,Right arm Fast
