,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,KL Rahul,JP Behrendorff,S Dhawan,1,0,1,1,,1,1,0,-,1.0,0,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
1,S Dhawan,JP Behrendorff,KL Rahul,0,0,0,1,,0,1,0,-,2.0,0,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
2,S Dhawan,JP Behrendorff,KL Rahul,0,1,1,2,,0,2,0,legbyes,3.0,0,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
3,KL Rahul,JP Behrendorff,S Dhawan,0,0,0,2,,1,2,0,-,4.0,0,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
4,KL Rahul,JP Behrendorff,S Dhawan,1,0,1,3,,2,3,0,-,5.0,0,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
5,S Dhawan,JP Behrendorff,KL Rahul,0,0,0,3,,0,3,0,-,6.0,0,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
6,KL Rahul,JA Richardson,S Dhawan,0,0,0,3,,2,4,0,-,1.0,1,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
7,KL Rahul,JA Richardson,S Dhawan,0,0,0,3,,2,5,0,-,2.0,1,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
8,KL Rahul,JA Richardson,S Dhawan,1,0,1,4,,3,6,0,-,3.0,1,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
9,S Dhawan,JA Richardson,KL Rahul,0,0,0,4,,0,4,0,-,4.0,1,0,,,field,Australia,1,M.Chinnaswamy Stadium,2019,02,India_Australia_2019-02-27,Australia,India,Australia,False,190
