,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,RG Sharma,JP Behrendorff,S Dhawan,4,0,4,4,,4,1,0,-,1.0,0,,,0,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
1,RG Sharma,JP Behrendorff,S Dhawan,0,0,0,4,,4,2,0,-,2.0,0,,,0,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
2,RG Sharma,JP Behrendorff,S Dhawan,4,0,4,8,,8,3,0,-,3.0,0,,,0,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
3,RG Sharma,JP Behrendorff,S Dhawan,0,0,0,8,,8,4,1,-,4.0,lbw,RG Sharma,,0,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
4,V Kohli,JP Behrendorff,S Dhawan,0,0,0,8,,0,1,1,-,5.0,0,,,0,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
5,V Kohli,JP Behrendorff,S Dhawan,0,0,0,8,,0,2,2,-,6.0,caught and bowled,V Kohli,,0,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
6,S Dhawan,NM Coulter-Nile,MK Pandey,1,0,1,9,,1,1,2,-,1.0,0,,,1,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Left hand Bat,Right hand Bat,Right arm Fast
7,MK Pandey,NM Coulter-Nile,S Dhawan,0,0,0,9,,0,1,2,-,2.0,0,,,1,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Fast
8,MK Pandey,NM Coulter-Nile,S Dhawan,0,0,0,9,,0,2,2,-,3.0,0,,,1,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Fast
9,MK Pandey,NM Coulter-Nile,S Dhawan,2,0,2,11,,2,3,2,-,4.0,0,,,1,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Fast
10,MK Pandey,NM Coulter-Nile,S Dhawan,0,0,0,11,,2,4,2,-,5.0,0,,,1,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Fast
11,MK Pandey,NM Coulter-Nile,S Dhawan,0,1,1,12,,2,5,2,legbyes,6.0,0,,,1,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Right arm Fast
12,MK Pandey,JP Behrendorff,S Dhawan,4,0,4,16,,6,6,2,-,1.0,0,,,2,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
13,MK Pandey,JP Behrendorff,S Dhawan,0,0,0,16,,6,7,3,-,2.0,caught,MK Pandey,TD Paine,2,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
14,KM Jadhav,JP Behrendorff,S Dhawan,0,0,0,16,,0,1,3,-,3.0,0,,,2,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
15,KM Jadhav,JP Behrendorff,S Dhawan,0,0,0,16,,0,2,3,-,4.0,0,,,2,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
16,KM Jadhav,JP Behrendorff,S Dhawan,0,0,0,16,,0,3,3,-,5.0,0,,,2,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
17,KM Jadhav,JP Behrendorff,S Dhawan,0,0,0,16,,0,4,3,-,6.0,0,,,2,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Right hand Bat,Left hand Bat,Left arm Fast
18,S Dhawan,NM Coulter-Nile,KM Jadhav,1,0,1,17,,2,2,3,-,1.0,0,,,3,field,Australia,1,Barsapara Cricket Stadium,2017,10,India_Australia_2017-10-10,Australia,India,Australia,False,118,Left hand Bat,Right hand Bat,Right arm Fast
