,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,BA King,Mujeeb Ur Rahman,E Lewis,0,0,0,0,147,0,1,0,-,1.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
1,BA King,Mujeeb Ur Rahman,E Lewis,2,0,2,2,145,2,2,0,-,2.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
2,BA King,Mujeeb Ur Rahman,E Lewis,1,0,1,3,144,3,3,0,-,3.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
3,E Lewis,Mujeeb Ur Rahman,BA King,0,0,0,3,144,0,1,0,-,4.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
4,E Lewis,Mujeeb Ur Rahman,BA King,0,0,0,3,144,0,2,0,-,5.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
5,E Lewis,Mujeeb Ur Rahman,BA King,0,0,0,3,144,0,3,0,-,6.0,0,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
6,BA King,Naveen-ul-Haq,E Lewis,4,0,4,7,140,7,4,0,-,1.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
7,BA King,Naveen-ul-Haq,E Lewis,0,0,0,7,140,7,5,0,-,2.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
8,BA King,Naveen-ul-Haq,E Lewis,1,0,1,8,139,8,6,0,-,3.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
9,E Lewis,Naveen-ul-Haq,BA King,4,0,4,12,135,4,4,0,-,4.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
10,E Lewis,Naveen-ul-Haq,BA King,0,0,0,12,135,4,5,0,-,5.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
11,E Lewis,Naveen-ul-Haq,BA King,0,0,0,12,135,4,6,0,-,6.0,1,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
12,BA King,Mujeeb Ur Rahman,E Lewis,0,0,0,12,135,8,7,0,-,1.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
13,BA King,Mujeeb Ur Rahman,E Lewis,1,0,1,13,134,9,8,0,-,2.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
14,E Lewis,Mujeeb Ur Rahman,BA King,0,0,0,13,134,4,7,0,-,3.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
15,E Lewis,Mujeeb Ur Rahman,BA King,0,0,0,13,134,4,8,0,-,4.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
16,E Lewis,Mujeeb Ur Rahman,BA King,1,0,1,14,133,5,9,0,-,5.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
17,BA King,Mujeeb Ur Rahman,E Lewis,1,0,1,15,132,10,9,0,-,6.0,2,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
18,BA King,Naveen-ul-Haq,E Lewis,0,0,0,15,132,10,10,0,-,1.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
19,BA King,Naveen-ul-Haq,E Lewis,0,0,0,15,132,10,11,0,-,2.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
20,BA King,Naveen-ul-Haq,E Lewis,0,0,0,15,132,10,12,0,-,3.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
21,BA King,Naveen-ul-Haq,E Lewis,2,0,2,17,130,12,13,0,-,4.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
22,BA King,Naveen-ul-Haq,E Lewis,0,0,0,17,130,12,14,1,-,5.0,3,bowled,BA King,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
23,SO Hetmyer,Naveen-ul-Haq,E Lewis,1,0,1,18,129,1,1,1,-,6.0,3,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
24,SO Hetmyer,Mohammad Nabi,E Lewis,0,0,0,18,129,1,2,1,-,1.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
25,SO Hetmyer,Mohammad Nabi,E Lewis,0,0,0,18,129,1,3,1,-,2.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
26,SO Hetmyer,Mohammad Nabi,E Lewis,4,0,4,22,125,5,4,1,-,3.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
27,SO Hetmyer,Mohammad Nabi,E Lewis,1,0,1,23,124,6,5,1,-,4.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
28,E Lewis,Mohammad Nabi,SO Hetmyer,0,0,0,23,124,5,10,1,-,5.0,4,0,,,bat,Afghanistan,2,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019,11,Afghanistan_West Indies_2019-11-16,Afghanistan,West Indies,Afghanistan,False,106
