,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
28,E Lewis,Mohammad Hafeez,CH Gayle,0,0,0,27,130,12,11,1,5,0,,,4,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
29,E Lewis,Mohammad Hafeez,CH Gayle,0,0,0,27,130,12,12,1,6,0,,,4,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
30,CH Gayle,Hasan Ali,E Lewis,1,0,1,28,129,15,17,1,1,0,,,5,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
31,E Lewis,Hasan Ali,CH Gayle,0,1,1,29,128,12,13,1,2,0,,,5,legbyes,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
32,CH Gayle,Hasan Ali,E Lewis,0,0,0,29,128,15,18,1,3,0,,,5,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
33,CH Gayle,Hasan Ali,E Lewis,1,0,1,30,127,16,19,1,4,0,,,5,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
34,E Lewis,Hasan Ali,CH Gayle,1,0,1,31,126,13,14,1,5,0,,,5,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
35,CH Gayle,Hasan Ali,E Lewis,0,0,0,31,126,16,20,2,6,bowled,CH Gayle,,5,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
36,E Lewis,Shadab Khan,SO Hetmyer,0,0,0,31,126,13,15,2,1,0,,,6,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
37,E Lewis,Shadab Khan,SO Hetmyer,0,0,0,31,126,13,16,2,2,0,,,6,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
38,E Lewis,Shadab Khan,SO Hetmyer,0,1,1,32,125,13,17,2,3,0,,,6,legbyes,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
39,SO Hetmyer,Shadab Khan,E Lewis,1,0,1,33,124,1,1,2,4,0,,,6,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
40,E Lewis,Shadab Khan,SO Hetmyer,1,0,1,34,123,14,18,2,5,0,,,6,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
41,SO Hetmyer,Shadab Khan,E Lewis,1,0,1,35,122,2,2,2,6,0,,,6,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
42,SO Hetmyer,Usman Qadir,E Lewis,1,0,1,36,121,3,3,2,1,0,,,7,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
43,E Lewis,Usman Qadir,SO Hetmyer,1,0,1,37,120,15,19,2,2,0,,,7,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
44,SO Hetmyer,Usman Qadir,E Lewis,1,0,1,38,119,4,4,2,3,0,,,7,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
45,E Lewis,Usman Qadir,SO Hetmyer,6,0,6,44,113,21,20,2,4,0,,,7,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
46,E Lewis,Usman Qadir,SO Hetmyer,0,0,0,44,113,21,21,2,5,0,,,7,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
47,E Lewis,Usman Qadir,SO Hetmyer,0,1,1,45,112,21,22,2,6,0,,,7,wides,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
48,E Lewis,Usman Qadir,SO Hetmyer,1,0,1,46,111,22,23,2,7,0,,,7,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
49,E Lewis,Shadab Khan,SO Hetmyer,1,0,1,47,110,23,24,2,1,0,,,8,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
50,SO Hetmyer,Shadab Khan,E Lewis,0,0,0,47,110,4,5,2,2,0,,,8,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
51,SO Hetmyer,Shadab Khan,E Lewis,1,0,1,48,109,5,6,2,3,0,,,8,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
52,E Lewis,Shadab Khan,SO Hetmyer,0,0,0,48,109,23,25,2,4,0,,,8,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
53,E Lewis,Shadab Khan,SO Hetmyer,1,0,1,49,108,24,26,2,5,0,,,8,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
54,SO Hetmyer,Shadab Khan,E Lewis,1,0,1,50,107,6,7,2,6,0,,,8,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
55,SO Hetmyer,Mohammad Wasim,E Lewis,1,0,1,51,106,7,8,2,1,0,,,9,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
56,E Lewis,Mohammad Wasim,SO Hetmyer,0,0,0,51,106,24,27,2,2,0,,,9,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
57,E Lewis,Mohammad Wasim,SO Hetmyer,6,0,6,57,100,30,28,2,3,0,,,9,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
58,E Lewis,Mohammad Wasim,SO Hetmyer,0,0,0,57,100,30,29,2,4,0,,,9,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
59,E Lewis,Mohammad Wasim,SO Hetmyer,1,0,1,58,99,31,30,2,5,0,,,9,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
60,SO Hetmyer,Mohammad Wasim,E Lewis,1,0,1,59,98,8,9,2,6,0,,,9,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
61,SO Hetmyer,Shadab Khan,E Lewis,1,0,1,60,97,9,10,2,1,0,,,10,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
62,E Lewis,Shadab Khan,SO Hetmyer,1,0,1,61,96,32,31,2,2,0,,,10,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
63,SO Hetmyer,Shadab Khan,E Lewis,0,0,0,61,96,9,11,2,3,0,,,10,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
64,SO Hetmyer,Shadab Khan,E Lewis,4,0,4,65,92,13,12,2,4,0,,,10,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
65,SO Hetmyer,Shadab Khan,E Lewis,0,0,0,65,92,13,13,2,5,0,,,10,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
66,SO Hetmyer,Shadab Khan,E Lewis,1,0,1,66,91,14,14,2,6,0,,,10,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
67,SO Hetmyer,Mohammad Wasim,E Lewis,2,0,2,68,89,16,15,2,1,0,,,11,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
68,SO Hetmyer,Mohammad Wasim,E Lewis,0,0,0,68,89,16,16,2,2,0,,,11,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
69,SO Hetmyer,Mohammad Wasim,E Lewis,1,0,1,69,88,17,17,2,3,0,,,11,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
70,E Lewis,Mohammad Wasim,SO Hetmyer,1,0,1,70,87,33,32,2,4,0,,,11,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
71,SO Hetmyer,Mohammad Wasim,E Lewis,0,0,0,70,87,17,18,3,5,bowled,SO Hetmyer,,11,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
72,N Pooran,Mohammad Wasim,E Lewis,1,0,1,71,86,1,1,3,6,0,,,11,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
73,N Pooran,Mohammad Hafeez,E Lewis,0,0,0,71,86,1,2,3,1,0,,,12,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
74,N Pooran,Mohammad Hafeez,E Lewis,0,0,0,71,86,1,3,3,2,0,,,12,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
75,N Pooran,Mohammad Hafeez,E Lewis,0,0,0,71,86,1,4,3,3,0,,,12,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
76,N Pooran,Mohammad Hafeez,E Lewis,0,0,0,71,86,1,5,3,4,0,,,12,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
77,N Pooran,Mohammad Hafeez,E Lewis,0,0,0,71,86,1,6,3,5,0,,,12,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
78,N Pooran,Mohammad Hafeez,E Lewis,1,0,1,72,85,2,7,3,6,0,,,12,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
79,N Pooran,Hasan Ali,E Lewis,1,0,1,73,84,3,8,3,1,0,,,13,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
80,E Lewis,Hasan Ali,N Pooran,1,0,1,74,83,34,33,3,2,0,,,13,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
81,N Pooran,Hasan Ali,E Lewis,0,0,0,74,83,3,9,3,3,0,,,13,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
82,N Pooran,Hasan Ali,E Lewis,0,0,0,74,83,3,10,3,4,0,,,13,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
83,N Pooran,Hasan Ali,E Lewis,1,0,1,75,82,4,11,3,5,0,,,13,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
84,E Lewis,Hasan Ali,N Pooran,1,0,1,76,81,35,34,4,6,retired hurt,E Lewis,,13,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
85,KA Pollard,Shadab Khan,N Pooran,0,1,1,77,80,0,1,4,1,0,,,14,wides,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
86,KA Pollard,Shadab Khan,N Pooran,1,0,1,78,79,1,2,4,2,0,,,14,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
87,N Pooran,Shadab Khan,KA Pollard,1,0,1,79,78,5,12,4,3,0,,,14,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
88,KA Pollard,Shadab Khan,N Pooran,2,0,2,81,76,3,3,4,4,0,,,14,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
89,KA Pollard,Shadab Khan,N Pooran,1,0,1,82,75,4,4,4,5,0,,,14,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
90,N Pooran,Shadab Khan,KA Pollard,1,0,1,83,74,6,13,4,6,0,,,14,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
91,KA Pollard,Shadab Khan,N Pooran,1,0,1,84,73,5,5,4,7,0,,,14,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
92,KA Pollard,Mohammad Wasim,N Pooran,1,0,1,85,72,6,6,4,1,0,,,15,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
93,N Pooran,Mohammad Wasim,KA Pollard,6,0,6,91,66,12,14,4,2,0,,,15,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
94,N Pooran,Mohammad Wasim,KA Pollard,6,0,6,97,60,18,15,4,3,0,,,15,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
95,N Pooran,Mohammad Wasim,KA Pollard,0,1,1,98,59,18,16,4,4,0,,,15,wides,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
96,N Pooran,Mohammad Wasim,KA Pollard,4,0,4,102,55,22,17,4,5,0,,,15,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
97,N Pooran,Mohammad Wasim,KA Pollard,0,0,0,102,55,22,18,4,6,0,,,15,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
98,N Pooran,Mohammad Wasim,KA Pollard,0,0,0,102,55,22,19,4,7,0,,,15,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
99,KA Pollard,Hasan Ali,N Pooran,0,0,0,102,55,6,7,4,1,0,,,16,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
100,KA Pollard,Hasan Ali,N Pooran,1,0,1,103,54,7,8,4,2,0,,,16,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
101,N Pooran,Hasan Ali,KA Pollard,6,0,6,109,48,28,20,4,3,0,,,16,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
102,N Pooran,Hasan Ali,KA Pollard,1,0,1,110,47,29,21,4,4,0,,,16,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
103,KA Pollard,Hasan Ali,N Pooran,1,0,1,111,46,8,9,4,5,0,,,16,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
104,N Pooran,Hasan Ali,KA Pollard,1,0,1,112,45,30,22,4,6,0,,,16,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
105,N Pooran,Shaheen Shah Afridi,KA Pollard,0,0,0,112,45,30,23,4,1,0,,,17,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
106,N Pooran,Shaheen Shah Afridi,KA Pollard,1,0,1,113,44,31,24,4,2,0,,,17,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
107,KA Pollard,Shaheen Shah Afridi,N Pooran,0,1,1,114,43,8,10,4,3,0,,,17,wides,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
108,KA Pollard,Shaheen Shah Afridi,N Pooran,1,0,1,115,42,9,11,4,4,0,,,17,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
109,N Pooran,Shaheen Shah Afridi,KA Pollard,4,0,4,119,38,35,25,4,5,0,,,17,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
110,N Pooran,Shaheen Shah Afridi,KA Pollard,4,0,4,123,34,39,26,4,6,0,,,17,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
111,N Pooran,Shaheen Shah Afridi,KA Pollard,0,0,0,123,34,39,27,4,7,0,,,17,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
112,KA Pollard,Hasan Ali,N Pooran,1,0,1,124,33,10,12,4,1,0,,,18,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
113,N Pooran,Hasan Ali,KA Pollard,6,0,6,130,27,45,28,4,2,0,,,18,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
114,N Pooran,Hasan Ali,KA Pollard,6,0,6,136,21,51,29,4,3,0,,,18,-,field,West Indies,2,"Providence Stadium, Guyana",2021,07,Pakistan_West Indies_2021-07-31,Pakistan,West Indies,Pakistan,False,150
