,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,Mohammad Rizwan,B Muzarabani,Sharjeel Khan,1,0,1,1,,1,1,0,-,1.0,0,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
1,Sharjeel Khan,B Muzarabani,Mohammad Rizwan,0,0,0,1,,0,1,0,-,2.0,0,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
2,Sharjeel Khan,B Muzarabani,Mohammad Rizwan,0,0,0,1,,0,2,0,-,3.0,0,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
3,Sharjeel Khan,B Muzarabani,Mohammad Rizwan,0,0,0,1,,0,3,0,-,4.0,0,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
4,Sharjeel Khan,B Muzarabani,Mohammad Rizwan,0,0,0,1,,0,4,0,-,5.0,0,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
5,Sharjeel Khan,B Muzarabani,Mohammad Rizwan,4,0,4,5,,4,5,0,-,6.0,0,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
6,Mohammad Rizwan,R Ngarava,Sharjeel Khan,0,0,0,5,,1,2,0,-,1.0,1,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
7,Mohammad Rizwan,R Ngarava,Sharjeel Khan,4,0,4,9,,5,3,0,-,2.0,1,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
8,Mohammad Rizwan,R Ngarava,Sharjeel Khan,1,0,1,10,,6,4,0,-,3.0,1,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
9,Sharjeel Khan,R Ngarava,Mohammad Rizwan,1,0,1,11,,5,6,0,-,4.0,1,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
10,Mohammad Rizwan,R Ngarava,Sharjeel Khan,0,0,0,11,,6,5,0,-,5.0,1,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
11,Mohammad Rizwan,R Ngarava,Sharjeel Khan,0,0,0,11,,6,6,0,-,6.0,1,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
12,Sharjeel Khan,B Muzarabani,Mohammad Rizwan,1,0,1,12,,6,7,0,-,1.0,2,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
13,Mohammad Rizwan,B Muzarabani,Sharjeel Khan,0,0,0,12,,6,7,0,-,2.0,2,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
14,Mohammad Rizwan,B Muzarabani,Sharjeel Khan,1,0,1,13,,7,8,0,-,3.0,2,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
15,Sharjeel Khan,B Muzarabani,Mohammad Rizwan,1,0,1,14,,7,8,0,-,4.0,2,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
16,Mohammad Rizwan,B Muzarabani,Sharjeel Khan,1,0,1,15,,8,9,0,-,5.0,2,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
17,Sharjeel Khan,B Muzarabani,Mohammad Rizwan,0,0,0,15,,7,9,0,-,6.0,2,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
18,Mohammad Rizwan,R Ngarava,Sharjeel Khan,2,0,2,17,,10,10,0,-,1.0,3,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
19,Mohammad Rizwan,R Ngarava,Sharjeel Khan,1,0,1,18,,11,11,0,-,2.0,3,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
20,Sharjeel Khan,R Ngarava,Mohammad Rizwan,4,0,4,22,,11,10,0,-,3.0,3,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
21,Sharjeel Khan,R Ngarava,Mohammad Rizwan,4,0,4,26,,15,11,0,-,4.0,3,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
22,Sharjeel Khan,R Ngarava,Mohammad Rizwan,1,0,1,27,,16,12,0,-,5.0,3,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
23,Mohammad Rizwan,R Ngarava,Sharjeel Khan,1,0,1,28,,12,12,0,-,6.0,3,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
24,Mohammad Rizwan,LM Jongwe,Sharjeel Khan,4,0,4,32,,16,13,0,-,1.0,4,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
25,Mohammad Rizwan,LM Jongwe,Sharjeel Khan,0,0,0,32,,16,14,0,-,2.0,4,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
26,Mohammad Rizwan,LM Jongwe,Sharjeel Khan,1,0,1,33,,17,15,0,-,3.0,4,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
27,Sharjeel Khan,LM Jongwe,Mohammad Rizwan,2,0,2,35,,18,13,0,-,4.0,4,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
28,Sharjeel Khan,LM Jongwe,Mohammad Rizwan,0,0,0,35,,18,14,0,-,5.0,4,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
29,Sharjeel Khan,LM Jongwe,Mohammad Rizwan,0,0,0,35,,18,15,1,-,6.0,4,caught,Sharjeel Khan,B Muzarabani,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
30,Babar Azam,B Muzarabani,Mohammad Rizwan,0,0,0,35,,0,1,1,-,1.0,5,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
31,Babar Azam,B Muzarabani,Mohammad Rizwan,1,0,1,36,,1,2,1,-,2.0,5,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
32,Mohammad Rizwan,B Muzarabani,Babar Azam,4,0,4,40,,21,16,1,-,3.0,5,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
33,Mohammad Rizwan,B Muzarabani,Babar Azam,1,0,1,41,,22,17,1,-,4.0,5,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
34,Babar Azam,B Muzarabani,Mohammad Rizwan,1,0,1,42,,2,3,1,-,5.0,5,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
35,Mohammad Rizwan,B Muzarabani,Babar Azam,1,0,1,43,,23,18,1,-,6.0,5,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
36,Mohammad Rizwan,WP Masakadza,Babar Azam,3,0,3,46,,26,19,1,-,1.0,6,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
37,Babar Azam,WP Masakadza,Mohammad Rizwan,1,0,1,47,,3,4,1,-,2.0,6,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
38,Mohammad Rizwan,WP Masakadza,Babar Azam,0,0,0,47,,26,20,1,-,3.0,6,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
39,Mohammad Rizwan,WP Masakadza,Babar Azam,2,0,2,49,,28,21,1,-,4.0,6,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
40,Mohammad Rizwan,WP Masakadza,Babar Azam,0,0,0,49,,28,22,1,-,5.0,6,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
41,Mohammad Rizwan,WP Masakadza,Babar Azam,0,0,0,49,,28,23,1,-,6.0,6,0,,,bat,Pakistan,1,Harare Sports Club,2021,04,Pakistan_Zimbabwe_2021-04-25,Pakistan,Pakistan,Zimbabwe,True,165
