,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
10,BRM Taylor,LL Tsotsobe,CJ Chibhabha,1,0,1,16,178,6,4,1,5,2,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
11,CJ Chibhabha,LL Tsotsobe,BRM Taylor,0,0,0,16,178,0,1,1,6,2,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
12,BRM Taylor,WD Parnell,CJ Chibhabha,1,0,1,17,177,7,5,1,1,3,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
13,CJ Chibhabha,WD Parnell,BRM Taylor,1,0,1,18,176,1,2,1,2,3,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
14,BRM Taylor,WD Parnell,CJ Chibhabha,1,0,1,19,175,8,6,1,3,3,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
15,CJ Chibhabha,WD Parnell,BRM Taylor,0,0,0,19,175,1,3,1,4,3,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
16,CJ Chibhabha,WD Parnell,BRM Taylor,0,1,1,20,174,1,4,1,5,3,0,,,wides,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
17,CJ Chibhabha,WD Parnell,BRM Taylor,1,0,1,21,173,2,5,1,6,3,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
18,BRM Taylor,WD Parnell,CJ Chibhabha,4,0,4,25,169,12,7,1,7,3,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
19,CJ Chibhabha,LL Tsotsobe,BRM Taylor,1,0,1,26,168,3,6,1,1,4,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
20,BRM Taylor,LL Tsotsobe,CJ Chibhabha,0,0,0,26,168,12,8,1,2,4,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
21,BRM Taylor,LL Tsotsobe,CJ Chibhabha,0,0,0,26,168,12,9,1,3,4,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
22,BRM Taylor,LL Tsotsobe,CJ Chibhabha,1,0,1,27,167,13,10,1,4,4,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
23,CJ Chibhabha,LL Tsotsobe,BRM Taylor,1,0,1,28,166,4,7,1,5,4,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
24,BRM Taylor,LL Tsotsobe,CJ Chibhabha,1,0,1,29,165,14,11,1,6,4,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
25,BRM Taylor,J Theron,CJ Chibhabha,2,0,2,31,163,16,12,1,1,5,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
26,BRM Taylor,J Theron,CJ Chibhabha,1,0,1,32,162,17,13,1,2,5,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
27,CJ Chibhabha,J Theron,BRM Taylor,0,0,0,32,162,4,8,1,3,5,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
28,CJ Chibhabha,J Theron,BRM Taylor,1,0,1,33,161,5,9,1,4,5,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
29,BRM Taylor,J Theron,CJ Chibhabha,1,0,1,34,160,18,14,1,5,5,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
30,CJ Chibhabha,J Theron,BRM Taylor,1,0,1,35,159,6,10,1,6,5,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
31,CJ Chibhabha,LL Tsotsobe,BRM Taylor,4,0,4,39,155,10,11,1,1,6,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
32,CJ Chibhabha,LL Tsotsobe,BRM Taylor,0,0,0,39,155,10,12,1,2,6,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
33,CJ Chibhabha,LL Tsotsobe,BRM Taylor,0,1,1,40,154,10,13,1,3,6,0,,,wides,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
34,CJ Chibhabha,LL Tsotsobe,BRM Taylor,0,0,0,40,154,10,14,1,4,6,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
35,CJ Chibhabha,LL Tsotsobe,BRM Taylor,1,0,1,41,153,11,15,1,5,6,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
36,BRM Taylor,LL Tsotsobe,CJ Chibhabha,4,0,4,45,149,22,15,1,6,6,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
37,BRM Taylor,LL Tsotsobe,CJ Chibhabha,0,0,0,45,149,22,16,1,7,6,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
38,CJ Chibhabha,J Botha,BRM Taylor,1,0,1,46,148,12,16,1,1,7,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
39,BRM Taylor,J Botha,CJ Chibhabha,0,0,0,46,148,22,17,1,2,7,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
40,BRM Taylor,J Botha,CJ Chibhabha,6,0,6,52,142,28,18,1,3,7,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
41,BRM Taylor,J Botha,CJ Chibhabha,1,0,1,53,141,29,19,1,4,7,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
42,CJ Chibhabha,J Botha,BRM Taylor,1,0,1,54,140,13,17,1,5,7,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
43,BRM Taylor,J Botha,CJ Chibhabha,2,0,2,56,138,31,20,1,6,7,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
44,CJ Chibhabha,RJ Peterson,BRM Taylor,2,0,2,58,136,15,18,1,1,8,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
45,CJ Chibhabha,RJ Peterson,BRM Taylor,6,0,6,64,130,21,19,1,2,8,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
46,CJ Chibhabha,RJ Peterson,BRM Taylor,0,0,0,64,130,21,20,1,3,8,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
47,CJ Chibhabha,RJ Peterson,BRM Taylor,0,0,0,64,130,21,21,1,4,8,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
48,CJ Chibhabha,RJ Peterson,BRM Taylor,1,0,1,65,129,22,22,1,5,8,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
49,BRM Taylor,RJ Peterson,CJ Chibhabha,6,0,6,71,123,37,21,1,6,8,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
50,CJ Chibhabha,J Botha,BRM Taylor,0,0,0,71,123,22,23,1,1,9,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
51,CJ Chibhabha,J Botha,BRM Taylor,0,0,0,71,123,22,24,1,2,9,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
52,CJ Chibhabha,J Botha,BRM Taylor,4,0,4,75,119,26,25,1,3,9,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
53,CJ Chibhabha,J Botha,BRM Taylor,1,0,1,76,118,27,26,1,4,9,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
54,BRM Taylor,J Botha,CJ Chibhabha,6,0,6,82,112,43,22,1,5,9,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
55,BRM Taylor,J Botha,CJ Chibhabha,0,0,0,82,112,43,23,1,6,9,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
56,CJ Chibhabha,RJ Peterson,BRM Taylor,1,0,1,83,111,28,27,1,1,10,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
57,BRM Taylor,RJ Peterson,CJ Chibhabha,1,0,1,84,110,44,24,1,2,10,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
58,CJ Chibhabha,RJ Peterson,BRM Taylor,1,0,1,85,109,29,28,1,3,10,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
59,BRM Taylor,RJ Peterson,CJ Chibhabha,2,0,2,87,107,46,25,1,4,10,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
60,BRM Taylor,RJ Peterson,CJ Chibhabha,1,0,1,88,106,47,26,1,5,10,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
61,CJ Chibhabha,RJ Peterson,BRM Taylor,1,0,1,89,105,30,29,1,6,10,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
62,CJ Chibhabha,JP Duminy,BRM Taylor,6,0,6,95,99,36,30,1,1,11,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
63,CJ Chibhabha,JP Duminy,BRM Taylor,4,0,4,99,95,40,31,1,2,11,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
64,CJ Chibhabha,JP Duminy,BRM Taylor,2,0,2,101,93,42,32,1,3,11,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
65,CJ Chibhabha,JP Duminy,BRM Taylor,4,0,4,105,89,46,33,1,4,11,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
66,CJ Chibhabha,JP Duminy,BRM Taylor,0,0,0,105,89,46,34,1,5,11,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
67,CJ Chibhabha,JP Duminy,BRM Taylor,1,0,1,106,88,47,35,1,6,11,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
68,CJ Chibhabha,J Theron,BRM Taylor,1,0,1,107,87,48,36,1,1,12,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
69,BRM Taylor,J Theron,CJ Chibhabha,0,0,0,107,87,47,27,1,2,12,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
70,BRM Taylor,J Theron,CJ Chibhabha,1,0,1,108,86,48,28,1,3,12,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
71,CJ Chibhabha,J Theron,BRM Taylor,4,0,4,112,82,52,37,1,4,12,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
72,CJ Chibhabha,J Theron,BRM Taylor,0,0,0,112,82,52,38,1,5,12,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
73,CJ Chibhabha,J Theron,BRM Taylor,1,0,1,113,81,53,39,1,6,12,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
74,CJ Chibhabha,J Botha,BRM Taylor,4,0,4,117,77,57,40,1,1,13,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
75,CJ Chibhabha,J Botha,BRM Taylor,1,0,1,118,76,58,41,1,2,13,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
76,BRM Taylor,J Botha,CJ Chibhabha,0,1,1,119,75,48,29,1,3,13,0,,,legbyes,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
77,CJ Chibhabha,J Botha,BRM Taylor,1,0,1,120,74,59,42,1,4,13,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
78,BRM Taylor,J Botha,CJ Chibhabha,0,1,1,121,73,48,30,1,5,13,0,,,wides,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
79,BRM Taylor,J Botha,CJ Chibhabha,1,0,1,122,72,49,31,1,6,13,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
80,CJ Chibhabha,J Botha,BRM Taylor,0,0,0,122,72,59,43,2,7,13,caught,CJ Chibhabha,WD Parnell,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
81,CK Coventry,LL Tsotsobe,BRM Taylor,0,0,0,122,72,0,1,2,1,14,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
82,CK Coventry,LL Tsotsobe,BRM Taylor,0,0,0,122,72,0,2,2,2,14,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
83,CK Coventry,LL Tsotsobe,BRM Taylor,6,0,6,128,66,6,3,2,3,14,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
84,CK Coventry,LL Tsotsobe,BRM Taylor,1,0,1,129,65,7,4,2,4,14,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
85,BRM Taylor,LL Tsotsobe,CK Coventry,0,0,0,129,65,49,32,2,5,14,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
86,BRM Taylor,LL Tsotsobe,CK Coventry,2,0,2,131,63,51,33,2,6,14,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
87,CK Coventry,RJ Peterson,BRM Taylor,1,0,1,132,62,8,5,2,1,15,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
88,BRM Taylor,RJ Peterson,CK Coventry,4,0,4,136,58,55,34,2,2,15,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
89,BRM Taylor,RJ Peterson,CK Coventry,1,0,1,137,57,56,35,2,3,15,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
90,CK Coventry,RJ Peterson,BRM Taylor,0,0,0,137,57,8,6,3,4,15,caught,CK Coventry,J Botha,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
91,BRM Taylor,RJ Peterson,E Chigumbura,1,0,1,138,56,57,36,3,5,15,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
92,E Chigumbura,RJ Peterson,BRM Taylor,1,0,1,139,55,1,1,3,6,15,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
93,E Chigumbura,WD Parnell,BRM Taylor,0,1,1,140,54,1,2,3,1,16,0,,,legbyes,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
94,BRM Taylor,WD Parnell,E Chigumbura,0,2,2,142,52,57,37,3,2,16,0,,,wides,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
95,E Chigumbura,WD Parnell,BRM Taylor,1,0,1,143,51,2,3,3,3,16,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
96,BRM Taylor,WD Parnell,E Chigumbura,0,0,0,143,51,57,38,3,4,16,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
97,BRM Taylor,WD Parnell,E Chigumbura,1,0,1,144,50,58,39,3,5,16,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
98,E Chigumbura,WD Parnell,BRM Taylor,1,0,1,145,49,3,4,3,6,16,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
99,BRM Taylor,WD Parnell,E Chigumbura,1,0,1,146,48,59,40,3,7,16,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
100,BRM Taylor,RJ Peterson,E Chigumbura,0,0,0,146,48,59,41,4,1,17,caught,BRM Taylor,J Theron,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
101,E Chigumbura,RJ Peterson,KM Dabengwa,4,0,4,150,44,7,5,4,2,17,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
102,E Chigumbura,RJ Peterson,KM Dabengwa,0,0,0,150,44,7,6,4,3,17,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
103,E Chigumbura,RJ Peterson,KM Dabengwa,1,0,1,151,43,8,7,4,4,17,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
104,KM Dabengwa,RJ Peterson,E Chigumbura,1,0,1,152,42,1,1,4,5,17,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
105,E Chigumbura,RJ Peterson,KM Dabengwa,0,0,0,152,42,8,8,4,6,17,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
106,KM Dabengwa,J Theron,E Chigumbura,0,0,0,152,42,1,2,4,1,18,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
107,KM Dabengwa,J Theron,E Chigumbura,0,0,0,152,42,1,3,5,2,18,caught,KM Dabengwa,JP Duminy,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
108,E Chigumbura,J Theron,T Taibu,1,0,1,153,41,9,9,5,3,18,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
109,T Taibu,J Theron,E Chigumbura,1,0,1,154,40,1,1,5,4,18,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
110,E Chigumbura,J Theron,T Taibu,6,0,6,160,34,15,10,5,5,18,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
111,E Chigumbura,J Theron,T Taibu,1,0,1,161,33,16,11,5,6,18,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
112,E Chigumbura,WD Parnell,T Taibu,4,1,5,166,28,20,12,5,1,19,0,,,noballs,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
113,E Chigumbura,WD Parnell,T Taibu,4,0,4,170,24,24,13,5,2,19,0,,,-,bat,South Africa,2,De Beers Diamond Oval,2010,10,South Africa_Zimbabwe_2010-10-10,South Africa,Zimbabwe,South Africa,186
