,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
10,Soumya Sarkar,JJ Bumrah,Mohammad Mithun,0,0,0,9,157,8,10,0,5,1,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
11,Soumya Sarkar,JJ Bumrah,Mohammad Mithun,0,0,0,9,157,8,11,0,6,1,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
12,Mohammad Mithun,A Nehra,Soumya Sarkar,0,0,0,9,157,1,2,0,1,2,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
13,Mohammad Mithun,A Nehra,Soumya Sarkar,0,0,0,9,157,1,3,1,2,2,bowled,Mohammad Mithun,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
14,Sabbir Rahman,A Nehra,Soumya Sarkar,0,0,0,9,157,0,1,1,3,2,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
15,Sabbir Rahman,A Nehra,Soumya Sarkar,1,0,1,10,156,1,2,1,4,2,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
16,Soumya Sarkar,A Nehra,Sabbir Rahman,3,0,3,13,153,11,12,1,5,2,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
17,Sabbir Rahman,A Nehra,Soumya Sarkar,2,0,2,15,151,3,3,1,6,2,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
18,Soumya Sarkar,JJ Bumrah,Sabbir Rahman,0,0,0,15,151,11,13,1,1,3,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
19,Soumya Sarkar,JJ Bumrah,Sabbir Rahman,0,0,0,15,151,11,14,2,2,3,caught,Soumya Sarkar,MS Dhoni,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
20,Imrul Kayes,JJ Bumrah,Sabbir Rahman,0,0,0,15,151,0,1,2,3,3,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
21,Imrul Kayes,JJ Bumrah,Sabbir Rahman,0,0,0,15,151,0,2,2,4,3,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
22,Imrul Kayes,JJ Bumrah,Sabbir Rahman,4,0,4,19,147,4,3,2,5,3,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
23,Imrul Kayes,JJ Bumrah,Sabbir Rahman,0,0,0,19,147,4,4,2,6,3,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
24,Sabbir Rahman,A Nehra,Imrul Kayes,4,0,4,23,143,7,4,2,1,4,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
25,Sabbir Rahman,A Nehra,Imrul Kayes,1,0,1,24,142,8,5,2,2,4,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
26,Imrul Kayes,A Nehra,Sabbir Rahman,0,0,0,24,142,4,5,2,3,4,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
27,Imrul Kayes,A Nehra,Sabbir Rahman,1,0,1,25,141,5,6,2,4,4,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
28,Sabbir Rahman,A Nehra,Imrul Kayes,1,0,1,26,140,9,6,2,5,4,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
29,Imrul Kayes,A Nehra,Sabbir Rahman,1,0,1,27,139,6,7,2,6,4,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
30,Imrul Kayes,JJ Bumrah,Sabbir Rahman,1,0,1,28,138,7,8,2,1,5,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
31,Sabbir Rahman,JJ Bumrah,Imrul Kayes,0,0,0,28,138,9,7,2,2,5,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
32,Sabbir Rahman,JJ Bumrah,Imrul Kayes,2,0,2,30,136,11,8,2,3,5,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
33,Sabbir Rahman,JJ Bumrah,Imrul Kayes,1,0,1,31,135,12,9,2,4,5,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
34,Imrul Kayes,JJ Bumrah,Sabbir Rahman,0,0,0,31,135,7,9,2,5,5,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
35,Imrul Kayes,JJ Bumrah,Sabbir Rahman,0,0,0,31,135,7,10,2,6,5,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
36,Sabbir Rahman,HH Pandya,Imrul Kayes,1,0,1,32,134,13,10,2,1,6,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
37,Imrul Kayes,HH Pandya,Sabbir Rahman,1,0,1,33,133,8,11,2,2,6,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
38,Sabbir Rahman,HH Pandya,Imrul Kayes,1,0,1,34,132,14,11,2,3,6,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
39,Imrul Kayes,HH Pandya,Sabbir Rahman,1,0,1,35,131,9,12,2,4,6,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
40,Sabbir Rahman,HH Pandya,Imrul Kayes,0,1,1,36,130,14,12,2,5,6,0,,,legbyes,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
41,Imrul Kayes,HH Pandya,Sabbir Rahman,0,0,0,36,130,9,13,2,6,6,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
42,Sabbir Rahman,R Ashwin,Imrul Kayes,4,0,4,40,126,18,13,2,1,7,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
43,Sabbir Rahman,R Ashwin,Imrul Kayes,0,0,0,40,126,18,14,2,2,7,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
44,Sabbir Rahman,R Ashwin,Imrul Kayes,1,0,1,41,125,19,15,2,3,7,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
45,Imrul Kayes,R Ashwin,Sabbir Rahman,0,0,0,41,125,9,14,2,4,7,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
46,Imrul Kayes,R Ashwin,Sabbir Rahman,0,0,0,41,125,9,15,2,5,7,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
47,Imrul Kayes,R Ashwin,Sabbir Rahman,1,0,1,42,124,10,16,2,6,7,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
48,Imrul Kayes,HH Pandya,Sabbir Rahman,2,0,2,44,122,12,17,2,1,8,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
49,Imrul Kayes,HH Pandya,Sabbir Rahman,0,0,0,44,122,12,18,2,2,8,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
50,Imrul Kayes,HH Pandya,Sabbir Rahman,0,0,0,44,122,12,19,2,3,8,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
51,Imrul Kayes,HH Pandya,Sabbir Rahman,1,0,1,45,121,13,20,2,4,8,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
52,Sabbir Rahman,HH Pandya,Imrul Kayes,0,1,1,46,120,19,16,2,5,8,0,,,wides,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
53,Sabbir Rahman,HH Pandya,Imrul Kayes,0,0,0,46,120,19,17,2,6,8,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
54,Sabbir Rahman,HH Pandya,Imrul Kayes,2,0,2,48,118,21,18,2,7,8,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
55,Imrul Kayes,R Ashwin,Sabbir Rahman,1,0,1,49,117,14,21,2,1,9,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
56,Sabbir Rahman,R Ashwin,Imrul Kayes,0,1,1,50,116,21,19,2,2,9,0,,,legbyes,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
57,Imrul Kayes,R Ashwin,Sabbir Rahman,0,0,0,50,116,14,22,2,3,9,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
58,Imrul Kayes,R Ashwin,Sabbir Rahman,0,0,0,50,116,14,23,2,4,9,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
59,Imrul Kayes,R Ashwin,Sabbir Rahman,0,0,0,50,116,14,24,3,5,9,caught,Imrul Kayes,Yuvraj Singh,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
60,Sabbir Rahman,R Ashwin,Shakib Al Hasan,1,0,1,51,115,22,20,3,6,9,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
61,Sabbir Rahman,HH Pandya,Shakib Al Hasan,1,0,1,52,114,23,21,3,1,10,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
62,Shakib Al Hasan,HH Pandya,Sabbir Rahman,1,0,1,53,113,1,1,3,2,10,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
63,Sabbir Rahman,HH Pandya,Shakib Al Hasan,6,0,6,59,107,29,22,3,3,10,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
64,Sabbir Rahman,HH Pandya,Shakib Al Hasan,1,0,1,60,106,30,23,3,4,10,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
65,Shakib Al Hasan,HH Pandya,Sabbir Rahman,0,1,1,61,105,1,2,3,5,10,0,,,wides,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
66,Shakib Al Hasan,HH Pandya,Sabbir Rahman,0,0,0,61,105,1,3,3,6,10,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
67,Shakib Al Hasan,HH Pandya,Sabbir Rahman,0,0,0,61,105,1,4,3,7,10,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
68,Sabbir Rahman,R Ashwin,Shakib Al Hasan,1,0,1,62,104,31,24,3,1,11,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
69,Shakib Al Hasan,R Ashwin,Sabbir Rahman,0,0,0,62,104,1,5,3,2,11,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
70,Shakib Al Hasan,R Ashwin,Sabbir Rahman,1,0,1,63,103,2,6,3,3,11,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
71,Sabbir Rahman,R Ashwin,Shakib Al Hasan,6,0,6,69,97,37,25,3,4,11,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
72,Sabbir Rahman,R Ashwin,Shakib Al Hasan,1,0,1,70,96,38,26,3,5,11,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
73,Shakib Al Hasan,R Ashwin,Sabbir Rahman,0,1,1,71,95,2,7,3,6,11,0,,,legbyes,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
74,Shakib Al Hasan,RA Jadeja,Sabbir Rahman,1,0,1,72,94,3,8,3,1,12,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
75,Sabbir Rahman,RA Jadeja,Shakib Al Hasan,1,0,1,73,93,39,27,3,2,12,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
76,Shakib Al Hasan,RA Jadeja,Sabbir Rahman,0,0,0,73,93,3,9,4,3,12,run out,Shakib Al Hasan,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
77,Mushfiqur Rahim,RA Jadeja,Sabbir Rahman,1,0,1,74,92,1,1,4,4,12,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
78,Sabbir Rahman,RA Jadeja,Mushfiqur Rahim,0,0,0,74,92,39,28,4,5,12,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
79,Sabbir Rahman,RA Jadeja,Mushfiqur Rahim,2,0,2,76,90,41,29,4,6,12,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
80,Mushfiqur Rahim,R Ashwin,Sabbir Rahman,1,0,1,77,89,2,2,4,1,13,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
81,Sabbir Rahman,R Ashwin,Mushfiqur Rahim,1,0,1,78,88,42,30,4,2,13,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
82,Mushfiqur Rahim,R Ashwin,Sabbir Rahman,1,0,1,79,87,3,3,4,3,13,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
83,Sabbir Rahman,R Ashwin,Mushfiqur Rahim,1,0,1,80,86,43,31,4,4,13,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
84,Mushfiqur Rahim,R Ashwin,Sabbir Rahman,1,0,1,81,85,4,4,4,5,13,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
85,Sabbir Rahman,R Ashwin,Mushfiqur Rahim,1,0,1,82,84,44,32,4,6,13,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
86,Sabbir Rahman,HH Pandya,Mushfiqur Rahim,0,0,0,82,84,44,33,5,1,14,caught,Sabbir Rahman,MS Dhoni,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
87,Mushfiqur Rahim,HH Pandya,Mahmudullah,1,0,1,83,83,5,5,5,2,14,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
88,Mahmudullah,HH Pandya,Mushfiqur Rahim,0,1,1,84,82,0,1,5,3,14,0,,,wides,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
89,Mahmudullah,HH Pandya,Mushfiqur Rahim,1,0,1,85,81,1,2,5,4,14,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
90,Mushfiqur Rahim,HH Pandya,Mahmudullah,0,0,0,85,81,5,6,5,5,14,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
91,Mushfiqur Rahim,HH Pandya,Mahmudullah,0,0,0,85,81,5,7,5,6,14,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
92,Mushfiqur Rahim,HH Pandya,Mahmudullah,0,0,0,85,81,5,8,5,7,14,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
93,Mahmudullah,RA Jadeja,Mushfiqur Rahim,1,0,1,86,80,2,3,5,1,15,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
94,Mushfiqur Rahim,RA Jadeja,Mahmudullah,0,1,1,87,79,5,9,5,2,15,0,,,legbyes,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
95,Mahmudullah,RA Jadeja,Mushfiqur Rahim,1,0,1,88,78,3,4,5,3,15,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
96,Mushfiqur Rahim,RA Jadeja,Mahmudullah,4,0,4,92,74,9,10,5,4,15,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
97,Mushfiqur Rahim,RA Jadeja,Mahmudullah,0,0,0,92,74,9,11,5,5,15,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
98,Mushfiqur Rahim,RA Jadeja,Mahmudullah,4,0,4,96,70,13,12,5,6,15,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
99,Mahmudullah,A Nehra,Mushfiqur Rahim,0,0,0,96,70,3,5,5,1,16,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
100,Mahmudullah,A Nehra,Mushfiqur Rahim,4,0,4,100,66,7,6,5,2,16,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
101,Mahmudullah,A Nehra,Mushfiqur Rahim,0,0,0,100,66,7,7,6,3,16,caught,Mahmudullah,RG Sharma,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
102,Mashrafe Mortaza,A Nehra,Mushfiqur Rahim,0,0,0,100,66,0,1,7,4,16,caught,Mashrafe Mortaza,RA Jadeja,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
103,Taskin Ahmed,A Nehra,Mushfiqur Rahim,0,1,1,101,65,0,1,7,5,16,0,,,wides,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
104,Taskin Ahmed,A Nehra,Mushfiqur Rahim,0,0,0,101,65,0,2,7,6,16,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
105,Taskin Ahmed,A Nehra,Mushfiqur Rahim,1,0,1,102,64,1,3,7,7,16,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
106,Taskin Ahmed,RA Jadeja,Mushfiqur Rahim,0,0,0,102,64,1,4,7,1,17,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
107,Taskin Ahmed,RA Jadeja,Mushfiqur Rahim,4,0,4,106,60,5,5,7,2,17,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
108,Taskin Ahmed,RA Jadeja,Mushfiqur Rahim,0,0,0,106,60,5,6,7,3,17,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
109,Taskin Ahmed,RA Jadeja,Mushfiqur Rahim,0,0,0,106,60,5,7,7,4,17,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
110,Taskin Ahmed,RA Jadeja,Mushfiqur Rahim,1,0,1,107,59,6,8,7,5,17,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
111,Mushfiqur Rahim,RA Jadeja,Taskin Ahmed,1,0,1,108,58,14,13,7,6,17,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
112,Mushfiqur Rahim,JJ Bumrah,Taskin Ahmed,1,0,1,109,57,15,14,7,1,18,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
113,Taskin Ahmed,JJ Bumrah,Mushfiqur Rahim,0,0,0,109,57,6,9,7,2,18,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
114,Taskin Ahmed,JJ Bumrah,Mushfiqur Rahim,0,0,0,109,57,6,10,7,3,18,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
115,Taskin Ahmed,JJ Bumrah,Mushfiqur Rahim,2,0,2,111,55,8,11,7,4,18,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
116,Taskin Ahmed,JJ Bumrah,Mushfiqur Rahim,0,0,0,111,55,8,12,7,5,18,0,,,-,field,Bangladesh,2,Shere Bangla National Stadium,2016,02,India_Bangladesh_2016-02-24,India,Bangladesh,India,False,121
