,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,batter_runs,balls_faced,delivery,over,extras,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,date,batting_team,bowling_team
17,P Nissanka,Shakib Al Hasan,BKG Mendis,0,1,1,13,7,10,6,3,{'legbyes': 1},legbyes,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
18,P Nissanka,Mustafizur Rahman,BKG Mendis,6,0,6,19,13,11,1,4,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
19,P Nissanka,Mustafizur Rahman,BKG Mendis,1,0,1,20,14,12,2,4,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
20,BKG Mendis,Mustafizur Rahman,P Nissanka,1,0,1,21,6,9,3,4,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
21,P Nissanka,Mustafizur Rahman,BKG Mendis,4,0,4,25,18,13,4,4,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
22,P Nissanka,Mustafizur Rahman,BKG Mendis,0,0,0,25,18,14,5,4,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
23,P Nissanka,Mustafizur Rahman,BKG Mendis,1,0,1,26,19,15,6,4,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
24,P Nissanka,Shakib Al Hasan,BKG Mendis,0,0,0,26,19,16,1,5,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
25,P Nissanka,Shakib Al Hasan,BKG Mendis,1,0,1,27,20,17,2,5,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
26,BKG Mendis,Shakib Al Hasan,P Nissanka,6,0,6,33,12,10,3,5,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
27,BKG Mendis,Shakib Al Hasan,P Nissanka,6,0,6,39,18,11,4,5,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
28,BKG Mendis,Shakib Al Hasan,P Nissanka,4,0,4,43,22,12,5,5,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
29,BKG Mendis,Shakib Al Hasan,P Nissanka,1,0,1,44,23,13,6,5,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
30,BKG Mendis,Ebadat Hossain,P Nissanka,1,0,1,45,24,14,1,6,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
31,P Nissanka,Ebadat Hossain,BKG Mendis,0,0,0,45,20,18,2,6,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
32,P Nissanka,Ebadat Hossain,BKG Mendis,0,0,0,45,20,19,3,6,,-,caught,P Nissanka,Mustafizur Rahman,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
33,KIC Asalanka,Ebadat Hossain,BKG Mendis,0,0,0,45,0,1,4,6,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
34,KIC Asalanka,Ebadat Hossain,BKG Mendis,1,0,1,46,1,2,5,6,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
35,BKG Mendis,Ebadat Hossain,KIC Asalanka,0,2,2,48,24,15,6,6,{'wides': 2},wides,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
36,KIC Asalanka,Ebadat Hossain,BKG Mendis,0,0,0,48,1,3,7,6,,-,caught,KIC Asalanka,Mahmudullah,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
37,BKG Mendis,Mahedi Hasan,MD Gunathilaka,4,0,4,52,28,16,1,7,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
38,BKG Mendis,Mahedi Hasan,MD Gunathilaka,1,0,1,53,29,17,2,7,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
39,MD Gunathilaka,Mahedi Hasan,BKG Mendis,2,0,2,55,2,1,3,7,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
40,MD Gunathilaka,Mahedi Hasan,BKG Mendis,4,0,4,59,6,2,4,7,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
41,MD Gunathilaka,Mahedi Hasan,BKG Mendis,1,0,1,60,7,3,5,7,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
42,BKG Mendis,Mahedi Hasan,MD Gunathilaka,0,1,1,61,29,18,6,7,{'noballs': 1},noballs,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
43,BKG Mendis,Mahedi Hasan,MD Gunathilaka,1,0,1,62,30,19,7,7,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
44,BKG Mendis,Ebadat Hossain,MD Gunathilaka,1,0,1,63,31,20,1,8,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
45,MD Gunathilaka,Ebadat Hossain,BKG Mendis,4,0,4,67,11,4,2,8,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
46,MD Gunathilaka,Ebadat Hossain,BKG Mendis,0,0,0,67,11,5,3,8,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
47,MD Gunathilaka,Ebadat Hossain,BKG Mendis,0,0,0,67,11,6,4,8,,-,caught,MD Gunathilaka,Taskin Ahmed,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
48,BKG Mendis,Ebadat Hossain,PBB Rajapaksa,0,1,1,68,31,21,5,8,{'wides': 1},wides,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
49,BKG Mendis,Ebadat Hossain,PBB Rajapaksa,1,0,1,69,32,22,6,8,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
50,PBB Rajapaksa,Ebadat Hossain,BKG Mendis,0,1,1,70,0,1,7,8,{'wides': 1},wides,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
51,PBB Rajapaksa,Ebadat Hossain,BKG Mendis,1,0,1,71,1,2,8,8,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
52,PBB Rajapaksa,Taskin Ahmed,BKG Mendis,1,0,1,72,2,3,1,9,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
53,BKG Mendis,Taskin Ahmed,PBB Rajapaksa,4,0,4,76,36,23,2,9,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
54,BKG Mendis,Taskin Ahmed,PBB Rajapaksa,1,0,1,77,37,24,3,9,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
55,PBB Rajapaksa,Taskin Ahmed,BKG Mendis,0,0,0,77,2,4,4,9,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
56,PBB Rajapaksa,Taskin Ahmed,BKG Mendis,0,0,0,77,2,5,5,9,,-,caught,PBB Rajapaksa,Mohammad Naim,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
57,MD Shanaka,Taskin Ahmed,BKG Mendis,0,0,0,77,0,1,6,9,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
58,BKG Mendis,Shakib Al Hasan,MD Shanaka,1,0,1,78,38,25,1,10,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
59,MD Shanaka,Shakib Al Hasan,BKG Mendis,0,0,0,78,0,2,2,10,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
60,MD Shanaka,Shakib Al Hasan,BKG Mendis,0,0,0,78,0,3,3,10,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
61,MD Shanaka,Shakib Al Hasan,BKG Mendis,0,0,0,78,0,4,4,10,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
62,MD Shanaka,Shakib Al Hasan,BKG Mendis,1,0,1,79,1,5,5,10,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
63,BKG Mendis,Shakib Al Hasan,MD Shanaka,1,0,1,80,39,26,6,10,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
64,BKG Mendis,Taskin Ahmed,MD Shanaka,4,0,4,84,43,27,1,11,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
65,BKG Mendis,Taskin Ahmed,MD Shanaka,1,0,1,85,44,28,2,11,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
66,MD Shanaka,Taskin Ahmed,BKG Mendis,0,0,0,85,1,6,3,11,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
67,MD Shanaka,Taskin Ahmed,BKG Mendis,0,1,1,86,1,7,4,11,{'legbyes': 1},legbyes,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
68,BKG Mendis,Taskin Ahmed,MD Shanaka,1,0,1,87,45,29,5,11,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
69,MD Shanaka,Taskin Ahmed,BKG Mendis,1,0,1,88,2,8,6,11,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
70,MD Shanaka,Shakib Al Hasan,BKG Mendis,1,0,1,89,3,9,1,12,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
71,BKG Mendis,Shakib Al Hasan,MD Shanaka,1,0,1,90,46,30,2,12,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
72,MD Shanaka,Shakib Al Hasan,BKG Mendis,1,0,1,91,4,10,3,12,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
73,BKG Mendis,Shakib Al Hasan,MD Shanaka,2,0,2,93,48,31,4,12,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
74,BKG Mendis,Shakib Al Hasan,MD Shanaka,1,0,1,94,49,32,5,12,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
75,MD Shanaka,Shakib Al Hasan,BKG Mendis,1,0,1,95,5,11,6,12,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
76,MD Shanaka,Ebadat Hossain,BKG Mendis,0,1,1,96,5,12,1,13,{'wides': 1},wides,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
77,MD Shanaka,Ebadat Hossain,BKG Mendis,6,0,6,102,11,13,2,13,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
78,MD Shanaka,Ebadat Hossain,BKG Mendis,6,0,6,108,17,14,3,13,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
79,MD Shanaka,Ebadat Hossain,BKG Mendis,0,2,2,110,17,15,4,13,{'wides': 2},wides,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
80,BKG Mendis,Ebadat Hossain,MD Shanaka,0,1,1,111,49,33,5,13,{'noballs': 1},noballs,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
81,BKG Mendis,Ebadat Hossain,MD Shanaka,2,0,2,113,51,34,6,13,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
82,BKG Mendis,Ebadat Hossain,MD Shanaka,1,0,1,114,52,35,7,13,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
83,MD Shanaka,Ebadat Hossain,BKG Mendis,2,0,2,116,19,16,8,13,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
84,MD Shanaka,Ebadat Hossain,BKG Mendis,1,0,1,117,20,17,9,13,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
85,MD Shanaka,Mehedi Hasan Miraz,BKG Mendis,1,0,1,118,21,18,1,14,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
86,BKG Mendis,Mehedi Hasan Miraz,MD Shanaka,1,0,1,119,53,36,2,14,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
87,MD Shanaka,Mehedi Hasan Miraz,BKG Mendis,1,0,1,120,22,19,3,14,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
88,BKG Mendis,Mehedi Hasan Miraz,MD Shanaka,1,0,1,121,54,37,4,14,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
89,MD Shanaka,Mehedi Hasan Miraz,BKG Mendis,1,0,1,122,23,20,5,14,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
90,BKG Mendis,Mehedi Hasan Miraz,MD Shanaka,6,0,6,128,60,38,6,14,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
91,MD Shanaka,Mustafizur Rahman,BKG Mendis,2,0,2,130,25,21,1,15,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
92,MD Shanaka,Mustafizur Rahman,BKG Mendis,1,0,1,131,26,22,2,15,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
93,BKG Mendis,Mustafizur Rahman,MD Shanaka,0,0,0,131,60,39,3,15,,-,caught,BKG Mendis,Taskin Ahmed,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
94,MD Shanaka,Mustafizur Rahman,PWH de Silva,1,0,1,132,27,23,4,15,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
95,PWH de Silva,Mustafizur Rahman,MD Shanaka,1,0,1,133,1,1,5,15,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
96,MD Shanaka,Mustafizur Rahman,PWH de Silva,4,0,4,137,31,24,6,15,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
97,PWH de Silva,Taskin Ahmed,MD Shanaka,1,0,1,138,2,2,1,16,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
98,MD Shanaka,Taskin Ahmed,PWH de Silva,1,0,1,139,32,25,2,16,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
99,PWH de Silva,Taskin Ahmed,MD Shanaka,0,0,0,139,2,3,3,16,,-,caught,PWH de Silva,Mahedi Hasan,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
100,C Karunaratne,Taskin Ahmed,MD Shanaka,1,0,1,140,1,1,4,16,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
101,MD Shanaka,Taskin Ahmed,C Karunaratne,0,0,0,140,32,26,5,16,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
102,MD Shanaka,Taskin Ahmed,C Karunaratne,1,0,1,141,33,27,6,16,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
103,MD Shanaka,Mustafizur Rahman,C Karunaratne,2,0,2,143,35,28,1,17,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
104,MD Shanaka,Mustafizur Rahman,C Karunaratne,4,0,4,147,39,29,2,17,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
105,MD Shanaka,Mustafizur Rahman,C Karunaratne,0,1,1,148,39,30,3,17,{'legbyes': 1},legbyes,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
106,C Karunaratne,Mustafizur Rahman,MD Shanaka,1,0,1,149,2,2,4,17,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
107,MD Shanaka,Mustafizur Rahman,C Karunaratne,0,0,0,149,39,31,5,17,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
108,MD Shanaka,Mustafizur Rahman,C Karunaratne,1,0,1,150,40,32,6,17,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
109,MD Shanaka,Mahedi Hasan,C Karunaratne,1,0,1,151,41,33,1,18,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
110,C Karunaratne,Mahedi Hasan,MD Shanaka,2,0,2,153,4,3,2,18,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
111,C Karunaratne,Mahedi Hasan,MD Shanaka,1,0,1,154,5,4,3,18,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
112,MD Shanaka,Mahedi Hasan,C Karunaratne,4,0,4,158,45,34,4,18,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
113,MD Shanaka,Mahedi Hasan,C Karunaratne,0,0,0,158,45,35,5,18,,-,caught,MD Shanaka,Mosaddek Hossain,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
114,C Karunaratne,Mahedi Hasan,M Theekshana,1,0,1,159,6,5,6,18,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
115,C Karunaratne,Ebadat Hossain,M Theekshana,2,0,2,161,8,6,1,19,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
116,C Karunaratne,Ebadat Hossain,M Theekshana,2,0,2,163,10,7,2,19,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
117,C Karunaratne,Ebadat Hossain,M Theekshana,4,1,5,168,14,8,3,19,{'noballs': 1},noballs,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
118,C Karunaratne,Ebadat Hossain,M Theekshana,2,0,2,170,16,9,4,19,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
119,C Karunaratne,Ebadat Hossain,M Theekshana,0,1,1,171,16,10,5,19,{'legbyes': 1},legbyes,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
120,M Theekshana,Ebadat Hossain,C Karunaratne,0,0,0,171,0,1,6,19,,-,run out,C Karunaratne,Shakib Al Hasan,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
121,AM Fernando,Ebadat Hossain,M Theekshana,0,1,1,172,0,1,7,19,{'wides': 1},wides,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
122,AM Fernando,Ebadat Hossain,M Theekshana,4,0,4,176,4,2,8,19,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
123,M Theekshana,Mahedi Hasan,AM Fernando,0,1,1,177,0,2,1,20,{'legbyes': 1},legbyes,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
124,AM Fernando,Mahedi Hasan,M Theekshana,4,0,4,181,8,3,2,20,,-,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
125,AM Fernando,Mahedi Hasan,M Theekshana,2,1,3,184,10,4,3,20,{'noballs': 1},noballs,0,,,field,Sri Lanka,2,Dubai International Cricket Stadium,2022-09-01,Sri Lanka,Bangladesh
