,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,AK Markram,SL Malinga,RR Hendricks,1,0,1,1,,1,1,0,-,1.0,0,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
1,RR Hendricks,SL Malinga,AK Markram,0,0,0,1,,0,1,0,-,2.0,0,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
2,RR Hendricks,SL Malinga,AK Markram,0,0,0,1,,0,2,0,-,3.0,0,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
3,RR Hendricks,SL Malinga,AK Markram,0,0,0,1,,0,3,0,-,4.0,0,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
4,RR Hendricks,SL Malinga,AK Markram,0,0,0,1,,0,4,0,-,5.0,0,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
5,RR Hendricks,SL Malinga,AK Markram,0,1,1,2,,0,5,0,wides,5.0,0,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
6,RR Hendricks,SL Malinga,AK Markram,1,0,1,3,,1,6,0,-,6.0,0,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
7,RR Hendricks,I Udana,AK Markram,0,0,0,3,,1,7,0,-,1.0,1,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
8,RR Hendricks,I Udana,AK Markram,1,0,1,4,,2,8,0,-,2.0,1,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
9,AK Markram,I Udana,RR Hendricks,0,1,1,5,,1,2,0,wides,2.0,1,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
10,AK Markram,I Udana,RR Hendricks,4,0,4,9,,5,3,0,-,3.0,1,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
11,AK Markram,I Udana,RR Hendricks,0,0,0,9,,5,4,0,-,4.0,1,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
12,AK Markram,I Udana,RR Hendricks,0,0,0,9,,5,5,0,-,5.0,1,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
13,AK Markram,I Udana,RR Hendricks,0,0,0,9,,5,6,0,-,6.0,1,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
14,RR Hendricks,DM de Silva,AK Markram,0,0,0,9,,2,9,0,-,1.0,2,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
15,RR Hendricks,DM de Silva,AK Markram,0,0,0,9,,2,10,0,-,2.0,2,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
16,RR Hendricks,DM de Silva,AK Markram,4,0,4,13,,6,11,0,-,3.0,2,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
17,RR Hendricks,DM de Silva,AK Markram,0,0,0,13,,6,12,0,-,4.0,2,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
18,RR Hendricks,DM de Silva,AK Markram,0,0,0,13,,6,13,0,-,5.0,2,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
19,RR Hendricks,DM de Silva,AK Markram,1,0,1,14,,7,14,0,-,6.0,2,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
20,RR Hendricks,RAS Lakmal,AK Markram,0,0,0,14,,7,15,0,-,1.0,3,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
21,RR Hendricks,RAS Lakmal,AK Markram,1,0,1,15,,8,16,0,-,2.0,3,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
22,AK Markram,RAS Lakmal,RR Hendricks,1,0,1,16,,6,7,0,-,3.0,3,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
23,RR Hendricks,RAS Lakmal,AK Markram,0,0,0,16,,8,17,0,-,4.0,3,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
24,RR Hendricks,RAS Lakmal,AK Markram,4,0,4,20,,12,18,0,-,5.0,3,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
25,RR Hendricks,RAS Lakmal,AK Markram,1,0,1,21,,13,19,0,-,6.0,3,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
26,RR Hendricks,I Udana,AK Markram,4,0,4,25,,17,20,0,-,1.0,4,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
27,RR Hendricks,I Udana,AK Markram,0,0,0,25,,17,21,0,-,2.0,4,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
28,RR Hendricks,I Udana,AK Markram,1,0,1,26,,18,22,0,-,3.0,4,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
29,AK Markram,I Udana,RR Hendricks,1,0,1,27,,7,8,0,-,4.0,4,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
30,RR Hendricks,I Udana,AK Markram,1,0,1,28,,19,23,0,-,5.0,4,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
31,AK Markram,I Udana,RR Hendricks,1,0,1,29,,8,9,0,-,6.0,4,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Left arm Medium
32,AK Markram,RAS Lakmal,RR Hendricks,0,0,0,29,,8,10,0,-,1.0,5,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
33,AK Markram,RAS Lakmal,RR Hendricks,6,0,6,35,,14,11,0,-,2.0,5,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
34,AK Markram,RAS Lakmal,RR Hendricks,1,0,1,36,,15,12,0,-,3.0,5,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
35,RR Hendricks,RAS Lakmal,AK Markram,1,0,1,37,,20,24,0,-,4.0,5,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
36,AK Markram,RAS Lakmal,RR Hendricks,0,0,0,37,,15,13,1,-,5.0,5,caught,AK Markram,SL Malinga,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
37,D Pretorius,RAS Lakmal,RR Hendricks,1,0,1,38,,1,1,1,-,6.0,5,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
38,D Pretorius,A Dananjaya,RR Hendricks,1,0,1,39,,2,2,1,-,1.0,6,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
39,RR Hendricks,A Dananjaya,D Pretorius,1,0,1,40,,21,25,1,-,2.0,6,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
40,D Pretorius,A Dananjaya,RR Hendricks,1,0,1,41,,3,3,1,-,3.0,6,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
41,RR Hendricks,A Dananjaya,D Pretorius,1,0,1,42,,22,26,1,-,4.0,6,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
42,D Pretorius,A Dananjaya,RR Hendricks,1,0,1,43,,4,4,1,-,5.0,6,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
43,RR Hendricks,A Dananjaya,D Pretorius,1,0,1,44,,23,27,1,-,6.0,6,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
44,RR Hendricks,RAS Lakmal,D Pretorius,0,0,0,44,,23,28,1,-,1.0,7,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
45,RR Hendricks,RAS Lakmal,D Pretorius,1,0,1,45,,24,29,1,-,2.0,7,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
46,D Pretorius,RAS Lakmal,RR Hendricks,1,0,1,46,,5,5,1,-,3.0,7,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
47,RR Hendricks,RAS Lakmal,D Pretorius,4,0,4,50,,28,30,1,-,4.0,7,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
48,RR Hendricks,RAS Lakmal,D Pretorius,0,0,0,50,,28,31,1,-,5.0,7,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
49,RR Hendricks,RAS Lakmal,D Pretorius,1,0,1,51,,29,32,1,-,6.0,7,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
50,RR Hendricks,A Dananjaya,D Pretorius,1,0,1,52,,30,33,1,-,1.0,8,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
51,D Pretorius,A Dananjaya,RR Hendricks,0,0,0,52,,5,6,1,-,2.0,8,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
52,D Pretorius,A Dananjaya,RR Hendricks,4,0,4,56,,9,7,1,-,3.0,8,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
53,D Pretorius,A Dananjaya,RR Hendricks,2,0,2,58,,11,8,1,-,4.0,8,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
54,D Pretorius,A Dananjaya,RR Hendricks,1,0,1,59,,12,9,1,-,5.0,8,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
55,RR Hendricks,A Dananjaya,D Pretorius,1,0,1,60,,31,34,1,-,6.0,8,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Offbreak
56,RR Hendricks,JDF Vandersay,D Pretorius,1,0,1,61,,32,35,1,-,1.0,9,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Legbreak
57,D Pretorius,JDF Vandersay,RR Hendricks,0,0,0,61,,12,10,1,-,2.0,9,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Legbreak
58,D Pretorius,JDF Vandersay,RR Hendricks,0,0,0,61,,12,11,1,-,3.0,9,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Legbreak
59,D Pretorius,JDF Vandersay,RR Hendricks,6,0,6,67,,18,12,1,-,4.0,9,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Legbreak
60,D Pretorius,JDF Vandersay,RR Hendricks,2,0,2,69,,20,13,1,-,5.0,9,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Legbreak
61,D Pretorius,JDF Vandersay,RR Hendricks,1,0,1,70,,21,14,1,-,6.0,9,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Legbreak
62,D Pretorius,SL Malinga,RR Hendricks,0,1,1,71,,21,15,1,legbyes,1.0,10,0,,,"{'by': 'Sri Lanka', 'umpire': 'AT Holdstock', 'batter': 'D Pretorius', 'decision': 'struck down'}",field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
63,RR Hendricks,SL Malinga,D Pretorius,2,0,2,73,,34,36,1,-,2.0,10,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
64,RR Hendricks,SL Malinga,D Pretorius,0,0,0,73,,34,37,1,-,3.0,10,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
65,RR Hendricks,SL Malinga,D Pretorius,4,0,4,77,,38,38,1,-,4.0,10,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
66,RR Hendricks,SL Malinga,D Pretorius,4,0,4,81,,42,39,1,-,5.0,10,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
67,RR Hendricks,SL Malinga,D Pretorius,1,0,1,82,,43,40,1,-,6.0,10,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Fast
68,RR Hendricks,JDF Vandersay,D Pretorius,0,0,0,82,,43,41,1,-,1.0,11,0,,,,field,Sri Lanka,1,The Wanderers Stadium,2019,03,South Africa_Sri Lanka_2019-03-24,South Africa,South Africa,Sri Lanka,True,198,Right hand Bat,Right hand Bat,Right arm Legbreak
