,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
48,MJ Guptill,SR Patel,LRPL Taylor,0,0,0,69,145,24,21,2,6,8,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
49,MJ Guptill,SR Patel,LRPL Taylor,1,0,1,70,144,25,22,2,7,8,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
50,LRPL Taylor,SR Patel,MJ Guptill,1,0,1,71,143,12,12,2,8,8,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
51,LRPL Taylor,ST Finn,MJ Guptill,0,0,0,71,143,12,13,2,1,9,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
52,LRPL Taylor,ST Finn,MJ Guptill,1,0,1,72,142,13,14,2,2,9,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
53,MJ Guptill,ST Finn,LRPL Taylor,4,0,4,76,138,29,23,2,3,9,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
54,MJ Guptill,ST Finn,LRPL Taylor,1,0,1,77,137,30,24,2,4,9,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
55,LRPL Taylor,ST Finn,MJ Guptill,0,0,0,77,137,13,15,2,5,9,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
56,LRPL Taylor,ST Finn,MJ Guptill,0,0,0,77,137,13,16,3,6,9,-,caught,LRPL Taylor,JM Bairstow,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
57,C Munro,SR Patel,MJ Guptill,1,0,1,78,136,1,1,3,1,10,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
58,MJ Guptill,SR Patel,C Munro,6,0,6,84,130,36,25,3,2,10,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
59,MJ Guptill,SR Patel,C Munro,1,0,1,85,129,37,26,3,3,10,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
60,C Munro,SR Patel,MJ Guptill,1,0,1,86,128,2,2,3,4,10,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
61,MJ Guptill,SR Patel,C Munro,1,0,1,87,127,38,27,3,5,10,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
62,C Munro,SR Patel,MJ Guptill,1,0,1,88,126,3,3,3,6,10,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
63,C Munro,LJ Wright,MJ Guptill,0,0,0,88,126,3,4,3,1,11,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
64,C Munro,LJ Wright,MJ Guptill,0,0,0,88,126,3,5,3,2,11,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
65,C Munro,LJ Wright,MJ Guptill,0,0,0,88,126,3,6,3,3,11,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
66,C Munro,LJ Wright,MJ Guptill,0,0,0,88,126,3,7,3,4,11,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
67,C Munro,LJ Wright,MJ Guptill,2,0,2,90,124,5,8,3,5,11,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
68,C Munro,LJ Wright,MJ Guptill,6,0,6,96,118,11,9,3,6,11,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
69,MJ Guptill,JC Tredwell,C Munro,0,0,0,96,118,38,28,3,1,12,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
70,MJ Guptill,JC Tredwell,C Munro,4,0,4,100,114,42,29,3,2,12,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
71,MJ Guptill,JC Tredwell,C Munro,1,0,1,101,113,43,30,3,3,12,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
72,C Munro,JC Tredwell,MJ Guptill,1,0,1,102,112,12,10,3,4,12,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
73,MJ Guptill,JC Tredwell,C Munro,1,0,1,103,111,44,31,3,5,12,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
74,C Munro,JC Tredwell,MJ Guptill,1,0,1,104,110,13,11,3,6,12,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
75,C Munro,LJ Wright,MJ Guptill,0,0,0,104,110,13,12,3,1,13,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
76,C Munro,LJ Wright,MJ Guptill,6,0,6,110,104,19,13,3,2,13,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
77,C Munro,LJ Wright,MJ Guptill,0,0,0,110,104,19,14,3,3,13,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
78,C Munro,LJ Wright,MJ Guptill,1,0,1,111,103,20,15,3,4,13,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
79,MJ Guptill,LJ Wright,C Munro,0,0,0,111,103,44,32,4,5,13,-,caught,MJ Guptill,SCJ Broad,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
80,JEC Franklin,LJ Wright,C Munro,0,0,0,111,103,0,1,4,6,13,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
81,C Munro,JC Tredwell,JEC Franklin,1,0,1,112,102,21,16,4,1,14,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
82,JEC Franklin,JC Tredwell,C Munro,6,0,6,118,96,6,2,4,2,14,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
83,JEC Franklin,JC Tredwell,C Munro,1,0,1,119,95,7,3,4,3,14,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
84,C Munro,JC Tredwell,JEC Franklin,1,0,1,120,94,22,17,4,4,14,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
85,JEC Franklin,JC Tredwell,C Munro,1,0,1,121,93,8,4,4,5,14,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
86,C Munro,JC Tredwell,JEC Franklin,6,0,6,127,87,28,18,4,6,14,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
87,JEC Franklin,SCJ Broad,C Munro,0,0,0,127,87,8,5,5,1,15,-,caught,JEC Franklin,JC Buttler,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
88,NL McCullum,SCJ Broad,C Munro,0,0,0,127,87,0,1,5,2,15,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
89,NL McCullum,SCJ Broad,C Munro,1,0,1,128,86,1,2,5,3,15,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
90,C Munro,SCJ Broad,NL McCullum,0,0,0,128,86,28,19,6,4,15,-,bowled,C Munro,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
91,AM Ellis,SCJ Broad,NL McCullum,1,0,1,129,85,1,1,6,5,15,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
92,NL McCullum,SCJ Broad,AM Ellis,1,0,1,130,84,2,3,6,6,15,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
93,NL McCullum,LJ Wright,AM Ellis,0,1,1,131,83,2,4,6,1,16,legbyes,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
94,AM Ellis,LJ Wright,NL McCullum,1,0,1,132,82,2,2,6,2,16,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
95,NL McCullum,LJ Wright,AM Ellis,1,0,1,133,81,3,5,6,3,16,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
96,AM Ellis,LJ Wright,NL McCullum,1,0,1,134,80,3,3,6,4,16,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
97,NL McCullum,LJ Wright,AM Ellis,0,0,0,134,80,3,6,7,5,16,-,caught,NL McCullum,JC Buttler,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
98,AM Ellis,LJ Wright,RM Hira,1,0,1,135,79,4,4,7,6,16,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
99,AM Ellis,ST Finn,RM Hira,0,0,0,135,79,4,5,8,1,17,-,caught,AM Ellis,LJ Wright,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
100,RM Hira,ST Finn,TA Boult,4,0,4,139,75,4,1,8,2,17,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
101,RM Hira,ST Finn,TA Boult,0,0,0,139,75,4,2,8,3,17,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
102,RM Hira,ST Finn,TA Boult,6,0,6,145,69,10,3,8,4,17,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
103,RM Hira,ST Finn,TA Boult,1,0,1,146,68,11,4,8,5,17,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
104,TA Boult,ST Finn,RM Hira,1,0,1,147,67,1,1,8,6,17,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
105,TA Boult,JW Dernbach,RM Hira,2,0,2,149,65,3,2,8,1,18,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
106,TA Boult,JW Dernbach,RM Hira,0,0,0,149,65,3,3,8,2,18,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
107,TA Boult,JW Dernbach,RM Hira,1,0,1,150,64,4,4,8,3,18,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
108,RM Hira,JW Dernbach,TA Boult,4,0,4,154,60,15,5,8,4,18,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
109,RM Hira,JW Dernbach,TA Boult,1,0,1,155,59,16,6,8,5,18,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
110,TA Boult,JW Dernbach,RM Hira,0,0,0,155,59,4,5,8,6,18,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
111,RM Hira,SCJ Broad,TA Boult,1,0,1,156,58,17,7,8,1,19,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
112,TA Boult,SCJ Broad,RM Hira,0,0,0,156,58,4,6,9,2,19,-,caught,TA Boult,SR Patel,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
113,RM Hira,SCJ Broad,MJ McClenaghan,0,0,0,156,58,17,8,9,3,19,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
114,RM Hira,SCJ Broad,MJ McClenaghan,1,0,1,157,57,18,9,9,4,19,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
115,MJ McClenaghan,SCJ Broad,RM Hira,1,0,1,158,56,1,1,9,5,19,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
116,RM Hira,SCJ Broad,MJ McClenaghan,1,0,1,159,55,19,10,9,6,19,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
117,RM Hira,JW Dernbach,MJ McClenaghan,1,0,1,160,54,20,11,9,1,20,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
118,MJ McClenaghan,JW Dernbach,RM Hira,0,0,0,160,54,1,2,9,2,20,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
119,MJ McClenaghan,JW Dernbach,RM Hira,0,4,4,164,50,1,3,9,3,20,legbyes,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
120,MJ McClenaghan,JW Dernbach,RM Hira,0,0,0,164,50,1,4,9,4,20,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
121,MJ McClenaghan,JW Dernbach,RM Hira,4,0,4,168,46,5,5,9,5,20,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
122,MJ McClenaghan,JW Dernbach,RM Hira,0,5,5,173,41,5,6,9,6,20,noballs,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
123,MJ McClenaghan,JW Dernbach,RM Hira,1,0,1,174,40,6,7,9,7,20,-,0,,,field,New Zealand,2,Eden Park,2013,02,New Zealand_England_2013-02-09,England,New Zealand,England,174
