,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team
41,GJ Maxwell,HH Pandya,SPD Smith,0,0,0,71,19,4,8,2,5,7,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
42,GJ Maxwell,HH Pandya,SPD Smith,0,0,0,71,19,4,9,2,6,7,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
43,SPD Smith,YS Chahal,GJ Maxwell,1,0,1,72,18,8,7,2,1,8,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
44,GJ Maxwell,YS Chahal,SPD Smith,1,0,1,73,17,5,10,2,2,8,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
45,SPD Smith,YS Chahal,GJ Maxwell,1,0,1,74,16,9,8,2,3,8,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
46,GJ Maxwell,YS Chahal,SPD Smith,1,0,1,75,15,6,11,3,4,8,run out,GJ Maxwell,AR Patel,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
47,JP Inglis,YS Chahal,SPD Smith,1,0,1,76,14,1,1,3,5,8,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
48,SPD Smith,YS Chahal,JP Inglis,0,0,0,76,14,9,9,3,6,8,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
49,JP Inglis,HH Pandya,SPD Smith,2,0,2,78,12,3,2,3,1,9,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
50,JP Inglis,HH Pandya,SPD Smith,0,0,0,78,12,3,3,3,2,9,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
51,JP Inglis,HH Pandya,SPD Smith,4,0,4,82,8,7,4,3,3,9,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
52,JP Inglis,HH Pandya,SPD Smith,0,0,0,82,8,7,5,3,4,9,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
53,JP Inglis,HH Pandya,SPD Smith,0,0,0,82,8,7,6,3,5,9,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
54,JP Inglis,HH Pandya,SPD Smith,1,0,1,83,7,8,7,3,6,9,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
55,JP Inglis,YS Chahal,SPD Smith,1,0,1,84,6,9,8,3,1,10,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
56,SPD Smith,YS Chahal,JP Inglis,0,0,0,84,6,9,10,4,2,10,stumped,SPD Smith,KD Karthik,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
57,TH David,YS Chahal,JP Inglis,0,0,0,84,6,0,1,4,3,10,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
58,TH David,YS Chahal,JP Inglis,1,0,1,85,5,1,2,4,4,10,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
59,JP Inglis,YS Chahal,TH David,0,0,0,85,5,9,9,4,5,10,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
60,JP Inglis,YS Chahal,TH David,1,0,1,86,4,10,10,4,6,10,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
61,JP Inglis,JJ Bumrah,TH David,4,0,4,90,0,14,11,4,1,11,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
62,JP Inglis,JJ Bumrah,TH David,1,0,1,91,-1,15,12,4,2,11,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
63,TH David,JJ Bumrah,JP Inglis,1,0,1,92,-2,2,3,4,3,11,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
64,JP Inglis,JJ Bumrah,TH David,0,0,0,92,-2,15,13,4,4,11,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
65,JP Inglis,JJ Bumrah,TH David,1,0,1,93,-3,16,14,4,5,11,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
66,TH David,JJ Bumrah,JP Inglis,2,0,2,95,-5,4,4,4,6,11,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
67,JP Inglis,YS Chahal,TH David,2,0,2,97,-7,18,15,4,1,12,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
68,JP Inglis,YS Chahal,TH David,0,0,0,97,-7,18,16,4,2,12,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
69,JP Inglis,YS Chahal,TH David,0,0,0,97,-7,18,17,4,3,12,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
70,JP Inglis,YS Chahal,TH David,1,0,1,98,-8,19,18,4,4,12,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
71,TH David,YS Chahal,JP Inglis,1,0,1,99,-9,5,5,4,5,12,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
72,JP Inglis,YS Chahal,TH David,4,0,4,103,-13,23,19,4,6,12,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
73,TH David,HV Patel,JP Inglis,0,0,0,103,-13,5,6,4,1,13,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
74,TH David,HV Patel,JP Inglis,6,0,6,109,-19,11,7,4,2,13,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
75,TH David,HV Patel,JP Inglis,1,1,2,111,-21,12,8,4,3,13,0,,,noballs,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
76,JP Inglis,HV Patel,TH David,0,1,1,112,-22,23,20,4,4,13,0,,,wides,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
77,JP Inglis,HV Patel,TH David,0,1,1,113,-23,23,21,4,5,13,0,,,legbyes,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
78,TH David,HV Patel,JP Inglis,0,0,0,113,-23,12,9,4,6,13,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
79,TH David,HV Patel,JP Inglis,1,0,1,114,-24,13,10,4,7,13,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
80,JP Inglis,HV Patel,TH David,1,0,1,115,-25,24,22,4,8,13,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
81,JP Inglis,AR Patel,TH David,0,0,0,115,-25,24,23,5,1,14,caught,JP Inglis,RG Sharma,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
82,MS Wade,AR Patel,TH David,0,0,0,115,-25,0,1,5,2,14,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
83,MS Wade,AR Patel,TH David,1,0,1,116,-26,1,2,5,3,14,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
84,TH David,AR Patel,MS Wade,1,0,1,117,-27,14,11,5,4,14,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
85,MS Wade,AR Patel,TH David,0,0,0,117,-27,1,3,6,5,14,caught and bowled,MS Wade,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
86,DR Sams,AR Patel,TH David,0,0,0,117,-27,0,1,6,6,14,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
87,TH David,YS Chahal,DR Sams,1,0,1,118,-28,15,12,6,1,15,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
88,DR Sams,YS Chahal,TH David,0,0,0,118,-28,0,2,6,2,15,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
89,DR Sams,YS Chahal,TH David,0,0,0,118,-28,0,3,6,3,15,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
90,DR Sams,YS Chahal,TH David,2,0,2,120,-30,2,4,6,4,15,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
91,DR Sams,YS Chahal,TH David,2,0,2,122,-32,4,5,6,5,15,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
92,DR Sams,YS Chahal,TH David,1,0,1,123,-33,5,6,6,6,15,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
93,DR Sams,HH Pandya,TH David,0,0,0,123,-33,5,7,6,1,16,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
94,DR Sams,HH Pandya,TH David,0,0,0,123,-33,5,8,6,2,16,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
95,DR Sams,HH Pandya,TH David,0,0,0,123,-33,5,9,6,3,16,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
96,DR Sams,HH Pandya,TH David,6,0,6,129,-39,11,10,6,4,16,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
97,DR Sams,HH Pandya,TH David,1,0,1,130,-40,12,11,6,5,16,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
98,TH David,HH Pandya,DR Sams,4,0,4,134,-44,19,13,6,6,16,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
99,DR Sams,JJ Bumrah,TH David,1,0,1,135,-45,13,12,6,1,17,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
100,TH David,JJ Bumrah,DR Sams,0,0,0,135,-45,19,14,6,2,17,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
101,TH David,JJ Bumrah,DR Sams,1,0,1,136,-46,20,15,6,3,17,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
102,DR Sams,JJ Bumrah,TH David,1,0,1,137,-47,14,13,6,4,17,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
103,TH David,JJ Bumrah,DR Sams,1,0,1,138,-48,21,16,6,5,17,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
104,DR Sams,JJ Bumrah,TH David,2,0,2,140,-50,16,14,6,6,17,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
105,TH David,B Kumar,DR Sams,0,1,1,141,-51,21,17,6,1,18,0,,,wides,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
106,TH David,B Kumar,DR Sams,2,0,2,143,-53,23,18,6,2,18,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
107,TH David,B Kumar,DR Sams,0,0,0,143,-53,23,19,6,3,18,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
108,TH David,B Kumar,DR Sams,2,0,2,145,-55,25,20,6,4,18,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
109,TH David,B Kumar,DR Sams,6,0,6,151,-61,31,21,6,5,18,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
110,TH David,B Kumar,DR Sams,6,0,6,157,-67,37,22,6,6,18,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
111,TH David,B Kumar,DR Sams,4,0,4,161,-71,41,23,6,7,18,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
112,DR Sams,JJ Bumrah,TH David,6,0,6,167,-77,22,15,6,1,19,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
113,DR Sams,JJ Bumrah,TH David,1,0,1,168,-78,23,16,6,2,19,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
114,TH David,JJ Bumrah,DR Sams,6,0,6,174,-84,47,24,6,3,19,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
115,TH David,JJ Bumrah,DR Sams,1,0,1,175,-85,48,25,6,4,19,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
116,DR Sams,JJ Bumrah,TH David,0,0,0,175,-85,23,17,6,5,19,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
117,DR Sams,JJ Bumrah,TH David,4,0,4,179,-89,27,18,6,6,19,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
118,TH David,HV Patel,DR Sams,6,0,6,185,-95,54,26,6,1,20,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
119,TH David,HV Patel,DR Sams,0,0,0,185,-95,54,27,6,2,20,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
120,TH David,HV Patel,DR Sams,0,0,0,185,-95,54,28,7,3,20,caught,TH David,RG Sharma,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
121,DR Sams,HV Patel,PJ Cummins,0,0,0,185,-95,27,19,7,4,20,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
122,DR Sams,HV Patel,PJ Cummins,1,0,1,186,-96,28,20,7,5,20,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
123,PJ Cummins,HV Patel,DR Sams,0,0,0,186,-96,0,1,7,6,20,0,,,-,field,India,1,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2022,09,Australia_India_2022-09-25,India,Australia,India
