,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,Q de Kock,MA Starc,RR Hendricks,0,0,0,0,,0,1,0,-,1.0,0,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
1,Q de Kock,MA Starc,RR Hendricks,1,0,1,1,,1,2,0,-,2.0,0,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
2,RR Hendricks,MA Starc,Q de Kock,1,0,1,2,,1,1,0,-,3.0,0,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
3,Q de Kock,MA Starc,RR Hendricks,1,0,1,3,,2,3,0,-,4.0,0,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
4,RR Hendricks,MA Starc,Q de Kock,0,1,1,4,,1,2,0,wides,4.0,0,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
5,RR Hendricks,MA Starc,Q de Kock,0,0,0,4,,1,3,0,-,5.0,0,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
6,RR Hendricks,MA Starc,Q de Kock,0,0,0,4,,1,4,0,-,6.0,0,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
7,Q de Kock,PJ Cummins,RR Hendricks,0,0,0,4,,2,4,0,-,1.0,1,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
8,Q de Kock,PJ Cummins,RR Hendricks,6,0,6,10,,8,5,0,-,2.0,1,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
9,Q de Kock,PJ Cummins,RR Hendricks,0,0,0,10,,8,6,0,-,3.0,1,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
10,Q de Kock,PJ Cummins,RR Hendricks,6,0,6,16,,14,7,0,-,4.0,1,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
11,Q de Kock,PJ Cummins,RR Hendricks,1,0,1,17,,15,8,0,-,5.0,1,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
12,RR Hendricks,PJ Cummins,Q de Kock,1,0,1,18,,2,5,0,-,6.0,1,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
13,RR Hendricks,MA Starc,Q de Kock,0,0,0,18,,2,6,0,-,1.0,2,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
14,RR Hendricks,MA Starc,Q de Kock,4,0,4,22,,6,7,0,-,2.0,2,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
15,RR Hendricks,MA Starc,Q de Kock,1,0,1,23,,7,8,0,-,3.0,2,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
16,Q de Kock,MA Starc,RR Hendricks,6,0,6,29,,21,9,0,-,4.0,2,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
17,Q de Kock,MA Starc,RR Hendricks,0,0,0,29,,21,10,0,-,5.0,2,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
18,Q de Kock,MA Starc,RR Hendricks,1,0,1,30,,22,11,0,-,6.0,2,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
19,Q de Kock,KW Richardson,RR Hendricks,4,0,4,34,,26,12,0,-,1.0,3,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
20,Q de Kock,KW Richardson,RR Hendricks,4,0,4,38,,30,13,0,-,2.0,3,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
21,Q de Kock,KW Richardson,RR Hendricks,0,1,1,39,,30,14,0,legbyes,3.0,3,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
22,RR Hendricks,KW Richardson,Q de Kock,0,0,0,39,,7,9,0,-,4.0,3,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
23,RR Hendricks,KW Richardson,Q de Kock,0,0,0,39,,7,10,0,-,5.0,3,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
24,RR Hendricks,KW Richardson,Q de Kock,1,0,1,40,,8,11,0,-,6.0,3,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
25,RR Hendricks,PJ Cummins,Q de Kock,0,0,0,40,,8,12,0,-,1.0,4,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
26,RR Hendricks,PJ Cummins,Q de Kock,2,0,2,42,,10,13,0,-,2.0,4,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
27,RR Hendricks,PJ Cummins,Q de Kock,0,0,0,42,,10,14,0,-,3.0,4,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
28,RR Hendricks,PJ Cummins,Q de Kock,2,0,2,44,,12,15,0,-,4.0,4,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
29,RR Hendricks,PJ Cummins,Q de Kock,1,0,1,45,,13,16,0,-,5.0,4,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
30,Q de Kock,PJ Cummins,RR Hendricks,1,0,1,46,,31,15,0,-,6.0,4,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
31,Q de Kock,A Zampa,RR Hendricks,0,0,0,46,,31,16,0,-,1.0,5,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
32,Q de Kock,A Zampa,RR Hendricks,1,0,1,47,,32,17,0,-,2.0,5,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
33,RR Hendricks,A Zampa,Q de Kock,1,0,1,48,,14,17,0,-,3.0,5,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
34,Q de Kock,A Zampa,RR Hendricks,4,0,4,52,,36,18,0,-,4.0,5,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
35,Q de Kock,A Zampa,RR Hendricks,6,0,6,58,,42,19,0,-,5.0,5,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
36,Q de Kock,A Zampa,RR Hendricks,1,0,1,59,,43,20,0,-,6.0,5,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
37,Q de Kock,KW Richardson,RR Hendricks,0,0,0,59,,43,21,0,-,1.0,6,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
38,Q de Kock,KW Richardson,RR Hendricks,1,0,1,60,,44,22,0,-,2.0,6,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
39,RR Hendricks,KW Richardson,Q de Kock,0,0,0,60,,14,18,1,-,3.0,6,caught,RR Hendricks,AC Agar,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
40,Q de Kock,KW Richardson,F du Plessis,1,0,1,61,,45,23,1,-,4.0,6,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
41,F du Plessis,KW Richardson,Q de Kock,0,0,0,61,,0,1,1,-,5.0,6,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
42,F du Plessis,KW Richardson,Q de Kock,1,0,1,62,,1,2,1,-,6.0,6,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
43,F du Plessis,AC Agar,Q de Kock,3,0,3,65,,4,3,1,-,1.0,7,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
44,Q de Kock,AC Agar,F du Plessis,1,0,1,66,,46,24,1,-,2.0,7,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
45,F du Plessis,AC Agar,Q de Kock,1,0,1,67,,5,4,1,-,3.0,7,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
46,Q de Kock,AC Agar,F du Plessis,0,1,1,68,,46,25,1,legbyes,4.0,7,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
47,F du Plessis,AC Agar,Q de Kock,2,0,2,70,,7,5,1,-,5.0,7,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
48,F du Plessis,AC Agar,Q de Kock,0,0,0,70,,7,6,1,-,6.0,7,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
49,Q de Kock,A Zampa,F du Plessis,1,0,1,71,,47,26,1,-,1.0,8,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
50,F du Plessis,A Zampa,Q de Kock,1,0,1,72,,8,7,1,-,2.0,8,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
51,Q de Kock,A Zampa,F du Plessis,1,0,1,73,,48,27,1,-,3.0,8,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
52,F du Plessis,A Zampa,Q de Kock,4,0,4,77,,12,8,1,-,4.0,8,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
53,F du Plessis,A Zampa,Q de Kock,0,0,0,77,,12,9,1,-,5.0,8,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
54,F du Plessis,A Zampa,Q de Kock,1,0,1,78,,13,10,1,-,6.0,8,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
55,F du Plessis,AC Agar,Q de Kock,1,0,1,79,,14,11,1,-,1.0,9,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
56,Q de Kock,AC Agar,F du Plessis,1,0,1,80,,49,28,1,-,2.0,9,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
57,F du Plessis,AC Agar,Q de Kock,0,0,0,80,,14,12,1,-,3.0,9,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
58,F du Plessis,AC Agar,Q de Kock,1,0,1,81,,15,13,1,-,4.0,9,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
59,Q de Kock,AC Agar,F du Plessis,0,0,0,81,,49,29,1,-,5.0,9,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
60,Q de Kock,AC Agar,F du Plessis,0,0,0,81,,49,30,1,-,6.0,9,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
61,F du Plessis,PJ Cummins,Q de Kock,0,0,0,81,,15,14,2,-,1.0,10,caught,F du Plessis,KW Richardson,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
62,Q de Kock,PJ Cummins,HE van der Dussen,1,0,1,82,,50,31,2,-,2.0,10,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
63,HE van der Dussen,PJ Cummins,Q de Kock,1,0,1,83,,1,1,2,-,3.0,10,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
64,Q de Kock,PJ Cummins,HE van der Dussen,4,0,4,87,,54,32,2,-,4.0,10,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
65,Q de Kock,PJ Cummins,HE van der Dussen,1,0,1,88,,55,33,2,-,5.0,10,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
66,HE van der Dussen,PJ Cummins,Q de Kock,0,0,0,88,,1,2,2,-,6.0,10,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
67,Q de Kock,A Zampa,HE van der Dussen,1,0,1,89,,56,34,2,-,1.0,11,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
68,HE van der Dussen,A Zampa,Q de Kock,1,0,1,90,,2,3,2,-,2.0,11,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
69,Q de Kock,A Zampa,HE van der Dussen,1,0,1,91,,57,35,2,-,3.0,11,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
70,HE van der Dussen,A Zampa,Q de Kock,1,0,1,92,,3,4,2,-,4.0,11,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
71,Q de Kock,A Zampa,HE van der Dussen,2,0,2,94,,59,36,2,-,5.0,11,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
72,Q de Kock,A Zampa,HE van der Dussen,1,0,1,95,,60,37,2,-,6.0,11,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
73,Q de Kock,KW Richardson,HE van der Dussen,0,0,0,95,,60,38,2,-,1.0,12,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
74,Q de Kock,KW Richardson,HE van der Dussen,1,0,1,96,,61,39,2,-,2.0,12,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
75,HE van der Dussen,KW Richardson,Q de Kock,1,0,1,97,,4,5,2,-,3.0,12,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
76,Q de Kock,KW Richardson,HE van der Dussen,1,0,1,98,,62,40,2,-,4.0,12,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
77,HE van der Dussen,KW Richardson,Q de Kock,0,1,1,99,,4,6,2,legbyes,5.0,12,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
78,Q de Kock,KW Richardson,HE van der Dussen,1,0,1,100,,63,41,2,-,6.0,12,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
79,Q de Kock,AC Agar,HE van der Dussen,0,0,0,100,,63,42,2,-,1.0,13,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
80,Q de Kock,AC Agar,HE van der Dussen,4,0,4,104,,67,43,2,-,2.0,13,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
81,Q de Kock,AC Agar,HE van der Dussen,1,0,1,105,,68,44,2,-,3.0,13,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
82,HE van der Dussen,AC Agar,Q de Kock,6,0,6,111,,10,7,2,-,4.0,13,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
83,HE van der Dussen,AC Agar,Q de Kock,1,0,1,112,,11,8,2,-,5.0,13,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
84,Q de Kock,AC Agar,HE van der Dussen,1,0,1,113,,69,45,2,-,6.0,13,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
85,Q de Kock,A Zampa,HE van der Dussen,1,0,1,114,,70,46,2,-,1.0,14,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
86,HE van der Dussen,A Zampa,Q de Kock,0,0,0,114,,11,9,2,-,2.0,14,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
87,HE van der Dussen,A Zampa,Q de Kock,6,0,6,120,,17,10,2,-,3.0,14,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
88,HE van der Dussen,A Zampa,Q de Kock,1,0,1,121,,18,11,2,-,4.0,14,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
89,Q de Kock,A Zampa,HE van der Dussen,0,0,0,121,,70,47,3,-,5.0,14,caught,Q de Kock,MA Starc,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
90,HE van der Dussen,A Zampa,DA Miller,1,0,1,122,,19,12,3,-,6.0,14,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
91,HE van der Dussen,AC Agar,DA Miller,1,0,1,123,,20,13,3,-,1.0,15,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
92,DA Miller,AC Agar,HE van der Dussen,1,0,1,124,,1,1,3,-,2.0,15,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
93,HE van der Dussen,AC Agar,DA Miller,1,0,1,125,,21,14,3,-,3.0,15,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
94,DA Miller,AC Agar,HE van der Dussen,0,0,0,125,,1,2,3,-,4.0,15,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
95,DA Miller,AC Agar,HE van der Dussen,1,0,1,126,,2,3,3,-,5.0,15,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
96,HE van der Dussen,AC Agar,DA Miller,1,0,1,127,,22,15,3,-,6.0,15,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
97,HE van der Dussen,MA Starc,DA Miller,1,0,1,128,,23,16,3,-,1.0,16,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
98,DA Miller,MA Starc,HE van der Dussen,1,0,1,129,,3,4,3,-,2.0,16,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
99,HE van der Dussen,MA Starc,DA Miller,4,0,4,133,,27,17,3,-,3.0,16,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
100,HE van der Dussen,MA Starc,DA Miller,0,0,0,133,,27,18,3,-,4.0,16,0,,,bat,South Africa,1,St George's Park,2020,02,South Africa_Australia_2020-02-23,South Africa,South Africa,Australia,True,158
