,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,AJ Finch,LL Tsotsobe,DA Warner,4,0,4,4,76,4,1,0,-,1.0,0,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
1,AJ Finch,LL Tsotsobe,DA Warner,1,0,1,5,75,5,2,0,-,2.0,0,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
2,DA Warner,LL Tsotsobe,AJ Finch,4,0,4,9,71,4,1,0,-,3.0,0,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
3,DA Warner,LL Tsotsobe,AJ Finch,2,0,2,11,69,6,2,0,-,4.0,0,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
4,DA Warner,LL Tsotsobe,AJ Finch,6,0,6,17,63,12,3,0,-,5.0,0,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
5,DA Warner,LL Tsotsobe,AJ Finch,4,0,4,21,59,16,4,0,-,6.0,0,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
6,AJ Finch,KJ Abbott,DA Warner,0,0,0,21,59,5,3,0,-,1.0,1,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
7,AJ Finch,KJ Abbott,DA Warner,0,0,0,21,59,5,4,0,-,2.0,1,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
8,AJ Finch,KJ Abbott,DA Warner,0,0,0,21,59,5,5,1,-,3.0,1,caught,AJ Finch,HM Amla,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
9,DA Warner,KJ Abbott,SR Watson,4,0,4,25,55,20,5,1,-,4.0,1,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
10,DA Warner,KJ Abbott,SR Watson,0,0,0,25,55,20,6,1,-,5.0,1,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
11,DA Warner,KJ Abbott,SR Watson,1,0,1,26,54,21,7,1,-,6.0,1,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
12,DA Warner,BE Hendricks,SR Watson,1,0,1,27,53,22,8,1,-,1.0,2,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
13,SR Watson,BE Hendricks,DA Warner,1,0,1,28,52,1,1,1,-,2.0,2,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
14,DA Warner,BE Hendricks,SR Watson,6,0,6,34,46,28,9,1,-,3.0,2,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
15,DA Warner,BE Hendricks,SR Watson,4,0,4,38,42,32,10,1,-,4.0,2,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
16,DA Warner,BE Hendricks,SR Watson,4,0,4,42,38,36,11,1,-,5.0,2,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
17,DA Warner,BE Hendricks,SR Watson,2,0,2,44,36,38,12,1,-,6.0,2,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
18,SR Watson,WD Parnell,DA Warner,1,0,1,45,35,2,2,1,-,1.0,3,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
19,DA Warner,WD Parnell,SR Watson,1,0,1,46,34,39,13,1,-,2.0,3,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
20,SR Watson,WD Parnell,DA Warner,0,0,0,46,34,2,3,2,-,3.0,3,caught,SR Watson,KJ Abbott,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
21,GJ Maxwell,WD Parnell,DA Warner,0,1,1,47,33,0,1,2,legbyes,4.0,3,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
22,DA Warner,WD Parnell,GJ Maxwell,0,0,0,47,33,39,14,2,-,5.0,3,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
23,DA Warner,WD Parnell,GJ Maxwell,1,0,1,48,32,40,15,2,-,6.0,3,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
24,DA Warner,JP Duminy,GJ Maxwell,0,0,0,48,32,40,16,3,-,1.0,4,lbw,DA Warner,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
25,GJ Bailey,JP Duminy,GJ Maxwell,1,0,1,49,31,1,1,3,-,2.0,4,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
26,GJ Maxwell,JP Duminy,GJ Bailey,0,1,1,50,30,0,2,3,wides,2.0,4,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
27,GJ Maxwell,JP Duminy,GJ Bailey,1,0,1,51,29,1,3,3,-,3.0,4,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
28,GJ Bailey,JP Duminy,GJ Maxwell,1,0,1,52,28,2,2,3,-,4.0,4,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
29,GJ Maxwell,JP Duminy,GJ Bailey,0,0,0,52,28,1,4,4,-,5.0,4,caught,GJ Maxwell,F du Plessis,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
30,BJ Hodge,JP Duminy,GJ Bailey,1,0,1,53,27,1,1,4,-,6.0,4,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
31,BJ Hodge,BE Hendricks,GJ Bailey,4,1,5,58,22,5,2,4,noballs,0.0,5,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
32,BJ Hodge,BE Hendricks,GJ Bailey,0,1,1,59,21,5,3,4,wides,0.0,5,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
33,BJ Hodge,BE Hendricks,GJ Bailey,1,0,1,60,20,6,4,5,-,1.0,5,run out,GJ Bailey,DA Miller;Q de Kock,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
34,BJ Haddin,BE Hendricks,BJ Hodge,1,0,1,61,19,1,1,5,-,2.0,5,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
35,BJ Hodge,BE Hendricks,BJ Haddin,1,0,1,62,18,7,5,5,-,3.0,5,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
36,BJ Haddin,BE Hendricks,BJ Hodge,2,0,2,64,16,3,2,5,-,4.0,5,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
37,BJ Haddin,BE Hendricks,BJ Hodge,1,0,1,65,15,4,3,5,-,5.0,5,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
38,BJ Hodge,BE Hendricks,BJ Haddin,1,0,1,66,14,8,6,5,-,6.0,5,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
39,BJ Hodge,WD Parnell,BJ Haddin,1,0,1,67,13,9,7,5,-,1.0,6,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
40,BJ Haddin,WD Parnell,BJ Hodge,0,1,1,68,12,4,4,5,legbyes,2.0,6,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
41,BJ Hodge,WD Parnell,BJ Haddin,6,0,6,74,6,15,8,5,-,3.0,6,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
42,BJ Hodge,WD Parnell,BJ Haddin,6,0,6,80,0,21,9,5,-,4.0,6,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
43,BJ Hodge,WD Parnell,BJ Haddin,0,1,1,81,-1,21,10,5,wides,4.0,6,0,,,field,Australia,2,Kingsmead,2014,03,South Africa_Australia_2014-03-12,Australia,Australia,South Africa,True,81
