,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,Mohammad Rizwan,AJ Hosein,Babar Azam,0,0,0,0,,0,1,0,-,1.0,0,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Left arm Orthodox
1,Mohammad Rizwan,AJ Hosein,Babar Azam,0,0,0,0,,0,2,0,-,2.0,0,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Left arm Orthodox
2,Mohammad Rizwan,AJ Hosein,Babar Azam,1,0,1,1,,1,3,0,-,3.0,0,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Left arm Orthodox
3,Babar Azam,AJ Hosein,Mohammad Rizwan,1,0,1,2,,1,1,0,-,4.0,0,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Left arm Orthodox
4,Mohammad Rizwan,AJ Hosein,Babar Azam,1,0,1,3,,2,4,0,-,5.0,0,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Left arm Orthodox
5,Babar Azam,AJ Hosein,Mohammad Rizwan,0,0,0,3,,1,2,0,-,6.0,0,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Left arm Orthodox
6,Mohammad Rizwan,O Thomas,Babar Azam,1,0,1,4,,3,5,0,-,1.0,1,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Right arm Fast
7,Babar Azam,O Thomas,Mohammad Rizwan,0,0,0,4,,1,3,0,-,2.0,1,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Right arm Fast
8,Babar Azam,O Thomas,Mohammad Rizwan,0,0,0,4,,1,4,0,-,3.0,1,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Right arm Fast
9,Babar Azam,O Thomas,Mohammad Rizwan,1,0,1,5,,2,5,0,-,4.0,1,0,,,,bat,Pakistan,1,"National Stadium, Karachi",2021,12,Pakistan_West Indies_2021-12-14,Pakistan,Pakistan,West Indies,True,172,Right hand Bat,Right hand Bat,Right arm Fast
