,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,Kamran Akmal,DW Steyn,Shahzaib Hasan,0,0,0,0,,0,1,0,-,1.0,0,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
1,Kamran Akmal,DW Steyn,Shahzaib Hasan,4,0,4,4,,4,2,0,-,2.0,0,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
2,Kamran Akmal,DW Steyn,Shahzaib Hasan,0,0,0,4,,4,3,0,-,3.0,0,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
3,Kamran Akmal,DW Steyn,Shahzaib Hasan,0,0,0,4,,4,4,0,-,4.0,0,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
4,Kamran Akmal,DW Steyn,Shahzaib Hasan,0,0,0,4,,4,5,0,-,5.0,0,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
5,Kamran Akmal,DW Steyn,Shahzaib Hasan,4,0,4,8,,8,6,0,-,6.0,0,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
6,Shahzaib Hasan,WD Parnell,Kamran Akmal,0,0,0,8,,0,1,0,-,1.0,1,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
7,Shahzaib Hasan,WD Parnell,Kamran Akmal,0,0,0,8,,0,2,1,-,2.0,1,caught,Shahzaib Hasan,RE van der Merwe,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
8,Kamran Akmal,WD Parnell,Shahid Afridi,4,0,4,12,,12,7,1,-,3.0,1,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
9,Kamran Akmal,WD Parnell,Shahid Afridi,4,0,4,16,,16,8,1,-,4.0,1,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
10,Kamran Akmal,WD Parnell,Shahid Afridi,1,0,1,17,,17,9,1,-,5.0,1,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
11,Shahid Afridi,WD Parnell,Kamran Akmal,0,1,1,18,,0,1,1,wides,5.0,1,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
12,Shahid Afridi,WD Parnell,Kamran Akmal,4,0,4,22,,4,2,1,-,6.0,1,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
13,Kamran Akmal,DW Steyn,Shahid Afridi,0,0,0,22,,17,10,1,-,1.0,2,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
14,Kamran Akmal,DW Steyn,Shahid Afridi,6,0,6,28,,23,11,1,-,2.0,2,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
15,Kamran Akmal,DW Steyn,Shahid Afridi,0,0,0,28,,23,12,2,-,3.0,2,caught,Kamran Akmal,JA Morkel,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
16,Shoaib Malik,DW Steyn,Shahid Afridi,0,0,0,28,,0,1,2,-,4.0,2,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
17,Shoaib Malik,DW Steyn,Shahid Afridi,1,0,1,29,,1,2,2,-,5.0,2,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
18,Shahid Afridi,DW Steyn,Shoaib Malik,0,0,0,29,,4,3,2,-,6.0,2,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
19,Shoaib Malik,WD Parnell,Shahid Afridi,0,0,0,29,,1,3,2,-,1.0,3,0,,,bat,Pakistan,1,Trent Bridge,2009,06,Pakistan_South Africa_2009-06-18,Pakistan,Pakistan,South Africa,True,149
