,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,wicket_type,player_out,fielder,over,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
10,GR Adair,Shakib Al Hasan,HT Tector,4,0,4,12,190,5,2,2,-,5.0,0,,,1,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
11,GR Adair,Shakib Al Hasan,HT Tector,0,0,0,12,190,5,3,2,-,6.0,0,,,1,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
12,HT Tector,Nasum Ahmed,GR Adair,0,0,0,12,190,1,4,2,-,1.0,0,,,2,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
13,HT Tector,Nasum Ahmed,GR Adair,0,0,0,12,190,1,5,2,-,2.0,0,,,2,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
14,HT Tector,Nasum Ahmed,GR Adair,6,0,6,18,184,7,6,2,-,3.0,0,,,2,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
15,HT Tector,Nasum Ahmed,GR Adair,6,0,6,24,178,13,7,2,-,4.0,0,,,2,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
16,HT Tector,Nasum Ahmed,GR Adair,1,0,1,25,177,14,8,2,-,5.0,0,,,2,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
17,GR Adair,Nasum Ahmed,HT Tector,1,0,1,26,176,6,4,2,-,6.0,0,,,2,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
18,GR Adair,Shakib Al Hasan,HT Tector,0,0,0,26,176,6,5,3,-,1.0,bowled,GR Adair,,3,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
19,GJ Delany,Shakib Al Hasan,HT Tector,0,0,0,26,176,0,1,3,-,2.0,0,,,3,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
20,GJ Delany,Shakib Al Hasan,HT Tector,0,0,0,26,176,0,2,3,-,3.0,0,,,3,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
21,GJ Delany,Shakib Al Hasan,HT Tector,6,0,6,32,170,6,3,3,-,4.0,0,,,3,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
22,GJ Delany,Shakib Al Hasan,HT Tector,0,0,0,32,170,6,4,3,-,5.0,0,,,3,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
23,GJ Delany,Shakib Al Hasan,HT Tector,0,0,0,32,170,6,5,4,-,6.0,caught,GJ Delany,Liton Das,3,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
24,HT Tector,Nasum Ahmed,GH Dockrell,1,0,1,33,169,15,9,4,-,1.0,0,,,4,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
25,GH Dockrell,Nasum Ahmed,HT Tector,1,0,1,34,168,1,1,4,-,2.0,0,,,4,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
26,HT Tector,Nasum Ahmed,GH Dockrell,0,0,0,34,168,15,10,4,-,3.0,0,,,4,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
27,HT Tector,Nasum Ahmed,GH Dockrell,6,0,6,40,162,21,11,4,-,4.0,0,,,4,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
28,HT Tector,Nasum Ahmed,GH Dockrell,0,0,0,40,162,21,12,4,-,5.0,0,,,4,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
29,HT Tector,Nasum Ahmed,GH Dockrell,0,0,0,40,162,21,13,4,-,6.0,0,,,4,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
30,GH Dockrell,Shakib Al Hasan,HT Tector,1,0,1,41,161,2,2,4,-,1.0,0,,,5,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
31,HT Tector,Shakib Al Hasan,GH Dockrell,1,0,1,42,160,22,14,4,-,2.0,0,,,5,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
32,GH Dockrell,Shakib Al Hasan,HT Tector,0,0,0,42,160,2,3,5,-,3.0,lbw,GH Dockrell,,5,"{'by': 'Ireland', 'umpire': 'Tanvir Ahmed', 'batter': 'GH Dockrell', 'decision': 'struck down'}",field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
33,C Campher,Shakib Al Hasan,HT Tector,1,0,1,43,159,1,1,5,-,4.0,0,,,5,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
34,HT Tector,Shakib Al Hasan,C Campher,0,0,0,43,159,22,15,5,-,5.0,0,,,5,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
35,HT Tector,Shakib Al Hasan,C Campher,0,0,0,43,159,22,16,6,-,6.0,bowled,HT Tector,,5,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
36,C Campher,Mehedi Hasan Miraz,MR Adair,0,0,0,43,159,1,2,6,-,1.0,0,,,6,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Offbreak
37,C Campher,Mehedi Hasan Miraz,MR Adair,4,0,4,47,155,5,3,6,-,2.0,0,,,6,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Offbreak
38,C Campher,Mehedi Hasan Miraz,MR Adair,2,0,2,49,153,7,4,6,-,3.0,0,,,6,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Offbreak
39,C Campher,Mehedi Hasan Miraz,MR Adair,1,0,1,50,152,8,5,6,-,4.0,0,,,6,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Offbreak
40,MR Adair,Mehedi Hasan Miraz,C Campher,0,0,0,50,152,0,1,6,-,5.0,0,,,6,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Offbreak
41,MR Adair,Mehedi Hasan Miraz,C Campher,2,0,2,52,150,2,2,6,-,6.0,0,,,6,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Offbreak
42,C Campher,Shakib Al Hasan,MR Adair,1,0,1,53,149,9,6,6,-,1.0,0,,,7,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
43,MR Adair,Shakib Al Hasan,C Campher,1,0,1,54,148,3,3,6,-,2.0,0,,,7,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
44,C Campher,Shakib Al Hasan,MR Adair,1,0,1,55,147,10,7,6,-,3.0,0,,,7,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
45,MR Adair,Shakib Al Hasan,C Campher,0,0,0,55,147,3,4,6,-,4.0,0,,,7,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
46,MR Adair,Shakib Al Hasan,C Campher,1,0,1,56,146,4,5,6,-,5.0,0,,,7,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
47,C Campher,Shakib Al Hasan,MR Adair,4,0,4,60,142,14,8,6,-,6.0,0,,,7,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Orthodox
48,MR Adair,Hasan Mahmud,C Campher,0,1,1,61,141,4,6,6,legbyes,1.0,0,,,8,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
49,C Campher,Hasan Mahmud,MR Adair,0,0,0,61,141,14,9,6,-,2.0,0,,,8,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
50,C Campher,Hasan Mahmud,MR Adair,1,0,1,62,140,15,10,6,-,3.0,0,,,8,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
51,MR Adair,Hasan Mahmud,C Campher,1,0,1,63,139,5,7,6,-,4.0,0,,,8,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
52,C Campher,Hasan Mahmud,MR Adair,1,0,1,64,138,16,11,6,-,5.0,0,,,8,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
53,MR Adair,Hasan Mahmud,C Campher,0,0,0,64,138,5,8,6,-,6.0,0,,,8,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
54,C Campher,Mustafizur Rahman,MR Adair,6,0,6,70,132,22,12,6,-,1.0,0,,,9,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
55,C Campher,Mustafizur Rahman,MR Adair,0,0,0,70,132,22,13,6,-,2.0,0,,,9,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
56,C Campher,Mustafizur Rahman,MR Adair,1,0,1,71,131,23,14,6,-,3.0,0,,,9,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
57,MR Adair,Mustafizur Rahman,C Campher,0,0,0,71,131,5,9,6,-,4.0,0,,,9,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
58,MR Adair,Mustafizur Rahman,C Campher,1,0,1,72,130,6,10,6,-,5.0,0,,,9,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
59,C Campher,Mustafizur Rahman,MR Adair,1,0,1,73,129,24,15,6,-,6.0,0,,,9,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
60,C Campher,Hasan Mahmud,MR Adair,1,0,1,74,128,25,16,6,-,1.0,0,,,10,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
61,MR Adair,Hasan Mahmud,C Campher,0,0,0,74,128,6,11,7,-,2.0,caught,MR Adair,Liton Das,10,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
62,F Hand,Hasan Mahmud,C Campher,0,0,0,74,128,0,1,7,-,3.0,0,,,10,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
63,F Hand,Hasan Mahmud,C Campher,0,0,0,74,128,0,2,7,-,4.0,0,,,10,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
64,F Hand,Hasan Mahmud,C Campher,1,0,1,75,127,1,3,7,-,5.0,0,,,10,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
65,C Campher,Hasan Mahmud,F Hand,1,0,1,76,126,26,17,7,-,6.0,0,,,10,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
66,C Campher,Mustafizur Rahman,F Hand,1,0,1,77,125,27,18,7,-,1.0,0,,,11,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
67,F Hand,Mustafizur Rahman,C Campher,1,0,1,78,124,2,4,7,-,2.0,0,,,11,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
68,C Campher,Mustafizur Rahman,F Hand,0,0,0,78,124,27,19,7,-,3.0,0,,,11,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
69,C Campher,Mustafizur Rahman,F Hand,4,0,4,82,120,31,20,7,-,4.0,0,,,11,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
70,C Campher,Mustafizur Rahman,F Hand,1,0,1,83,119,32,21,7,-,5.0,0,,,11,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
71,F Hand,Mustafizur Rahman,C Campher,0,0,0,83,119,2,5,7,-,6.0,0,,,11,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Left arm Fast
72,C Campher,Taskin Ahmed,F Hand,2,0,2,85,117,34,22,7,-,1.0,0,,,12,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
73,C Campher,Taskin Ahmed,F Hand,1,0,1,86,116,35,23,7,-,2.0,0,,,12,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
74,F Hand,Taskin Ahmed,C Campher,0,0,0,86,116,2,6,8,-,3.0,lbw,F Hand,,12,"{'by': 'Ireland', 'umpire': 'Sharfuddoula', 'batter': 'F Hand', 'decision': 'struck down', 'umpires_call': True}",field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Right hand Bat,Right hand Bat,Right arm Fast
75,GI Hume,Taskin Ahmed,C Campher,0,0,0,86,116,0,1,8,-,4.0,0,,,12,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Left hand Bat,Right hand Bat,Right arm Fast
76,GI Hume,Taskin Ahmed,C Campher,0,0,0,86,116,0,2,8,-,5.0,0,,,12,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Left hand Bat,Right hand Bat,Right arm Fast
77,GI Hume,Taskin Ahmed,C Campher,1,0,1,87,115,1,3,8,-,6.0,0,,,12,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Left hand Bat,Right hand Bat,Right arm Fast
78,GI Hume,Nasum Ahmed,C Campher,0,1,1,88,114,1,4,8,wides,0.0,0,,,13,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Left hand Bat,Right hand Bat,Left arm Orthodox
79,GI Hume,Nasum Ahmed,C Campher,0,0,0,88,114,1,5,8,-,1.0,0,,,13,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Left hand Bat,Right hand Bat,Left arm Orthodox
80,GI Hume,Nasum Ahmed,C Campher,6,0,6,94,108,7,6,8,-,2.0,0,,,13,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Left hand Bat,Right hand Bat,Left arm Orthodox
81,GI Hume,Nasum Ahmed,C Campher,0,0,0,94,108,7,7,8,-,3.0,0,,,13,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Left hand Bat,Right hand Bat,Left arm Orthodox
82,GI Hume,Nasum Ahmed,C Campher,1,0,1,95,107,8,8,8,-,4.0,0,,,13,,field,Ireland,2,"Zahur Ahmed Chowdhury Stadium, Chattogram",2023,03,Bangladesh_Ireland_2023-03-29,Bangladesh,Ireland,Bangladesh,False,125,Left hand Bat,Right hand Bat,Left arm Orthodox
