,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
32,Ishan Kishan,TK Curran,V Kohli,4,0,4,44,120,22,13,1,3,0,,,6,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
33,Ishan Kishan,TK Curran,V Kohli,1,0,1,45,119,23,14,1,4,0,,,6,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
34,V Kohli,TK Curran,Ishan Kishan,1,0,1,46,118,22,15,1,5,0,,,6,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
35,Ishan Kishan,TK Curran,V Kohli,4,0,4,50,114,27,15,1,6,0,,,6,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
36,V Kohli,BA Stokes,Ishan Kishan,2,0,2,52,112,24,16,1,1,0,,,7,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
37,V Kohli,BA Stokes,Ishan Kishan,0,1,1,53,111,24,17,1,2,0,,,7,noballs,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
38,V Kohli,BA Stokes,Ishan Kishan,6,0,6,59,105,30,18,1,3,0,,,7,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
39,V Kohli,BA Stokes,Ishan Kishan,1,0,1,60,104,31,19,1,4,0,,,7,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
40,Ishan Kishan,BA Stokes,V Kohli,0,0,0,60,104,27,16,1,5,0,,,7,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
41,Ishan Kishan,BA Stokes,V Kohli,6,0,6,66,98,33,17,1,6,0,,,7,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
42,Ishan Kishan,BA Stokes,V Kohli,1,0,1,67,97,34,18,1,7,0,,,7,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
43,Ishan Kishan,AU Rashid,V Kohli,2,0,2,69,95,36,19,1,1,0,,,8,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
44,Ishan Kishan,AU Rashid,V Kohli,0,0,0,69,95,36,20,1,2,0,,,8,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
45,Ishan Kishan,AU Rashid,V Kohli,4,0,4,73,91,40,21,1,3,0,,,8,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
46,Ishan Kishan,AU Rashid,V Kohli,1,0,1,74,90,41,22,1,4,0,,,8,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
47,V Kohli,AU Rashid,Ishan Kishan,0,0,0,74,90,31,20,1,5,0,,,8,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
48,V Kohli,AU Rashid,Ishan Kishan,1,0,1,75,89,32,21,1,6,0,,,8,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
49,V Kohli,JC Archer,Ishan Kishan,2,0,2,77,87,34,22,1,1,0,,,9,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
50,V Kohli,JC Archer,Ishan Kishan,1,0,1,78,86,35,23,1,2,0,,,9,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
51,Ishan Kishan,JC Archer,V Kohli,0,0,0,78,86,41,23,1,3,0,,,9,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
52,Ishan Kishan,JC Archer,V Kohli,0,0,0,78,86,41,24,1,4,0,,,9,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
53,Ishan Kishan,JC Archer,V Kohli,0,1,1,79,85,41,25,1,5,0,,,9,wides,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
54,Ishan Kishan,JC Archer,V Kohli,0,0,0,79,85,41,26,1,6,0,,,9,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
55,Ishan Kishan,JC Archer,V Kohli,1,0,1,80,84,42,27,1,7,0,,,9,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
56,Ishan Kishan,AU Rashid,V Kohli,6,0,6,86,78,48,28,1,1,0,,,10,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
57,Ishan Kishan,AU Rashid,V Kohli,6,0,6,92,72,54,29,1,2,0,,,10,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
58,Ishan Kishan,AU Rashid,V Kohli,0,0,0,92,72,54,30,1,3,0,,,10,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
59,Ishan Kishan,AU Rashid,V Kohli,0,0,0,92,72,54,31,1,4,0,,,10,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
60,Ishan Kishan,AU Rashid,V Kohli,2,0,2,94,70,56,32,1,5,0,,,10,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
61,Ishan Kishan,AU Rashid,V Kohli,0,0,0,94,70,56,33,2,6,lbw,Ishan Kishan,,10,-,"{'by': 'India', 'umpire': 'AK Chaudhary', 'batter': 'Ishan Kishan', 'decision': 'struck down', 'umpires_call': True}",field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
62,V Kohli,SM Curran,RR Pant,1,0,1,95,69,36,24,2,1,0,,,11,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
63,RR Pant,SM Curran,V Kohli,0,0,0,95,69,0,1,2,2,0,,,11,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
64,RR Pant,SM Curran,V Kohli,1,0,1,96,68,1,2,2,3,0,,,11,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
65,V Kohli,SM Curran,RR Pant,1,0,1,97,67,37,25,2,4,0,,,11,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
66,RR Pant,SM Curran,V Kohli,1,0,1,98,66,2,3,2,5,0,,,11,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
67,V Kohli,SM Curran,RR Pant,1,0,1,99,65,38,26,2,6,0,,,11,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
68,V Kohli,AU Rashid,RR Pant,1,0,1,100,64,39,27,2,1,0,,,12,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
69,RR Pant,AU Rashid,V Kohli,6,0,6,106,58,8,4,2,2,0,,,12,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
70,RR Pant,AU Rashid,V Kohli,1,0,1,107,57,9,5,2,3,0,,,12,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
71,V Kohli,AU Rashid,RR Pant,1,0,1,108,56,40,28,2,4,0,,,12,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
72,RR Pant,AU Rashid,V Kohli,1,0,1,109,55,10,6,2,5,0,,,12,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
73,V Kohli,AU Rashid,RR Pant,2,0,2,111,53,42,29,2,6,0,,,12,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
74,RR Pant,SM Curran,V Kohli,1,0,1,112,52,11,7,2,1,0,,,13,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
75,V Kohli,SM Curran,RR Pant,1,0,1,113,51,43,30,2,2,0,,,13,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
76,RR Pant,SM Curran,V Kohli,0,0,0,113,51,11,8,2,3,0,,,13,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
77,RR Pant,SM Curran,V Kohli,1,0,1,114,50,12,9,2,4,0,,,13,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
78,V Kohli,SM Curran,RR Pant,1,0,1,115,49,44,31,2,5,0,,,13,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
79,RR Pant,SM Curran,V Kohli,4,0,4,119,45,16,10,2,6,0,,,13,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
80,V Kohli,CJ Jordan,RR Pant,1,0,1,120,44,45,32,2,1,0,,,14,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
81,RR Pant,CJ Jordan,V Kohli,4,0,4,124,40,20,11,2,2,0,,,14,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
82,RR Pant,CJ Jordan,V Kohli,6,0,6,130,34,26,12,2,3,0,,,14,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
83,RR Pant,CJ Jordan,V Kohli,0,0,0,130,34,26,13,3,4,caught,RR Pant,JM Bairstow,14,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
84,V Kohli,CJ Jordan,SS Iyer,1,0,1,131,33,46,33,3,5,0,,,14,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
85,SS Iyer,CJ Jordan,V Kohli,2,0,2,133,31,2,1,3,6,0,,,14,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
86,V Kohli,TK Curran,SS Iyer,1,0,1,134,30,47,34,3,1,0,,,15,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
87,SS Iyer,TK Curran,V Kohli,1,0,1,135,29,3,2,3,2,0,,,15,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
88,V Kohli,TK Curran,SS Iyer,6,0,6,141,23,53,35,3,3,0,,,15,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
89,V Kohli,TK Curran,SS Iyer,1,0,1,142,22,54,36,3,4,0,,,15,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
90,SS Iyer,TK Curran,V Kohli,1,0,1,143,21,4,3,3,5,0,,,15,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
91,V Kohli,TK Curran,SS Iyer,0,0,0,143,21,54,37,3,6,0,,,15,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
92,SS Iyer,AU Rashid,V Kohli,1,0,1,144,20,5,4,3,1,0,,,16,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
93,V Kohli,AU Rashid,SS Iyer,0,0,0,144,20,54,38,3,2,0,,,16,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
94,V Kohli,AU Rashid,SS Iyer,0,0,0,144,20,54,39,3,3,0,,,16,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
95,V Kohli,AU Rashid,SS Iyer,1,0,1,145,19,55,40,3,4,0,,,16,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
96,SS Iyer,AU Rashid,V Kohli,1,0,1,146,18,6,5,3,5,0,,,16,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
97,V Kohli,AU Rashid,SS Iyer,1,0,1,147,17,56,41,3,6,0,,,16,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
98,V Kohli,JC Archer,SS Iyer,1,0,1,148,16,57,42,3,1,0,,,17,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
99,SS Iyer,JC Archer,V Kohli,1,0,1,149,15,7,6,3,2,0,,,17,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
100,V Kohli,JC Archer,SS Iyer,0,0,0,149,15,57,43,3,3,0,,,17,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
101,V Kohli,JC Archer,SS Iyer,4,0,4,153,11,61,44,3,4,0,,,17,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
102,V Kohli,JC Archer,SS Iyer,0,0,0,153,11,61,45,3,5,0,,,17,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
103,V Kohli,JC Archer,SS Iyer,1,0,1,154,10,62,46,3,6,0,,,17,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
104,V Kohli,CJ Jordan,SS Iyer,1,0,1,155,9,63,47,3,1,0,,,18,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
105,SS Iyer,CJ Jordan,V Kohli,0,0,0,155,9,7,7,3,2,0,,,18,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
106,SS Iyer,CJ Jordan,V Kohli,1,0,1,156,8,8,8,3,3,0,,,18,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
107,V Kohli,CJ Jordan,SS Iyer,4,0,4,160,4,67,48,3,4,0,,,18,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
108,V Kohli,CJ Jordan,SS Iyer,6,0,6,166,-2,73,49,3,5,0,,,18,-,,field,India,2,Narendra Modi Stadium,2021,03,England_India_2021-03-14,India,India,England,166
