,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
20,SR Watson,SCJ Broad,DA Warner,1,0,1,24,179,7,9,0,1,-,4,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
21,DA Warner,SCJ Broad,SR Watson,0,0,0,24,179,14,13,0,2,-,4,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
22,DA Warner,SCJ Broad,SR Watson,1,0,1,25,178,15,14,0,3,-,4,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
23,SR Watson,SCJ Broad,DA Warner,1,0,1,26,177,8,10,0,4,-,4,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
24,DA Warner,SCJ Broad,SR Watson,0,0,0,26,177,15,15,0,5,-,4,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
25,DA Warner,SCJ Broad,SR Watson,4,0,4,30,173,19,16,0,6,-,4,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
26,SR Watson,RJ Sidebottom,DA Warner,1,0,1,31,172,9,11,0,1,-,5,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
27,DA Warner,RJ Sidebottom,SR Watson,0,0,0,31,172,19,17,0,2,-,5,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
28,DA Warner,RJ Sidebottom,SR Watson,1,0,1,32,171,20,18,0,3,-,5,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
29,SR Watson,RJ Sidebottom,DA Warner,1,0,1,33,170,10,12,0,4,-,5,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
30,DA Warner,RJ Sidebottom,SR Watson,1,0,1,34,169,21,19,0,5,-,5,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
31,SR Watson,RJ Sidebottom,DA Warner,0,1,1,35,168,10,13,0,6,legbyes,5,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
32,SR Watson,SCJ Broad,DA Warner,0,0,0,35,168,10,14,1,1,-,6,caught,SR Watson,RS Bopara,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
33,DA Warner,SCJ Broad,MJ Clarke,2,0,2,37,166,23,20,1,2,-,6,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
34,DA Warner,SCJ Broad,MJ Clarke,4,0,4,41,162,27,21,1,3,-,6,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
35,DA Warner,SCJ Broad,MJ Clarke,1,0,1,42,161,28,22,1,4,-,6,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
36,MJ Clarke,SCJ Broad,DA Warner,0,0,0,42,161,0,1,1,5,-,6,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
37,MJ Clarke,SCJ Broad,DA Warner,1,0,1,43,160,1,2,1,6,-,6,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
38,MJ Clarke,PD Collingwood,DA Warner,1,0,1,44,159,2,3,1,1,-,7,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
39,DA Warner,PD Collingwood,MJ Clarke,1,0,1,45,158,29,23,1,2,-,7,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
40,MJ Clarke,PD Collingwood,DA Warner,0,1,1,46,157,2,4,1,3,wides,7,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
41,MJ Clarke,PD Collingwood,DA Warner,1,0,1,47,156,3,5,1,4,-,7,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
42,DA Warner,PD Collingwood,MJ Clarke,1,0,1,48,155,30,24,1,5,-,7,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
43,MJ Clarke,PD Collingwood,DA Warner,0,0,0,48,155,3,6,1,6,-,7,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
44,MJ Clarke,PD Collingwood,DA Warner,0,0,0,48,155,3,7,1,7,-,7,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
45,DA Warner,LJ Wright,MJ Clarke,1,0,1,49,154,31,25,1,1,-,8,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
46,MJ Clarke,LJ Wright,DA Warner,0,0,0,49,154,3,8,1,2,-,8,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
47,MJ Clarke,LJ Wright,DA Warner,1,0,1,50,153,4,9,1,3,-,8,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
48,DA Warner,LJ Wright,MJ Clarke,1,0,1,51,152,32,26,1,4,-,8,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
49,MJ Clarke,LJ Wright,DA Warner,1,0,1,52,151,5,10,1,5,-,8,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
50,DA Warner,LJ Wright,MJ Clarke,0,1,1,53,150,32,27,1,6,wides,8,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
51,DA Warner,LJ Wright,MJ Clarke,1,0,1,54,149,33,28,1,7,-,8,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
52,DA Warner,PD Collingwood,MJ Clarke,0,0,0,54,149,33,29,2,1,-,9,lbw,DA Warner,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
53,DJ Hussey,PD Collingwood,MJ Clarke,0,0,0,54,149,0,1,2,2,-,9,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
54,DJ Hussey,PD Collingwood,MJ Clarke,0,0,0,54,149,0,2,3,3,-,9,stumped,DJ Hussey,MJ Prior,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
55,CL White,PD Collingwood,MJ Clarke,0,0,0,54,149,0,1,3,4,-,9,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
56,CL White,PD Collingwood,MJ Clarke,0,0,0,54,149,0,2,3,5,-,9,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
57,CL White,PD Collingwood,MJ Clarke,1,0,1,55,148,1,3,3,6,-,9,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
58,CL White,GP Swann,MJ Clarke,1,0,1,56,147,2,4,3,1,-,10,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
59,MJ Clarke,GP Swann,CL White,0,0,0,56,147,5,11,3,2,-,10,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
60,MJ Clarke,GP Swann,CL White,0,0,0,56,147,5,12,3,3,-,10,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
61,MJ Clarke,GP Swann,CL White,1,0,1,57,146,6,13,3,4,-,10,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
62,CL White,GP Swann,MJ Clarke,2,0,2,59,144,4,5,3,5,-,10,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
63,CL White,GP Swann,MJ Clarke,1,0,1,60,143,5,6,3,6,-,10,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
64,CL White,PD Collingwood,MJ Clarke,0,0,0,60,143,5,7,3,1,-,11,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
65,CL White,PD Collingwood,MJ Clarke,4,0,4,64,139,9,8,3,2,-,11,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
66,CL White,PD Collingwood,MJ Clarke,2,0,2,66,137,11,9,3,3,-,11,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
67,CL White,PD Collingwood,MJ Clarke,1,0,1,67,136,12,10,3,4,-,11,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
68,MJ Clarke,PD Collingwood,CL White,0,0,0,67,136,6,14,3,5,-,11,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
69,MJ Clarke,PD Collingwood,CL White,1,0,1,68,135,7,15,3,6,-,11,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
70,MJ Clarke,JM Anderson,CL White,1,0,1,69,134,8,16,3,1,-,12,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
71,CL White,JM Anderson,MJ Clarke,0,0,0,69,134,12,11,3,2,-,12,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
72,CL White,JM Anderson,MJ Clarke,0,1,1,70,133,12,12,3,3,wides,12,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
73,CL White,JM Anderson,MJ Clarke,1,0,1,71,132,13,13,3,4,-,12,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
74,MJ Clarke,JM Anderson,CL White,1,0,1,72,131,9,17,3,5,-,12,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
75,CL White,JM Anderson,MJ Clarke,1,0,1,73,130,14,14,3,6,-,12,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
76,MJ Clarke,JM Anderson,CL White,0,0,0,73,130,9,18,3,7,-,12,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
77,CL White,PD Collingwood,MJ Clarke,0,0,0,73,130,14,15,3,1,-,13,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
78,CL White,PD Collingwood,MJ Clarke,2,0,2,75,128,16,16,3,2,-,13,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
79,CL White,PD Collingwood,MJ Clarke,0,0,0,75,128,16,17,3,3,-,13,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
80,CL White,PD Collingwood,MJ Clarke,1,0,1,76,127,17,18,3,4,-,13,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
81,MJ Clarke,PD Collingwood,CL White,1,0,1,77,126,10,19,3,5,-,13,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
82,CL White,PD Collingwood,MJ Clarke,2,0,2,79,124,19,19,3,6,-,13,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
83,MJ Clarke,JM Anderson,CL White,1,0,1,80,123,11,20,3,1,-,14,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
84,CL White,JM Anderson,MJ Clarke,2,0,2,82,121,21,20,3,2,-,14,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
85,CL White,JM Anderson,MJ Clarke,0,0,0,82,121,21,21,3,3,-,14,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
86,CL White,JM Anderson,MJ Clarke,1,0,1,83,120,22,22,3,4,-,14,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
87,MJ Clarke,JM Anderson,CL White,1,0,1,84,119,12,21,3,5,-,14,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
88,CL White,JM Anderson,MJ Clarke,1,0,1,85,118,23,23,3,6,-,14,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
89,CL White,GP Swann,MJ Clarke,1,0,1,86,117,24,24,3,1,-,15,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
90,MJ Clarke,GP Swann,CL White,4,0,4,90,113,16,22,3,2,-,15,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
91,MJ Clarke,GP Swann,CL White,1,0,1,91,112,17,23,3,3,-,15,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
92,CL White,GP Swann,MJ Clarke,1,0,1,92,111,25,25,3,4,-,15,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
93,MJ Clarke,GP Swann,CL White,0,0,0,92,111,17,24,3,5,-,15,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
94,MJ Clarke,GP Swann,CL White,1,0,1,93,110,18,25,3,6,-,15,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
95,MJ Clarke,SCJ Broad,CL White,1,0,1,94,109,19,26,3,1,-,16,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
96,CL White,SCJ Broad,MJ Clarke,6,0,6,100,103,31,26,3,2,-,16,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
97,CL White,SCJ Broad,MJ Clarke,2,0,2,102,101,33,27,3,3,-,16,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
98,CL White,SCJ Broad,MJ Clarke,1,0,1,103,100,34,28,3,4,-,16,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
99,MJ Clarke,SCJ Broad,CL White,1,0,1,104,99,20,27,3,5,-,16,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
100,CL White,SCJ Broad,MJ Clarke,1,0,1,105,98,35,29,3,6,-,16,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
101,CL White,GP Swann,MJ Clarke,6,0,6,111,92,41,30,3,1,-,17,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
102,CL White,GP Swann,MJ Clarke,1,0,1,112,91,42,31,3,2,-,17,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
103,MJ Clarke,GP Swann,CL White,0,1,1,113,90,20,28,3,3,legbyes,17,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
104,CL White,GP Swann,MJ Clarke,2,0,2,115,88,44,32,3,4,-,17,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
105,CL White,GP Swann,MJ Clarke,1,0,1,116,87,45,33,3,5,-,17,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
106,MJ Clarke,GP Swann,CL White,1,0,1,117,86,21,29,3,6,-,17,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
107,MJ Clarke,RJ Sidebottom,CL White,1,0,1,118,85,22,30,3,1,-,18,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
108,CL White,RJ Sidebottom,MJ Clarke,6,0,6,124,79,51,34,3,2,-,18,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
109,CL White,RJ Sidebottom,MJ Clarke,3,0,3,127,76,54,35,3,3,-,18,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
110,MJ Clarke,RJ Sidebottom,CL White,2,0,2,129,74,24,31,3,4,-,18,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
111,MJ Clarke,RJ Sidebottom,CL White,1,0,1,130,73,25,32,3,5,-,18,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
112,CL White,RJ Sidebottom,MJ Clarke,1,0,1,131,72,55,36,3,6,-,18,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
113,CL White,SCJ Broad,MJ Clarke,0,1,1,132,71,55,37,3,1,wides,19,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
114,CL White,SCJ Broad,MJ Clarke,0,0,0,132,71,55,38,4,2,-,19,caught,CL White,PD Collingwood,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
115,AC Voges,SCJ Broad,MJ Clarke,0,0,0,132,71,0,1,4,3,-,19,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
116,AC Voges,SCJ Broad,MJ Clarke,0,0,0,132,71,0,2,4,4,-,19,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
117,AC Voges,SCJ Broad,MJ Clarke,4,0,4,136,67,4,3,4,5,-,19,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
118,AC Voges,SCJ Broad,MJ Clarke,1,0,1,137,66,5,4,4,6,-,19,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
119,MJ Clarke,SCJ Broad,AC Voges,0,0,0,137,66,25,33,4,7,-,19,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
120,AC Voges,RJ Sidebottom,MJ Clarke,1,0,1,138,65,6,5,4,1,-,20,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
121,MJ Clarke,RJ Sidebottom,AC Voges,1,0,1,139,64,26,34,4,2,-,20,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
122,AC Voges,RJ Sidebottom,MJ Clarke,1,0,1,140,63,7,6,4,3,-,20,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
123,MJ Clarke,RJ Sidebottom,AC Voges,1,0,1,141,62,27,35,4,4,-,20,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
124,AC Voges,RJ Sidebottom,MJ Clarke,2,0,2,143,60,9,7,4,5,-,20,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
125,AC Voges,RJ Sidebottom,MJ Clarke,2,0,2,145,58,11,8,4,6,-,20,0,,,field,England,1,Old Trafford,2009,08,England_Australia_2009-08-30,no result,Australia,England,145
