,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
15,MJ Guptill,CV Varun,DJ Mitchell,1,0,1,15,95,14,12,0,4,-,3,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
16,DJ Mitchell,CV Varun,MJ Guptill,1,0,1,16,94,1,5,0,5,-,3,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
17,MJ Guptill,CV Varun,DJ Mitchell,2,0,2,18,92,16,13,0,6,-,3,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
18,DJ Mitchell,JJ Bumrah,MJ Guptill,0,2,2,20,90,1,6,0,1,wides,4,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
19,MJ Guptill,JJ Bumrah,DJ Mitchell,0,0,0,20,90,16,14,0,2,-,4,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
20,MJ Guptill,JJ Bumrah,DJ Mitchell,0,0,0,20,90,16,15,0,3,-,4,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
21,MJ Guptill,JJ Bumrah,DJ Mitchell,4,0,4,24,86,20,16,0,4,-,4,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
22,MJ Guptill,JJ Bumrah,DJ Mitchell,0,0,0,24,86,20,17,1,5,-,4,caught,MJ Guptill,SN Thakur,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
23,DJ Mitchell,JJ Bumrah,KS Williamson,3,0,3,27,83,4,7,1,6,-,4,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
24,KS Williamson,JJ Bumrah,DJ Mitchell,1,0,1,28,82,1,1,1,7,-,4,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
25,KS Williamson,CV Varun,DJ Mitchell,0,0,0,28,82,1,2,1,1,-,5,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
26,KS Williamson,CV Varun,DJ Mitchell,1,0,1,29,81,2,3,1,2,-,5,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
27,DJ Mitchell,CV Varun,KS Williamson,0,0,0,29,81,4,8,1,3,-,5,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
28,DJ Mitchell,CV Varun,KS Williamson,1,0,1,30,80,5,9,1,4,-,5,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
29,KS Williamson,CV Varun,DJ Mitchell,0,0,0,30,80,2,4,1,5,-,5,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
30,KS Williamson,CV Varun,DJ Mitchell,0,0,0,30,80,2,5,1,6,-,5,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
31,DJ Mitchell,RA Jadeja,KS Williamson,0,0,0,30,80,5,10,1,1,-,6,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
32,DJ Mitchell,RA Jadeja,KS Williamson,6,0,6,36,74,11,11,1,2,-,6,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
33,DJ Mitchell,RA Jadeja,KS Williamson,0,0,0,36,74,11,12,1,3,-,6,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
34,DJ Mitchell,RA Jadeja,KS Williamson,4,0,4,40,70,15,13,1,4,-,6,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
35,DJ Mitchell,RA Jadeja,KS Williamson,4,0,4,44,66,19,14,1,5,-,6,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
36,DJ Mitchell,RA Jadeja,KS Williamson,0,0,0,44,66,19,15,1,6,-,6,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
37,KS Williamson,Mohammed Shami,DJ Mitchell,1,0,1,45,65,3,6,1,1,-,7,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
38,DJ Mitchell,Mohammed Shami,KS Williamson,1,0,1,46,64,20,16,1,2,-,7,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
39,KS Williamson,Mohammed Shami,DJ Mitchell,0,1,1,47,63,3,7,1,3,wides,7,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
40,KS Williamson,Mohammed Shami,DJ Mitchell,1,0,1,48,62,4,8,1,4,-,7,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
41,DJ Mitchell,Mohammed Shami,KS Williamson,0,0,0,48,62,20,17,1,5,-,7,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
42,DJ Mitchell,Mohammed Shami,KS Williamson,6,0,6,54,56,26,18,1,6,-,7,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
43,DJ Mitchell,Mohammed Shami,KS Williamson,1,0,1,55,55,27,19,1,7,-,7,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
44,DJ Mitchell,RA Jadeja,KS Williamson,1,0,1,56,54,28,20,1,1,-,8,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
45,KS Williamson,RA Jadeja,DJ Mitchell,4,0,4,60,50,8,9,1,2,-,8,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
46,KS Williamson,RA Jadeja,DJ Mitchell,1,0,1,61,49,9,10,1,3,-,8,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
47,DJ Mitchell,RA Jadeja,KS Williamson,1,0,1,62,48,29,21,1,4,-,8,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
48,KS Williamson,RA Jadeja,DJ Mitchell,2,0,2,64,46,11,11,1,5,-,8,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
49,KS Williamson,RA Jadeja,DJ Mitchell,0,0,0,64,46,11,12,1,6,-,8,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
50,DJ Mitchell,CV Varun,KS Williamson,0,0,0,64,46,29,22,1,1,-,9,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
51,DJ Mitchell,CV Varun,KS Williamson,1,0,1,65,45,30,23,1,2,-,9,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
52,KS Williamson,CV Varun,DJ Mitchell,1,0,1,66,44,12,13,1,3,-,9,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
53,DJ Mitchell,CV Varun,KS Williamson,1,0,1,67,43,31,24,1,4,-,9,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
54,KS Williamson,CV Varun,DJ Mitchell,1,0,1,68,42,13,14,1,5,-,9,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
55,DJ Mitchell,CV Varun,KS Williamson,1,0,1,69,41,32,25,1,6,-,9,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
56,DJ Mitchell,SN Thakur,KS Williamson,0,0,0,69,41,32,26,1,1,-,10,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
57,DJ Mitchell,SN Thakur,KS Williamson,6,0,6,75,35,38,27,1,2,-,10,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
58,DJ Mitchell,SN Thakur,KS Williamson,0,0,0,75,35,38,28,1,3,-,10,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
59,DJ Mitchell,SN Thakur,KS Williamson,4,0,4,79,31,42,29,1,4,-,10,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
60,DJ Mitchell,SN Thakur,KS Williamson,4,0,4,83,27,46,30,1,5,-,10,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
61,DJ Mitchell,SN Thakur,KS Williamson,0,0,0,83,27,46,31,1,6,-,10,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
62,KS Williamson,JJ Bumrah,DJ Mitchell,1,0,1,84,26,14,15,1,1,-,11,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
63,DJ Mitchell,JJ Bumrah,KS Williamson,1,0,1,85,25,47,32,1,2,-,11,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
64,KS Williamson,JJ Bumrah,DJ Mitchell,0,0,0,85,25,14,16,1,3,-,11,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
65,KS Williamson,JJ Bumrah,DJ Mitchell,0,0,0,85,25,14,17,1,4,-,11,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
66,KS Williamson,JJ Bumrah,DJ Mitchell,2,0,2,87,23,16,18,1,5,-,11,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
67,KS Williamson,JJ Bumrah,DJ Mitchell,0,1,1,88,22,16,19,1,6,wides,11,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
68,KS Williamson,JJ Bumrah,DJ Mitchell,1,0,1,89,21,17,20,1,7,-,11,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
69,KS Williamson,HH Pandya,DJ Mitchell,0,0,0,89,21,17,21,1,1,-,12,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
70,KS Williamson,HH Pandya,DJ Mitchell,1,0,1,90,20,18,22,1,2,-,12,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
71,DJ Mitchell,HH Pandya,KS Williamson,1,0,1,91,19,48,33,1,3,-,12,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
72,KS Williamson,HH Pandya,DJ Mitchell,1,0,1,92,18,19,23,1,4,-,12,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
73,DJ Mitchell,HH Pandya,KS Williamson,1,0,1,93,17,49,34,1,5,-,12,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
74,KS Williamson,HH Pandya,DJ Mitchell,1,0,1,94,16,20,24,1,6,-,12,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
75,KS Williamson,JJ Bumrah,DJ Mitchell,0,0,0,94,16,20,25,1,1,-,13,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
76,KS Williamson,JJ Bumrah,DJ Mitchell,1,0,1,95,15,21,26,1,2,-,13,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
77,DJ Mitchell,JJ Bumrah,KS Williamson,0,1,1,96,14,49,35,1,3,wides,13,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
78,DJ Mitchell,JJ Bumrah,KS Williamson,0,0,0,96,14,49,36,1,4,-,13,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
79,DJ Mitchell,JJ Bumrah,KS Williamson,0,0,0,96,14,49,37,2,5,-,13,caught,DJ Mitchell,KL Rahul,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
80,DP Conway,JJ Bumrah,KS Williamson,0,0,0,96,14,0,1,2,6,-,13,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
81,DP Conway,JJ Bumrah,KS Williamson,0,0,0,96,14,0,2,2,7,-,13,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
82,KS Williamson,HH Pandya,DP Conway,0,0,0,96,14,21,27,2,1,-,14,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
83,KS Williamson,HH Pandya,DP Conway,1,0,1,97,13,22,28,2,2,-,14,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
84,DP Conway,HH Pandya,KS Williamson,1,0,1,98,12,1,3,2,3,-,14,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
85,KS Williamson,HH Pandya,DP Conway,4,0,4,102,8,26,29,2,4,-,14,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
86,KS Williamson,HH Pandya,DP Conway,0,1,1,103,7,26,30,2,5,wides,14,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
87,KS Williamson,HH Pandya,DP Conway,4,0,4,107,3,30,31,2,6,-,14,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
88,KS Williamson,HH Pandya,DP Conway,1,0,1,108,2,31,32,2,7,-,14,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
89,KS Williamson,SN Thakur,DP Conway,1,0,1,109,1,32,33,2,1,-,15,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
90,DP Conway,SN Thakur,KS Williamson,1,0,1,110,0,2,4,2,2,-,15,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
91,KS Williamson,SN Thakur,DP Conway,1,0,1,111,-1,33,34,2,3,-,15,0,,,field,New Zealand,2,Dubai International Cricket Stadium,2021,10,India_New Zealand_2021-10-31,New Zealand,New Zealand,India,111
