,batter,bowler,non_striker,review,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
35,Saim Ayub,BG Lister,Fakhar Zaman,,4,0,4,48,,15,6,2,-,4.0,5,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Left arm Fast
36,Saim Ayub,BG Lister,Fakhar Zaman,,4,0,4,52,,19,7,2,-,5.0,5,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Left arm Fast
37,Saim Ayub,BG Lister,Fakhar Zaman,,0,0,0,52,,19,8,2,-,6.0,5,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Left arm Fast
38,Fakhar Zaman,JDS Neesham,Saim Ayub,,0,0,0,52,,13,12,2,-,1.0,6,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
39,Fakhar Zaman,JDS Neesham,Saim Ayub,,1,0,1,53,,14,13,2,-,2.0,6,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
40,Saim Ayub,JDS Neesham,Fakhar Zaman,,0,0,0,53,,19,9,2,-,3.0,6,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
41,Saim Ayub,JDS Neesham,Fakhar Zaman,,0,0,0,53,,19,10,2,-,4.0,6,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
42,Saim Ayub,JDS Neesham,Fakhar Zaman,,0,0,0,53,,19,11,2,-,5.0,6,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
43,Saim Ayub,JDS Neesham,Fakhar Zaman,,0,0,0,53,,19,12,2,-,6.0,6,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
44,Fakhar Zaman,IS Sodhi,Saim Ayub,,1,0,1,54,,15,14,2,-,1.0,7,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
45,Saim Ayub,IS Sodhi,Fakhar Zaman,,0,1,1,55,,19,13,2,legbyes,2.0,7,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
46,Fakhar Zaman,IS Sodhi,Saim Ayub,,0,0,0,55,,15,15,2,-,3.0,7,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
47,Fakhar Zaman,IS Sodhi,Saim Ayub,,0,4,4,59,,15,16,2,byes,4.0,7,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
48,Fakhar Zaman,IS Sodhi,Saim Ayub,,1,0,1,60,,16,17,2,-,5.0,7,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
49,Saim Ayub,IS Sodhi,Fakhar Zaman,,0,1,1,61,,19,14,2,legbyes,6.0,7,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
50,Saim Ayub,JDS Neesham,Fakhar Zaman,,4,0,4,65,,23,15,2,-,1.0,8,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
51,Saim Ayub,JDS Neesham,Fakhar Zaman,,1,0,1,66,,24,16,2,-,2.0,8,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
52,Fakhar Zaman,JDS Neesham,Saim Ayub,,0,0,0,66,,16,18,2,-,3.0,8,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
53,Fakhar Zaman,JDS Neesham,Saim Ayub,,4,0,4,70,,20,19,2,-,4.0,8,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
54,Fakhar Zaman,JDS Neesham,Saim Ayub,,1,0,1,71,,21,20,2,-,5.0,8,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
55,Saim Ayub,JDS Neesham,Fakhar Zaman,,4,0,4,75,,28,17,2,-,6.0,8,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Medium
56,Fakhar Zaman,IS Sodhi,Saim Ayub,,1,0,1,76,,22,21,2,-,1.0,9,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
57,Saim Ayub,IS Sodhi,Fakhar Zaman,,0,0,0,76,,28,18,2,-,2.0,9,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
58,Saim Ayub,IS Sodhi,Fakhar Zaman,,6,0,6,82,,34,19,2,-,3.0,9,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
59,Saim Ayub,IS Sodhi,Fakhar Zaman,,2,0,2,84,,36,20,2,-,4.0,9,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
60,Saim Ayub,IS Sodhi,Fakhar Zaman,,1,0,1,85,,37,21,2,-,5.0,9,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
61,Fakhar Zaman,IS Sodhi,Saim Ayub,,6,0,6,91,,28,22,2,-,6.0,9,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
62,Saim Ayub,AF Milne,Fakhar Zaman,,0,0,0,91,,37,22,2,-,1.0,10,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Fast
63,Saim Ayub,AF Milne,Fakhar Zaman,,6,0,6,97,,43,23,2,-,2.0,10,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Fast
64,Saim Ayub,AF Milne,Fakhar Zaman,,2,0,2,99,,45,24,2,-,3.0,10,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Fast
65,Saim Ayub,AF Milne,Fakhar Zaman,,0,0,0,99,,45,25,2,-,4.0,10,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Fast
66,Saim Ayub,AF Milne,Fakhar Zaman,,0,1,1,100,,45,25,2,wides,4.0,10,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Fast
67,Saim Ayub,AF Milne,Fakhar Zaman,,1,0,1,101,,46,26,2,-,5.0,10,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Fast
68,Fakhar Zaman,AF Milne,Saim Ayub,,6,0,6,107,,34,23,2,-,6.0,10,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Fast
69,Saim Ayub,R Ravindra,Fakhar Zaman,,1,0,1,108,,47,27,2,-,1.0,11,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Left arm Orthodox
70,Fakhar Zaman,R Ravindra,Saim Ayub,,1,0,1,109,,35,24,3,-,2.0,11,run out,Saim Ayub,CJ Bowes,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Left arm Orthodox
71,Fakhar Zaman,R Ravindra,Shadab Khan,,1,0,1,110,,36,25,3,-,3.0,11,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Right hand Bat,Left arm Orthodox
72,Shadab Khan,R Ravindra,Fakhar Zaman,,4,0,4,114,,4,1,3,-,4.0,11,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Right hand Bat,Left hand Bat,Left arm Orthodox
73,Shadab Khan,R Ravindra,Fakhar Zaman,,1,0,1,115,,5,2,3,-,5.0,11,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Right hand Bat,Left hand Bat,Left arm Orthodox
74,Fakhar Zaman,R Ravindra,Shadab Khan,,1,0,1,116,,37,26,3,-,6.0,11,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Right hand Bat,Left arm Orthodox
75,Fakhar Zaman,MJ Henry,Shadab Khan,,2,0,2,118,,39,27,3,-,1.0,12,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Right hand Bat,Right arm Fast
76,Fakhar Zaman,MJ Henry,Shadab Khan,,0,1,1,119,,39,27,3,wides,1.0,12,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Right hand Bat,Right arm Fast
77,Fakhar Zaman,MJ Henry,Shadab Khan,,0,1,1,120,,39,27,3,wides,1.0,12,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Right hand Bat,Right arm Fast
78,Fakhar Zaman,MJ Henry,Shadab Khan,,0,0,0,120,,39,28,3,-,2.0,12,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Right hand Bat,Right arm Fast
79,Fakhar Zaman,MJ Henry,Shadab Khan,,2,0,2,122,,41,29,3,-,3.0,12,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Right hand Bat,Right arm Fast
80,Fakhar Zaman,MJ Henry,Shadab Khan,,1,0,1,123,,42,30,3,-,4.0,12,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Right hand Bat,Right arm Fast
81,Shadab Khan,MJ Henry,Fakhar Zaman,,0,0,0,123,,5,3,4,-,5.0,12,caught,Shadab Khan,TWM Latham,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Right hand Bat,Left hand Bat,Right arm Fast
82,Iftikhar Ahmed,MJ Henry,Fakhar Zaman,"{'by': 'New Zealand', 'umpire': 'Ahsan Raza', 'batter': 'Iftikhar Ahmed', 'decision': 'upheld', 'type': 'wicket'}",0,0,0,123,,0,1,5,-,6.0,12,caught,Iftikhar Ahmed,TWM Latham,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Right hand Bat,Left hand Bat,Right arm Fast
83,Fakhar Zaman,IS Sodhi,Imad Wasim,,0,0,0,123,,42,31,5,-,1.0,13,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
84,Fakhar Zaman,IS Sodhi,Imad Wasim,,1,0,1,124,,43,32,5,-,2.0,13,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
85,Imad Wasim,IS Sodhi,Fakhar Zaman,,2,0,2,126,,2,1,5,-,3.0,13,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
86,Imad Wasim,IS Sodhi,Fakhar Zaman,,1,0,1,127,,3,2,5,-,4.0,13,0,,,bat,Pakistan,1,"Gaddafi Stadium, Lahore",2023,04,Pakistan_New Zealand_2023-04-14,Pakistan,Pakistan,New Zealand,True,182,Left hand Bat,Left hand Bat,Right arm Legbreak
