,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,extra_type,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
27,LD Chandimal,S Badree,HDRL Thirimanne,0,0,0,32,,16,16,1,4,-,4,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
28,LD Chandimal,S Badree,HDRL Thirimanne,0,0,0,32,,16,17,1,5,-,4,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
29,LD Chandimal,S Badree,HDRL Thirimanne,0,0,0,32,,16,18,2,6,-,4,run out,LD Chandimal,J Charles;D Ramdin,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
30,HDRL Thirimanne,AD Russell,CK Kapugedera,0,0,0,32,,0,3,2,1,-,5,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
31,HDRL Thirimanne,AD Russell,CK Kapugedera,0,0,0,32,,0,4,2,2,-,5,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
32,HDRL Thirimanne,AD Russell,CK Kapugedera,4,0,4,36,,4,5,2,3,-,5,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
33,HDRL Thirimanne,AD Russell,CK Kapugedera,1,0,1,37,,5,6,2,4,-,5,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
34,CK Kapugedera,AD Russell,HDRL Thirimanne,0,0,0,37,,0,1,2,5,-,5,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
35,CK Kapugedera,AD Russell,HDRL Thirimanne,4,0,4,41,,4,2,2,6,-,5,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
36,HDRL Thirimanne,S Badree,CK Kapugedera,0,0,0,41,,5,7,3,1,-,6,caught,HDRL Thirimanne,ADS Fletcher,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
37,AD Mathews,S Badree,CK Kapugedera,0,0,0,41,,0,1,3,2,-,6,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
38,AD Mathews,S Badree,CK Kapugedera,1,0,1,42,,1,2,3,3,-,6,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
39,CK Kapugedera,S Badree,AD Mathews,0,0,0,42,,4,3,3,4,-,6,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
40,CK Kapugedera,S Badree,AD Mathews,0,0,0,42,,4,4,3,5,-,6,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
41,CK Kapugedera,S Badree,AD Mathews,1,0,1,43,,5,5,3,6,-,6,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
42,CK Kapugedera,CR Brathwaite,AD Mathews,0,0,0,43,,5,6,3,1,-,7,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
43,CK Kapugedera,CR Brathwaite,AD Mathews,0,0,0,43,,5,7,3,2,-,7,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
44,CK Kapugedera,CR Brathwaite,AD Mathews,1,0,1,44,,6,8,3,3,-,7,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
45,AD Mathews,CR Brathwaite,CK Kapugedera,1,0,1,45,,2,3,3,4,-,7,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
46,CK Kapugedera,CR Brathwaite,AD Mathews,0,1,1,46,,6,9,3,5,wides,7,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
47,CK Kapugedera,CR Brathwaite,AD Mathews,0,1,1,47,,6,10,3,6,legbyes,7,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
48,AD Mathews,CR Brathwaite,CK Kapugedera,0,0,0,47,,2,4,3,7,-,7,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
49,CK Kapugedera,S Badree,AD Mathews,0,0,0,47,,6,11,4,1,-,8,stumped,CK Kapugedera,D Ramdin,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
50,TAM Siriwardana,S Badree,AD Mathews,0,0,0,47,,0,1,4,2,-,8,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
51,TAM Siriwardana,S Badree,AD Mathews,0,0,0,47,,0,2,4,3,-,8,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
52,TAM Siriwardana,S Badree,AD Mathews,0,0,0,47,,0,3,5,4,-,8,caught,TAM Siriwardana,CH Gayle,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
53,NLTC Perera,S Badree,AD Mathews,1,0,1,48,,1,1,5,5,-,8,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
54,AD Mathews,S Badree,NLTC Perera,1,0,1,49,,3,5,5,6,-,8,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
55,AD Mathews,DJ Bravo,NLTC Perera,0,0,0,49,,3,6,5,1,-,9,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
56,AD Mathews,DJ Bravo,NLTC Perera,1,0,1,50,,4,7,5,2,-,9,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
57,NLTC Perera,DJ Bravo,AD Mathews,1,0,1,51,,2,2,5,3,-,9,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
58,AD Mathews,DJ Bravo,NLTC Perera,0,0,0,51,,4,8,5,4,-,9,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
59,AD Mathews,DJ Bravo,NLTC Perera,2,0,2,53,,6,9,5,5,-,9,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
60,AD Mathews,DJ Bravo,NLTC Perera,1,0,1,54,,7,10,5,6,-,9,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
61,AD Mathews,SJ Benn,NLTC Perera,1,0,1,55,,8,11,5,1,-,10,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
62,NLTC Perera,SJ Benn,AD Mathews,0,1,1,56,,2,3,5,2,legbyes,10,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
63,AD Mathews,SJ Benn,NLTC Perera,0,0,0,56,,8,12,5,3,-,10,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
64,AD Mathews,SJ Benn,NLTC Perera,0,0,0,56,,8,13,5,4,-,10,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
65,AD Mathews,SJ Benn,NLTC Perera,0,0,0,56,,8,14,5,5,-,10,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
66,AD Mathews,SJ Benn,NLTC Perera,1,0,1,57,,9,15,5,6,-,10,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
67,AD Mathews,DJ Bravo,NLTC Perera,1,0,1,58,,10,16,5,1,-,11,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
68,NLTC Perera,DJ Bravo,AD Mathews,0,2,2,60,,2,4,5,2,wides,11,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
69,AD Mathews,DJ Bravo,NLTC Perera,0,0,0,60,,10,17,5,3,-,11,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
70,AD Mathews,DJ Bravo,NLTC Perera,1,0,1,61,,11,18,5,4,-,11,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
71,NLTC Perera,DJ Bravo,AD Mathews,1,0,1,62,,3,5,5,5,-,11,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
72,AD Mathews,DJ Bravo,NLTC Perera,2,0,2,64,,13,19,5,6,-,11,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
73,AD Mathews,DJ Bravo,NLTC Perera,1,0,1,65,,14,20,5,7,-,11,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
74,AD Mathews,SJ Benn,NLTC Perera,0,0,0,65,,14,21,5,1,-,12,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
75,AD Mathews,SJ Benn,NLTC Perera,0,0,0,65,,14,22,5,2,-,12,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
76,AD Mathews,SJ Benn,NLTC Perera,0,0,0,65,,14,23,5,3,-,12,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
77,AD Mathews,SJ Benn,NLTC Perera,0,0,0,65,,14,24,5,4,-,12,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
78,AD Mathews,SJ Benn,NLTC Perera,1,0,1,66,,15,25,5,5,-,12,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
79,NLTC Perera,SJ Benn,AD Mathews,1,0,1,67,,4,6,5,6,-,12,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
80,NLTC Perera,AD Russell,AD Mathews,0,0,0,67,,4,7,5,1,-,13,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
81,NLTC Perera,AD Russell,AD Mathews,4,0,4,71,,8,8,5,2,-,13,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
82,NLTC Perera,AD Russell,AD Mathews,0,0,0,71,,8,9,5,3,-,13,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
83,NLTC Perera,AD Russell,AD Mathews,1,0,1,72,,9,10,5,4,-,13,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
84,AD Mathews,AD Russell,NLTC Perera,1,0,1,73,,16,26,5,5,-,13,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
85,NLTC Perera,AD Russell,AD Mathews,0,0,0,73,,9,11,5,6,-,13,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
86,AD Mathews,SJ Benn,NLTC Perera,0,0,0,73,,16,27,5,1,-,14,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
87,AD Mathews,SJ Benn,NLTC Perera,1,0,1,74,,17,28,5,2,-,14,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
88,NLTC Perera,SJ Benn,AD Mathews,4,0,4,78,,13,12,5,3,-,14,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
89,NLTC Perera,SJ Benn,AD Mathews,1,0,1,79,,14,13,5,4,-,14,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
90,AD Mathews,SJ Benn,NLTC Perera,1,0,1,80,,18,29,5,5,-,14,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
91,NLTC Perera,SJ Benn,AD Mathews,1,0,1,81,,15,14,5,6,-,14,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
92,NLTC Perera,CR Brathwaite,AD Mathews,0,0,0,81,,15,15,5,1,-,15,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
93,NLTC Perera,CR Brathwaite,AD Mathews,4,1,5,86,,19,16,5,2,noballs,15,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
94,NLTC Perera,CR Brathwaite,AD Mathews,1,0,1,87,,20,17,5,3,-,15,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
95,AD Mathews,CR Brathwaite,NLTC Perera,1,0,1,88,,19,30,5,4,-,15,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
96,NLTC Perera,CR Brathwaite,AD Mathews,0,0,0,88,,20,18,5,5,-,15,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
97,NLTC Perera,CR Brathwaite,AD Mathews,1,0,1,89,,21,19,5,6,-,15,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
98,AD Mathews,CR Brathwaite,NLTC Perera,1,0,1,90,,20,31,5,7,-,15,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
99,AD Mathews,DJ Bravo,NLTC Perera,0,1,1,91,,20,32,5,1,wides,16,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
100,AD Mathews,DJ Bravo,NLTC Perera,0,0,0,91,,20,33,6,2,-,16,caught,AD Mathews,D Ramdin,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
101,KMDN Kulasekara,DJ Bravo,NLTC Perera,0,0,0,91,,0,1,6,3,-,16,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
102,KMDN Kulasekara,DJ Bravo,NLTC Perera,1,0,1,92,,1,2,6,4,-,16,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
103,NLTC Perera,DJ Bravo,KMDN Kulasekara,1,0,1,93,,22,20,6,5,-,16,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
104,KMDN Kulasekara,DJ Bravo,NLTC Perera,1,0,1,94,,2,3,6,6,-,16,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
105,NLTC Perera,DJ Bravo,KMDN Kulasekara,0,0,0,94,,22,21,6,7,-,16,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
106,KMDN Kulasekara,CR Brathwaite,NLTC Perera,0,1,1,95,,2,4,6,1,wides,17,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
107,KMDN Kulasekara,CR Brathwaite,NLTC Perera,1,0,1,96,,3,5,6,2,-,17,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
108,NLTC Perera,CR Brathwaite,KMDN Kulasekara,4,0,4,100,,26,22,6,3,-,17,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
109,NLTC Perera,CR Brathwaite,KMDN Kulasekara,6,0,6,106,,32,23,6,4,-,17,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
110,NLTC Perera,CR Brathwaite,KMDN Kulasekara,1,0,1,107,,33,24,6,5,-,17,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
111,KMDN Kulasekara,CR Brathwaite,NLTC Perera,2,0,2,109,,5,6,6,6,-,17,0,,,field,West Indies,1,M Chinnaswamy Stadium,2016,03,Sri Lanka_West Indies_2016-03-20,West Indies,Sri Lanka,West Indies,False,122
