,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
37,JH Kallis,YK Pathan,GC Smith,1,0,1,34,152,19,19,1,2,6,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
38,GC Smith,YK Pathan,JH Kallis,0,0,0,34,152,5,6,1,3,6,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
39,GC Smith,YK Pathan,JH Kallis,4,0,4,38,148,9,7,1,4,6,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
40,GC Smith,YK Pathan,JH Kallis,1,0,1,39,147,10,8,1,5,6,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
41,JH Kallis,YK Pathan,GC Smith,0,0,0,39,147,19,20,1,6,6,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
42,GC Smith,PP Chawla,JH Kallis,1,0,1,40,146,11,9,1,1,7,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
43,JH Kallis,PP Chawla,GC Smith,0,0,0,40,146,19,21,1,2,7,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
44,JH Kallis,PP Chawla,GC Smith,1,0,1,41,145,20,22,1,3,7,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
45,GC Smith,PP Chawla,JH Kallis,0,1,1,42,144,11,10,1,4,7,byes,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
46,JH Kallis,PP Chawla,GC Smith,2,0,2,44,142,22,23,1,5,7,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
47,JH Kallis,PP Chawla,GC Smith,1,0,1,45,141,23,24,1,6,7,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
48,JH Kallis,YK Pathan,GC Smith,1,0,1,46,140,24,25,1,1,8,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
49,GC Smith,YK Pathan,JH Kallis,0,0,0,46,140,11,11,1,2,8,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
50,GC Smith,YK Pathan,JH Kallis,1,0,1,47,139,12,12,1,3,8,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
51,JH Kallis,YK Pathan,GC Smith,4,0,4,51,135,28,26,1,4,8,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
52,JH Kallis,YK Pathan,GC Smith,1,0,1,52,134,29,27,1,5,8,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
53,GC Smith,YK Pathan,JH Kallis,1,0,1,53,133,13,13,1,6,8,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
54,GC Smith,RA Jadeja,JH Kallis,0,0,0,53,133,13,14,1,1,9,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
55,GC Smith,RA Jadeja,JH Kallis,1,0,1,54,132,14,15,1,2,9,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
56,JH Kallis,RA Jadeja,GC Smith,0,0,0,54,132,29,28,1,3,9,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
57,JH Kallis,RA Jadeja,GC Smith,2,0,2,56,130,31,29,1,4,9,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
58,JH Kallis,RA Jadeja,GC Smith,0,0,0,56,130,31,30,1,5,9,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
59,JH Kallis,RA Jadeja,GC Smith,1,0,1,57,129,32,31,1,6,9,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
60,JH Kallis,PP Chawla,GC Smith,2,0,2,59,127,34,32,1,1,10,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
61,JH Kallis,PP Chawla,GC Smith,1,0,1,60,126,35,33,1,2,10,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
62,GC Smith,PP Chawla,JH Kallis,6,0,6,66,120,20,16,1,3,10,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
63,GC Smith,PP Chawla,JH Kallis,1,0,1,67,119,21,17,1,4,10,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
64,JH Kallis,PP Chawla,GC Smith,1,0,1,68,118,36,34,1,5,10,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
65,GC Smith,PP Chawla,JH Kallis,1,0,1,69,117,22,18,1,6,10,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
66,GC Smith,RA Jadeja,JH Kallis,0,0,0,69,117,22,19,1,1,11,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
67,GC Smith,RA Jadeja,JH Kallis,1,0,1,70,116,23,20,1,2,11,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
68,JH Kallis,RA Jadeja,GC Smith,0,0,0,70,116,36,35,1,3,11,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
69,JH Kallis,RA Jadeja,GC Smith,0,0,0,70,116,36,36,1,4,11,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
70,JH Kallis,RA Jadeja,GC Smith,2,0,2,72,114,38,37,1,5,11,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
71,JH Kallis,RA Jadeja,GC Smith,4,0,4,76,110,42,38,1,6,11,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
72,GC Smith,Harbhajan Singh,JH Kallis,1,0,1,77,109,24,21,1,1,12,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
73,JH Kallis,Harbhajan Singh,GC Smith,1,0,1,78,108,43,39,1,2,12,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
74,GC Smith,Harbhajan Singh,JH Kallis,1,0,1,79,107,25,22,1,3,12,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
75,JH Kallis,Harbhajan Singh,GC Smith,2,0,2,81,105,45,40,1,4,12,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
76,JH Kallis,Harbhajan Singh,GC Smith,2,0,2,83,103,47,41,1,5,12,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
77,JH Kallis,Harbhajan Singh,GC Smith,1,0,1,84,102,48,42,1,6,12,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
78,JH Kallis,RA Jadeja,GC Smith,1,0,1,85,101,49,43,1,1,13,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
79,GC Smith,RA Jadeja,JH Kallis,6,0,6,91,95,31,23,1,2,13,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
80,GC Smith,RA Jadeja,JH Kallis,1,0,1,92,94,32,24,1,3,13,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
81,JH Kallis,RA Jadeja,GC Smith,0,0,0,92,94,49,44,1,4,13,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
82,JH Kallis,RA Jadeja,GC Smith,1,0,1,93,93,50,45,1,5,13,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
83,GC Smith,RA Jadeja,JH Kallis,1,0,1,94,92,33,25,1,6,13,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
84,GC Smith,Harbhajan Singh,JH Kallis,1,0,1,95,91,34,26,1,1,14,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
85,JH Kallis,Harbhajan Singh,GC Smith,6,0,6,101,85,56,46,1,2,14,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
86,JH Kallis,Harbhajan Singh,GC Smith,6,0,6,107,79,62,47,1,3,14,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
87,JH Kallis,Harbhajan Singh,GC Smith,1,0,1,108,78,63,48,1,4,14,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
88,GC Smith,Harbhajan Singh,JH Kallis,1,0,1,109,77,35,27,1,5,14,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
89,JH Kallis,Harbhajan Singh,GC Smith,1,0,1,110,76,64,49,1,6,14,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
90,JH Kallis,RA Jadeja,GC Smith,6,0,6,116,70,70,50,1,1,15,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
91,JH Kallis,RA Jadeja,GC Smith,1,0,1,117,69,71,51,1,2,15,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
92,GC Smith,RA Jadeja,JH Kallis,1,0,1,118,68,36,28,2,3,15,-,run out,GC Smith,P Kumar;MS Dhoni,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
93,AB de Villiers,RA Jadeja,JH Kallis,1,0,1,119,67,1,1,2,4,15,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
94,JH Kallis,RA Jadeja,AB de Villiers,1,0,1,120,66,72,52,2,5,15,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
95,AB de Villiers,RA Jadeja,JH Kallis,6,0,6,126,60,7,2,2,6,15,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
96,JH Kallis,PP Chawla,AB de Villiers,1,0,1,127,59,73,53,2,1,16,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
97,AB de Villiers,PP Chawla,JH Kallis,1,0,1,128,58,8,3,2,2,16,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
98,JH Kallis,PP Chawla,AB de Villiers,0,0,0,128,58,73,54,3,3,16,-,caught,JH Kallis,RA Jadeja,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
99,AB de Villiers,PP Chawla,JA Morkel,0,0,0,128,58,8,4,3,4,16,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
100,AB de Villiers,PP Chawla,JA Morkel,6,0,6,134,52,14,5,3,5,16,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
101,AB de Villiers,PP Chawla,JA Morkel,2,0,2,136,50,16,6,3,6,16,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
102,JA Morkel,A Nehra,AB de Villiers,1,0,1,137,49,1,1,3,1,17,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
103,AB de Villiers,A Nehra,JA Morkel,1,0,1,138,48,17,7,3,2,17,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
104,JA Morkel,A Nehra,AB de Villiers,1,0,1,139,47,2,2,3,3,17,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
105,AB de Villiers,A Nehra,JA Morkel,1,0,1,140,46,18,8,3,4,17,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
106,JA Morkel,A Nehra,AB de Villiers,1,1,2,142,44,3,3,3,5,17,noballs,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
107,AB de Villiers,A Nehra,JA Morkel,1,0,1,143,43,19,9,3,6,17,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
108,JA Morkel,A Nehra,AB de Villiers,1,0,1,144,42,4,4,3,7,17,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
109,JA Morkel,YK Pathan,AB de Villiers,6,0,6,150,36,10,5,3,1,18,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
110,JA Morkel,YK Pathan,AB de Villiers,2,0,2,152,34,12,6,3,2,18,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
111,JA Morkel,YK Pathan,AB de Villiers,0,0,0,152,34,12,7,4,3,18,-,caught,JA Morkel,Harbhajan Singh,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
112,AB de Villiers,YK Pathan,MV Boucher,4,0,4,156,30,23,10,4,4,18,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
113,AB de Villiers,YK Pathan,MV Boucher,6,0,6,162,24,29,11,4,5,18,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
114,AB de Villiers,YK Pathan,MV Boucher,1,0,1,163,23,30,12,4,6,18,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
115,AB de Villiers,A Nehra,MV Boucher,1,0,1,164,22,31,13,4,1,19,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
116,MV Boucher,A Nehra,AB de Villiers,3,0,3,167,19,3,1,4,2,19,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
117,AB de Villiers,A Nehra,MV Boucher,0,0,0,167,19,31,14,4,3,19,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
118,AB de Villiers,A Nehra,MV Boucher,0,0,0,167,19,31,15,5,4,19,-,caught,AB de Villiers,PP Chawla,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
119,MV Boucher,A Nehra,JP Duminy,1,0,1,168,18,4,2,5,5,19,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
120,JP Duminy,A Nehra,MV Boucher,4,0,4,172,14,4,1,5,6,19,-,0,,,field,South Africa,2,"Beausejour Stadium, Gros Islet",2010,05,India_South Africa_2010-05-02,India,South Africa,India,False,172
