,batter,bowler,non_striker,runs_by_bat,extra_runs,total,team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,team_final
46,KL Rahul,C Green,SA Yadav,0,0,0,58,112,26,20,2,3,8,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
47,KL Rahul,C Green,SA Yadav,6,0,6,64,106,32,21,2,4,8,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
48,KL Rahul,C Green,SA Yadav,4,0,4,68,102,36,22,2,5,8,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
49,KL Rahul,C Green,SA Yadav,1,0,1,69,101,37,23,2,6,8,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
50,KL Rahul,GJ Maxwell,SA Yadav,1,0,1,70,100,38,24,2,1,9,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
51,SA Yadav,GJ Maxwell,KL Rahul,1,0,1,71,99,18,11,2,2,9,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
52,KL Rahul,GJ Maxwell,SA Yadav,1,0,1,72,98,39,25,2,3,9,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
53,SA Yadav,GJ Maxwell,KL Rahul,1,0,1,73,97,19,12,2,4,9,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
54,KL Rahul,GJ Maxwell,SA Yadav,0,0,0,73,97,39,26,2,5,9,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
55,KL Rahul,GJ Maxwell,SA Yadav,6,0,6,79,91,45,27,2,6,9,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
56,SA Yadav,NT Ellis,KL Rahul,1,0,1,80,90,20,13,2,1,10,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
57,KL Rahul,NT Ellis,SA Yadav,1,0,1,81,89,46,28,2,2,10,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
58,SA Yadav,NT Ellis,KL Rahul,0,1,1,82,88,20,14,2,3,10,0,,,wides,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
59,SA Yadav,NT Ellis,KL Rahul,2,0,2,84,86,22,15,2,4,10,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
60,SA Yadav,NT Ellis,KL Rahul,0,0,0,84,86,22,16,2,5,10,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
61,SA Yadav,NT Ellis,KL Rahul,1,0,1,85,85,23,17,2,6,10,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
62,KL Rahul,NT Ellis,SA Yadav,1,0,1,86,84,47,29,2,7,10,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
63,KL Rahul,A Zampa,SA Yadav,1,0,1,87,83,48,30,2,1,11,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
64,SA Yadav,A Zampa,KL Rahul,1,0,1,88,82,24,18,2,2,11,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
65,KL Rahul,A Zampa,SA Yadav,1,0,1,89,81,49,31,2,3,11,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
66,SA Yadav,A Zampa,KL Rahul,1,0,1,90,80,25,19,2,4,11,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
67,KL Rahul,A Zampa,SA Yadav,0,0,0,90,80,49,32,2,5,11,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
68,KL Rahul,A Zampa,SA Yadav,1,0,1,91,79,50,33,2,6,11,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
69,KL Rahul,JR Hazlewood,SA Yadav,1,0,1,92,78,51,34,2,1,12,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
70,SA Yadav,JR Hazlewood,KL Rahul,6,0,6,98,72,31,20,2,2,12,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
71,SA Yadav,JR Hazlewood,KL Rahul,1,0,1,99,71,32,21,2,3,12,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
72,KL Rahul,JR Hazlewood,SA Yadav,4,0,4,103,67,55,35,2,4,12,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
73,KL Rahul,JR Hazlewood,SA Yadav,0,0,0,103,67,55,36,3,5,12,caught,KL Rahul,NT Ellis,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
74,HH Pandya,JR Hazlewood,SA Yadav,0,0,0,103,67,0,1,3,6,12,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
75,SA Yadav,A Zampa,HH Pandya,1,0,1,104,66,33,22,3,1,13,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
76,HH Pandya,A Zampa,SA Yadav,1,0,1,105,65,1,2,3,2,13,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
77,SA Yadav,A Zampa,HH Pandya,1,0,1,106,64,34,23,3,3,13,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
78,HH Pandya,A Zampa,SA Yadav,1,0,1,107,63,2,3,3,4,13,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
79,SA Yadav,A Zampa,HH Pandya,6,0,6,113,57,40,24,3,5,13,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
80,SA Yadav,A Zampa,HH Pandya,6,0,6,119,51,46,25,3,6,13,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
81,HH Pandya,C Green,SA Yadav,6,0,6,125,45,8,4,3,1,14,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
82,HH Pandya,C Green,SA Yadav,1,0,1,126,44,9,5,3,2,14,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
83,SA Yadav,C Green,HH Pandya,0,0,0,126,44,46,26,4,3,14,caught,SA Yadav,MS Wade,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
84,AR Patel,C Green,HH Pandya,1,0,1,127,43,1,1,4,4,14,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
85,HH Pandya,C Green,AR Patel,4,0,4,131,39,13,6,4,5,14,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
86,HH Pandya,C Green,AR Patel,0,0,0,131,39,13,7,4,6,14,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
87,AR Patel,PJ Cummins,HH Pandya,0,0,0,131,39,1,2,4,1,15,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
88,AR Patel,PJ Cummins,HH Pandya,4,0,4,135,35,5,3,4,2,15,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
89,AR Patel,PJ Cummins,HH Pandya,1,0,1,136,34,6,4,4,3,15,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
90,HH Pandya,PJ Cummins,AR Patel,0,0,0,136,34,13,8,4,4,15,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
91,HH Pandya,PJ Cummins,AR Patel,4,0,4,140,30,17,9,4,5,15,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
92,HH Pandya,PJ Cummins,AR Patel,1,0,1,141,29,18,10,4,6,15,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
93,HH Pandya,NT Ellis,AR Patel,4,0,4,145,25,22,11,4,1,16,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
94,HH Pandya,NT Ellis,AR Patel,0,0,0,145,25,22,12,4,2,16,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
95,HH Pandya,NT Ellis,AR Patel,0,0,0,145,25,22,13,4,3,16,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
96,HH Pandya,NT Ellis,AR Patel,1,0,1,146,24,23,14,4,4,16,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
97,AR Patel,NT Ellis,HH Pandya,0,0,0,146,24,6,5,5,5,16,caught,AR Patel,C Green,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
98,KD Karthik,NT Ellis,HH Pandya,2,0,2,148,22,2,1,5,6,16,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
99,HH Pandya,JR Hazlewood,KD Karthik,1,0,1,149,21,24,15,5,1,17,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
100,KD Karthik,JR Hazlewood,HH Pandya,0,1,1,150,20,2,2,5,2,17,0,,,wides,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
101,KD Karthik,JR Hazlewood,HH Pandya,1,0,1,151,19,3,3,5,3,17,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
102,HH Pandya,JR Hazlewood,KD Karthik,4,0,4,155,15,28,16,5,4,17,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
103,HH Pandya,JR Hazlewood,KD Karthik,0,0,0,155,15,28,17,5,5,17,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
104,HH Pandya,JR Hazlewood,KD Karthik,4,0,4,159,11,32,18,5,6,17,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
105,HH Pandya,JR Hazlewood,KD Karthik,1,0,1,160,10,33,19,5,7,17,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
106,HH Pandya,PJ Cummins,KD Karthik,6,0,6,166,4,39,20,5,1,18,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
107,HH Pandya,PJ Cummins,KD Karthik,1,0,1,167,3,40,21,5,2,18,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
108,KD Karthik,PJ Cummins,HH Pandya,2,0,2,169,1,5,4,5,3,18,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
109,KD Karthik,PJ Cummins,HH Pandya,1,0,1,170,0,6,5,5,4,18,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
110,HH Pandya,PJ Cummins,KD Karthik,4,0,4,174,-4,44,22,5,5,18,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
111,HH Pandya,PJ Cummins,KD Karthik,2,0,2,176,-6,46,23,5,6,18,0,,,-,,field,Australia,1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,09,India_Australia_2022-09-20,Australia,India,Australia,208
