,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,wicket_type,player_out,fielder,over,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
17,LD Chandimal,Mashrafe Mortaza,MDKJ Perera,0,0,0,21,,0,1,1,6,0,,,2,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
18,MDKJ Perera,Sohag Gazi,LD Chandimal,4,0,4,25,,25,15,1,1,0,,,3,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
19,MDKJ Perera,Sohag Gazi,LD Chandimal,4,0,4,29,,29,16,1,2,0,,,3,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
20,MDKJ Perera,Sohag Gazi,LD Chandimal,4,0,4,33,,33,17,1,3,0,,,3,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
21,MDKJ Perera,Sohag Gazi,LD Chandimal,4,0,4,37,,37,18,1,4,0,,,3,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
22,MDKJ Perera,Sohag Gazi,LD Chandimal,1,0,1,38,,38,19,1,5,0,,,3,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
23,LD Chandimal,Sohag Gazi,MDKJ Perera,1,0,1,39,,1,2,1,6,0,,,3,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
24,LD Chandimal,Mashrafe Mortaza,MDKJ Perera,1,0,1,40,,2,3,1,1,0,,,4,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
25,MDKJ Perera,Mashrafe Mortaza,LD Chandimal,1,0,1,41,,39,20,1,2,0,,,4,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
26,LD Chandimal,Mashrafe Mortaza,MDKJ Perera,6,0,6,47,,8,4,1,3,0,,,4,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
27,LD Chandimal,Mashrafe Mortaza,MDKJ Perera,4,0,4,51,,12,5,1,4,0,,,4,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
28,LD Chandimal,Mashrafe Mortaza,MDKJ Perera,4,0,4,55,,16,6,1,5,0,,,4,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
29,LD Chandimal,Mashrafe Mortaza,MDKJ Perera,1,0,1,56,,17,7,1,6,0,,,4,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
30,LD Chandimal,Rubel Hossain,MDKJ Perera,0,0,0,56,,17,8,1,1,0,,,5,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
31,LD Chandimal,Rubel Hossain,MDKJ Perera,0,0,0,56,,17,9,1,2,0,,,5,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
32,LD Chandimal,Rubel Hossain,MDKJ Perera,0,0,0,56,,17,10,1,3,0,,,5,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
33,LD Chandimal,Rubel Hossain,MDKJ Perera,0,0,0,56,,17,11,1,4,0,,,5,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
34,LD Chandimal,Rubel Hossain,MDKJ Perera,1,0,1,57,,18,12,1,5,0,,,5,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
35,MDKJ Perera,Rubel Hossain,LD Chandimal,1,0,1,58,,40,21,1,6,0,,,5,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
36,MDKJ Perera,Shakib Al Hasan,LD Chandimal,1,0,1,59,,41,22,1,1,0,,,6,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
37,LD Chandimal,Shakib Al Hasan,MDKJ Perera,0,0,0,59,,18,13,1,2,0,,,6,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
38,LD Chandimal,Shakib Al Hasan,MDKJ Perera,0,1,1,60,,18,14,1,3,0,,,6,legbyes,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
39,MDKJ Perera,Shakib Al Hasan,LD Chandimal,1,0,1,61,,42,23,1,4,0,,,6,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
40,LD Chandimal,Shakib Al Hasan,MDKJ Perera,0,0,0,61,,18,15,2,5,caught,LD Chandimal,Farhad Reza,6,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
41,KC Sangakkara,Shakib Al Hasan,MDKJ Perera,1,0,1,62,,1,1,2,6,0,,,6,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
42,KC Sangakkara,Rubel Hossain,MDKJ Perera,5,0,5,67,,6,2,2,1,0,,,7,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
43,MDKJ Perera,Rubel Hossain,KC Sangakkara,1,0,1,68,,43,24,2,2,0,,,7,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
44,KC Sangakkara,Rubel Hossain,MDKJ Perera,0,0,0,68,,6,3,2,3,0,,,7,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
45,KC Sangakkara,Rubel Hossain,MDKJ Perera,4,0,4,72,,10,4,2,4,0,,,7,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
46,KC Sangakkara,Rubel Hossain,MDKJ Perera,1,0,1,73,,11,5,2,5,0,,,7,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
47,MDKJ Perera,Rubel Hossain,KC Sangakkara,0,4,4,77,,43,25,2,6,0,,,7,legbyes,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
48,KC Sangakkara,Shakib Al Hasan,MDKJ Perera,0,0,0,77,,11,6,3,1,caught,KC Sangakkara,Nasir Hossain,8,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
49,MDKJ Perera,Shakib Al Hasan,S Prasanna,0,0,0,77,,43,26,3,2,0,,,8,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
50,MDKJ Perera,Shakib Al Hasan,S Prasanna,1,0,1,78,,44,27,3,3,0,,,8,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
51,S Prasanna,Shakib Al Hasan,MDKJ Perera,1,0,1,79,,1,1,3,4,0,,,8,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
52,MDKJ Perera,Shakib Al Hasan,S Prasanna,2,0,2,81,,46,28,3,5,0,,,8,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
53,MDKJ Perera,Shakib Al Hasan,S Prasanna,1,0,1,82,,47,29,3,6,0,,,8,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
54,MDKJ Perera,Arafat Sunny,S Prasanna,1,0,1,83,,48,30,3,1,0,,,9,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
55,S Prasanna,Arafat Sunny,MDKJ Perera,2,0,2,85,,3,2,3,2,0,,,9,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
56,S Prasanna,Arafat Sunny,MDKJ Perera,1,0,1,86,,4,3,3,3,0,,,9,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
57,MDKJ Perera,Arafat Sunny,S Prasanna,1,0,1,87,,49,31,3,4,0,,,9,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
58,S Prasanna,Arafat Sunny,MDKJ Perera,0,0,0,87,,4,4,4,5,caught,S Prasanna,Nasir Hossain,9,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
59,AD Mathews,Arafat Sunny,MDKJ Perera,0,0,0,87,,0,1,4,6,0,,,9,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
60,MDKJ Perera,Farhad Reza,AD Mathews,1,0,1,88,,50,32,4,1,0,,,10,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
61,AD Mathews,Farhad Reza,MDKJ Perera,1,0,1,89,,1,2,4,2,0,,,10,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
62,MDKJ Perera,Farhad Reza,AD Mathews,0,1,1,90,,50,33,4,3,0,,,10,wides,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
63,MDKJ Perera,Farhad Reza,AD Mathews,2,0,2,92,,52,34,4,4,0,,,10,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
64,MDKJ Perera,Farhad Reza,AD Mathews,1,0,1,93,,53,35,4,5,0,,,10,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
65,AD Mathews,Farhad Reza,MDKJ Perera,1,0,1,94,,2,3,4,6,0,,,10,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
66,MDKJ Perera,Farhad Reza,AD Mathews,1,0,1,95,,54,36,4,7,0,,,10,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
67,MDKJ Perera,Arafat Sunny,AD Mathews,1,0,1,96,,55,37,4,1,0,,,11,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
68,AD Mathews,Arafat Sunny,MDKJ Perera,0,0,0,96,,2,4,4,2,0,,,11,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
69,AD Mathews,Arafat Sunny,MDKJ Perera,3,0,3,99,,5,5,4,3,0,,,11,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
70,MDKJ Perera,Arafat Sunny,AD Mathews,1,0,1,100,,56,38,4,4,0,,,11,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
71,AD Mathews,Arafat Sunny,MDKJ Perera,1,0,1,101,,6,6,4,5,0,,,11,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
72,MDKJ Perera,Arafat Sunny,AD Mathews,0,1,1,102,,56,39,4,6,0,,,11,wides,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
73,MDKJ Perera,Arafat Sunny,AD Mathews,0,0,0,102,,56,40,4,7,0,,,11,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
74,AD Mathews,Farhad Reza,MDKJ Perera,1,0,1,103,,7,7,4,1,0,,,12,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
75,MDKJ Perera,Farhad Reza,AD Mathews,0,2,2,105,,56,41,4,2,0,,,12,legbyes,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
76,MDKJ Perera,Farhad Reza,AD Mathews,6,0,6,111,,62,42,4,3,0,,,12,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
77,MDKJ Perera,Farhad Reza,AD Mathews,0,0,0,111,,62,43,4,4,0,,,12,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
78,MDKJ Perera,Farhad Reza,AD Mathews,1,0,1,112,,63,44,4,5,0,,,12,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
79,AD Mathews,Farhad Reza,MDKJ Perera,2,0,2,114,,9,8,4,6,0,,,12,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
80,MDKJ Perera,Arafat Sunny,AD Mathews,1,0,1,115,,64,45,4,1,0,,,13,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
81,AD Mathews,Arafat Sunny,MDKJ Perera,1,0,1,116,,10,9,4,2,0,,,13,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
82,MDKJ Perera,Arafat Sunny,AD Mathews,0,0,0,116,,64,46,5,3,caught,MDKJ Perera,Anamul Haque,13,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
83,NLTC Perera,Arafat Sunny,AD Mathews,1,0,1,117,,1,1,5,4,0,,,13,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
84,AD Mathews,Arafat Sunny,NLTC Perera,1,0,1,118,,11,10,5,5,0,,,13,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
85,NLTC Perera,Arafat Sunny,AD Mathews,1,0,1,119,,2,2,5,6,0,,,13,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
86,NLTC Perera,Rubel Hossain,AD Mathews,0,0,0,119,,2,3,5,1,0,,,14,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
87,NLTC Perera,Rubel Hossain,AD Mathews,1,0,1,120,,3,4,5,2,0,,,14,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
88,AD Mathews,Rubel Hossain,NLTC Perera,0,0,0,120,,11,11,6,3,run out,AD Mathews,Mohammad Mithun;Mashrafe Mortaza,14,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
89,KMDN Kulasekara,Rubel Hossain,NLTC Perera,0,0,0,120,,0,1,6,4,0,,,14,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
90,KMDN Kulasekara,Rubel Hossain,NLTC Perera,2,0,2,122,,2,2,6,5,0,,,14,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
91,KMDN Kulasekara,Rubel Hossain,NLTC Perera,1,0,1,123,,3,3,6,6,0,,,14,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
92,KMDN Kulasekara,Sohag Gazi,NLTC Perera,1,0,1,124,,4,4,6,1,0,,,15,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
93,NLTC Perera,Sohag Gazi,KMDN Kulasekara,1,0,1,125,,4,5,6,2,0,,,15,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
94,KMDN Kulasekara,Sohag Gazi,NLTC Perera,1,0,1,126,,5,5,6,3,0,,,15,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
95,NLTC Perera,Sohag Gazi,KMDN Kulasekara,1,0,1,127,,5,6,6,4,0,,,15,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
96,KMDN Kulasekara,Sohag Gazi,NLTC Perera,0,0,0,127,,5,6,6,5,0,,,15,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
97,KMDN Kulasekara,Sohag Gazi,NLTC Perera,0,0,0,127,,5,7,6,6,0,,,15,-,field,Bangladesh,1,Zahur Ahmed Chowdhury Stadium,2014,02,Bangladesh_Sri Lanka_2014-02-12,Sri Lanka,Sri Lanka,Bangladesh,True,168
