,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_final
26,JP Duminy,Mashrafe Mortaza,GC Smith,2,0,2,31,113,12,11,0,3,5,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
27,JP Duminy,Mashrafe Mortaza,GC Smith,0,0,0,31,113,12,12,0,4,5,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
28,JP Duminy,Mashrafe Mortaza,GC Smith,4,0,4,35,109,16,13,0,5,5,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
29,JP Duminy,Mashrafe Mortaza,GC Smith,1,0,1,36,108,17,14,0,6,5,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
30,JP Duminy,Syed Rasel,GC Smith,0,0,0,36,108,17,15,0,1,6,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
31,JP Duminy,Syed Rasel,GC Smith,1,0,1,37,107,18,16,0,2,6,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
32,GC Smith,Syed Rasel,JP Duminy,1,0,1,38,106,20,17,0,3,6,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
33,JP Duminy,Syed Rasel,GC Smith,4,0,4,42,102,22,17,0,4,6,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
34,JP Duminy,Syed Rasel,GC Smith,0,0,0,42,102,22,18,0,5,6,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
35,JP Duminy,Syed Rasel,GC Smith,0,0,0,42,102,22,19,0,6,6,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
36,GC Smith,Abdur Razzak,JP Duminy,0,0,0,42,102,20,18,0,1,7,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
37,GC Smith,Abdur Razzak,JP Duminy,1,0,1,43,101,21,19,0,2,7,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
38,JP Duminy,Abdur Razzak,GC Smith,1,0,1,44,100,23,20,0,3,7,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
39,GC Smith,Abdur Razzak,JP Duminy,0,1,1,45,99,21,20,0,4,7,legbyes,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
40,JP Duminy,Abdur Razzak,GC Smith,2,0,2,47,97,25,21,0,5,7,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
41,JP Duminy,Abdur Razzak,GC Smith,1,0,1,48,96,26,22,0,6,7,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
42,JP Duminy,Mohammad Ashraful,GC Smith,1,0,1,49,95,27,23,0,1,8,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
43,GC Smith,Mohammad Ashraful,JP Duminy,1,0,1,50,94,22,21,0,2,8,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
44,JP Duminy,Mohammad Ashraful,GC Smith,0,0,0,50,94,27,24,0,3,8,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
45,JP Duminy,Mohammad Ashraful,GC Smith,1,0,1,51,93,28,25,0,4,8,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
46,GC Smith,Mohammad Ashraful,JP Duminy,4,0,4,55,89,26,22,0,5,8,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
47,GC Smith,Mohammad Ashraful,JP Duminy,1,0,1,56,88,27,23,0,6,8,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
48,GC Smith,Abdur Razzak,JP Duminy,1,0,1,57,87,28,24,0,1,9,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
49,JP Duminy,Abdur Razzak,GC Smith,2,0,2,59,85,30,26,0,2,9,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
50,JP Duminy,Abdur Razzak,GC Smith,6,0,6,65,79,36,27,0,3,9,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
51,JP Duminy,Abdur Razzak,GC Smith,0,0,0,65,79,36,28,1,4,9,-,lbw,JP Duminy,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
52,JA Morkel,Abdur Razzak,GC Smith,0,0,0,65,79,0,1,1,5,9,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
53,JA Morkel,Abdur Razzak,GC Smith,1,0,1,66,78,1,2,1,6,9,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
54,JA Morkel,Mohammad Ashraful,GC Smith,4,0,4,70,74,5,3,1,1,10,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
55,JA Morkel,Mohammad Ashraful,GC Smith,2,0,2,72,72,7,4,1,2,10,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
56,JA Morkel,Mohammad Ashraful,GC Smith,0,0,0,72,72,7,5,1,3,10,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
57,JA Morkel,Mohammad Ashraful,GC Smith,0,1,1,73,71,7,6,1,4,10,wides,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
58,JA Morkel,Mohammad Ashraful,GC Smith,0,0,0,73,71,7,7,1,5,10,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
59,JA Morkel,Mohammad Ashraful,GC Smith,1,0,1,74,70,8,8,1,6,10,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
60,GC Smith,Mohammad Ashraful,JA Morkel,1,0,1,75,69,29,25,1,7,10,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
61,GC Smith,Syed Rasel,JA Morkel,1,0,1,76,68,30,26,1,1,11,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
62,JA Morkel,Syed Rasel,GC Smith,0,0,0,76,68,8,9,1,2,11,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
63,JA Morkel,Syed Rasel,GC Smith,4,0,4,80,64,12,10,1,3,11,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
64,JA Morkel,Syed Rasel,GC Smith,1,0,1,81,63,13,11,1,4,11,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
65,GC Smith,Syed Rasel,JA Morkel,1,0,1,82,62,31,27,1,5,11,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
66,JA Morkel,Syed Rasel,GC Smith,1,0,1,83,61,14,12,1,6,11,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
67,JA Morkel,Shakib Al Hasan,GC Smith,0,0,0,83,61,14,13,1,1,12,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
68,JA Morkel,Shakib Al Hasan,GC Smith,0,0,0,83,61,14,14,1,2,12,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
69,JA Morkel,Shakib Al Hasan,GC Smith,0,0,0,83,61,14,15,1,3,12,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
70,JA Morkel,Shakib Al Hasan,GC Smith,1,0,1,84,60,15,16,1,4,12,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
71,GC Smith,Shakib Al Hasan,JA Morkel,1,0,1,85,59,32,28,1,5,12,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
72,JA Morkel,Shakib Al Hasan,GC Smith,6,0,6,91,53,21,17,1,6,12,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
73,GC Smith,Farhad Reza,JA Morkel,4,0,4,95,49,36,29,1,1,13,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
74,GC Smith,Farhad Reza,JA Morkel,1,0,1,96,48,37,30,1,2,13,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
75,JA Morkel,Farhad Reza,GC Smith,1,0,1,97,47,22,18,1,3,13,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
76,GC Smith,Farhad Reza,JA Morkel,1,0,1,98,46,38,31,1,4,13,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
77,JA Morkel,Farhad Reza,GC Smith,4,0,4,102,42,26,19,1,5,13,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
78,JA Morkel,Farhad Reza,GC Smith,2,0,2,104,40,28,20,1,6,13,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
79,GC Smith,Shakib Al Hasan,JA Morkel,1,0,1,105,39,39,32,1,1,14,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
80,JA Morkel,Shakib Al Hasan,GC Smith,1,0,1,106,38,29,21,1,2,14,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
81,GC Smith,Shakib Al Hasan,JA Morkel,2,0,2,108,36,41,33,1,3,14,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
82,GC Smith,Shakib Al Hasan,JA Morkel,0,0,0,108,36,41,34,2,4,14,-,caught,GC Smith,Mushfiqur Rahim,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
83,JA Morkel,Shakib Al Hasan,AB de Villiers,0,0,0,108,36,29,22,2,5,14,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
84,JA Morkel,Shakib Al Hasan,AB de Villiers,1,0,1,109,35,30,23,2,6,14,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
85,JA Morkel,Abdur Razzak,AB de Villiers,1,0,1,110,34,31,24,2,1,15,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
86,AB de Villiers,Abdur Razzak,JA Morkel,0,0,0,110,34,0,1,2,2,15,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
87,AB de Villiers,Abdur Razzak,JA Morkel,1,0,1,111,33,1,2,2,3,15,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
88,JA Morkel,Abdur Razzak,AB de Villiers,0,0,0,111,33,31,25,2,4,15,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
89,JA Morkel,Abdur Razzak,AB de Villiers,6,0,6,117,27,37,26,2,5,15,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
90,JA Morkel,Abdur Razzak,AB de Villiers,2,0,2,119,25,39,27,2,6,15,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
91,AB de Villiers,Shakib Al Hasan,JA Morkel,1,0,1,120,24,2,3,2,1,16,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
92,JA Morkel,Shakib Al Hasan,AB de Villiers,1,0,1,121,23,40,28,2,2,16,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
93,AB de Villiers,Shakib Al Hasan,JA Morkel,1,0,1,122,22,3,4,2,3,16,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
94,JA Morkel,Shakib Al Hasan,AB de Villiers,1,0,1,123,21,41,29,2,4,16,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
95,AB de Villiers,Shakib Al Hasan,JA Morkel,0,0,0,123,21,3,5,2,5,16,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
96,AB de Villiers,Shakib Al Hasan,JA Morkel,0,0,0,123,21,3,6,2,6,16,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
97,JA Morkel,Abdur Razzak,AB de Villiers,0,0,0,123,21,41,30,3,1,17,-,caught,JA Morkel,Farhad Reza,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
98,AB de Villiers,Abdur Razzak,JM Kemp,0,0,0,123,21,3,7,3,2,17,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
99,AB de Villiers,Abdur Razzak,JM Kemp,0,0,0,123,21,3,8,3,3,17,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
100,AB de Villiers,Abdur Razzak,JM Kemp,1,0,1,124,20,4,9,3,4,17,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
101,JM Kemp,Abdur Razzak,AB de Villiers,0,0,0,124,20,0,1,3,5,17,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
102,JM Kemp,Abdur Razzak,AB de Villiers,0,0,0,124,20,0,2,3,6,17,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
103,AB de Villiers,Shakib Al Hasan,JM Kemp,1,0,1,125,19,5,10,3,1,18,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
104,JM Kemp,Shakib Al Hasan,AB de Villiers,1,0,1,126,18,1,3,3,2,18,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
105,AB de Villiers,Shakib Al Hasan,JM Kemp,4,0,4,130,14,9,11,3,3,18,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
106,AB de Villiers,Shakib Al Hasan,JM Kemp,1,0,1,131,13,10,12,3,4,18,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
107,JM Kemp,Shakib Al Hasan,AB de Villiers,4,0,4,135,9,5,4,3,5,18,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
108,JM Kemp,Shakib Al Hasan,AB de Villiers,0,0,0,135,9,5,5,3,6,18,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
109,AB de Villiers,Mashrafe Mortaza,JM Kemp,1,0,1,136,8,11,13,3,1,19,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
110,JM Kemp,Mashrafe Mortaza,AB de Villiers,1,0,1,137,7,6,6,3,2,19,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
111,AB de Villiers,Mashrafe Mortaza,JM Kemp,2,0,2,139,5,13,14,3,3,19,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
112,AB de Villiers,Mashrafe Mortaza,JM Kemp,1,0,1,140,4,14,15,3,4,19,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
113,JM Kemp,Mashrafe Mortaza,AB de Villiers,6,0,6,146,-2,12,7,3,5,19,-,0,,,field,South Africa,2,Newlands,2007,09,South Africa_Bangladesh_2007-09-15,South Africa,South Africa,Bangladesh,146
