,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,DJM Short,DJ Willey,AJ Finch,0,0,0,0,221,0,1,0,-,1.0,0,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Left arm Fast
1,DJM Short,DJ Willey,AJ Finch,0,0,0,0,221,0,2,0,-,2.0,0,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Left arm Fast
2,DJM Short,DJ Willey,AJ Finch,0,0,0,0,221,0,3,0,-,3.0,0,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Left arm Fast
3,DJM Short,DJ Willey,AJ Finch,0,1,1,1,220,0,3,0,wides,3.0,0,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Left arm Fast
4,DJM Short,DJ Willey,AJ Finch,2,0,2,3,218,2,4,0,-,4.0,0,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Left arm Fast
5,DJM Short,DJ Willey,AJ Finch,1,0,1,4,217,3,5,0,-,5.0,0,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Left arm Fast
6,AJ Finch,DJ Willey,DJM Short,0,0,0,4,217,0,1,0,-,6.0,0,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Left hand Bat,Left arm Fast
7,DJM Short,CJ Jordan,AJ Finch,0,0,0,4,217,3,6,0,-,1.0,1,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
8,DJM Short,CJ Jordan,AJ Finch,4,0,4,8,213,7,7,0,-,2.0,1,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
9,DJM Short,CJ Jordan,AJ Finch,4,0,4,12,209,11,8,0,-,3.0,1,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
10,DJM Short,CJ Jordan,AJ Finch,4,0,4,16,205,15,9,0,-,4.0,1,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
11,DJM Short,CJ Jordan,AJ Finch,1,0,1,17,204,16,10,0,-,5.0,1,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
12,AJ Finch,CJ Jordan,DJM Short,0,0,0,17,204,0,2,0,-,6.0,1,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Left hand Bat,Right arm Fast
13,DJM Short,LE Plunkett,AJ Finch,0,0,0,17,204,16,11,0,-,1.0,2,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
14,DJM Short,LE Plunkett,AJ Finch,0,0,0,17,204,16,12,1,-,2.0,2,caught,DJM Short,MM Ali,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
15,GJ Maxwell,LE Plunkett,AJ Finch,1,0,1,18,203,1,1,1,-,3.0,2,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
16,AJ Finch,LE Plunkett,GJ Maxwell,1,0,1,19,202,1,3,1,-,4.0,2,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
17,GJ Maxwell,LE Plunkett,AJ Finch,1,0,1,20,201,2,2,1,-,5.0,2,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
18,AJ Finch,LE Plunkett,GJ Maxwell,4,0,4,24,197,5,4,1,-,6.0,2,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
19,GJ Maxwell,CJ Jordan,AJ Finch,2,0,2,26,195,4,3,1,-,1.0,3,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
20,GJ Maxwell,CJ Jordan,AJ Finch,2,0,2,28,193,6,4,1,-,2.0,3,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
21,GJ Maxwell,CJ Jordan,AJ Finch,0,1,1,29,192,6,4,1,noballs,2.0,3,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
22,GJ Maxwell,CJ Jordan,AJ Finch,4,0,4,33,188,10,5,1,-,3.0,3,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
23,GJ Maxwell,CJ Jordan,AJ Finch,0,0,0,33,188,10,6,2,-,4.0,3,bowled,GJ Maxwell,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Right hand Bat,Right arm Fast
24,TM Head,CJ Jordan,AJ Finch,5,0,5,38,183,5,1,2,-,5.0,3,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
25,AJ Finch,CJ Jordan,TM Head,1,0,1,39,182,6,5,2,-,6.0,3,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Left hand Bat,Right arm Fast
26,AJ Finch,LE Plunkett,TM Head,1,0,1,40,181,7,6,2,-,1.0,4,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Left hand Bat,Right arm Fast
27,TM Head,LE Plunkett,AJ Finch,4,0,4,44,177,9,2,2,-,2.0,4,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
28,TM Head,LE Plunkett,AJ Finch,0,0,0,44,177,9,3,2,-,3.0,4,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
29,TM Head,LE Plunkett,AJ Finch,1,0,1,45,176,10,4,2,-,4.0,4,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
30,AJ Finch,LE Plunkett,TM Head,0,1,1,46,175,7,7,2,byes,5.0,4,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Right hand Bat,Left hand Bat,Right arm Fast
31,TM Head,LE Plunkett,AJ Finch,1,0,1,47,174,11,5,2,-,6.0,4,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Right arm Fast
32,TM Head,DJ Willey,AJ Finch,0,1,1,48,173,11,5,2,wides,0.0,5,0,,,field,Australia,2,Edgbaston,2018,06,England_Australia_2018-06-27,England,Australia,England,False,193,Left hand Bat,Right hand Bat,Left arm Fast
