,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,review,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
37,RG Sharma,MD Shanaka,SS Iyer,1,0,1,38,97,27,20,1,-,1.0,6,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
38,SS Iyer,MD Shanaka,RG Sharma,0,0,0,38,97,6,10,1,-,2.0,6,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
39,SS Iyer,MD Shanaka,RG Sharma,0,0,0,38,97,6,11,1,-,3.0,6,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
40,SS Iyer,MD Shanaka,RG Sharma,0,0,0,38,97,6,12,1,-,4.0,6,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
41,SS Iyer,MD Shanaka,RG Sharma,1,0,1,39,96,7,13,1,-,5.0,6,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
42,RG Sharma,MD Shanaka,SS Iyer,0,0,0,39,96,27,21,2,-,6.0,6,,caught,RG Sharma,MDKJ Perera,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
43,MK Pandey,N Pradeep,SS Iyer,1,0,1,40,95,1,1,2,-,1.0,7,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
44,SS Iyer,N Pradeep,MK Pandey,1,0,1,41,94,8,14,2,-,2.0,7,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
45,MK Pandey,N Pradeep,SS Iyer,1,0,1,42,93,2,2,2,-,3.0,7,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
46,SS Iyer,N Pradeep,MK Pandey,1,0,1,43,92,9,15,2,-,4.0,7,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
47,MK Pandey,N Pradeep,SS Iyer,0,4,4,47,88,2,3,2,legbyes,5.0,7,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
48,MK Pandey,N Pradeep,SS Iyer,0,0,0,47,88,2,4,2,-,6.0,7,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
49,SS Iyer,MD Shanaka,MK Pandey,0,1,1,48,87,9,16,2,legbyes,1.0,8,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
50,MK Pandey,MD Shanaka,SS Iyer,1,0,1,49,86,3,5,2,-,2.0,8,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
51,SS Iyer,MD Shanaka,MK Pandey,0,0,0,49,86,9,17,2,-,3.0,8,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
52,SS Iyer,MD Shanaka,MK Pandey,0,0,0,49,86,9,18,2,-,4.0,8,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
53,SS Iyer,MD Shanaka,MK Pandey,0,0,0,49,86,9,19,2,-,5.0,8,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
54,SS Iyer,MD Shanaka,MK Pandey,1,0,1,50,85,10,20,2,-,6.0,8,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
55,SS Iyer,NLTC Perera,MK Pandey,2,0,2,52,83,12,21,2,-,1.0,9,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
56,SS Iyer,NLTC Perera,MK Pandey,2,0,2,54,81,14,22,2,-,2.0,9,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
57,SS Iyer,NLTC Perera,MK Pandey,1,0,1,55,80,15,23,2,-,3.0,9,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
58,MK Pandey,NLTC Perera,SS Iyer,0,0,0,55,80,3,6,2,-,4.0,9,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
59,MK Pandey,NLTC Perera,SS Iyer,0,0,0,55,80,3,7,2,-,5.0,9,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
60,MK Pandey,NLTC Perera,SS Iyer,1,0,1,56,79,4,8,2,-,6.0,9,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
61,MK Pandey,A Dananjaya,SS Iyer,0,0,0,56,79,4,9,2,-,1.0,10,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
62,MK Pandey,A Dananjaya,SS Iyer,1,0,1,57,78,5,10,2,-,2.0,10,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
63,SS Iyer,A Dananjaya,MK Pandey,2,0,2,59,76,17,24,2,-,3.0,10,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
64,SS Iyer,A Dananjaya,MK Pandey,1,0,1,60,75,18,25,2,-,4.0,10,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
65,MK Pandey,A Dananjaya,SS Iyer,0,0,0,60,75,5,11,2,-,5.0,10,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
66,MK Pandey,A Dananjaya,SS Iyer,1,0,1,61,74,6,12,2,-,6.0,10,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
67,MK Pandey,MD Shanaka,SS Iyer,1,0,1,62,73,7,13,2,-,1.0,11,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
68,SS Iyer,MD Shanaka,MK Pandey,2,0,2,64,71,20,26,2,-,2.0,11,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
69,SS Iyer,MD Shanaka,MK Pandey,1,0,1,65,70,21,27,2,-,3.0,11,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
70,MK Pandey,MD Shanaka,SS Iyer,1,0,1,66,69,8,14,2,-,4.0,11,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
71,SS Iyer,MD Shanaka,MK Pandey,0,0,0,66,69,21,28,2,-,5.0,11,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
72,SS Iyer,MD Shanaka,MK Pandey,6,0,6,72,63,27,29,2,-,6.0,11,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
73,MK Pandey,PVD Chameera,SS Iyer,1,0,1,73,62,9,15,2,-,1.0,12,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
74,SS Iyer,PVD Chameera,MK Pandey,2,0,2,75,60,29,30,2,-,2.0,12,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
75,SS Iyer,PVD Chameera,MK Pandey,0,1,1,76,59,29,31,2,wides,2.0,12,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
76,SS Iyer,PVD Chameera,MK Pandey,0,0,0,76,59,29,32,2,-,3.0,12,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
77,SS Iyer,PVD Chameera,MK Pandey,1,0,1,77,58,30,33,2,-,4.0,12,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
78,MK Pandey,PVD Chameera,SS Iyer,0,1,1,78,57,9,16,2,wides,4.0,12,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
79,MK Pandey,PVD Chameera,SS Iyer,2,0,2,80,55,11,17,2,-,5.0,12,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
80,MK Pandey,PVD Chameera,SS Iyer,1,0,1,81,54,12,18,2,-,6.0,12,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
81,MK Pandey,A Dananjaya,SS Iyer,0,0,0,81,54,12,19,2,-,1.0,13,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
82,MK Pandey,A Dananjaya,SS Iyer,0,0,0,81,54,12,20,3,-,2.0,13,,run out,SS Iyer,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
83,MK Pandey,A Dananjaya,HH Pandya,1,0,1,82,53,13,21,3,-,3.0,13,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
84,HH Pandya,A Dananjaya,MK Pandey,1,0,1,83,52,1,1,3,-,4.0,13,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
85,MK Pandey,A Dananjaya,HH Pandya,4,0,4,87,48,17,22,3,-,5.0,13,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
86,MK Pandey,A Dananjaya,HH Pandya,0,0,0,87,48,17,23,3,-,6.0,13,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Offbreak
87,HH Pandya,MD Shanaka,MK Pandey,1,0,1,88,47,2,2,3,-,1.0,14,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
88,MK Pandey,MD Shanaka,HH Pandya,4,0,4,92,43,21,24,3,-,2.0,14,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
89,MK Pandey,MD Shanaka,HH Pandya,4,0,4,96,39,25,25,3,-,3.0,14,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
90,MK Pandey,MD Shanaka,HH Pandya,1,0,1,97,38,26,26,3,-,4.0,14,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
91,HH Pandya,MD Shanaka,MK Pandey,2,0,2,99,36,4,3,3,-,5.0,14,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
92,HH Pandya,MD Shanaka,MK Pandey,0,0,0,99,36,4,4,4,-,6.0,14,,caught,HH Pandya,N Dickwella,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Medium
93,MK Pandey,N Pradeep,KD Karthik,1,0,1,100,35,27,27,4,-,1.0,15,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
94,KD Karthik,N Pradeep,MK Pandey,0,0,0,100,35,0,1,4,-,2.0,15,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
95,KD Karthik,N Pradeep,MK Pandey,2,0,2,102,33,2,2,4,-,3.0,15,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
96,KD Karthik,N Pradeep,MK Pandey,1,0,1,103,32,3,3,4,-,4.0,15,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
97,MK Pandey,N Pradeep,KD Karthik,4,0,4,107,28,31,28,4,-,5.0,15,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
98,MK Pandey,N Pradeep,KD Karthik,1,0,1,108,27,32,29,4,-,6.0,15,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
99,MK Pandey,PVD Chameera,KD Karthik,0,0,0,108,27,32,30,5,-,1.0,16,,bowled,MK Pandey,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
100,MS Dhoni,PVD Chameera,KD Karthik,1,0,1,109,26,1,1,5,-,2.0,16,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
101,KD Karthik,PVD Chameera,MS Dhoni,1,0,1,110,25,4,4,5,-,3.0,16,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
102,MS Dhoni,PVD Chameera,KD Karthik,4,0,4,114,21,5,2,5,-,4.0,16,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
103,MS Dhoni,PVD Chameera,KD Karthik,2,0,2,116,19,7,3,5,-,5.0,16,,0,,,field,India,2,Wankhede Stadium,2017,12,Sri Lanka_India_2017-12-24,India,India,Sri Lanka,True,139,Right hand Bat,Right hand Bat,Right arm Fast
