,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,wicket_type,player_out,fielder,extra_type,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,final_team_total
28,KS Williamson,SP Narine,BB McCullum,0,0,0,36,129,8,10,1,5,5,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
29,KS Williamson,SP Narine,BB McCullum,4,0,4,40,125,12,11,1,6,5,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
30,BB McCullum,S Badree,KS Williamson,0,0,0,40,125,21,15,1,1,6,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
31,BB McCullum,S Badree,KS Williamson,0,0,0,40,125,21,16,2,2,6,caught,BB McCullum,LMP Simmons,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
32,LRPL Taylor,S Badree,KS Williamson,0,0,0,40,125,0,1,2,3,6,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
33,LRPL Taylor,S Badree,KS Williamson,0,0,0,40,125,0,2,2,4,6,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
34,LRPL Taylor,S Badree,KS Williamson,0,0,0,40,125,0,3,2,5,6,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
35,LRPL Taylor,S Badree,KS Williamson,0,0,0,40,125,0,4,2,6,6,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
36,KS Williamson,DJG Sammy,LRPL Taylor,1,0,1,41,124,13,12,2,1,7,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
37,LRPL Taylor,DJG Sammy,KS Williamson,0,0,0,41,124,0,5,2,2,7,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
38,LRPL Taylor,DJG Sammy,KS Williamson,1,0,1,42,123,1,6,2,3,7,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
39,KS Williamson,DJG Sammy,LRPL Taylor,1,0,1,43,122,14,13,2,4,7,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
40,LRPL Taylor,DJG Sammy,KS Williamson,1,0,1,44,121,2,7,2,5,7,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
41,KS Williamson,DJG Sammy,LRPL Taylor,1,0,1,45,120,15,14,2,6,7,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
42,KS Williamson,S Badree,LRPL Taylor,2,0,2,47,118,17,15,2,1,8,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
43,KS Williamson,S Badree,LRPL Taylor,0,0,0,47,118,17,16,2,2,8,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
44,KS Williamson,S Badree,LRPL Taylor,4,0,4,51,114,21,17,2,3,8,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
45,KS Williamson,S Badree,LRPL Taylor,1,0,1,52,113,22,18,2,4,8,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
46,LRPL Taylor,S Badree,KS Williamson,1,0,1,53,112,3,8,2,5,8,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
47,KS Williamson,S Badree,LRPL Taylor,1,0,1,54,111,23,19,2,6,8,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
48,KS Williamson,DJG Sammy,LRPL Taylor,2,0,2,56,109,25,20,2,1,9,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
49,KS Williamson,DJG Sammy,LRPL Taylor,4,0,4,60,105,29,21,2,2,9,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
50,KS Williamson,DJG Sammy,LRPL Taylor,1,0,1,61,104,30,22,2,3,9,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
51,LRPL Taylor,DJG Sammy,KS Williamson,0,0,0,61,104,3,9,2,4,9,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
52,LRPL Taylor,DJG Sammy,KS Williamson,2,0,2,63,102,5,10,2,5,9,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
53,LRPL Taylor,DJG Sammy,KS Williamson,1,0,1,64,101,6,11,2,6,9,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
54,LRPL Taylor,AD Russell,KS Williamson,1,0,1,65,100,7,12,2,1,10,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
55,KS Williamson,AD Russell,LRPL Taylor,1,0,1,66,99,31,23,2,2,10,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
56,LRPL Taylor,AD Russell,KS Williamson,4,0,4,70,95,11,13,2,3,10,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
57,LRPL Taylor,AD Russell,KS Williamson,0,0,0,70,95,11,14,2,4,10,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
58,LRPL Taylor,AD Russell,KS Williamson,1,0,1,71,94,12,15,2,5,10,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
59,KS Williamson,AD Russell,LRPL Taylor,4,0,4,75,90,35,24,2,6,10,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
60,LRPL Taylor,SP Narine,KS Williamson,1,0,1,76,89,13,16,2,1,11,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
61,KS Williamson,SP Narine,LRPL Taylor,1,0,1,77,88,36,25,2,2,11,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
62,LRPL Taylor,SP Narine,KS Williamson,1,0,1,78,87,14,17,2,3,11,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
63,KS Williamson,SP Narine,LRPL Taylor,1,0,1,79,86,37,26,2,4,11,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
64,LRPL Taylor,SP Narine,KS Williamson,0,0,0,79,86,14,18,2,5,11,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
65,LRPL Taylor,SP Narine,KS Williamson,0,1,1,80,85,14,19,2,6,11,0,,,wides,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
66,LRPL Taylor,SP Narine,KS Williamson,2,0,2,82,83,16,20,2,7,11,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
67,KS Williamson,KA Pollard,LRPL Taylor,0,0,0,82,83,37,27,2,1,12,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
68,KS Williamson,KA Pollard,LRPL Taylor,0,0,0,82,83,37,28,3,2,12,bowled,KS Williamson,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
69,CJ Anderson,KA Pollard,LRPL Taylor,1,0,1,83,82,1,1,3,3,12,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
70,LRPL Taylor,KA Pollard,CJ Anderson,1,0,1,84,81,17,21,3,4,12,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
71,CJ Anderson,KA Pollard,LRPL Taylor,0,0,0,84,81,1,2,3,5,12,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
72,CJ Anderson,KA Pollard,LRPL Taylor,0,0,0,84,81,1,3,3,6,12,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
73,LRPL Taylor,SP Narine,CJ Anderson,0,0,0,84,81,17,22,3,1,13,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
74,LRPL Taylor,SP Narine,CJ Anderson,4,0,4,88,77,21,23,3,2,13,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
75,LRPL Taylor,SP Narine,CJ Anderson,0,0,0,88,77,21,24,4,3,13,bowled,LRPL Taylor,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
76,L Ronchi,SP Narine,CJ Anderson,0,0,0,88,77,0,1,4,4,13,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
77,L Ronchi,SP Narine,CJ Anderson,0,0,0,88,77,0,2,4,5,13,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
78,L Ronchi,SP Narine,CJ Anderson,0,0,0,88,77,0,3,4,6,13,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
79,CJ Anderson,KA Pollard,L Ronchi,0,1,1,89,76,1,4,4,1,14,0,,,wides,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
80,CJ Anderson,KA Pollard,L Ronchi,0,0,0,89,76,1,5,4,2,14,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
81,CJ Anderson,KA Pollard,L Ronchi,0,0,0,89,76,1,6,4,3,14,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
82,CJ Anderson,KA Pollard,L Ronchi,0,0,0,89,76,1,7,4,4,14,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
83,CJ Anderson,KA Pollard,L Ronchi,1,0,1,90,75,2,8,4,5,14,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
84,L Ronchi,KA Pollard,CJ Anderson,1,0,1,91,74,1,4,4,6,14,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
85,CJ Anderson,KA Pollard,L Ronchi,1,0,1,92,73,3,9,4,7,14,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
86,CJ Anderson,DJG Sammy,L Ronchi,1,0,1,93,72,4,10,4,1,15,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
87,L Ronchi,DJG Sammy,CJ Anderson,1,0,1,94,71,2,5,4,2,15,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
88,CJ Anderson,DJG Sammy,L Ronchi,1,0,1,95,70,5,11,4,3,15,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
89,L Ronchi,DJG Sammy,CJ Anderson,2,0,2,97,68,4,6,4,4,15,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
90,L Ronchi,DJG Sammy,CJ Anderson,0,0,0,97,68,4,7,4,5,15,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
91,L Ronchi,DJG Sammy,CJ Anderson,2,0,2,99,66,6,8,4,6,15,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
92,CJ Anderson,KA Pollard,L Ronchi,6,0,6,105,60,11,12,4,1,16,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
93,CJ Anderson,KA Pollard,L Ronchi,0,0,0,105,60,11,13,4,2,16,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
94,CJ Anderson,KA Pollard,L Ronchi,1,0,1,106,59,12,14,4,3,16,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
95,L Ronchi,KA Pollard,CJ Anderson,0,0,0,106,59,6,9,4,4,16,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
96,L Ronchi,KA Pollard,CJ Anderson,6,0,6,112,53,12,10,4,5,16,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
97,L Ronchi,KA Pollard,CJ Anderson,0,1,1,113,52,12,11,4,6,16,0,,,legbyes,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
98,L Ronchi,SP Narine,CJ Anderson,0,0,0,113,52,12,12,5,1,17,caught,L Ronchi,AD Russell,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
99,CJ Anderson,SP Narine,BJ Watling,1,0,1,114,51,13,15,5,2,17,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
100,BJ Watling,SP Narine,CJ Anderson,1,0,1,115,50,1,1,5,3,17,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
101,CJ Anderson,SP Narine,BJ Watling,1,0,1,116,49,14,16,5,4,17,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
102,BJ Watling,SP Narine,CJ Anderson,0,0,0,116,49,1,2,6,5,17,run out,BJ Watling,DJG Sammy;D Ramdin,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
103,TWM Latham,SP Narine,CJ Anderson,0,0,0,116,49,0,1,6,6,17,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
104,CJ Anderson,SS Cottrell,TWM Latham,0,0,0,116,49,14,17,7,1,18,caught,CJ Anderson,DJG Sammy,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
105,TWM Latham,SS Cottrell,TG Southee,1,0,1,117,48,1,2,7,2,18,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
106,TG Southee,SS Cottrell,TWM Latham,1,0,1,118,47,1,1,7,3,18,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
107,TWM Latham,SS Cottrell,TG Southee,0,0,0,118,47,1,3,7,4,18,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
108,TWM Latham,SS Cottrell,TG Southee,2,0,2,120,45,3,4,7,5,18,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
109,TWM Latham,SS Cottrell,TG Southee,0,0,0,120,45,3,5,8,6,18,caught,TWM Latham,DM Bravo,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
110,TG Southee,AD Russell,TA Boult,1,0,1,121,44,2,2,8,1,19,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
111,TA Boult,AD Russell,TG Southee,0,0,0,121,44,0,1,8,2,19,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
112,TA Boult,AD Russell,TG Southee,2,0,2,123,42,2,2,8,3,19,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
113,TA Boult,AD Russell,TG Southee,2,0,2,125,40,4,3,8,4,19,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
114,TA Boult,AD Russell,TG Southee,1,0,1,126,39,5,4,8,5,19,0,,,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
115,TG Southee,AD Russell,TA Boult,0,0,0,126,39,2,3,9,6,19,caught,TG Southee,SS Cottrell,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
116,TA Boult,SS Cottrell,IS Sodhi,0,0,0,126,39,5,5,10,1,20,run out,TA Boult,DM Bravo,-,field,New Zealand,2,"Windsor Park, Roseau",2014,07,West Indies_New Zealand_2014-07-06,West Indies,New Zealand,West Indies,126
