,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
0,V Kohli,TS Mills,KL Rahul,0,0,0,0,,0,1,0,-,1.0,0,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
1,V Kohli,TS Mills,KL Rahul,0,0,0,0,,0,2,0,-,2.0,0,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
2,V Kohli,TS Mills,KL Rahul,4,0,4,4,,4,3,0,-,3.0,0,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
3,V Kohli,TS Mills,KL Rahul,1,0,1,5,,5,4,0,-,4.0,0,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
4,KL Rahul,TS Mills,V Kohli,0,0,0,5,,0,1,0,-,5.0,0,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
5,KL Rahul,TS Mills,V Kohli,4,0,4,9,,4,2,0,-,6.0,0,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
6,V Kohli,CJ Jordan,KL Rahul,0,1,1,10,,5,5,0,noballs,0.0,1,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
7,V Kohli,CJ Jordan,KL Rahul,0,0,0,10,,5,6,0,-,1.0,1,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
8,V Kohli,CJ Jordan,KL Rahul,0,0,0,10,,5,7,0,-,2.0,1,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
9,V Kohli,CJ Jordan,KL Rahul,0,1,1,11,,5,8,0,wides,2.0,1,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
10,V Kohli,CJ Jordan,KL Rahul,0,0,0,11,,5,9,0,-,3.0,1,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
11,V Kohli,CJ Jordan,KL Rahul,4,0,4,15,,9,10,0,-,4.0,1,0,,,field,England,1,Green Park,2017,01,India_England_2017-01-26,England,India,England,False,147
