,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,delivery,over,extra_type,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total
45,Ibrahim Zadran,PWH de Silva,Usman Ghani,0,2,2,49,,1,4,1,2,7,byes,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
46,Ibrahim Zadran,PWH de Silva,Usman Ghani,1,0,1,50,,2,5,1,3,7,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
47,Usman Ghani,PWH de Silva,Ibrahim Zadran,0,0,0,50,,16,19,1,4,7,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
48,Usman Ghani,PWH de Silva,Ibrahim Zadran,1,0,1,51,,17,20,1,5,7,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
49,Ibrahim Zadran,PWH de Silva,Usman Ghani,1,0,1,52,,3,6,1,6,7,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
50,Ibrahim Zadran,CBRLS Kumara,Usman Ghani,1,0,1,53,,4,7,1,1,8,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
51,Usman Ghani,CBRLS Kumara,Ibrahim Zadran,0,1,1,54,,17,21,1,2,8,wides,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
52,Usman Ghani,CBRLS Kumara,Ibrahim Zadran,6,0,6,60,,23,22,1,3,8,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
53,Usman Ghani,CBRLS Kumara,Ibrahim Zadran,1,0,1,61,,24,23,1,4,8,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
54,Ibrahim Zadran,CBRLS Kumara,Usman Ghani,0,1,1,62,,4,8,1,5,8,byes,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
55,Usman Ghani,CBRLS Kumara,Ibrahim Zadran,1,0,1,63,,25,24,1,6,8,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
56,Ibrahim Zadran,CBRLS Kumara,Usman Ghani,0,0,0,63,,4,9,1,7,8,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
57,Usman Ghani,M Theekshana,Ibrahim Zadran,1,0,1,64,,26,25,1,1,9,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
58,Ibrahim Zadran,M Theekshana,Usman Ghani,0,0,0,64,,4,10,1,2,9,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
59,Ibrahim Zadran,M Theekshana,Usman Ghani,1,0,1,65,,5,11,1,3,9,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
60,Usman Ghani,M Theekshana,Ibrahim Zadran,0,0,0,65,,26,26,1,4,9,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
61,Usman Ghani,M Theekshana,Ibrahim Zadran,1,0,1,66,,27,27,1,5,9,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
62,Ibrahim Zadran,M Theekshana,Usman Ghani,2,0,2,68,,7,12,1,6,9,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
63,Usman Ghani,PWH de Silva,Ibrahim Zadran,0,0,0,68,,27,28,1,1,10,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
64,Usman Ghani,PWH de Silva,Ibrahim Zadran,0,0,0,68,,27,29,2,2,10,-,caught,Usman Ghani,MD Shanaka,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
65,Najibullah Zadran,PWH de Silva,Ibrahim Zadran,0,0,0,68,,0,1,2,3,10,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
66,Najibullah Zadran,PWH de Silva,Ibrahim Zadran,2,0,2,70,,2,2,2,4,10,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
67,Najibullah Zadran,PWH de Silva,Ibrahim Zadran,1,0,1,71,,3,3,2,5,10,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
68,Ibrahim Zadran,PWH de Silva,Najibullah Zadran,0,1,1,72,,7,13,2,6,10,legbyes,0,,,"{'by': 'Sri Lanka', 'umpire': 'Ahsan Raza', 'batter': 'Ibrahim Zadran', 'decision': 'struck down'}",bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
69,Ibrahim Zadran,M Theekshana,Najibullah Zadran,4,0,4,76,,11,14,2,1,11,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
70,Ibrahim Zadran,M Theekshana,Najibullah Zadran,2,0,2,78,,13,15,2,2,11,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
71,Ibrahim Zadran,M Theekshana,Najibullah Zadran,6,0,6,84,,19,16,2,3,11,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
72,Ibrahim Zadran,M Theekshana,Najibullah Zadran,2,0,2,86,,21,17,2,4,11,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
73,Ibrahim Zadran,M Theekshana,Najibullah Zadran,1,0,1,87,,22,18,2,5,11,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
74,Najibullah Zadran,M Theekshana,Ibrahim Zadran,0,1,1,88,,3,4,2,6,11,wides,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
75,Najibullah Zadran,M Theekshana,Ibrahim Zadran,1,0,1,89,,4,5,2,7,11,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
76,Najibullah Zadran,CBRLS Kumara,Ibrahim Zadran,1,0,1,90,,5,6,2,1,12,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
77,Ibrahim Zadran,CBRLS Kumara,Najibullah Zadran,0,0,0,90,,22,19,3,2,12,-,caught,Ibrahim Zadran,PBB Rajapaksa,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
78,Gulbadin Naib,CBRLS Kumara,Najibullah Zadran,0,0,0,90,,0,1,3,3,12,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
79,Gulbadin Naib,CBRLS Kumara,Najibullah Zadran,0,1,1,91,,0,2,3,4,12,wides,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
80,Gulbadin Naib,CBRLS Kumara,Najibullah Zadran,0,0,0,91,,0,3,3,5,12,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
81,Gulbadin Naib,CBRLS Kumara,Najibullah Zadran,1,0,1,92,,1,4,3,6,12,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
82,Najibullah Zadran,CBRLS Kumara,Gulbadin Naib,3,0,3,95,,8,7,3,7,12,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
83,Najibullah Zadran,PWH de Silva,Gulbadin Naib,0,0,0,95,,8,8,3,1,13,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
84,Najibullah Zadran,PWH de Silva,Gulbadin Naib,0,0,0,95,,8,9,3,2,13,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
85,Najibullah Zadran,PWH de Silva,Gulbadin Naib,1,0,1,96,,9,10,3,3,13,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
86,Gulbadin Naib,PWH de Silva,Najibullah Zadran,1,0,1,97,,2,5,3,4,13,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
87,Najibullah Zadran,PWH de Silva,Gulbadin Naib,1,0,1,98,,10,11,3,5,13,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
88,Gulbadin Naib,PWH de Silva,Najibullah Zadran,1,0,1,99,,3,6,3,6,13,-,0,,,,bat,Afghanistan,1,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2022,11,Afghanistan_Sri Lanka_2022-11-01,Sri Lanka,Afghanistan,Sri Lanka,False,144
