,batter,bowler,non_striker,runs_by_bat,extra_runs,total_runs_delivery,current_team_total,runs_remain,batter_runs,balls_faced,wickets_fallen,extra_type,delivery,over,wicket_type,player_out,fielder,review,toss_decision,toss_winner,innings,venue,year,month,match_id,winning_team,batting_team,bowling_team,won,final_team_total,batter_type,non_striker_type,bowler_type
0,DT Christian,Mahedi Hasan,MS Wade,0,0,0,0,122,0,1,0,-,1.0,0,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Right hand Bat,Left hand Bat,Right arm Offbreak
1,DT Christian,Mahedi Hasan,MS Wade,3,0,3,3,119,3,2,0,-,2.0,0,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Right hand Bat,Left hand Bat,Right arm Offbreak
2,MS Wade,Mahedi Hasan,DT Christian,0,0,0,3,119,0,1,0,-,3.0,0,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Left hand Bat,Right hand Bat,Right arm Offbreak
3,MS Wade,Mahedi Hasan,DT Christian,0,0,0,3,119,0,2,0,-,4.0,0,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Left hand Bat,Right hand Bat,Right arm Offbreak
4,MS Wade,Mahedi Hasan,DT Christian,0,0,0,3,119,0,3,0,-,5.0,0,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Left hand Bat,Right hand Bat,Right arm Offbreak
5,MS Wade,Mahedi Hasan,DT Christian,0,0,0,3,119,0,4,0,-,6.0,0,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Left hand Bat,Right hand Bat,Right arm Offbreak
6,DT Christian,Nasum Ahmed,MS Wade,0,0,0,3,119,3,3,1,-,1.0,1,bowled,DT Christian,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Right hand Bat,Left hand Bat,Left arm Orthodox
7,MR Marsh,Nasum Ahmed,MS Wade,0,0,0,3,119,0,1,1,-,2.0,1,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Right hand Bat,Left hand Bat,Left arm Orthodox
8,MR Marsh,Nasum Ahmed,MS Wade,1,0,1,4,118,1,2,1,-,3.0,1,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Right hand Bat,Left hand Bat,Left arm Orthodox
9,MS Wade,Nasum Ahmed,MR Marsh,0,0,0,4,118,0,5,1,-,4.0,1,0,,,,bat,Bangladesh,2,"Shere Bangla National Stadium, Mirpur",2021,08,Bangladesh_Australia_2021-08-09,Bangladesh,Australia,Bangladesh,False,62,Left hand Bat,Right hand Bat,Left arm Orthodox
